Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
0.989,2955,94.6,12.21,1.17,
0.999,2955,94.6,12.21,1.16,
1.009,2899,94.6,12.21,1.18,
1.019,2899,94.6,12.21,1.20,
1.029,3052,94.6,12.21,1.20,
1.039,3052,94.6,12.21,1.20,
1.049,3004,94.6,12.21,1.20,
1.059,3157,94.7,12.21,1.20,
1.069,3157,94.6,12.21,1.20,
1.079,3109,94.6,12.21,1.20,
1.089,3109,94.6,12.21,1.21,
1.100,3253,94.6,12.21,1.22,
1.109,3253,94.6,12.21,1.23,
1.119,3206,94.6,12.21,1.23,
1.129,3206,94.6,12.21,1.23,
1.139,3367,94.6,12.21,1.23,
1.149,3367,94.6,12.22,1.23,
1.159,3311,94.6,12.22,1.23,
1.170,3470,94.6,12.22,1.23,
1.179,3470,94.6,12.22,1.22,
1.189,3410,94.6,12.22,1.21,
1.199,3410,94.6,12.22,1.21,
1.211,3556,94.6,12.22,1.21,
1.219,3556,94.6,12.22,1.21,
1.229,3494,94.6,12.22,1.21,
1.239,3660,94.6,12.22,1.21,
1.249,3660,94.6,12.22,1.21,
1.259,3590,94.6,12.22,1.22,
1.269,3590,94.6,12.22,1.22,
1.279,3746,94.6,12.22,1.22,
1.289,3672,94.6,12.22,1.22,
1.299,3672,94.6,12.22,1.22,
1.309,3835,94.6,12.22,1.22,
1.319,3753,94.6,12.22,1.22,
1.329,3753,94.6,12.22,1.22,
1.339,3924,94.6,12.22,1.22,
1.349,3848,94.6,12.22,1.23,
1.359,3848,94.6,12.22,1.23,
1.369,4002,94.6,12.22,1.23,
1.380,3937,94.6,12.22,1.23,
1.389,3937,94.6,12.22,1.23,
1.399,4084,94.6,12.22,1.23,
1.409,4025,94.6,12.22,1.23,
1.419,4025,94.6,12.22,1.21,
1.429,4159,94.6,12.22,1.17,
1.439,4101,94.6,12.22,1.17,
1.449,4101,94.6,12.22,1.18,
1.459,4231,94.6,12.22,1.17,
1.469,4165,94.6,12.22,1.17,
1.479,4165,94.6,12.22,1.17,
1.489,4296,94.6,12.22,1.18,
1.499,4236,94.6,12.22,1.18,
1.509,4383,94.6,12.22,1.22,
1.519,4383,94.6,12.22,1.22,
1.529,4331,94.6,12.22,1.22,
1.539,4458,94.6,12.22,1.22,
1.550,4406,94.6,12.23,1.21,
1.559,4406,94.6,12.23,1.22,
1.569,4544,94.5,12.23,1.22,
1.579,4479,94.5,12.23,1.22,
1.589,4634,94.5,12.23,1.21,
1.599,4634,94.5,12.23,1.21,
1.609,4562,94.5,12.23,1.21,
1.619,4702,94.5,12.23,1.21,
1.629,4643,94.5,12.23,1.21,
1.639,4643,94.5,12.23,1.20,
1.651,4778,94.5,12.23,1.21,
1.659,4718,94.5,12.23,1.21,
1.669,4856,94.5,12.23,1.13,
1.679,4799,94.5,12.23,1.11,
1.689,4928,94.6,12.23,1.11,
1.699,4928,94.5,12.23,1.11,
1.709,4881,94.5,12.23,1.11,
1.719,5001,94.5,12.23,1.11,
1.729,4950,94.5,12.24,1.11,
1.739,5066,94.6,12.24,1.11,
1.749,5016,94.6,12.24,1.10,
1.761,5132,94.5,12.25,1.10,
1.769,5132,94.5,12.25,1.10,
1.779,5087,94.2,12.25,1.10,
1.789,5203,91.6,12.25,1.10,
1.799,5153,86.8,12.25,1.10,
1.809,5271,81.2,12.25,1.10,
1.820,5217,74.5,12.25,1.10,
1.829,5217,66.8,12.25,1.08,
1.839,5184,57.4,12.25,1.06,
1.849,5131,25.4,12.25,1.06,
1.859,5090,0.4,12.17,1.06,
1.872,5049,0.0,11.96,1.06,
1.879,5025,0.0,11.86,1.06,
1.889,5025,0.0,11.61,1.06,
1.899,4978,0.0,11.45,1.06,
1.909,4952,0.0,11.27,1.16,
1.919,4910,0.0,11.07,1.52,
1.929,4875,0.0,10.95,1.52,
1.940,4833,0.0,10.73,1.52,
1.949,4833,0.0,10.60,1.52,
1.959,4809,0.0,10.43,1.52,
1.969,4768,0.0,10.26,1.52,
1.980,4737,0.0,10.17,1.52,
1.989,4698,0.0,9.97,1.52,
1.999,4698,0.0,9.86,1.52,
2.009,4669,0.0,9.74,1.52,
2.019,4635,0.0,9.58,1.52,
2.029,4607,0.0,9.52,1.52,
2.039,4607,0.0,9.34,1.52,
2.049,4571,0.0,9.23,1.52,
2.059,4545,0.0,9.16,1.52,
2.069,4507,0.0,9.00,1.52,
2.079,4507,0.0,8.94,1.52,
2.089,4477,0.0,8.84,1.52,
2.099,4440,0.0,8.72,1.52,
2.110,4411,0.0,8.70,1.52,
2.119,4411,0.0,8.55,1.52,
2.129,4376,0.0,8.47,1.52,
2.139,4350,0.0,8.45,1.52,
2.149,4350,0.0,8.30,1.52,
2.159,4313,0.0,8.25,1.52,
2.169,4284,0.0,8.21,1.52,
2.179,4249,0.0,8.08,1.52,
2.189,4249,0.0,8.05,1.52,
2.202,4222,0.0,7.99,1.52,
2.209,4186,0.0,7.89,1.52,
2.219,4186,0.0,7.88,1.52,
2.229,4158,0.0,7.80,1.52,
2.239,4123,0.0,7.71,1.52,
2.249,4123,0.0,7.71,1.52,
2.259,4097,0.0,7.63,1.52,
2.269,4064,0.0,7.56,1.52,
2.279,4064,0.0,7.57,1.52,
2.289,4036,0.0,7.48,1.52,
2.299,4002,0.0,7.41,1.52,
2.309,4002,0.0,7.42,1.52,
2.319,3976,0.0,7.34,1.52,
2.329,3941,0.0,7.28,1.52,
2.339,3941,0.0,7.30,1.52,
2.349,3913,0.0,7.24,1.52,
2.359,3877,0.0,7.17,1.52,
2.369,3877,0.0,7.18,1.52,
2.379,3850,0.0,7.14,1.52,
2.389,3817,0.0,7.07,1.52,
2.399,3817,0.0,7.08,1.52,
2.412,3791,0.0,7.08,1.52,
2.420,3757,0.0,6.99,1.52,
2.429,3757,0.0,6.99,1.52,
2.439,3730,0.0,7.02,1.52,
2.449,3730,0.0,6.92,1.52,
2.459,3697,0.0,6.91,1.52,
2.469,3667,0.0,6.97,1.52,
2.479,3667,0.0,6.87,1.52,
2.489,3632,0.0,6.84,1.52,
2.499,3632,0.0,6.89,1.52,
2.509,3603,0.0,6.86,1.52,
2.519,3569,0.0,6.80,1.52,
2.529,3569,0.0,6.82,1.52,
2.539,3541,0.0,6.85,1.52,
2.549,3541,0.0,6.76,1.52,
2.559,3509,0.0,6.76,1.52,
2.570,3481,0.0,6.84,1.52,
2.579,3481,0.0,6.77,1.52,
2.589,3447,0.0,6.73,1.52,
2.599,3447,0.0,6.77,1.52,
2.609,3418,0.0,6.80,1.52,
2.619,3418,0.0,6.71,1.52,
2.631,3383,0.0,6.71,1.52,
2.639,3353,0.0,6.79,1.52,
2.649,3353,0.0,6.73,1.52,
2.659,3317,0.0,6.69,1.52,
2.669,3317,0.0,6.72,1.52,
2.679,3288,0.0,6.79,1.52,
2.689,3288,0.0,6.70,1.52,
2.699,3252,0.0,6.69,1.52,
2.709,3252,0.0,6.75,1.52,
2.719,3225,0.0,6.77,1.52,
2.729,3225,0.0,6.69,1.52,
2.742,3190,0.0,6.70,1.52,
2.749,3190,0.0,6.78,1.52,
2.759,3161,0.0,6.76,1.52,
2.769,3161,0.0,6.70,1.52,
2.779,3127,0.0,6.72,1.52,
2.789,3096,0.0,6.82,1.52,
2.799,3096,0.0,6.76,1.52,
2.810,3059,0.0,6.71,1.52,
2.819,3059,0.0,6.74,1.52,
2.830,3029,0.0,6.85,1.52,
2.839,3029,0.0,6.78,1.52,
2.851,2991,0.0,6.74,1.52,
2.859,2991,0.0,6.78,1.52,
2.870,2962,0.0,6.89,1.52,
2.879,2962,0.0,6.83,1.52,
2.889,2926,0.0,6.78,1.52,
2.899,2926,0.0,6.81,1.52,
2.909,2926,0.0,6.92,1.52,
2.919,2896,0.0,6.89,1.52,
2.929,2896,0.0,6.83,1.52,
2.939,2860,0.0,6.85,1.52,
2.949,2860,0.0,6.94,1.52,
2.961,2830,0.0,6.95,1.52,
2.969,2830,0.0,6.87,1.52,
2.979,2792,0.0,6.87,1.52,
2.989,2792,0.0,6.95,1.52,
2.999,2759,0.0,7.03,1.52,
3.009,2759,0.0,6.93,1.52,
3.019,2720,0.0,6.91,1.52,
3.029,2720,0.0,6.96,1.52,
3.039,2720,0.0,7.08,1.52,
3.049,2687,0.0,7.04,1.52,
3.059,2687,0.0,6.97,1.52,
3.071,2649,0.0,6.98,1.52,
3.079,2649,0.0,7.07,1.52,
3.089,2619,0.0,7.16,1.52,
3.099,2619,0.0,7.06,1.52,
3.110,2579,0.0,7.03,1.52,
3.119,2579,0.0,7.08,1.52,
3.129,2579,0.0,7.19,1.52,
3.139,2547,0.0,7.20,1.52,
3.149,2547,0.0,7.11,1.52,
3.159,2508,0.0,7.11,1.52,
3.169,2508,0.0,7.18,1.52,
3.180,2508,0.0,7.30,1.52,
3.189,2475,0.0,7.27,1.52,
3.199,2475,0.0,7.19,1.52,
3.209,2433,0.0,7.19,1.52,
3.219,2433,0.0,7.27,1.52,
3.229,2433,0.0,7.40,1.52,
3.239,2398,0.0,7.36,1.52,
3.249,2398,0.0,7.27,1.52,
3.259,2356,0.0,7.27,1.52,
3.269,2356,0.0,7.34,1.52,
3.279,2356,0.0,7.47,1.52,
3.292,2322,0.0,7.47,1.52,
3.299,2322,0.0,7.37,1.52,
3.309,2280,0.0,7.36,1.52,
3.319,2280,0.0,7.42,1.52,
3.329,2280,0.0,7.54,1.52,
3.339,2246,0.0,7.60,1.52,
3.349,2246,0.0,7.49,1.52,
3.359,2246,0.0,7.45,1.52,
3.369,2203,0.0,7.48,1.52,
3.379,2203,0.0,7.58,1.52,
3.389,2170,0.0,7.71,1.52,
3.400,2170,0.0,7.65,1.52,
3.409,2170,0.0,7.56,1.52,
3.419,2125,0.0,7.56,1.52,
3.429,2125,0.0,7.62,1.52,
3.439,2125,0.0,7.74,1.52,
3.449,2086,0.0,7.84,1.52,
3.459,2086,0.0,7.73,1.52,
3.469,2086,0.0,7.65,1.52,
3.479,2040,0.0,7.66,1.52,
3.489,2040,0.0,7.74,1.52,
3.499,2040,0.0,7.86,1.52,
3.509,2003,0.0,7.94,1.52,
3.519,2003,0.0,7.83,1.52,
3.529,2003,0.0,7.75,1.52,
3.539,1955,0.0,7.76,1.52,
3.549,1955,0.0,7.84,1.52,
3.559,1955,0.0,7.96,1.52,
3.569,1917,0.0,8.07,1.52,
3.579,1917,0.0,7.98,1.52,
3.589,1917,0.0,7.88,1.52,
3.599,1917,0.0,7.87,1.52,
3.609,1867,0.0,7.93,1.52,
3.619,1867,0.0,8.04,1.52,
3.629,1867,0.0,8.17,1.52,
3.639,1830,0.0,8.18,1.52,
3.649,1830,0.0,8.05,1.52,
3.659,1830,0.0,7.99,1.52,
3.669,1780,0.0,8.01,1.52,
3.679,1780,0.0,8.09,1.52,
3.689,1780,0.0,8.21,1.52,
3.699,1780,0.0,8.33,1.52,
3.709,1739,0.0,8.30,1.52,
3.719,1739,0.0,8.17,1.52,
3.729,1739,0.0,8.11,1.52,
3.739,1686,0.0,8.13,1.52,
3.749,1686,0.0,8.21,1.52,
3.759,1686,0.0,8.33,1.52,
3.769,1686,0.0,8.45,1.52,
3.779,1643,0.0,8.46,1.52,
3.789,1643,0.0,8.33,1.52,
3.799,1643,0.0,8.24,1.52,
3.809,1643,0.0,8.24,1.52,
3.819,1586,0.0,8.31,1.52,
3.832,1586,0.0,8.42,1.52,
3.839,1586,0.0,8.54,1.52,
3.849,1545,0.0,8.65,1.52,
3.859,1545,0.0,8.59,1.52,
3.869,1545,0.0,8.46,1.52,
3.879,1545,0.0,8.39,1.52,
3.889,1545,0.0,8.40,1.52,
3.899,1490,0.0,8.48,1.52,
3.909,1490,0.0,8.59,1.52,
3.919,1490,0.0,8.70,1.52,
3.929,1490,0.0,8.81,1.52,
3.939,1448,0.0,8.78,1.52,
3.949,1448,0.0,8.65,1.52,
3.959,1448,0.0,8.56,1.52,
3.969,1448,0.0,8.55,1.52,
3.979,1394,0.0,8.61,1.52,
3.989,1394,0.0,8.71,1.52,
3.999,1394,0.0,8.82,1.52,
4.009,1394,0.0,8.92,1.52,
4.019,1355,0.0,9.01,1.52,
4.029,1355,0.0,8.93,1.52,
4.039,1355,0.0,8.79,1.52,
4.050,1355,0.0,8.71,1.52,
4.059,1355,0.0,8.71,1.52,
4.069,1301,0.0,8.77,1.52,
4.079,1301,0.0,8.87,1.52,
4.089,1301,0.0,8.97,1.52,
4.099,1301,0.0,9.07,1.52,
4.109,1301,0.0,9.17,1.52,
4.119,1262,0.0,9.16,1.52,
4.129,1262,0.0,9.03,1.52,
4.139,1262,0.0,8.91,1.52,
4.149,1262,0.0,8.87,1.52,
4.159,1262,0.0,8.90,1.52,
4.169,1204,0.0,8.98,1.52,
4.179,1204,0.0,9.08,1.52,
4.189,1204,0.0,9.18,1.52,
4.199,1204,0.0,9.27,1.52,
4.209,1204,0.0,9.36,1.52,
4.219,1159,0.0,9.37,1.52,
4.229,1159,0.0,9.25,1.52,
4.239,1159,0.0,9.11,1.52,
4.249,1159,0.0,9.03,1.52,
4.259,1159,0.0,9.03,1.52,
4.269,1096,0.0,9.09,1.52,
4.280,1096,0.0,9.18,1.52,
4.289,1096,0.0,9.27,1.52,
4.299,1096,0.0,9.36,1.52,
4.309,1096,0.0,9.45,1.52,
4.319,1096,0.0,9.54,1.52,
4.329,1046,0.0,9.58,1.52,
4.339,1046,0.0,9.48,1.52,
4.349,1046,0.0,9.34,1.52,
4.359,1046,0.0,9.23,1.52,
4.369,1046,0.0,9.20,1.52,
4.380,1046,0.0,9.23,1.52,
4.389,976,0.0,9.31,1.52,
4.399,976,0.0,9.40,1.52,
4.409,976,0.0,9.49,1.52,
4.419,976,0.0,9.58,1.52,
4.429,976,0.0,9.66,1.52,
4.439,976,0.0,9.74,1.52,
4.449,976,0.0,9.82,1.52,
4.459,919,0.0,9.82,1.52,
4.469,919,0.0,9.70,1.52,
4.479,919,0.0,9.56,1.52,
4.491,919,0.0,9.45,1.52,
4.499,919,0.0,9.41,1.52,
4.509,919,0.0,9.44,1.52,
4.519,919,0.0,9.51,1.52,
4.529,838,0.0,9.59,1.52,
4.539,838,0.0,9.67,1.52,
4.549,838,0.0,9.75,1.52,
4.559,838,0.0,9.83,1.52,
4.569,838,0.0,9.90,1.52,
4.579,838,0.0,9.97,1.52,
4.589,838,0.0,10.04,1.52,
4.600,838,0.0,10.10,1.52,
4.609,770,0.0,10.09,1.52,
4.619,770,0.0,9.98,1.52,
4.629,770,0.0,9.84,1.52,
4.639,770,0.0,9.72,1.52,
4.649,770,0.0,9.64,1.52,
4.659,770,0.0,9.64,1.52,
4.669,770,0.0,9.69,1.52,
4.679,770,0.0,9.76,1.52,
4.689,770,0.0,9.84,1.52,
4.699,664,0.0,9.91,1.52,
4.709,664,0.0,9.98,1.52,
4.719,664,0.0,10.05,1.52,
4.729,664,0.0,10.12,1.52,
4.739,664,0.0,10.19,1.52,
4.749,664,0.0,10.25,1.52,
4.759,664,0.0,10.31,1.52,
4.769,664,0.0,10.37,1.52,
4.779,664,0.0,10.43,1.52,
4.789,664,0.0,10.49,1.52,
4.799,571,0.0,10.52,1.52,
4.809,571,0.0,10.47,1.52,
4.819,571,0.0,10.36,1.52,
4.829,571,0.0,10.24,1.52,
4.839,571,0.0,10.12,1.52,
4.849,571,0.0,10.02,1.52,
4.859,571,0.0,9.96,1.52,
4.869,571,0.0,9.96,1.52,
4.879,571,0.0,10.00,1.52,
4.889,571,0.0,10.07,1.52,
4.899,571,0.0,10.14,1.52,
4.909,571,0.0,10.21,1.52,
4.919,571,0.0,10.27,1.52,
4.930,571,0.0,10.33,1.52,
4.939,571,0.0,10.39,1.52,
4.949,571,0.0,10.45,1.52,
4.959,571,0.0,10.51,1.52,
