Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
0.669,2129,93.4,12.14,0.98,
0.679,1947,93.4,12.14,0.98,
0.689,1947,93.4,12.14,0.98,
0.699,1947,93.3,12.14,0.97,
0.709,2138,93.4,12.14,0.98,
0.719,2138,93.4,12.14,0.98,
0.729,2138,93.3,12.14,1.00,
0.739,1954,93.4,12.14,1.04,
0.749,1954,93.4,12.14,1.04,
0.759,1954,93.3,12.14,1.03,
0.769,2143,93.4,12.14,1.04,
0.779,2143,93.4,12.14,1.04,
0.789,2143,93.3,12.14,1.03,
0.799,1958,93.4,12.14,1.04,
0.809,1958,93.4,12.14,1.05,
0.819,1958,93.3,12.14,1.09,
0.829,2145,93.4,12.14,1.09,
0.839,2145,93.4,12.14,1.09,
0.849,2145,93.4,12.14,1.09,
0.859,1954,93.3,12.14,1.09,
0.869,1954,93.4,12.14,1.09,
0.879,2140,93.3,12.14,1.09,
0.889,2140,93.4,12.14,1.09,
0.899,2140,93.3,12.14,1.16,
0.909,1952,93.4,12.14,1.17,
0.919,1952,93.4,12.14,1.17,
0.929,1952,93.3,12.14,1.17,
0.939,2138,93.3,12.14,1.17,
0.949,2138,93.4,12.14,1.17,
0.959,2138,93.3,12.14,1.17,
0.969,1945,93.4,12.14,1.17,
0.979,1945,93.4,12.14,1.21,
0.989,1945,93.3,12.14,1.23,
0.999,2125,93.4,12.14,1.22,
1.009,2125,93.4,12.14,1.23,
1.019,2125,93.3,12.14,1.23,
1.029,1928,93.3,12.14,1.22,
1.039,1928,93.4,12.14,1.23,
1.049,1928,93.4,12.14,1.23,
1.059,2112,93.4,12.14,1.26,
1.069,2112,93.4,12.14,1.28,
1.079,2112,93.3,12.14,1.28,
1.089,1919,93.4,12.14,1.27,
1.099,1919,93.4,12.14,1.28,
1.109,1919,93.4,12.14,1.28,
1.119,2105,93.3,12.14,1.28,
1.129,2105,93.3,12.14,1.28,
1.139,2105,93.3,12.14,1.28,
1.149,1913,93.4,12.14,1.27,
1.159,1913,93.4,12.14,1.28,
1.169,1913,93.4,12.14,1.28,
1.179,2091,93.4,12.14,1.27,
1.189,2091,93.4,12.14,1.28,
1.199,2091,93.3,12.14,1.28,
1.209,1897,93.4,12.14,1.27,
1.219,1897,93.3,12.14,1.27,
1.229,1897,93.4,12.14,1.27,
1.239,2083,93.3,12.14,1.26,
1.249,2083,93.4,12.14,1.27,
1.259,2083,93.3,12.14,1.27,
1.269,1899,93.4,12.14,1.26,
1.279,1899,93.4,12.14,1.27,
1.289,1899,93.4,12.14,1.27,
1.299,2093,93.4,12.14,1.26,
1.309,2093,93.4,12.14,1.25,
1.319,2093,93.3,12.14,1.25,
1.329,1896,93.4,12.14,1.25,
1.339,1896,93.4,12.14,1.25,
1.349,1896,93.4,12.14,1.25,
1.359,2079,93.3,12.14,1.25,
1.369,2079,93.4,12.14,1.25,
1.379,2079,93.3,12.14,1.25,
1.390,1876,93.4,12.14,1.27,
1.399,1876,93.4,12.14,1.28,
1.409,1876,93.4,12.14,1.28,
1.419,2067,93.3,12.14,1.28,
1.429,2067,93.4,12.14,1.28,
1.439,2067,93.4,12.14,1.28,
1.449,2067,93.4,12.14,1.27,
1.459,1865,93.4,12.14,1.28,
1.469,1865,93.3,12.14,1.31,
1.480,2056,93.4,12.14,1.33,
1.489,2056,93.4,12.14,1.33,
1.499,2056,93.4,12.14,1.33,
1.509,2056,93.4,12.14,1.33,
1.519,1855,93.4,12.14,1.33,
1.529,1855,93.4,12.14,1.34,
1.539,1855,93.3,12.14,1.33,
1.549,2045,93.4,12.14,1.33,
1.559,2045,93.3,12.14,1.33,
1.569,2045,93.4,12.14,1.33,
1.579,1853,93.4,12.14,1.33,
1.589,1853,93.4,12.14,1.33,
1.599,1853,93.4,12.14,1.33,
1.609,2039,93.4,12.14,1.33,
1.619,2039,93.4,12.14,1.33,
1.629,2039,93.3,12.14,1.32,
1.639,1845,93.3,12.14,1.28,
1.649,1845,93.4,12.14,1.28,
1.659,1845,93.4,12.14,1.28,
1.669,2040,93.3,12.14,1.28,
1.679,2040,93.3,12.14,1.28,
1.689,2040,93.3,12.14,1.28,
1.699,1849,93.3,12.14,1.28,
1.709,1849,93.4,12.14,1.28,
1.719,1849,93.3,12.14,1.26,
1.729,2040,93.3,12.14,1.25,
1.739,2040,93.3,12.14,1.26,
1.749,2040,93.4,12.14,1.26,
1.760,1841,93.4,12.14,1.25,
1.769,1841,93.3,12.14,1.26,
1.779,1841,93.3,12.14,1.26,
1.789,2050,93.4,12.14,1.25,
1.799,2050,93.3,12.14,1.27,
1.809,2050,93.4,12.14,1.27,
1.819,2050,93.4,12.14,1.27,
1.829,1853,93.4,12.14,1.27,
1.839,1853,93.4,12.14,1.27,
1.849,1853,93.4,12.14,1.27,
1.859,2048,93.4,12.14,1.27,
1.869,2048,93.4,12.14,1.27,
1.879,2048,93.4,12.14,1.25,
1.889,1871,93.4,12.14,1.25,
1.899,1871,93.4,12.14,1.25,
1.909,1871,93.4,12.14,1.24,
1.919,2058,93.4,12.14,1.25,
1.929,2058,93.4,12.14,1.25,
1.939,2058,93.3,12.14,1.25,
1.949,1862,93.4,12.14,1.25,
1.959,1862,93.4,12.14,1.23,
1.969,1862,93.4,12.14,1.21,
1.979,2043,93.4,12.14,1.22,
1.989,2043,93.4,12.14,1.22,
1.999,2043,93.4,12.14,1.22,
2.009,1843,93.3,12.14,1.22,
2.019,1843,93.3,12.14,1.22,
2.029,1843,93.4,12.14,1.22,
2.039,2040,93.4,12.14,1.21,
2.049,2040,93.4,12.14,1.21,
2.059,2040,93.3,12.14,1.21,
2.069,1858,93.4,12.14,1.21,
2.079,1858,93.4,12.14,1.21,
2.089,1858,93.4,12.14,1.21,
2.099,2046,93.3,12.14,1.21,
2.109,2046,93.4,12.14,1.21,
2.119,2046,93.4,12.14,1.21,
2.129,1854,93.4,12.14,1.25,
2.139,1854,93.4,12.14,1.26,
2.149,1854,93.3,12.14,1.26,
2.159,2057,93.3,12.14,1.25,
2.169,2057,93.4,12.14,1.26,
2.179,2057,93.4,12.14,1.26,
2.189,2057,93.4,12.14,1.25,
2.199,1861,93.4,12.14,1.26,
2.209,1861,93.4,12.14,1.26,
2.220,2060,93.3,12.14,1.26,
2.229,2060,93.3,12.14,1.26,
2.239,2060,93.3,12.14,1.26,
2.249,2060,93.3,12.14,1.26,
2.259,1867,93.4,12.14,1.26,
2.269,1867,93.4,12.14,1.26,
2.279,1867,93.3,12.14,1.26,
2.289,2057,93.3,12.14,1.28,
2.299,2057,93.3,12.14,1.29,
2.309,2057,93.4,12.14,1.28,
2.319,1867,93.4,12.14,1.29,
2.329,1867,93.4,12.14,1.29,
2.339,1867,93.4,12.14,1.29,
2.349,2057,93.4,12.14,1.29,
2.359,2057,93.4,12.14,1.29,
2.369,2057,93.3,12.14,1.28,
2.379,1867,93.4,12.14,1.27,
2.389,1867,93.4,12.14,1.27,
2.399,1867,93.4,12.14,1.27,
2.409,2067,93.4,12.14,1.27,
2.419,2067,93.4,12.14,1.27,
2.429,2067,93.4,12.14,1.27,
2.439,1871,93.4,12.14,1.27,
2.449,1871,93.4,12.14,1.24,
2.459,1871,93.3,12.14,1.19,
2.469,2071,93.4,12.14,1.19,
2.479,2071,93.4,12.14,1.19,
2.489,2071,93.4,12.14,1.19,
2.499,1894,93.4,12.14,1.19,
2.509,1894,93.4,12.14,1.19,
2.519,1894,93.4,12.14,1.19,
2.529,2076,93.4,12.14,1.20,
2.539,2076,93.4,12.14,1.26,
2.549,2076,93.3,12.14,1.26,
2.559,1898,93.4,12.14,1.25,
2.569,1898,93.3,12.14,1.26,
2.579,1898,93.3,12.14,1.26,
2.589,2100,93.4,12.14,1.26,
2.599,2100,93.4,12.14,1.26,
2.609,2100,93.3,12.14,1.26,
2.619,1904,93.4,12.14,1.22,
2.629,1904,93.4,12.14,1.22,
2.639,1904,93.3,12.14,1.22,
2.649,2102,93.4,12.14,1.22,
2.659,2102,93.4,12.14,1.22,
2.669,2102,93.4,12.14,1.22,
2.679,1911,93.4,12.14,1.22,
2.689,1911,93.4,12.14,1.22,
2.699,1911,93.4,12.14,1.21,
2.709,2115,93.4,12.14,1.20,
2.719,2115,93.4,12.14,1.20,
2.729,2115,93.4,12.14,1.21,
2.739,1918,93.4,12.14,1.20,
2.749,1918,93.3,12.14,1.21,
2.759,1918,93.4,12.14,1.20,
2.769,2099,93.3,12.14,1.21,
2.779,2099,93.4,12.14,1.19,
2.789,2099,93.3,12.14,1.17,
2.799,1913,93.4,12.14,1.17,
2.809,1913,93.4,12.14,1.17,
2.819,1913,93.3,12.14,1.17,
2.829,2028,93.4,12.14,1.17,
2.839,2028,93.4,12.14,1.17,
2.849,2028,93.4,12.14,1.17,
2.859,1877,93.4,12.14,1.24,
2.869,1877,93.4,12.14,1.36,
2.879,1877,93.4,12.14,1.35,
2.889,1877,93.3,12.14,1.36,
2.899,1803,93.4,12.14,1.36,
2.909,1803,93.4,12.14,1.36,
2.919,1803,93.4,12.14,1.35,
2.929,1731,93.3,12.14,1.36,
2.939,1731,93.3,12.14,1.39,
2.949,1731,93.4,12.14,1.52,
2.959,1731,93.4,12.14,1.52,
2.969,1713,93.4,12.14,1.52,
2.979,1713,93.4,12.14,1.52,
2.989,1713,93.3,12.14,1.52,
2.999,1663,93.4,12.14,1.52,
3.009,1663,93.3,12.14,1.52,
3.019,1663,93.3,12.14,1.52,
3.029,1663,93.4,12.14,1.52,
3.039,1648,93.4,12.14,1.52,
3.049,1648,93.3,12.14,1.52,
3.059,1648,93.4,12.14,1.52,
3.069,1648,93.3,12.14,1.52,
3.079,1595,93.4,12.14,1.52,
3.089,1595,93.3,12.14,1.52,
3.099,1595,93.3,12.14,1.52,
3.109,1579,93.4,12.14,1.52,
3.119,1579,93.4,12.14,1.52,
3.129,1579,93.4,12.14,1.52,
3.139,1579,93.4,12.14,1.52,
3.149,1525,93.4,12.14,1.52,
3.159,1525,93.4,12.14,1.52,
3.169,1525,93.3,12.14,1.52,
3.179,1525,93.4,12.14,1.52,
3.189,1507,93.4,12.14,1.52,
3.199,1507,93.4,12.14,1.52,
3.209,1507,93.4,12.14,1.52,
3.219,1507,93.4,12.14,1.52,
3.229,1452,93.4,12.14,1.52,
3.239,1452,93.4,12.14,1.52,
3.249,1452,93.3,12.14,1.52,
3.259,1452,93.4,12.14,1.52,
3.269,1452,93.4,12.14,1.52,
3.279,1430,93.3,12.14,1.52,
3.289,1430,93.4,12.14,1.52,
3.299,1430,93.4,12.14,1.52,
3.309,1430,93.3,12.14,1.52,
3.319,1371,93.4,12.14,1.52,
3.329,1371,93.3,12.14,1.52,
3.339,1371,93.3,12.14,1.52,
3.349,1371,93.4,12.14,1.52,
3.360,1347,93.4,12.14,1.52,
3.369,1347,93.3,12.14,1.52,
3.379,1347,93.4,12.14,1.52,
3.389,1347,93.3,12.14,1.52,
3.399,1347,93.4,12.14,1.52,
3.409,1284,93.4,12.14,1.52,
3.419,1284,93.4,12.14,1.52,
3.429,1284,93.4,12.14,1.52,
3.439,1284,93.4,12.14,1.52,
3.449,1284,93.4,12.14,1.52,
3.459,1258,93.4,12.14,1.52,
3.469,1258,93.3,12.14,1.52,
3.479,1258,93.3,12.14,1.52,
3.489,1258,93.3,12.14,1.52,
3.499,1258,93.4,12.14,1.52,
3.509,1189,93.4,12.14,1.52,
3.519,1189,93.4,12.14,1.52,
3.529,1189,93.3,12.14,1.52,
3.539,1189,93.3,12.14,1.52,
3.549,1189,93.4,12.14,1.52,
3.559,1160,93.4,12.14,1.52,
3.569,1160,93.4,12.14,1.52,
3.579,1160,93.3,12.14,1.52,
3.589,1160,93.4,12.14,1.52,
3.599,1160,93.3,12.14,1.52,
3.609,1160,93.4,12.14,1.52,
3.619,1087,93.3,12.14,1.52,
3.629,1087,93.4,12.14,1.52,
3.639,1087,93.3,12.14,1.52,
3.649,1087,93.3,12.14,1.52,
3.659,1087,93.4,12.14,1.52,
3.669,1053,93.4,12.14,1.52,
3.679,1053,93.3,12.14,1.52,
3.689,1053,93.4,12.14,1.52,
3.699,1053,93.3,12.14,1.52,
3.709,1053,93.4,12.14,1.52,
3.719,1053,93.4,12.14,1.52,
3.729,967,93.4,12.14,1.52,
3.739,967,93.4,12.14,1.52,
3.749,967,93.4,12.14,1.52,
3.759,967,93.3,12.14,1.52,
3.769,967,93.4,12.14,1.52,
3.779,967,93.3,12.14,1.52,
3.789,967,93.4,12.14,1.52,
3.799,923,93.3,12.14,1.52,
3.809,923,93.4,12.14,1.52,
3.819,923,93.4,12.14,1.52,
3.829,923,93.4,12.14,1.52,
3.839,923,93.4,12.14,1.52,
3.849,923,93.4,12.14,1.52,
3.859,923,93.4,12.14,1.52,
3.869,811,93.4,12.14,1.52,
3.879,811,93.3,12.14,1.52,
3.889,811,93.4,12.14,1.52,
3.899,811,93.3,12.14,1.52,
3.909,811,93.4,12.14,1.52,
3.919,811,93.3,12.14,1.52,
3.929,811,93.4,12.14,1.52,
3.939,811,93.3,12.14,1.52,
3.949,752,93.4,12.14,1.52,
3.959,752,93.3,12.14,1.52,
3.969,752,93.4,12.14,1.52,
3.979,752,93.3,12.14,1.52,
3.989,752,93.3,12.14,1.52,
3.999,752,93.3,12.14,1.52,
4.009,752,93.4,12.14,1.52,
4.019,752,93.3,12.14,1.52,
4.029,752,93.4,12.14,1.52,
4.039,752,93.4,12.14,1.52,
4.049,752,93.4,12.14,1.52,
4.059,752,93.4,12.14,1.52,
4.069,752,93.4,12.14,1.52,
4.079,752,93.4,12.14,1.52,
4.089,752,93.4,12.14,1.52,
4.099,752,93.4,12.14,1.52,
4.109,752,93.4,12.14,1.52,
4.119,752,93.4,12.14,1.52,
4.129,752,93.4,12.14,1.52,
4.139,752,93.4,12.14,1.52,
