Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
0.869,2095,93.1,12.15,0.84,
0.879,2095,93.2,12.15,0.84,
0.889,1913,93.2,12.15,0.87,
0.899,1913,93.2,12.15,0.87,
0.909,1913,93.2,12.15,0.86,
0.919,2091,93.2,12.15,0.87,
0.929,2091,93.2,12.15,0.87,
0.939,2091,93.1,12.15,0.87,
0.949,1884,93.1,12.15,0.87,
0.959,1884,93.2,12.15,0.87,
0.969,1884,93.1,12.15,0.93,
0.979,1785,93.2,12.15,0.92,
0.989,1785,93.2,12.15,0.93,
0.999,1785,93.2,12.15,0.93,
1.009,1785,93.2,12.15,0.92,
1.019,1701,93.2,12.15,0.93,
1.029,1701,93.1,12.15,0.93,
1.039,1701,93.2,12.15,0.92,
1.049,1980,93.2,12.15,1.13,
1.059,1980,93.2,12.15,1.19,
1.069,1980,93.2,12.15,1.19,
1.079,1850,93.2,12.15,1.19,
1.089,1850,93.2,12.15,1.19,
1.099,1850,93.2,12.15,1.19,
1.109,2081,93.2,12.15,1.19,
1.119,2081,93.2,12.15,1.19,
1.129,2081,93.2,12.15,1.05,
1.139,1921,93.2,12.15,0.95,
1.149,1921,93.2,12.15,0.96,
1.159,1921,93.2,12.15,0.95,
1.169,2126,93.2,12.15,0.95,
1.179,2126,93.2,12.15,0.95,
1.189,2126,93.2,12.15,0.95,
1.199,1959,93.2,12.15,0.95,
1.209,1959,93.2,12.15,0.94,
1.219,1959,93.2,12.15,0.91,
1.229,2134,93.2,12.15,0.92,
1.239,2134,93.2,12.15,0.92,
1.249,2134,93.2,12.15,0.91,
1.259,1958,93.2,12.15,0.92,
1.269,1958,93.2,12.15,0.92,
1.279,1958,93.2,12.15,0.91,
1.289,2143,93.2,12.15,0.92,
1.299,2143,93.2,12.15,0.92,
1.309,2143,93.2,12.15,0.91,
1.319,1968,93.2,12.15,0.92,
1.329,1968,93.2,12.15,0.92,
1.339,2170,93.2,12.15,0.91,
1.349,2170,93.2,12.15,0.92,
1.359,2170,93.2,12.15,0.92,
1.369,2014,93.2,12.15,0.91,
1.379,2014,93.2,12.15,0.93,
1.389,2014,93.2,12.15,0.93,
1.399,2205,93.2,12.15,0.93,
1.409,2205,93.2,12.15,0.93,
1.419,2205,93.2,12.15,0.93,
1.429,2009,93.2,12.15,0.92,
1.439,2009,93.2,12.15,0.93,
1.449,2009,93.2,12.15,0.93,
1.459,2186,93.2,12.15,0.94,
1.469,2186,93.2,12.15,0.94,
1.479,2186,93.2,12.15,0.94,
1.489,2016,93.2,12.15,0.94,
1.499,2016,93.2,12.15,0.94,
1.509,2213,93.2,12.15,0.94,
1.519,2213,93.2,12.15,0.94,
1.529,2213,93.2,12.15,0.94,
1.540,2045,93.2,12.15,0.96,
1.549,2045,93.2,12.15,0.97,
1.559,2045,93.2,12.15,0.97,
1.569,2236,93.2,12.15,0.97,
1.579,2236,93.2,12.15,0.97,
1.589,2236,93.2,12.15,0.97,
1.599,2061,93.2,12.15,0.97,
1.609,2061,93.2,12.15,0.97,
1.619,2061,93.2,12.15,0.96,
1.629,2274,93.2,12.15,0.96,
1.639,2274,93.2,12.15,0.96,
1.649,2274,93.2,12.15,0.95,
1.659,2087,93.3,12.15,0.96,
1.669,2087,93.2,12.15,0.96,
1.679,2274,93.2,12.15,0.95,
1.689,2274,93.2,12.15,0.96,
1.699,2274,93.2,12.15,0.96,
1.709,2102,93.2,12.15,0.96,
1.719,2102,93.2,12.15,0.96,
1.729,2102,93.2,12.15,0.96,
1.739,2271,93.2,12.15,0.96,
1.749,2271,93.2,12.15,0.96,
1.759,2271,93.2,12.15,0.96,
1.769,2077,93.3,12.15,0.96,
1.779,2077,93.2,12.15,0.96,
1.789,2303,93.2,12.15,0.95,
1.799,2303,93.2,12.15,0.96,
1.809,2303,93.2,12.15,0.95,
1.819,2145,93.2,12.15,0.95,
1.829,2145,93.2,12.15,0.96,
1.839,2145,93.2,12.15,0.95,
1.849,2328,93.2,12.15,0.96,
1.859,2328,93.2,12.15,0.96,
1.869,2174,93.2,12.15,0.95,
1.879,2174,93.2,12.15,0.95,
1.889,2174,93.3,12.15,0.95,
1.899,2368,93.2,12.15,0.95,
1.909,2368,93.2,12.15,0.95,
1.919,2368,93.2,12.15,0.95,
1.929,2169,93.3,12.15,0.95,
1.939,2169,93.2,12.15,0.95,
1.949,2381,93.2,12.15,0.95,
1.959,2381,93.2,12.15,0.95,
1.969,2381,93.2,12.15,0.95,
1.979,2224,93.2,12.15,0.95,
1.989,2224,93.2,12.15,0.95,
1.999,2420,93.2,12.15,0.95,
2.009,2420,93.2,12.15,0.95,
2.019,2420,93.2,12.15,0.95,
2.029,2257,93.2,12.15,0.96,
2.039,2257,93.2,12.15,0.98,
2.049,2464,93.2,12.15,0.98,
2.059,2464,93.3,12.15,0.98,
2.069,2464,93.2,12.15,0.98,
2.079,2301,93.2,12.15,0.98,
2.089,2301,93.2,12.15,0.98,
2.099,2496,93.2,12.15,0.98,
2.109,2496,93.2,12.15,0.98,
2.119,2496,93.2,12.15,0.99,
2.129,2320,93.2,12.15,0.99,
2.139,2320,93.2,12.15,0.99,
2.149,2521,93.2,12.15,0.99,
2.159,2521,93.2,12.15,0.99,
2.169,2521,93.2,12.15,0.99,
2.179,2360,93.3,12.15,0.99,
2.189,2360,93.2,12.15,0.99,
2.199,2564,93.2,12.15,1.00,
2.209,2564,93.2,12.15,1.00,
2.219,2564,93.2,12.15,1.00,
2.229,2380,93.2,12.15,1.00,
2.239,2380,93.2,12.15,1.00,
2.249,2588,93.3,12.15,1.00,
2.259,2588,93.2,12.15,1.00,
2.269,2588,93.2,12.15,1.00,
2.279,2431,93.2,12.15,1.02,
2.289,2431,93.2,12.15,1.02,
2.299,2617,93.2,12.15,1.02,
2.309,2617,93.2,12.15,1.02,
2.319,2486,93.2,12.15,1.02,
2.329,2486,93.2,12.15,1.02,
2.339,2486,93.2,12.15,1.02,
2.349,2657,93.2,12.15,1.02,
2.359,2657,93.2,12.15,1.04,
2.369,2514,93.2,12.15,1.05,
2.379,2514,93.2,12.15,1.05,
2.389,2698,93.2,12.15,1.05,
2.399,2698,93.2,12.15,1.05,
2.409,2545,93.2,12.15,1.05,
2.419,2545,93.2,12.15,1.05,
2.429,2545,93.2,12.15,1.05,
2.439,2715,93.2,12.15,1.07,
2.449,2715,93.2,12.15,1.09,
2.459,2549,93.2,12.15,1.09,
2.469,2549,93.2,12.15,1.09,
2.479,2746,93.2,12.15,1.09,
2.489,2746,93.2,12.15,1.09,
2.500,2698,93.2,12.15,1.08,
2.509,2698,93.2,12.15,1.09,
2.519,2698,93.2,12.15,1.10,
2.529,2820,93.2,12.15,1.13,
2.539,2820,93.2,12.15,1.13,
2.549,2593,93.2,12.15,1.13,
2.559,2593,93.2,12.15,1.13,
2.569,2785,93.2,12.15,1.13,
2.579,2785,93.2,12.15,1.13,
2.589,2687,93.2,12.15,1.13,
2.599,2687,93.2,12.15,1.13,
2.609,2829,93.2,12.15,1.12,
2.619,2829,93.2,12.15,1.12,
2.629,2829,93.2,12.15,1.12,
2.639,2656,93.2,12.15,1.12,
2.649,2656,93.2,12.15,1.12,
2.659,2854,93.2,12.15,1.12,
2.669,2854,93.2,12.15,1.12,
2.679,2738,93.2,12.15,1.12,
2.689,2738,93.3,12.15,1.15,
2.699,2899,93.2,12.15,1.14,
2.709,2899,93.2,12.15,1.15,
2.719,2760,93.2,12.15,1.14,
2.729,2760,93.2,12.15,1.15,
2.739,2926,93.2,12.15,1.15,
2.749,2926,93.2,12.15,1.15,
2.759,2805,93.2,12.15,1.15,
2.769,2805,93.2,12.15,1.15,
2.779,2966,93.2,12.15,1.15,
2.789,2966,93.2,12.15,1.15,
2.799,2966,93.2,12.15,1.15,
2.809,2822,93.3,12.15,1.16,
2.819,2822,93.2,12.15,1.15,
2.829,2983,93.2,12.15,1.16,
2.839,2983,93.2,12.15,1.15,
2.849,2854,93.3,12.15,1.14,
2.859,2854,93.2,12.15,1.13,
2.869,3015,93.2,12.15,1.13,
2.879,3015,93.3,12.15,1.13,
2.889,2874,93.3,12.15,1.13,
2.899,2874,93.2,12.15,1.13,
2.909,3040,93.2,12.15,1.13,
2.919,3040,93.2,12.15,1.13,
2.929,2903,93.2,12.15,1.13,
2.939,2903,93.2,12.15,1.12,
2.949,3061,93.2,12.15,1.12,
2.959,3061,93.2,12.15,1.12,
2.969,2938,93.3,12.15,1.12,
2.979,2938,93.2,12.15,1.12,
2.989,3103,93.2,12.15,1.12,
2.999,3103,93.2,12.15,1.12,
3.009,2957,93.2,12.15,1.12,
3.019,2957,93.2,12.15,1.11,
3.029,3115,93.2,12.15,1.11,
3.039,3115,93.2,12.15,1.11,
3.049,3026,93.2,12.15,1.11,
3.059,3026,93.2,12.15,1.11,
3.069,3197,93.2,12.15,1.11,
3.079,3024,93.2,12.15,1.11,
3.089,3024,93.2,12.15,1.11,
3.099,3151,93.3,12.15,1.07,
3.109,3151,93.2,12.15,1.08,
3.119,3051,93.2,12.15,1.08,
3.129,3051,93.2,12.15,1.08,
3.139,3219,93.2,12.15,1.08,
3.149,3219,93.2,12.15,1.08,
3.159,3085,93.2,12.15,1.07,
3.169,3085,93.2,12.15,1.08,
3.179,3232,93.2,12.15,1.06,
3.189,3232,93.2,12.15,1.06,
3.199,3103,93.2,12.15,1.06,
3.209,3103,93.2,12.15,1.06,
3.219,3284,93.2,12.15,1.06,
3.229,3284,93.2,12.15,1.05,
3.239,3212,93.2,12.15,1.06,
3.250,3315,93.3,12.15,1.06,
3.259,3315,93.2,12.15,1.07,
3.269,3139,93.3,12.15,1.07,
3.279,3139,93.3,12.15,1.08,
3.289,3318,93.3,12.15,1.08,
3.299,3318,93.3,12.15,1.08,
3.309,3295,93.2,12.15,1.07,
3.319,3295,93.2,12.15,1.07,
3.329,3482,93.3,12.15,1.08,
3.339,3482,93.3,12.15,1.06,
3.349,3244,93.3,12.15,1.05,
3.359,3348,93.3,12.15,1.04,
3.369,3348,93.2,12.15,1.05,
3.379,3328,93.3,12.15,1.05,
3.389,3328,93.3,12.15,1.05,
3.399,3546,93.2,12.15,1.04,
3.409,3546,93.2,12.15,1.05,
3.419,3528,93.3,12.15,1.04,
3.429,3711,93.2,12.15,1.01,
3.439,3711,93.3,12.15,1.01,
3.449,3512,93.3,12.16,1.01,
3.459,3512,93.2,12.16,1.01,
3.469,3515,93.3,12.16,1.01,
3.479,3481,93.3,12.16,1.01,
3.489,3481,93.3,12.16,1.01,
3.499,3476,93.3,12.16,1.01,
3.509,3476,93.3,12.16,1.17,
3.519,3434,93.3,12.16,1.17,
3.529,3434,93.3,12.16,1.17,
3.539,3360,93.3,12.16,1.17,
3.550,3253,93.3,12.16,1.17,
3.559,3253,93.3,12.16,1.17,
3.569,3232,93.3,12.16,1.17,
3.579,3232,93.3,12.16,1.17,
3.589,3196,93.3,12.16,1.47,
3.599,3196,93.3,12.16,1.52,
3.609,3183,93.3,12.16,1.52,
3.619,3183,93.3,12.16,1.52,
3.629,3149,93.3,12.16,1.52,
3.639,3149,93.3,12.16,1.52,
3.649,3140,93.3,12.16,1.52,
3.659,3140,93.3,12.16,1.52,
3.669,3106,93.3,12.16,1.52,
3.679,3106,93.3,12.16,1.52,
3.689,3097,93.3,12.16,1.52,
3.699,3097,93.3,12.16,1.52,
3.709,3058,93.3,12.16,1.52,
3.719,3058,93.3,12.16,1.52,
3.729,3045,93.3,12.16,1.52,
3.739,3045,93.3,12.16,1.52,
3.749,3011,93.3,12.16,1.52,
3.759,3011,93.3,12.16,1.52,
3.769,3000,93.3,12.16,1.52,
3.779,3000,93.3,12.16,1.52,
3.789,2965,93.3,12.16,1.52,
3.799,2965,93.3,12.16,1.52,
3.809,2959,93.3,12.16,1.52,
3.819,2959,93.3,12.16,1.52,
3.829,2919,93.3,12.16,1.52,
3.839,2919,93.3,12.16,1.52,
3.849,2906,93.3,12.16,1.52,
3.859,2906,93.3,12.16,1.52,
3.869,2871,93.3,12.16,1.52,
3.879,2871,93.3,12.16,1.52,
3.889,2860,93.3,12.16,1.52,
3.899,2860,93.2,12.16,1.52,
3.909,2823,93.3,12.16,1.52,
3.919,2823,93.3,12.16,1.52,
3.929,2816,93.3,12.16,1.52,
3.939,2816,93.3,12.16,1.52,
3.950,2774,93.3,12.16,1.52,
3.959,2774,93.3,12.16,1.52,
3.969,2774,93.3,12.16,1.52,
3.979,2763,93.3,12.16,1.52,
3.989,2763,93.3,12.16,1.52,
3.999,2728,93.2,12.16,1.52,
4.009,2728,93.3,12.16,1.52,
4.019,2722,93.3,12.16,1.52,
4.029,2722,93.2,12.16,1.52,
4.039,2677,93.3,12.16,1.52,
4.049,2677,93.3,12.16,1.52,
4.059,2667,93.2,12.16,1.52,
4.069,2667,93.3,12.16,1.52,
4.079,2667,93.3,12.16,1.52,
4.089,2630,93.2,12.16,1.52,
4.099,2630,93.3,12.16,1.52,
4.109,2624,93.3,12.16,1.52,
4.119,2624,93.3,12.16,1.52,
4.129,2579,93.3,12.16,1.52,
4.139,2579,93.3,12.16,1.52,
4.149,2579,93.3,12.16,1.52,
4.159,2567,93.3,12.16,1.52,
4.169,2567,93.3,12.16,1.52,
4.179,2531,93.3,12.16,1.52,
4.189,2531,93.3,12.16,1.52,
4.200,2524,93.3,12.16,1.52,
4.209,2524,93.3,12.16,1.52,
4.219,2524,93.3,12.16,1.52,
4.229,2479,93.3,12.16,1.52,
4.239,2479,93.3,12.16,1.52,
4.249,2468,93.3,12.16,1.52,
4.259,2468,93.3,12.16,1.52,
4.269,2468,93.3,12.16,1.52,
4.279,2429,93.3,12.16,1.52,
4.289,2429,93.3,12.16,1.52,
4.299,2422,93.3,12.16,1.52,
4.309,2422,93.3,12.16,1.52,
4.319,2422,93.3,12.16,1.52,
4.329,2376,93.3,12.16,1.52,
4.339,2376,93.3,12.16,1.52,
4.349,2363,93.3,12.16,1.52,
4.359,2363,93.3,12.16,1.52,
4.369,2363,93.3,12.16,1.52,
4.379,2325,93.3,12.16,1.52,
4.389,2325,93.3,12.16,1.52,
4.399,2316,93.2,12.16,1.52,
4.409,2316,93.3,12.16,1.52,
4.419,2316,93.3,12.16,1.52,
4.429,2269,93.3,12.16,1.52,
4.439,2269,93.3,12.16,1.52,
4.449,2269,93.3,12.16,1.52,
4.459,2258,93.3,12.16,1.52,
4.469,2258,93.3,12.16,1.52,
4.479,2217,93.3,12.16,1.52,
4.489,2217,93.3,12.16,1.52,
4.499,2217,93.2,12.16,1.52,
4.509,2206,93.3,12.16,1.52,
4.519,2206,93.2,12.16,1.52,
4.529,2206,93.3,12.16,1.52,
4.539,2159,93.3,12.16,1.52,
4.549,2159,93.2,12.16,1.52,
4.559,2159,93.3,12.16,1.52,
4.569,2146,93.2,12.16,1.52,
4.579,2146,93.3,12.16,1.52,
4.589,2146,93.3,12.16,1.52,
4.599,2106,93.3,12.16,1.52,
4.609,2106,93.3,12.16,1.52,
4.619,2092,93.3,12.16,1.52,
4.629,2092,93.3,12.16,1.52,
4.639,2092,93.3,12.16,1.52,
4.650,2046,93.3,12.16,1.52,
4.659,2046,93.2,12.16,1.52,
4.669,2046,93.3,12.16,1.52,
4.679,2033,93.3,12.16,1.52,
4.689,2033,93.3,12.16,1.52,
4.699,2033,93.3,12.16,1.52,
4.709,1990,93.3,12.16,1.51,
4.719,1990,93.2,12.16,1.52,
4.729,1990,93.3,12.16,1.52,
4.740,1976,93.3,12.16,1.52,
4.749,1976,93.3,12.16,1.52,
4.759,1976,93.3,12.16,1.52,
4.769,1976,93.3,12.16,1.52,
4.779,1928,93.3,12.16,1.52,
4.789,1928,93.3,12.16,1.52,
4.799,1928,93.3,12.16,1.52,
4.809,1913,93.3,12.16,1.52,
4.819,1913,93.3,12.16,1.52,
4.829,1913,93.3,12.16,1.52,
4.839,1869,93.3,12.16,1.52,
4.849,1869,93.3,12.16,1.52,
4.859,1869,93.3,12.16,1.52,
4.869,1852,93.3,12.16,1.52,
4.879,1852,93.2,12.16,1.52,
4.889,1852,93.3,12.16,1.52,
4.900,1807,93.3,12.16,1.52,
4.909,1807,93.3,12.16,1.52,
4.919,1807,93.3,12.16,1.52,
4.929,1807,93.3,12.16,1.52,
4.939,1790,93.3,12.16,1.52,
4.949,1790,93.3,12.16,1.52,
4.959,1790,93.3,12.16,1.52,
4.969,1742,93.3,12.16,1.52,
4.979,1742,93.3,12.16,1.52,
4.989,1742,93.3,12.16,1.52,
4.999,1742,93.3,12.16,1.52,
5.009,1726,93.3,12.16,1.52,
5.019,1726,93.3,12.16,1.52,
5.029,1726,93.3,12.16,1.52,
5.039,1674,93.2,12.16,1.52,
5.049,1674,93.3,12.16,1.52,
5.059,1674,93.3,12.16,1.52,
5.069,1674,93.3,12.16,1.52,
5.079,1658,93.3,12.16,1.52,
5.089,1658,93.3,12.16,1.52,
5.099,1658,93.2,12.16,1.52,
5.109,1658,93.3,12.16,1.52,
5.119,1605,93.3,12.16,1.52,
5.129,1605,93.3,12.16,1.52,
5.139,1605,93.3,12.16,1.52,
5.150,1587,93.3,12.16,1.52,
5.159,1587,93.3,12.16,1.52,
5.169,1587,93.3,12.16,1.52,
5.179,1587,93.3,12.16,1.52,
5.189,1533,93.3,12.16,1.52,
5.199,1533,93.3,12.16,1.52,
5.209,1533,93.3,12.16,1.52,
5.219,1533,93.3,12.16,1.52,
5.229,1515,93.3,12.16,1.52,
5.239,1515,93.3,12.16,1.52,
5.249,1515,93.3,12.16,1.52,
5.259,1515,93.3,12.16,1.52,
5.270,1460,93.3,12.16,1.52,
5.279,1460,93.3,12.16,1.52,
5.289,1460,93.3,12.16,1.52,
5.299,1460,93.3,12.16,1.52,
5.309,1460,93.2,12.16,1.52,
5.319,1438,93.3,12.16,1.52,
5.329,1438,93.3,12.16,1.52,
5.339,1438,93.3,12.16,1.52,
5.349,1438,93.2,12.16,1.52,
5.359,1378,93.3,12.16,1.52,
5.369,1378,93.3,12.16,1.52,
5.379,1378,93.3,12.16,1.52,
5.389,1378,93.3,12.16,1.52,
5.399,1354,93.3,12.16,1.52,
5.409,1354,93.2,12.16,1.52,
5.419,1354,93.3,12.16,1.52,
5.429,1354,93.2,12.16,1.52,
5.439,1354,93.3,12.16,1.52,
5.449,1290,93.3,12.16,1.52,
5.459,1290,93.2,12.16,1.52,
5.469,1290,93.3,12.16,1.52,
5.479,1290,93.2,12.16,1.52,
5.489,1290,93.3,12.16,1.52,
5.499,1262,93.2,12.16,1.52,
5.509,1262,93.3,12.16,1.52,
5.519,1262,93.2,12.16,1.52,
5.529,1262,93.3,12.16,1.52,
5.539,1262,93.3,12.16,1.52,
5.549,1193,93.3,12.16,1.52,
5.559,1193,93.3,12.16,1.52,
5.569,1193,93.3,12.16,1.52,
5.579,1193,93.3,12.16,1.52,
5.589,1193,93.3,12.16,1.52,
5.599,1161,93.3,12.16,1.52,
5.609,1161,93.3,12.16,1.52,
5.619,1161,93.3,12.16,1.52,
5.629,1161,93.3,12.16,1.52,
5.639,1161,93.3,12.16,1.52,
5.649,1084,93.3,12.16,1.52,
5.659,1084,93.3,12.16,1.52,
5.669,1084,93.2,12.16,1.52,
5.679,1084,93.3,12.16,1.52,
5.689,1084,93.3,12.16,1.52,
5.699,1084,93.3,12.16,1.52,
5.709,1046,93.3,12.16,1.52,
5.719,1046,93.3,12.16,1.52,
5.729,1046,93.2,12.16,1.52,
5.739,1046,93.3,12.16,1.52,
5.749,1046,93.3,12.16,1.52,
5.759,1046,93.3,12.16,1.52,
5.769,956,93.3,12.16,1.52,
5.779,956,93.3,12.16,1.52,
5.789,956,93.2,12.16,1.52,
5.799,956,93.3,12.16,1.52,
5.809,956,93.3,12.16,1.52,
5.819,956,93.3,12.16,1.52,
5.829,956,93.3,12.16,1.52,
5.839,907,93.3,12.16,1.52,
5.849,907,93.2,12.16,1.52,
5.859,907,93.3,12.16,1.52,
5.869,907,93.3,12.16,1.52,
5.879,907,93.3,12.16,1.52,
5.889,907,93.3,12.16,1.52,
5.899,907,93.3,12.16,1.52,
5.909,907,93.3,12.16,1.52,
5.919,787,93.3,12.16,1.52,
5.929,787,93.3,12.16,1.52,
5.939,787,93.3,12.16,1.52,
5.949,787,93.3,12.16,1.52,
5.959,787,93.3,12.16,1.52,
5.969,787,93.2,12.16,1.52,
5.979,787,93.2,12.16,1.52,
5.989,787,93.3,12.16,1.52,
5.999,718,93.3,12.16,1.52,
6.009,718,93.2,12.16,1.52,
6.019,718,93.2,12.16,1.52,
6.029,718,93.3,12.16,1.52,
6.039,718,93.3,12.16,1.52,
6.049,718,93.3,12.16,1.52,
6.059,718,93.3,12.16,1.52,
6.069,718,93.3,12.16,1.52,
6.079,718,93.3,12.16,1.52,
6.089,718,93.3,12.16,1.52,
6.099,718,93.3,12.16,1.52,
6.109,718,93.3,12.16,1.52,
