Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
1.789,1033,93.3,12.14,1.52,
1.799,1033,93.4,12.14,1.52,
1.809,1111,93.3,12.14,1.52,
1.819,1111,93.4,12.14,1.52,
1.829,1111,93.4,12.14,1.52,
1.839,1111,93.4,12.14,1.52,
1.849,1111,93.3,12.14,1.52,
1.859,1111,93.4,12.14,1.52,
1.869,1053,93.3,12.14,1.52,
1.879,1053,93.3,12.14,1.52,
1.889,1053,93.3,12.14,1.52,
1.899,1053,93.4,12.14,1.52,
1.909,1460,93.4,12.14,1.52,
1.919,1460,93.3,12.14,1.52,
1.929,1460,93.3,12.14,1.52,
1.939,1460,93.3,12.14,1.52,
1.949,1433,93.4,12.14,1.52,
1.959,1433,93.4,12.14,1.52,
1.969,1433,93.4,12.14,1.52,
1.979,1433,93.3,12.14,1.52,
1.989,1747,93.4,12.14,1.52,
1.999,1747,93.4,12.14,1.52,
2.009,1747,93.3,12.14,1.52,
2.019,1701,93.4,12.14,1.52,
2.029,1701,93.3,12.14,1.52,
2.039,1701,93.3,12.14,1.52,
2.049,1980,93.4,12.14,1.52,
2.059,1980,93.4,12.14,1.52,
2.069,1980,93.4,12.14,1.52,
2.079,1899,93.4,12.14,1.52,
2.089,1899,93.4,12.14,1.52,
2.099,1899,93.4,12.14,1.52,
2.109,2110,93.4,12.14,1.52,
2.119,2110,93.4,12.14,1.52,
2.129,2110,93.4,12.14,1.52,
2.139,1951,93.3,12.14,1.52,
2.149,1951,93.3,12.14,1.52,
2.159,1951,93.4,12.14,1.52,
2.169,2122,93.4,12.14,1.52,
2.179,2122,93.4,12.14,1.52,
2.189,2122,93.4,12.14,1.52,
2.199,1972,93.4,12.14,1.52,
2.209,1972,93.4,12.14,1.52,
2.219,1972,93.3,12.14,1.52,
2.229,2142,93.4,12.14,1.52,
2.239,2142,93.4,12.14,1.52,
2.249,2142,93.3,12.14,1.52,
2.259,1973,93.4,12.14,1.52,
2.269,1973,93.4,12.14,1.52,
2.279,1973,93.4,12.14,1.52,
2.289,2173,93.4,12.14,1.52,
2.299,2173,93.4,12.14,1.52,
2.309,2173,93.4,12.14,1.52,
2.319,2033,93.3,12.14,1.52,
2.329,2033,93.4,12.14,1.52,
2.339,2225,93.4,12.14,1.52,
2.349,2225,93.4,12.14,1.52,
2.359,2225,93.4,12.14,1.51,
2.369,2029,93.4,12.14,1.47,
2.379,2029,93.4,12.14,1.48,
2.389,2029,93.3,12.14,1.48,
2.399,2227,93.4,12.14,1.48,
2.409,2227,93.4,12.14,1.48,
2.419,2227,93.3,12.14,1.48,
2.429,2046,93.4,12.14,1.48,
2.439,2046,93.3,12.14,1.48,
2.449,2046,93.4,12.14,1.42,
2.459,2222,93.3,12.14,1.42,
2.469,2222,93.4,12.14,1.42,
2.479,2058,93.4,12.14,1.42,
2.489,2058,93.4,12.14,1.42,
2.499,2058,93.3,12.14,1.42,
2.509,2236,93.4,12.14,1.42,
2.519,2236,93.3,12.14,1.42,
2.529,2236,93.3,12.14,1.42,
2.539,2038,93.4,12.14,1.41,
2.549,2038,93.3,12.14,1.42,
2.559,2038,93.4,12.14,1.41,
2.569,2259,93.4,12.14,1.41,
2.579,2259,93.4,12.15,1.42,
2.589,2259,93.4,12.15,1.41,
2.599,2094,93.4,12.15,1.42,
2.609,2094,93.4,12.15,1.39,
2.619,2298,93.4,12.15,1.38,
2.629,2298,93.4,12.15,1.38,
2.639,2298,93.3,12.15,1.38,
2.649,2158,93.4,12.15,1.38,
2.659,2158,93.3,12.15,1.38,
2.669,2158,93.4,12.15,1.38,
2.679,2318,93.4,12.15,1.38,
2.689,2318,93.3,12.15,1.36,
2.700,2127,93.4,12.15,1.34,
2.709,2127,93.4,12.15,1.34,
2.719,2127,93.4,12.15,1.34,
2.729,2332,93.3,12.15,1.34,
2.739,2332,93.4,12.15,1.34,
2.749,2332,93.4,12.15,1.34,
2.759,2141,93.4,12.15,1.34,
2.769,2141,93.4,12.15,1.34,
2.779,2141,93.4,12.15,1.31,
2.789,2079,93.4,12.15,1.32,
2.799,2079,93.3,12.15,1.32,
2.809,2079,93.4,12.15,1.32,
2.819,2038,93.4,12.15,1.32,
2.829,2038,93.3,12.15,1.32,
2.839,2038,93.4,12.15,1.31,
2.849,2022,93.4,12.15,1.34,
2.859,2022,93.3,12.15,1.52,
2.869,2022,93.4,12.15,1.52,
2.879,1977,93.3,12.15,1.52,
2.889,1977,93.4,12.15,1.52,
2.899,1977,93.4,12.15,1.52,
2.909,1962,93.4,12.15,1.52,
2.919,1962,93.4,12.15,1.52,
2.929,1962,93.3,12.15,1.52,
2.939,1916,93.4,12.15,1.52,
2.949,1916,93.4,12.15,1.52,
2.959,1916,93.3,12.15,1.52,
2.969,1901,93.4,12.15,1.52,
2.979,1901,93.3,12.15,1.52,
2.989,1901,93.3,12.15,1.52,
2.999,1855,93.4,12.15,1.52,
3.009,1855,93.4,12.15,1.52,
3.019,1855,93.4,12.15,1.52,
3.029,1838,93.4,12.15,1.52,
3.039,1838,93.3,12.15,1.52,
3.049,1838,93.4,12.15,1.52,
3.059,1838,93.4,12.15,1.52,
3.069,1790,93.4,12.15,1.52,
3.079,1790,93.4,12.15,1.52,
3.089,1790,93.3,12.15,1.52,
3.099,1773,93.4,12.15,1.52,
3.109,1773,93.4,12.15,1.52,
3.119,1773,93.3,12.15,1.52,
3.129,1773,93.3,12.15,1.52,
3.139,1723,93.4,12.15,1.52,
3.149,1723,93.3,12.15,1.52,
3.159,1723,93.4,12.15,1.52,
3.169,1704,93.4,12.15,1.52,
3.179,1704,93.4,12.15,1.52,
3.189,1704,93.3,12.15,1.52,
3.199,1704,93.3,12.15,1.52,
3.209,1653,93.4,12.15,1.52,
3.219,1653,93.4,12.15,1.52,
3.229,1653,93.4,12.15,1.52,
3.239,1653,93.4,12.15,1.52,
3.249,1634,93.4,12.15,1.52,
3.259,1634,93.3,12.15,1.52,
3.269,1634,93.4,12.15,1.52,
3.279,1582,93.3,12.15,1.52,
3.289,1582,93.3,12.15,1.52,
3.299,1582,93.4,12.15,1.52,
3.309,1582,93.4,12.15,1.52,
3.319,1562,93.3,12.15,1.52,
3.329,1562,93.4,12.15,1.52,
3.339,1562,93.4,12.15,1.52,
3.349,1562,93.3,12.15,1.52,
3.359,1508,93.4,12.15,1.52,
3.369,1508,93.4,12.15,1.52,
3.379,1508,93.4,12.15,1.52,
3.389,1508,93.4,12.15,1.52,
3.399,1484,93.4,12.15,1.52,
3.409,1484,93.4,12.15,1.52,
3.419,1484,93.4,12.15,1.52,
3.429,1484,93.4,12.15,1.52,
3.439,1428,93.4,12.15,1.52,
3.449,1428,93.3,12.15,1.52,
3.459,1428,93.4,12.15,1.52,
3.469,1428,93.4,12.15,1.52,
3.479,1428,93.4,12.15,1.52,
3.489,1405,93.4,12.15,1.52,
3.499,1405,93.4,12.15,1.52,
3.509,1405,93.3,12.15,1.52,
3.519,1405,93.4,12.15,1.52,
3.529,1345,93.3,12.15,1.52,
3.539,1345,93.4,12.15,1.52,
3.549,1345,93.3,12.15,1.52,
3.559,1345,93.3,12.15,1.52,
3.569,1345,93.4,12.15,1.52,
3.579,1317,93.4,12.15,1.52,
3.589,1317,93.4,12.15,1.52,
3.599,1317,93.3,12.15,1.52,
3.609,1317,93.4,12.15,1.52,
3.620,1252,93.4,12.15,1.52,
3.629,1252,93.3,12.15,1.52,
3.639,1252,93.3,12.15,1.52,
3.649,1252,93.4,12.15,1.52,
3.659,1252,93.4,12.15,1.52,
3.669,1222,93.4,12.15,1.52,
3.679,1222,93.4,12.15,1.52,
3.689,1222,93.4,12.15,1.52,
3.699,1222,93.3,12.15,1.52,
3.709,1222,93.3,12.15,1.52,
3.719,1222,93.4,12.15,1.52,
3.729,1151,93.4,12.15,1.52,
3.739,1151,93.3,12.15,1.52,
3.749,1151,93.3,12.15,1.52,
3.759,1151,93.4,12.15,1.52,
3.769,1151,93.3,12.15,1.52,
3.779,1117,93.4,12.15,1.52,
3.789,1117,93.4,12.15,1.52,
3.799,1117,93.3,12.15,1.52,
3.809,1117,93.4,12.15,1.52,
3.819,1117,93.3,12.15,1.52,
3.829,1117,93.4,12.15,1.52,
3.839,1037,93.4,12.15,1.52,
3.849,1037,93.4,12.15,1.52,
3.859,1037,93.4,12.15,1.52,
3.869,1037,93.4,12.15,1.52,
3.879,1037,93.3,12.15,1.52,
3.889,1037,93.4,12.15,1.52,
3.899,999,93.4,12.15,1.52,
3.909,999,93.3,12.15,1.52,
3.919,999,93.4,12.15,1.52,
3.929,999,93.4,12.15,1.52,
3.939,999,93.3,12.15,1.52,
3.949,999,93.4,12.15,1.52,
3.959,904,93.3,12.15,1.52,
3.969,904,93.4,12.15,1.52,
3.979,904,93.4,12.15,1.52,
3.989,904,93.3,12.15,1.52,
3.999,904,93.4,12.15,1.52,
4.009,904,93.3,12.15,1.52,
4.019,904,93.4,12.15,1.52,
4.029,859,93.4,12.15,1.52,
4.039,859,93.3,12.15,1.52,
4.049,859,93.3,12.15,1.52,
4.059,859,93.4,12.15,1.52,
4.069,859,93.4,12.15,1.52,
4.079,859,93.4,12.15,1.52,
4.089,859,93.4,12.15,1.52,
4.099,859,93.4,12.15,1.52,
4.109,859,93.4,12.15,1.52,
4.119,728,93.3,12.15,1.52,
4.129,728,93.4,12.15,1.52,
4.139,728,93.3,12.15,1.52,
4.149,728,93.3,12.15,1.52,
4.159,728,93.4,12.15,1.52,
4.169,728,93.4,12.15,1.52,
4.179,728,93.3,12.15,1.52,
4.189,728,93.3,12.15,1.52,
4.199,728,93.3,12.15,1.52,
4.209,669,93.4,12.15,1.52,
4.219,669,93.4,12.15,1.52,
4.229,669,93.3,12.15,1.52,
4.239,669,93.3,12.15,1.52,
4.249,669,93.4,12.15,1.52,
4.259,669,93.4,12.15,1.52,
4.269,669,93.4,12.15,1.52,
4.279,669,93.4,12.15,1.52,
4.289,669,93.4,12.15,1.52,
4.299,669,93.4,12.15,1.52,
4.309,669,93.4,12.15,1.52,
4.319,669,93.3,12.15,1.52,
