Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
0.809,1027,35.2,12.11,1.52,
0.819,1027,35.1,12.11,1.52,
0.829,1027,34.8,12.11,1.52,
0.839,1027,34.2,12.11,1.52,
0.849,1027,33.1,12.11,1.52,
0.859,1027,31.9,12.11,1.52,
0.869,1060,30.5,12.11,1.52,
0.879,1060,28.2,12.11,1.52,
0.889,1060,25.3,12.11,1.52,
0.899,1060,21.2,12.11,1.52,
0.909,1060,16.3,12.11,1.52,
0.919,1060,10.4,12.11,1.51,
0.929,1023,5.0,12.11,1.52,
0.939,1023,1.1,12.11,1.52,
0.949,1023,0.0,12.11,1.52,
0.959,1023,0.0,12.11,1.52,
0.969,1023,0.0,12.11,1.52,
0.979,1051,0.0,12.11,1.52,
0.989,1051,0.0,11.96,1.52,
0.999,1051,0.0,11.74,1.52,
1.011,1051,0.0,11.55,1.52,
1.019,1051,0.0,11.44,1.52,
1.029,1051,0.0,11.41,1.52,
1.039,1047,0.0,11.42,1.52,
1.049,1047,0.0,11.44,1.52,
1.059,1047,0.0,11.46,1.52,
1.069,1047,0.0,11.48,1.52,
1.079,1047,0.0,11.50,1.52,
1.089,1047,0.0,11.52,1.52,
1.099,1058,0.0,11.45,1.52,
1.109,1058,0.0,11.26,1.52,
1.119,1058,0.0,11.07,1.52,
1.129,1058,0.0,10.94,1.52,
1.139,1058,0.0,10.90,1.52,
1.149,1052,0.0,10.91,1.52,
1.159,1052,0.0,10.95,1.52,
1.169,1052,0.0,10.99,1.52,
1.179,1052,0.0,11.03,1.52,
1.189,1052,0.0,11.07,1.52,
1.199,1052,0.0,11.11,1.52,
1.209,1063,0.0,11.11,1.52,
1.219,1063,0.0,10.95,1.52,
1.232,1063,0.0,10.76,1.52,
1.239,1063,0.0,10.61,1.52,
1.249,1063,0.0,10.55,1.52,
1.259,1063,0.0,10.55,1.52,
1.269,1057,0.0,10.59,1.52,
1.279,1057,0.0,10.64,1.52,
1.289,1057,0.0,10.69,1.52,
1.299,1057,0.0,10.74,1.52,
1.309,1057,0.0,10.79,1.52,
1.320,1066,0.0,10.82,1.52,
1.329,1066,0.0,10.71,1.52,
1.342,1066,0.0,10.53,1.52,
1.349,1066,0.0,10.37,1.52,
1.359,1066,0.0,10.29,1.52,
1.369,1066,0.0,10.29,1.52,
1.379,1059,0.0,10.33,1.52,
1.389,1059,0.0,10.39,1.52,
1.399,1059,0.0,10.45,1.52,
1.409,1059,0.0,10.50,1.52,
1.419,1059,0.0,10.55,1.52,
1.429,1059,0.0,10.60,1.52,
1.439,1065,0.0,10.54,1.52,
1.449,1065,0.0,10.37,1.52,
1.459,1065,0.0,10.20,1.52,
1.469,1065,0.0,10.10,1.52,
1.479,1065,0.0,10.09,1.52,
1.489,1054,0.0,10.13,1.52,
1.499,1054,0.0,10.19,1.52,
1.509,1054,0.0,10.25,1.52,
1.519,1054,0.0,10.31,1.52,
1.529,1054,0.0,10.37,1.52,
1.539,1054,0.0,10.43,1.52,
1.549,1062,0.0,10.43,1.52,
1.560,1062,0.0,10.29,1.52,
1.569,1062,0.0,10.12,1.52,
1.579,1062,0.0,10.00,1.52,
1.589,1062,0.0,9.96,1.52,
1.599,1062,0.0,9.98,1.52,
1.609,1057,0.0,10.04,1.52,
1.619,1057,0.0,10.11,1.52,
1.629,1057,0.0,10.17,1.52,
1.639,1057,0.0,10.23,1.52,
1.649,1057,0.0,10.29,1.52,
1.659,1063,0.0,10.33,1.52,
1.669,1063,0.0,10.23,1.52,
1.679,1063,0.0,10.06,1.52,
1.689,1063,0.0,9.92,1.52,
1.699,1063,0.0,9.86,1.52,
1.709,1063,0.0,9.87,1.52,
1.719,1056,0.0,9.93,1.52,
1.729,1056,0.0,10.00,1.52,
1.739,1056,0.0,10.07,1.52,
1.749,1056,0.0,10.14,1.52,
1.759,1056,0.0,10.20,1.52,
1.769,1056,0.0,10.26,1.52,
1.779,1061,0.0,10.21,1.52,
1.789,1061,0.0,10.05,1.52,
1.799,1061,0.0,9.89,1.52,
1.809,1061,0.0,9.80,1.52,
1.819,1061,0.0,9.80,1.52,
1.829,1054,0.0,9.84,1.52,
1.839,1054,0.0,9.91,1.52,
1.849,1054,0.0,9.98,1.52,
1.859,1054,0.0,10.05,1.52,
1.869,1054,0.0,10.12,1.52,
1.879,1054,0.0,10.18,1.52,
1.891,1040,0.0,10.20,1.52,
1.899,1040,0.0,10.08,1.52,
1.909,1040,0.0,9.92,1.52,
1.919,1040,0.0,9.79,1.52,
1.929,1040,0.0,9.74,1.52,
1.939,1040,0.0,9.76,1.52,
1.949,965,0.0,9.82,1.52,
1.959,965,0.0,9.89,1.52,
1.969,965,0.0,9.96,1.52,
1.979,965,0.0,10.03,1.52,
1.991,965,0.0,10.10,1.52,
1.999,965,0.0,10.16,1.52,
2.009,965,0.0,10.22,1.52,
2.019,901,0.0,10.22,1.52,
2.029,901,0.0,10.10,1.52,
2.039,901,0.0,9.95,1.52,
2.049,901,0.0,9.81,1.52,
2.059,901,0.0,9.74,1.52,
2.069,901,0.0,9.74,1.52,
2.079,901,0.0,9.79,1.52,
2.090,813,0.0,9.86,1.52,
2.099,813,0.0,9.93,1.52,
2.109,813,0.0,10.00,1.52,
2.119,813,0.0,10.07,1.52,
2.129,813,0.0,10.14,1.52,
2.139,813,0.0,10.20,1.52,
2.149,813,0.0,10.26,1.52,
2.159,813,0.0,10.32,1.52,
2.169,813,0.0,10.37,1.52,
2.179,734,0.0,10.33,1.52,
2.189,734,0.0,10.21,1.52,
2.199,734,0.0,10.07,1.52,
2.209,734,0.0,9.94,1.52,
2.220,734,0.0,9.85,1.52,
2.229,734,0.0,9.84,1.52,
2.239,734,0.0,9.88,1.52,
2.249,734,0.0,9.95,1.52,
2.259,734,0.0,10.02,1.52,
2.269,614,0.0,10.09,1.52,
2.279,614,0.0,10.16,1.52,
2.289,614,0.0,10.22,1.52,
2.299,614,0.0,10.28,1.52,
2.309,614,0.0,10.34,1.52,
2.319,614,0.0,10.40,1.52,
2.329,614,0.0,10.46,1.52,
2.339,614,0.0,10.51,1.52,
2.349,614,0.0,10.56,1.52,
2.359,614,0.0,10.61,1.52,
2.369,614,0.0,10.66,1.52,
2.379,614,0.0,10.71,1.52,
