Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
0.789,2136,93.3,12.19,1.08,
0.799,2136,93.3,12.19,1.14,
0.809,2136,93.3,12.19,1.14,
0.819,2296,93.3,12.19,1.14,
0.829,2296,93.3,12.19,1.14,
0.840,2123,93.3,12.19,1.14,
0.849,2123,93.3,12.19,1.14,
0.859,2123,93.3,12.19,1.14,
0.869,2373,93.3,12.19,1.14,
0.879,2373,93.3,12.19,1.16,
0.889,2373,93.3,12.19,1.15,
0.899,2205,93.3,12.19,1.16,
0.909,2205,93.3,12.19,1.15,
0.919,2353,93.3,12.19,1.15,
0.929,2353,93.3,12.19,1.16,
0.939,2353,93.3,12.19,1.15,
0.949,2238,93.3,12.19,1.16,
0.959,2238,93.3,12.19,1.20,
0.970,2381,93.3,12.19,1.20,
0.979,2381,93.3,12.19,1.20,
0.989,2381,93.3,12.19,1.20,
0.999,2170,93.3,12.19,1.20,
1.009,2170,93.3,12.19,1.20,
1.019,2170,93.3,12.19,1.20,
1.029,2334,93.3,12.19,1.20,
1.039,2334,93.3,12.19,1.25,
1.049,2334,93.3,12.19,1.25,
1.059,2172,93.3,12.19,1.26,
1.069,2172,93.3,12.19,1.25,
1.079,2336,93.3,12.19,1.25,
1.089,2336,93.3,12.19,1.25,
1.099,2336,93.3,12.19,1.25,
1.109,2158,93.3,12.19,1.25,
1.119,2158,93.3,12.19,1.29,
1.130,2345,93.3,12.19,1.29,
1.139,2345,93.3,12.19,1.30,
1.149,2345,93.3,12.19,1.30,
1.159,2170,93.3,12.19,1.29,
1.169,2170,93.3,12.19,1.30,
1.179,2170,93.3,12.19,1.30,
1.189,2113,93.3,12.19,1.29,
1.199,2113,93.3,12.19,1.32,
1.209,2113,93.3,12.19,1.33,
1.219,2077,93.3,12.19,1.33,
1.229,2077,93.3,12.19,1.33,
1.240,2378,93.3,12.19,1.33,
1.249,2378,93.3,12.19,1.33,
1.259,2378,93.3,12.19,1.33,
1.269,2254,93.3,12.19,1.33,
1.279,2254,93.3,12.19,1.40,
1.289,2254,93.3,12.19,1.52,
1.299,2424,93.3,12.19,1.52,
1.309,2424,93.3,12.19,1.52,
1.319,2269,93.3,12.19,1.52,
1.329,2269,93.3,12.19,1.52,
1.339,2269,93.3,12.19,1.52,
1.349,2443,93.3,12.19,1.52,
1.359,2443,93.3,12.19,1.46,
1.369,2275,93.3,12.19,1.24,
1.379,2275,93.3,12.19,1.24,
1.389,2275,93.3,12.19,1.24,
1.399,2455,93.3,12.19,1.25,
1.409,2455,93.3,12.19,1.24,
1.419,2282,93.3,12.19,1.24,
1.429,2282,93.3,12.19,1.24,
1.439,2282,93.3,12.19,1.24,
1.449,2464,93.3,12.19,1.24,
1.459,2464,93.3,12.19,1.24,
1.470,2314,93.3,12.19,1.24,
1.479,2314,93.3,12.19,1.24,
1.489,2314,93.3,12.19,1.24,
1.499,2504,93.3,12.19,1.24,
1.509,2504,93.3,12.19,1.24,
1.519,2338,93.3,12.19,1.24,
1.529,2338,93.3,12.19,1.25,
1.539,2338,93.3,12.19,1.25,
1.549,2528,93.3,12.19,1.25,
1.559,2528,93.3,12.19,1.25,
1.569,2383,93.3,12.19,1.25,
1.579,2383,93.3,12.19,1.25,
1.589,2383,93.3,12.19,1.25,
1.599,2561,93.3,12.19,1.25,
1.609,2561,93.3,12.19,1.26,
1.619,2411,93.3,12.19,1.26,
1.629,2411,93.3,12.19,1.26,
1.640,2593,93.3,12.19,1.26,
1.649,2593,93.3,12.19,1.26,
1.659,2593,93.3,12.19,1.25,
1.669,2421,93.3,12.19,1.26,
1.679,2421,93.3,12.19,1.26,
1.689,2598,93.3,12.19,1.25,
1.699,2598,93.3,12.19,1.25,
1.709,2598,93.3,12.19,1.25,
1.719,2507,93.3,12.19,1.25,
1.729,2507,93.4,12.19,1.25,
1.739,2643,93.3,12.19,1.25,
1.749,2643,93.3,12.19,1.25,
1.759,2479,93.3,12.19,1.25,
1.769,2479,93.3,12.19,1.26,
1.779,2479,93.4,12.19,1.29,
1.789,2666,93.3,12.19,1.29,
1.799,2666,93.3,12.19,1.29,
1.809,2540,93.3,12.19,1.29,
1.819,2540,93.3,12.19,1.29,
1.829,2702,93.3,12.19,1.29,
1.839,2702,93.3,12.19,1.29,
1.849,2542,93.3,12.19,1.29,
1.859,2542,93.3,12.19,1.31,
1.869,2542,93.3,12.19,1.30,
1.879,2699,93.3,12.19,1.30,
1.889,2699,93.3,12.19,1.31,
1.899,2568,93.3,12.19,1.30,
1.909,2568,93.3,12.19,1.30,
1.919,2718,93.3,12.19,1.30,
1.929,2718,93.3,12.19,1.31,
1.939,2718,93.3,12.19,1.34,
1.949,2598,93.3,12.19,1.34,
1.959,2598,93.3,12.19,1.34,
1.969,2758,93.3,12.19,1.34,
1.979,2758,93.3,12.19,1.34,
1.989,2625,93.3,12.19,1.34,
1.999,2625,93.3,12.19,1.34,
2.009,2776,93.3,12.19,1.34,
2.019,2776,93.3,12.19,1.36,
2.030,2642,93.3,12.19,1.36,
2.039,2642,93.3,12.19,1.36,
2.049,2642,93.3,12.19,1.36,
2.059,2787,93.3,12.19,1.36,
2.069,2787,93.3,12.19,1.36,
2.079,2689,93.3,12.19,1.36,
2.089,2689,93.3,12.19,1.36,
2.099,2847,93.3,12.19,1.36,
2.109,2847,93.3,12.19,1.36,
2.119,2712,93.3,12.19,1.36,
2.129,2712,93.3,12.19,1.36,
2.139,2868,93.3,12.19,1.36,
2.149,2868,93.3,12.19,1.36,
2.159,2785,93.3,12.19,1.36,
2.169,2785,93.3,12.19,1.36,
2.180,2890,93.3,12.19,1.36,
2.189,2890,93.3,12.19,1.38,
2.199,2890,93.4,12.19,1.38,
2.209,2725,93.3,12.19,1.38,
2.219,2725,93.3,12.19,1.38,
2.229,2886,93.3,12.19,1.38,
2.239,2886,93.3,12.19,1.38,
2.249,2802,93.3,12.19,1.38,
2.259,2802,93.3,12.19,1.38,
2.269,2946,93.3,12.19,1.34,
2.279,2946,93.3,12.19,1.35,
2.289,2789,93.4,12.19,1.34,
2.299,2789,93.3,12.19,1.35,
2.309,2930,93.3,12.19,1.35,
2.319,2930,93.3,12.19,1.35,
2.329,2879,93.3,12.19,1.35,
2.339,2879,93.3,12.19,1.35,
2.349,3007,93.3,12.19,1.35,
2.359,3007,93.3,12.19,1.35,
2.369,2848,93.3,12.19,1.34,
2.379,2848,93.3,12.19,1.35,
2.389,2993,93.3,12.19,1.35,
2.399,2993,93.3,12.19,1.35,
2.409,2901,93.3,12.19,1.35,
2.419,2901,93.3,12.19,1.35,
2.429,3022,93.3,12.19,1.33,
2.439,3022,93.3,12.19,1.33,
2.450,2900,93.3,12.19,1.32,
2.459,2900,93.3,12.19,1.33,
2.469,3063,93.3,12.19,1.32,
2.479,3063,93.3,12.19,1.33,
2.490,2951,93.3,12.19,1.32,
2.499,2951,93.3,12.19,1.33,
2.509,3075,93.3,12.19,1.32,
2.519,3075,93.3,12.19,1.32,
2.530,2946,93.3,12.19,1.32,
2.539,2946,93.3,12.19,1.32,
2.549,3103,93.3,12.19,1.32,
2.559,3103,93.3,12.19,1.32,
2.569,2994,93.3,12.19,1.32,
2.579,2994,93.3,12.19,1.32,
2.589,3126,93.3,12.19,1.30,
2.599,3126,93.3,12.19,1.28,
2.609,3001,93.3,12.19,1.27,
2.619,3001,93.3,12.19,1.28,
2.629,3158,93.3,12.19,1.27,
2.639,3158,93.3,12.19,1.28,
2.649,3057,93.3,12.19,1.27,
2.659,3057,93.3,12.19,1.28,
2.669,3186,93.3,12.19,1.27,
2.679,3186,93.3,12.19,1.28,
2.689,3052,93.3,12.19,1.28,
2.699,3052,93.3,12.19,1.29,
2.709,3197,93.3,12.19,1.28,
2.719,3197,93.3,12.19,1.28,
2.729,3098,93.3,12.19,1.28,
2.739,3098,93.3,12.19,1.28,
2.749,3244,93.3,12.19,1.29,
2.759,3244,93.3,12.19,1.27,
2.769,3115,93.3,12.19,1.27,
2.779,3259,93.3,12.19,1.27,
2.789,3259,93.3,12.19,1.27,
2.799,3147,93.3,12.19,1.27,
2.809,3147,93.3,12.19,1.27,
2.819,3297,93.3,12.19,1.27,
2.829,3297,93.3,12.19,1.27,
2.839,3169,93.3,12.19,1.24,
2.849,3169,93.3,12.19,1.23,
2.859,3302,93.3,12.19,1.23,
2.869,3302,93.3,12.19,1.23,
2.879,3189,93.3,12.19,1.23,
2.889,3189,93.3,12.19,1.23,
2.899,3338,93.3,12.19,1.23,
2.909,3224,93.3,12.19,1.23,
2.919,3224,93.3,12.19,1.23,
2.929,3344,93.3,12.19,1.22,
2.939,3344,93.3,12.19,1.22,
2.949,3217,93.3,12.19,1.21,
2.959,3217,93.3,12.19,1.22,
2.969,3355,93.3,12.19,1.22,
2.979,3355,93.3,12.19,1.22,
2.989,3254,93.3,12.19,1.22,
3.000,3408,93.3,12.19,1.21,
3.009,3408,93.3,12.19,1.20,
3.019,3296,93.3,12.19,1.19,
3.029,3296,93.3,12.19,1.20,
3.039,3423,93.3,12.19,1.19,
3.049,3423,93.3,12.19,1.20,
3.059,3305,93.3,12.19,1.19,
3.069,3305,93.3,12.19,1.19,
3.079,3447,93.3,12.19,1.20,
3.089,3347,93.3,12.19,1.21,
3.099,3347,93.3,12.19,1.22,
3.109,3493,93.3,12.19,1.21,
3.119,3493,93.3,12.19,1.22,
3.129,3363,93.3,12.19,1.21,
3.139,3363,93.3,12.19,1.21,
3.149,3464,93.3,12.19,1.22,
3.159,3366,93.3,12.19,1.21,
3.169,3366,93.3,12.19,1.20,
3.179,3534,93.3,12.19,1.20,
3.189,3534,93.3,12.19,1.21,
3.199,3430,93.3,12.19,1.20,
3.209,3540,93.3,12.19,1.20,
3.219,3540,93.3,12.19,1.20,
3.229,3423,93.3,12.19,1.20,
3.239,3423,93.3,12.19,1.20,
3.249,3574,93.3,12.19,1.22,
3.259,3574,93.3,12.19,1.22,
3.269,3494,93.3,12.19,1.22,
3.279,3612,93.3,12.19,1.22,
3.289,3612,93.3,12.19,1.22,
3.299,3469,93.3,12.19,1.22,
3.309,3469,93.3,12.19,1.22,
3.319,3579,93.3,12.19,1.22,
3.330,3493,93.3,12.19,1.23,
3.339,3493,93.4,12.19,1.23,
3.349,3626,93.3,12.19,1.23,
3.359,3626,93.3,12.19,1.23,
3.369,3519,93.3,12.19,1.23,
3.380,3644,93.3,12.19,1.23,
3.389,3644,93.3,12.19,1.23,
3.399,3536,93.3,12.19,1.23,
3.409,3536,93.3,12.19,1.23,
3.419,3640,93.3,12.19,1.22,
3.429,3547,93.3,12.19,1.22,
3.439,3547,93.3,12.19,1.23,
3.449,3684,93.3,12.19,1.22,
3.459,3684,93.3,12.19,1.23,
3.469,3584,93.4,12.19,1.22,
3.479,3711,93.3,12.19,1.22,
3.489,3711,93.3,12.19,1.24,
3.499,3601,93.3,12.19,1.26,
3.509,3601,93.3,12.19,1.26,
3.519,3720,93.3,12.19,1.26,
3.529,3609,93.3,12.19,1.26,
3.539,3609,93.3,12.19,1.26,
3.549,3745,93.3,12.19,1.26,
3.559,3745,93.3,12.19,1.26,
3.569,3657,93.3,12.19,1.26,
3.579,3780,93.3,12.19,1.23,
3.589,3780,93.3,12.19,1.23,
3.599,3674,93.3,12.19,1.23,
3.609,3784,93.3,12.19,1.23,
3.619,3784,93.3,12.19,1.23,
3.629,3695,93.3,12.19,1.23,
3.639,3695,93.3,12.19,1.22,
3.649,3830,93.3,12.19,1.23,
3.659,3716,93.3,12.19,1.23,
3.669,3716,93.3,12.19,1.23,
3.679,3813,93.3,12.19,1.23,
3.689,3694,93.3,12.19,1.23,
3.699,3694,93.3,12.19,1.23,
3.709,3844,93.3,12.19,1.23,
3.719,3844,93.3,12.19,1.23,
3.729,3800,93.3,12.19,1.23,
3.739,3892,93.3,12.19,1.22,
3.749,3892,93.3,12.19,1.22,
3.759,3747,93.3,12.19,1.22,
3.769,3848,93.3,12.19,1.22,
3.779,3848,93.3,12.19,1.23,
3.789,3823,93.3,12.19,1.22,
3.799,3945,93.3,12.19,1.22,
3.809,3945,93.3,12.19,1.22,
3.819,3820,93.3,12.19,1.23,
3.830,3892,93.3,12.19,1.23,
3.839,3892,93.3,12.19,1.23,
3.849,3794,93.3,12.19,1.23,
3.859,3794,93.3,12.19,1.23,
3.869,3928,93.3,12.19,1.23,
3.879,3850,93.3,12.19,1.23,
3.889,3850,93.3,12.19,1.23,
3.899,3970,93.3,12.19,1.23,
3.909,3860,93.3,12.19,1.24,
3.919,3860,93.3,12.19,1.24,
3.929,3971,93.3,12.19,1.24,
3.939,3888,93.3,12.19,1.24,
3.949,3888,93.3,12.19,1.24,
3.959,4027,93.3,12.19,1.24,
3.969,3980,93.3,12.19,1.23,
3.979,3980,93.4,12.19,1.24,
3.989,4114,93.3,12.19,1.24,
3.999,3958,93.3,12.19,1.24,
4.009,3958,93.3,12.19,1.24,
4.019,4004,93.3,12.19,1.24,
4.029,3886,93.3,12.19,1.24,
4.039,3886,93.3,12.19,1.24,
4.049,4030,93.3,12.19,1.24,
4.059,3993,93.3,12.19,1.24,
4.069,3993,93.3,12.19,1.26,
4.079,4108,93.3,12.19,1.27,
4.089,3990,93.3,12.19,1.26,
4.099,3990,93.3,12.19,1.27,
4.109,4082,93.3,12.19,1.27,
4.119,3989,93.3,12.19,1.27,
4.129,3989,93.4,12.19,1.27,
4.139,4147,93.3,12.19,1.27,
4.149,4087,93.3,12.19,1.25,
4.159,4087,93.3,12.19,1.24,
4.169,4029,93.3,12.19,1.25,
4.179,3964,93.3,12.19,1.24,
4.189,3964,93.3,12.19,1.24,
4.199,3939,93.4,12.19,1.24,
4.209,3906,93.3,12.19,1.25,
4.219,3906,93.3,12.19,1.24,
4.229,3899,93.3,12.19,1.38,
4.239,3862,93.3,12.19,1.52,
4.249,3862,93.3,12.19,1.52,
4.259,3850,93.3,12.19,1.52,
4.269,3819,93.3,12.19,1.52,
4.279,3819,93.3,12.19,1.52,
4.289,3809,93.3,12.19,1.52,
4.299,3809,93.3,12.19,1.52,
4.309,3777,93.3,12.19,1.52,
4.319,3761,93.3,12.19,1.52,
4.329,3761,93.3,12.19,1.52,
4.339,3730,93.3,12.19,1.52,
4.349,3715,93.3,12.19,1.52,
4.359,3715,93.3,12.19,1.52,
4.369,3683,93.3,12.19,1.52,
4.379,3683,93.3,12.19,1.52,
4.389,3671,93.4,12.19,1.52,
4.399,3641,93.3,12.19,1.52,
4.409,3641,93.3,12.19,1.52,
4.419,3634,93.3,12.19,1.52,
4.429,3634,93.3,12.19,1.52,
4.439,3595,93.3,12.19,1.52,
4.449,3583,93.3,12.19,1.52,
4.459,3583,93.4,12.19,1.52,
4.469,3552,93.3,12.19,1.52,
4.479,3552,93.3,12.19,1.52,
4.489,3538,93.3,12.19,1.52,
4.499,3510,93.3,12.19,1.52,
4.509,3510,93.4,12.19,1.52,
4.519,3497,93.3,12.19,1.52,
4.529,3497,93.3,12.19,1.52,
4.539,3462,93.3,12.19,1.52,
4.549,3462,93.3,12.19,1.52,
4.559,3449,93.3,12.19,1.52,
4.569,3418,93.3,12.19,1.52,
4.579,3418,93.3,12.19,1.52,
4.589,3405,93.3,12.19,1.52,
4.599,3405,93.3,12.19,1.52,
4.609,3371,93.3,12.19,1.52,
4.619,3371,93.3,12.19,1.52,
4.629,3359,93.4,12.19,1.52,
4.640,3326,93.3,12.19,1.52,
4.649,3326,93.3,12.19,1.52,
4.659,3315,93.3,12.19,1.52,
4.669,3315,93.3,12.19,1.52,
4.679,3283,93.3,12.19,1.52,
4.689,3283,93.3,12.19,1.52,
4.699,3271,93.3,12.19,1.52,
4.709,3271,93.3,12.19,1.52,
4.719,3236,93.3,12.19,1.52,
4.729,3236,93.3,12.19,1.52,
4.739,3223,93.3,12.19,1.52,
4.749,3191,93.3,12.19,1.52,
4.759,3191,93.3,12.19,1.52,
4.769,3182,93.3,12.19,1.52,
4.779,3182,93.3,12.19,1.52,
4.789,3146,93.3,12.19,1.52,
4.799,3146,93.3,12.19,1.52,
4.809,3131,93.3,12.19,1.52,
4.819,3131,93.4,12.19,1.52,
4.829,3097,93.3,12.19,1.52,
4.839,3097,93.3,12.19,1.52,
4.849,3083,93.3,12.19,1.52,
4.859,3083,93.3,12.19,1.52,
4.869,3050,93.3,12.19,1.52,
4.879,3050,93.3,12.19,1.52,
4.889,3040,93.3,12.19,1.52,
4.899,3040,93.3,12.19,1.52,
4.909,3004,93.3,12.19,1.52,
4.919,3004,93.3,12.19,1.52,
4.929,2988,93.3,12.19,1.52,
4.939,2988,93.3,12.19,1.52,
4.949,2953,93.3,12.19,1.52,
4.959,2953,93.3,12.19,1.52,
4.969,2944,93.3,12.19,1.52,
4.979,2944,93.3,12.19,1.52,
4.989,2905,93.3,12.19,1.52,
4.999,2905,93.3,12.19,1.52,
5.009,2898,93.3,12.19,1.52,
5.019,2898,93.3,12.19,1.52,
5.029,2858,93.3,12.19,1.52,
5.039,2858,93.3,12.19,1.52,
5.050,2846,93.3,12.19,1.52,
5.059,2846,93.3,12.19,1.52,
5.069,2846,93.3,12.19,1.52,
5.079,2809,93.3,12.19,1.52,
5.089,2809,93.3,12.19,1.52,
5.099,2798,93.3,12.19,1.52,
5.109,2798,93.3,12.19,1.52,
5.119,2762,93.3,12.19,1.52,
5.129,2762,93.3,12.19,1.52,
5.139,2753,93.3,12.19,1.52,
5.149,2753,93.3,12.19,1.52,
5.159,2713,93.3,12.19,1.52,
5.169,2713,93.3,12.19,1.52,
5.179,2701,93.3,12.19,1.52,
5.189,2701,93.3,12.19,1.52,
5.199,2701,93.3,12.19,1.52,
5.209,2662,93.3,12.19,1.52,
5.219,2662,93.3,12.19,1.52,
5.229,2652,93.3,12.19,1.52,
5.239,2652,93.3,12.19,1.52,
5.249,2614,93.3,12.19,1.52,
5.259,2614,93.3,12.19,1.52,
5.269,2614,93.3,12.19,1.52,
5.279,2608,93.3,12.19,1.52,
5.289,2608,93.3,12.19,1.52,
5.299,2562,93.3,12.19,1.52,
5.309,2562,93.3,12.19,1.52,
5.319,2550,93.3,12.19,1.52,
5.329,2550,93.3,12.19,1.52,
5.339,2550,93.3,12.19,1.52,
5.349,2511,93.3,12.19,1.52,
5.359,2511,93.3,12.19,1.52,
5.369,2499,93.3,12.19,1.52,
5.379,2499,93.3,12.19,1.52,
5.389,2499,93.3,12.19,1.52,
5.399,2459,93.3,12.19,1.52,
5.409,2459,93.3,12.19,1.52,
5.419,2449,93.3,12.19,1.52,
5.429,2449,93.3,12.19,1.52,
5.439,2406,93.3,12.19,1.52,
5.449,2406,93.3,12.19,1.52,
5.459,2406,93.3,12.19,1.52,
5.469,2396,93.3,12.19,1.52,
5.479,2396,93.3,12.19,1.52,
5.489,2396,93.3,12.19,1.52,
5.499,2354,93.3,12.19,1.52,
5.509,2354,93.3,12.19,1.52,
5.519,2347,93.3,12.19,1.52,
5.529,2347,93.3,12.19,1.52,
5.539,2347,93.3,12.19,1.52,
5.549,2302,93.3,12.19,1.52,
5.559,2302,93.3,12.19,1.52,
5.569,2288,93.3,12.19,1.52,
5.579,2288,93.3,12.19,1.52,
5.589,2288,93.3,12.19,1.52,
5.599,2247,93.3,12.19,1.52,
5.609,2247,93.3,12.19,1.52,
5.619,2247,93.3,12.19,1.52,
5.629,2239,93.3,12.19,1.52,
5.639,2239,93.3,12.19,1.52,
5.649,2190,93.3,12.19,1.52,
5.659,2190,93.3,12.19,1.52,
5.669,2190,93.3,12.19,1.52,
5.679,2178,93.3,12.19,1.52,
5.689,2178,93.3,12.19,1.52,
5.699,2178,93.3,12.19,1.52,
5.709,2135,93.3,12.19,1.52,
5.719,2135,93.3,12.19,1.52,
5.729,2135,93.3,12.19,1.52,
5.739,2122,93.3,12.19,1.52,
5.749,2122,93.3,12.19,1.52,
5.759,2122,93.3,12.19,1.52,
5.769,2079,93.3,12.19,1.52,
5.779,2079,93.3,12.19,1.52,
5.789,2079,93.3,12.19,1.52,
5.799,2066,93.3,12.19,1.52,
5.809,2066,93.3,12.19,1.52,
5.819,2066,93.3,12.19,1.52,
5.829,2022,93.3,12.19,1.52,
5.839,2022,93.3,12.19,1.52,
5.849,2022,93.3,12.19,1.52,
5.859,2008,93.3,12.19,1.52,
5.869,2008,93.3,12.19,1.52,
5.879,2008,93.3,12.19,1.52,
5.889,1962,93.3,12.19,1.52,
5.899,1962,93.3,12.19,1.52,
5.909,1962,93.3,12.19,1.52,
5.919,1948,93.3,12.19,1.52,
5.929,1948,93.3,12.19,1.52,
5.939,1948,93.3,12.19,1.52,
5.949,1900,93.3,12.19,1.52,
5.959,1900,93.3,12.19,1.52,
5.969,1900,93.3,12.19,1.52,
5.979,1886,93.3,12.19,1.52,
5.989,1886,93.3,12.19,1.52,
5.999,1886,93.4,12.19,1.52,
6.009,1843,93.3,12.19,1.52,
6.019,1843,93.3,12.19,1.52,
6.029,1843,93.3,12.19,1.52,
6.039,1843,93.3,12.19,1.52,
6.049,1824,93.3,12.19,1.52,
6.059,1824,93.3,12.19,1.52,
6.069,1824,93.3,12.19,1.52,
6.079,1779,93.3,12.19,1.52,
6.089,1779,93.3,12.19,1.52,
6.099,1779,93.3,12.19,1.52,
6.109,1760,93.3,12.19,1.52,
6.119,1760,93.3,12.19,1.52,
6.129,1760,93.3,12.19,1.52,
6.139,1760,93.3,12.19,1.52,
6.149,1711,93.3,12.19,1.52,
6.159,1711,93.3,12.19,1.52,
6.169,1711,93.3,12.19,1.52,
6.179,1692,93.3,12.19,1.52,
6.189,1692,93.3,12.19,1.52,
6.199,1692,93.3,12.19,1.52,
6.209,1692,93.3,12.19,1.52,
6.219,1640,93.3,12.19,1.52,
6.229,1640,93.3,12.19,1.52,
6.239,1640,93.3,12.19,1.52,
6.249,1640,93.3,12.19,1.52,
6.259,1623,93.3,12.19,1.52,
6.269,1623,93.3,12.19,1.52,
6.279,1623,93.3,12.19,1.52,
6.289,1623,93.3,12.19,1.52,
6.299,1569,93.3,12.19,1.52,
6.309,1569,93.3,12.19,1.52,
6.319,1569,93.3,12.19,1.52,
6.330,1552,93.3,12.19,1.52,
6.339,1552,93.3,12.19,1.52,
6.349,1552,93.3,12.19,1.52,
6.359,1552,93.3,12.19,1.52,
6.370,1495,93.3,12.19,1.52,
6.379,1495,93.3,12.19,1.52,
6.389,1495,93.3,12.19,1.52,
6.399,1495,93.3,12.19,1.52,
6.409,1475,93.3,12.19,1.52,
6.419,1475,93.3,12.19,1.52,
6.429,1475,93.3,12.19,1.52,
6.439,1475,93.3,12.19,1.52,
6.449,1475,93.3,12.19,1.52,
6.459,1417,93.3,12.19,1.52,
6.469,1417,93.3,12.19,1.52,
6.479,1417,93.3,12.19,1.52,
6.489,1417,93.3,12.19,1.52,
6.499,1395,93.3,12.19,1.52,
6.509,1395,93.3,12.19,1.52,
6.519,1395,93.3,12.19,1.52,
6.529,1395,93.3,12.19,1.52,
6.539,1395,93.3,12.19,1.52,
6.549,1333,93.3,12.19,1.52,
6.559,1333,93.3,12.19,1.52,
6.569,1333,93.3,12.19,1.52,
6.579,1333,93.3,12.19,1.52,
6.589,1309,93.3,12.19,1.52,
6.599,1309,93.3,12.19,1.52,
6.609,1309,93.3,12.19,1.52,
6.619,1309,93.3,12.19,1.52,
6.629,1309,93.3,12.19,1.52,
6.639,1244,93.3,12.19,1.52,
6.649,1244,93.3,12.19,1.52,
6.659,1244,93.4,12.19,1.52,
6.669,1244,93.3,12.19,1.52,
6.679,1244,93.3,12.19,1.52,
6.689,1216,93.3,12.19,1.52,
6.699,1216,93.3,12.19,1.52,
6.709,1216,93.3,12.19,1.52,
6.719,1216,93.3,12.19,1.52,
6.729,1216,93.3,12.19,1.52,
6.739,1145,93.3,12.19,1.52,
6.749,1145,93.3,12.19,1.52,
6.759,1145,93.3,12.19,1.52,
6.769,1145,93.3,12.19,1.52,
6.779,1145,93.3,12.19,1.52,
6.789,1113,93.3,12.19,1.52,
6.799,1113,93.3,12.19,1.52,
6.809,1113,93.3,12.19,1.52,
6.819,1113,93.3,12.19,1.52,
6.829,1113,93.3,12.19,1.52,
6.839,1113,93.3,12.19,1.52,
6.849,1032,93.3,12.19,1.52,
6.859,1032,93.3,12.19,1.52,
6.869,1032,93.3,12.19,1.52,
6.879,1032,93.3,12.19,1.52,
6.889,1032,93.3,12.19,1.52,
6.899,1032,93.3,12.19,1.52,
6.909,992,93.3,12.19,1.52,
6.919,992,93.3,12.19,1.52,
6.929,992,93.3,12.19,1.52,
6.939,992,93.3,12.19,1.52,
6.949,992,93.3,12.19,1.52,
6.959,992,93.3,12.19,1.52,
6.969,992,93.3,12.19,1.52,
