Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
0.869,1039,92.1,12.18,1.52,
0.879,1039,92.0,12.18,1.52,
0.889,1039,92.1,12.18,1.52,
0.899,1039,92.1,12.18,1.51,
0.909,1014,92.1,12.18,1.52,
0.919,1014,92.1,12.18,1.52,
0.929,1014,92.1,12.18,1.52,
0.939,1014,92.1,12.18,1.52,
0.949,1481,92.1,12.18,1.52,
0.959,1481,92.1,12.18,1.52,
0.969,1481,92.1,12.18,1.52,
0.979,1481,92.1,12.18,1.52,
0.989,1454,92.1,12.18,1.52,
0.999,1454,92.1,12.18,1.47,
1.009,1454,92.1,12.18,1.46,
1.019,1812,92.1,12.18,1.46,
1.029,1812,92.1,12.18,1.46,
1.039,1812,92.1,12.18,1.46,
1.049,1812,92.1,12.18,1.46,
1.059,1737,92.1,12.18,1.46,
1.069,1737,92.1,12.18,1.46,
1.079,1737,92.0,12.18,1.06,
1.089,2055,92.1,12.18,0.93,
1.099,2055,92.0,12.18,0.93,
1.109,2055,92.1,12.18,0.93,
1.119,1944,92.1,12.18,0.93,
1.129,1944,92.1,12.18,0.93,
1.140,2189,92.1,12.18,0.93,
1.149,2189,92.1,12.18,0.93,
1.159,2189,92.1,12.18,0.95,
1.169,2026,92.1,12.18,0.96,
1.179,2026,92.1,12.18,0.97,
1.189,2026,92.1,12.18,0.97,
1.199,2238,92.1,12.18,0.96,
1.209,2238,92.1,12.18,0.97,
1.219,2238,92.0,12.18,0.96,
1.229,2072,92.1,12.18,0.97,
1.239,2072,92.1,12.18,0.97,
1.249,2072,92.1,12.18,0.99,
1.259,2282,92.1,12.18,0.99,
1.269,2282,92.1,12.18,0.99,
1.280,2112,92.1,12.18,0.99,
1.289,2112,92.1,12.18,0.99,
1.299,2112,92.1,12.18,0.99,
1.309,2313,92.1,12.18,0.99,
1.319,2313,92.1,12.18,1.01,
1.329,2313,92.0,12.18,1.07,
1.339,2140,92.1,12.18,1.08,
1.349,2140,92.1,12.18,1.07,
1.360,2333,92.1,12.18,1.07,
1.369,2333,92.1,12.18,1.08,
1.379,2333,92.1,12.18,1.07,
1.389,2172,92.1,12.18,1.07,
1.399,2172,92.1,12.18,1.08,
1.409,2172,92.1,12.18,1.16,
1.419,2355,92.1,12.18,1.17,
1.429,2355,92.1,12.18,1.17,
1.439,2182,92.1,12.18,1.16,
1.449,2182,92.1,12.18,1.17,
1.459,2182,92.1,12.18,1.17,
1.469,2354,92.1,12.18,1.17,
1.479,2354,92.0,12.18,1.17,
1.489,2354,92.0,12.18,1.24,
1.499,2186,92.1,12.18,1.26,
1.509,2186,92.1,12.18,1.26,
1.519,2369,92.0,12.18,1.26,
1.529,2369,92.1,12.18,1.26,
1.539,2369,92.1,12.18,1.26,
1.549,2197,92.1,12.18,1.26,
1.559,2197,92.1,12.18,1.26,
1.569,2197,92.1,12.18,1.28,
1.579,2370,92.1,12.18,1.30,
1.589,2370,92.1,12.18,1.30,
1.599,2212,92.1,12.18,1.30,
1.609,2212,92.1,12.18,1.30,
1.619,2212,92.1,12.18,1.30,
1.629,2389,92.1,12.18,1.30,
1.639,2389,92.1,12.18,1.30,
1.649,2219,92.1,12.18,1.30,
1.659,2219,92.1,12.18,1.30,
1.669,2219,92.1,12.18,1.29,
1.679,2397,92.1,12.18,1.29,
1.689,2397,92.1,12.18,1.29,
1.699,2397,92.1,12.18,1.29,
1.709,2239,92.1,12.18,1.30,
1.719,2239,92.1,12.18,1.29,
1.729,2417,92.1,12.18,1.29,
1.739,2417,92.1,12.18,1.28,
1.749,2417,92.1,12.18,1.27,
1.759,2254,92.1,12.18,1.28,
1.769,2254,92.1,12.18,1.28,
1.779,2425,92.1,12.18,1.27,
1.789,2425,92.1,12.18,1.28,
1.799,2425,92.1,12.18,1.28,
1.809,2253,92.1,12.18,1.27,
1.819,2253,92.1,12.18,1.32,
1.830,2425,92.1,12.18,1.32,
1.839,2425,92.1,12.18,1.32,
1.849,2425,92.1,12.18,1.32,
1.859,2270,92.1,12.18,1.32,
1.869,2270,92.1,12.18,1.32,
1.879,2270,92.1,12.18,1.32,
1.889,2445,92.1,12.18,1.32,
1.899,2445,92.1,12.18,1.33,
1.909,2295,92.1,12.18,1.33,
1.919,2295,92.1,12.18,1.34,
1.929,2295,92.1,12.18,1.34,
1.939,2472,92.1,12.18,1.34,
1.949,2472,92.1,12.18,1.34,
1.959,2316,92.1,12.18,1.33,
1.969,2316,92.1,12.18,1.34,
1.979,2316,92.1,12.18,1.32,
1.989,2480,92.1,12.18,1.31,
1.999,2480,92.0,12.18,1.31,
2.009,2321,92.1,12.18,1.30,
2.019,2321,92.1,12.18,1.31,
2.029,2321,92.1,12.18,1.30,
2.039,2483,92.1,12.18,1.31,
2.049,2483,92.1,12.18,1.31,
2.059,2335,92.1,12.18,1.31,
2.069,2335,92.1,12.18,1.33,
2.079,2335,92.0,12.18,1.33,
2.089,2500,92.1,12.18,1.33,
2.099,2500,92.0,12.18,1.33,
2.109,2352,92.1,12.18,1.33,
2.119,2352,92.1,12.18,1.33,
2.129,2514,92.0,12.18,1.33,
2.139,2514,92.1,12.18,1.33,
2.149,2514,92.1,12.18,1.33,
2.159,2369,92.1,12.18,1.33,
2.169,2369,92.1,12.18,1.33,
2.179,2515,92.1,12.18,1.33,
2.189,2515,92.1,12.18,1.33,
2.199,2515,92.1,12.18,1.33,
2.209,2373,92.1,12.18,1.33,
2.219,2373,92.1,12.18,1.33,
2.229,2526,92.1,12.18,1.35,
2.239,2526,92.1,12.18,1.36,
2.249,2526,92.1,12.18,1.35,
2.259,2386,92.1,12.18,1.35,
2.269,2386,92.1,12.18,1.36,
2.279,2544,92.1,12.18,1.35,
2.289,2544,92.1,12.18,1.36,
2.299,2544,92.1,12.18,1.35,
2.309,2402,92.1,12.18,1.35,
2.319,2402,92.1,12.18,1.35,
2.329,2552,92.1,12.18,1.35,
2.339,2552,92.1,12.18,1.35,
2.349,2406,92.1,12.18,1.35,
2.359,2406,92.1,12.18,1.35,
2.369,2406,92.0,12.18,1.35,
2.379,2568,92.1,12.18,1.35,
2.389,2568,92.1,12.18,1.35,
2.399,2420,92.1,12.18,1.34,
2.409,2420,92.1,12.18,1.35,
2.419,2420,92.1,12.18,1.34,
2.429,2575,92.1,12.18,1.35,
2.439,2575,92.1,12.18,1.35,
2.449,2436,92.1,12.18,1.35,
2.459,2436,92.1,12.18,1.35,
2.470,2612,92.1,12.18,1.35,
2.479,2612,92.1,12.18,1.36,
2.489,2612,92.1,12.18,1.36,
2.499,2474,92.1,12.18,1.36,
2.509,2474,92.1,12.18,1.36,
2.519,2644,92.1,12.18,1.36,
2.529,2644,92.1,12.18,1.36,
2.539,2508,92.1,12.18,1.36,
2.549,2508,92.1,12.18,1.36,
2.559,2508,92.1,12.18,1.36,
2.569,2676,92.0,12.18,1.36,
2.579,2676,92.1,12.18,1.36,
2.589,2534,92.1,12.18,1.36,
2.599,2534,92.1,12.18,1.36,
2.609,2694,92.1,12.18,1.36,
2.619,2694,92.1,12.18,1.36,
2.629,2694,92.1,12.18,1.36,
2.639,2613,92.1,12.18,1.37,
2.649,2613,92.1,12.18,1.36,
2.659,2764,92.1,12.18,1.37,
2.669,2764,92.1,12.18,1.37,
2.679,2605,92.1,12.18,1.36,
2.689,2605,92.1,12.18,1.37,
2.699,2755,92.1,12.18,1.36,
2.709,2755,92.1,12.18,1.37,
2.719,2755,92.1,12.18,1.36,
2.729,2665,92.1,12.18,1.36,
2.739,2665,92.1,12.18,1.35,
2.749,2805,92.1,12.18,1.36,
2.759,2805,92.1,12.18,1.36,
2.769,2643,92.1,12.18,1.36,
2.779,2643,92.1,12.18,1.36,
2.789,2796,92.1,12.18,1.36,
2.799,2796,92.1,12.18,1.37,
2.809,2685,92.1,12.18,1.37,
2.819,2685,92.1,12.18,1.37,
2.830,2837,92.1,12.18,1.37,
2.839,2837,92.1,12.18,1.37,
2.849,2837,92.0,12.18,1.37,
2.859,2688,92.1,12.18,1.38,
2.869,2688,92.1,12.18,1.37,
2.879,2843,92.1,12.18,1.38,
2.889,2843,92.1,12.18,1.38,
2.899,2731,92.1,12.18,1.37,
2.909,2731,92.1,12.18,1.38,
2.919,2886,92.1,12.18,1.37,
2.929,2886,92.1,12.18,1.38,
2.939,2758,92.1,12.18,1.37,
2.949,2758,92.1,12.18,1.38,
2.959,2913,92.1,12.18,1.38,
2.969,2913,92.1,12.18,1.40,
2.980,2819,92.1,12.18,1.39,
2.989,2819,92.1,12.18,1.40,
3.000,2984,92.1,12.18,1.39,
3.009,2984,92.1,12.18,1.40,
3.019,2984,92.1,12.18,1.39,
3.029,2828,92.1,12.18,1.40,
3.039,2828,92.1,12.18,1.39,
3.049,2958,92.1,12.18,1.37,
3.059,2958,92.1,12.18,1.36,
3.069,2856,92.1,12.18,1.37,
3.079,2856,92.1,12.18,1.36,
3.089,3028,92.1,12.18,1.37,
3.099,3028,92.1,12.18,1.37,
3.109,2901,92.1,12.18,1.37,
3.119,2901,92.0,12.18,1.37,
3.129,3047,92.1,12.18,1.34,
3.139,3047,92.1,12.18,1.33,
3.149,2898,92.1,12.18,1.34,
3.159,2898,92.1,12.18,1.33,
3.169,3044,92.1,12.18,1.33,
3.179,3044,92.1,12.18,1.33,
3.189,2948,92.1,12.18,1.34,
3.199,2948,92.1,12.18,1.34,
3.209,3099,92.1,12.18,1.32,
3.219,3099,92.1,12.18,1.31,
3.229,2962,92.1,12.18,1.31,
3.239,2962,92.1,12.18,1.31,
3.249,3108,92.1,12.18,1.31,
3.259,3108,92.1,12.18,1.31,
3.269,3006,92.1,12.18,1.31,
3.279,3006,92.1,12.18,1.31,
3.289,3155,92.1,12.18,1.32,
3.299,3155,92.1,12.18,1.32,
3.309,3016,92.1,12.18,1.33,
3.320,3154,92.1,12.18,1.33,
3.329,3154,92.1,12.18,1.33,
3.340,3048,92.1,12.18,1.32,
3.349,3048,92.1,12.18,1.33,
3.359,3202,92.1,12.18,1.33,
3.369,3202,92.1,12.18,1.33,
3.379,3091,92.1,12.18,1.33,
3.389,3091,92.1,12.18,1.33,
3.399,3232,92.1,12.18,1.33,
3.409,3232,92.0,12.18,1.33,
3.419,3113,92.1,12.18,1.32,
3.429,3113,92.1,12.18,1.33,
3.439,3259,92.1,12.18,1.33,
3.449,3259,92.1,12.18,1.31,
3.459,3141,92.1,12.18,1.26,
3.469,3141,92.1,12.18,1.26,
3.479,3289,92.1,12.18,1.26,
3.489,3172,92.1,12.18,1.26,
3.499,3172,92.1,12.18,1.26,
3.509,3299,92.1,12.18,1.26,
3.519,3299,92.1,12.18,1.26,
3.529,3180,92.1,12.18,1.26,
3.539,3180,92.1,12.18,1.26,
3.549,3355,92.1,12.18,1.26,
3.559,3355,92.0,12.18,1.27,
3.569,3263,92.1,12.18,1.26,
3.579,3263,92.1,12.18,1.26,
3.589,3389,92.1,12.18,1.26,
3.600,3258,92.1,12.18,1.26,
3.609,3258,92.1,12.18,1.26,
3.619,3396,92.1,12.18,1.24,
3.629,3396,92.1,12.18,1.24,
3.639,3264,92.1,12.18,1.23,
3.649,3264,92.1,12.18,1.24,
3.659,3419,92.1,12.18,1.23,
3.669,3419,92.1,12.18,1.23,
3.679,3303,92.1,12.18,1.24,
3.689,3447,92.1,12.18,1.23,
3.699,3447,92.1,12.18,1.23,
3.709,3328,92.1,12.18,1.22,
3.719,3328,92.1,12.18,1.22,
3.729,3477,92.1,12.18,1.22,
3.739,3477,92.1,12.18,1.22,
3.749,3418,92.1,12.18,1.22,
3.759,3542,92.1,12.18,1.22,
3.769,3542,92.1,12.18,1.22,
3.779,3399,92.1,12.18,1.22,
3.789,3399,92.1,12.18,1.22,
3.799,3534,92.1,12.18,1.22,
3.809,3471,92.1,12.18,1.21,
3.819,3471,92.1,12.18,1.22,
3.829,3603,92.1,12.18,1.22,
3.839,3603,92.1,12.18,1.22,
3.849,3480,92.1,12.18,1.21,
3.859,3480,92.1,12.18,1.22,
3.869,3585,92.1,12.18,1.24,
3.879,3456,92.1,12.18,1.24,
3.889,3456,92.1,12.18,1.24,
3.899,3573,92.1,12.18,1.23,
3.909,3573,92.1,12.18,1.23,
3.919,3509,92.1,12.18,1.24,
3.929,3629,92.1,12.18,1.23,
3.939,3629,92.1,12.18,1.24,
3.949,3501,92.1,12.18,1.29,
3.959,3501,92.1,12.18,1.28,
3.969,3609,92.1,12.18,1.29,
3.979,3562,92.1,12.18,1.29,
3.989,3562,92.1,12.18,1.29,
3.999,3717,92.1,12.18,1.29,
4.009,3717,92.1,12.19,1.29,
4.019,3612,92.1,12.19,1.29,
4.029,3712,92.1,12.19,1.26,
4.039,3712,92.1,12.19,1.26,
4.049,3590,92.1,12.19,1.26,
4.059,3590,92.1,12.19,1.26,
4.069,3714,92.1,12.19,1.26,
4.079,3621,92.1,12.19,1.26,
4.089,3621,92.1,12.19,1.26,
4.099,3740,92.1,12.19,1.26,
4.109,3652,92.0,12.19,1.25,
4.119,3652,92.1,12.19,1.25,
4.129,3596,92.1,12.19,1.25,
4.139,3596,92.1,12.19,1.25,
4.149,3553,92.1,12.19,1.25,
4.159,3553,92.1,12.19,1.25,
4.169,3542,92.0,12.19,1.25,
4.179,3508,92.1,12.19,1.25,
4.189,3508,92.1,12.19,1.38,
4.199,3503,92.1,12.19,1.52,
4.209,3503,92.0,12.19,1.52,
4.219,3461,92.1,12.19,1.52,
4.230,3447,92.1,12.19,1.52,
4.239,3447,92.0,12.19,1.52,
4.249,3410,92.1,12.19,1.52,
4.259,3410,92.1,12.19,1.52,
4.269,3397,92.1,12.19,1.52,
4.279,3397,92.1,12.19,1.52,
4.289,3363,92.1,12.19,1.52,
4.299,3363,92.1,12.19,1.52,
4.309,3347,92.1,12.19,1.52,
4.319,3314,92.1,12.19,1.52,
4.329,3314,92.1,12.19,1.52,
4.339,3306,92.1,12.19,1.52,
4.349,3306,92.1,12.19,1.52,
4.359,3264,92.1,12.19,1.52,
4.369,3264,92.1,12.19,1.52,
4.379,3251,92.1,12.19,1.52,
4.389,3251,92.1,12.19,1.52,
4.399,3215,92.1,12.19,1.52,
4.409,3215,92.1,12.19,1.52,
4.419,3200,92.1,12.19,1.52,
4.429,3166,92.0,12.19,1.52,
4.439,3166,92.1,12.19,1.52,
4.449,3157,92.1,12.19,1.52,
4.459,3157,92.1,12.19,1.52,
4.469,3116,92.1,12.19,1.52,
4.479,3116,92.1,12.19,1.52,
4.489,3102,92.0,12.19,1.52,
4.499,3102,92.0,12.19,1.52,
4.509,3066,92.1,12.19,1.52,
4.519,3066,92.1,12.19,1.52,
4.529,3053,92.1,12.19,1.52,
4.539,3053,92.1,12.19,1.52,
4.549,3016,92.1,12.19,1.52,
4.559,3016,92.1,12.19,1.52,
4.569,3008,92.1,12.19,1.52,
4.579,3008,92.1,12.19,1.52,
4.589,2968,92.1,12.19,1.52,
4.599,2968,92.0,12.19,1.52,
4.609,2951,92.1,12.19,1.52,
4.619,2951,92.1,12.19,1.52,
4.629,2914,92.1,12.19,1.52,
4.639,2914,92.1,12.19,1.52,
4.649,2902,92.0,12.19,1.52,
4.659,2902,92.1,12.19,1.52,
4.670,2863,92.1,12.19,1.52,
4.679,2863,92.1,12.19,1.52,
4.689,2863,92.1,12.19,1.52,
4.699,2854,92.1,12.19,1.52,
4.709,2854,92.1,12.19,1.52,
4.719,2812,92.1,12.19,1.52,
4.729,2812,92.1,12.19,1.52,
4.739,2800,92.1,12.19,1.52,
4.749,2800,92.1,12.19,1.52,
4.759,2758,92.1,12.19,1.52,
4.769,2758,92.1,12.19,1.52,
4.779,2750,92.1,12.19,1.52,
4.789,2750,92.1,12.19,1.52,
4.799,2705,92.1,12.19,1.52,
4.809,2705,92.1,12.19,1.52,
4.819,2705,92.1,12.19,1.52,
4.829,2692,92.1,12.19,1.52,
4.839,2692,92.1,12.19,1.52,
4.849,2652,92.1,12.19,1.52,
4.859,2652,92.1,12.19,1.52,
4.869,2639,92.1,12.19,1.52,
4.879,2639,92.1,12.19,1.52,
4.890,2599,92.1,12.19,1.52,
4.899,2599,92.1,12.19,1.52,
4.909,2599,92.1,12.19,1.52,
4.919,2589,92.1,12.19,1.52,
4.929,2589,92.1,12.19,1.52,
4.939,2544,92.1,12.19,1.52,
4.949,2544,92.1,12.19,1.52,
4.959,2527,92.1,12.19,1.52,
4.969,2527,92.1,12.19,1.52,
4.979,2527,92.1,12.19,1.52,
4.989,2487,92.1,12.19,1.52,
4.999,2487,92.1,12.19,1.52,
5.009,2479,92.1,12.19,1.52,
5.019,2479,92.1,12.19,1.52,
5.029,2479,92.1,12.19,1.52,
5.039,2431,92.1,12.19,1.52,
5.049,2431,92.1,12.19,1.52,
5.059,2416,92.1,12.19,1.52,
5.069,2416,92.1,12.19,1.52,
5.079,2416,92.1,12.19,1.52,
5.089,2375,92.1,12.19,1.52,
5.099,2375,92.1,12.19,1.52,
5.109,2364,92.1,12.19,1.52,
5.119,2364,92.1,12.19,1.52,
5.129,2364,92.1,12.19,1.52,
5.139,2317,92.1,12.19,1.52,
5.149,2317,92.1,12.19,1.52,
5.159,2317,92.1,12.19,1.52,
5.169,2303,92.1,12.19,1.52,
5.179,2303,92.1,12.19,1.52,
5.189,2261,92.1,12.19,1.52,
5.199,2261,92.1,12.19,1.52,
5.209,2261,92.1,12.19,1.52,
5.219,2247,92.1,12.19,1.52,
5.229,2247,92.1,12.19,1.52,
5.239,2247,92.1,12.19,1.52,
5.249,2199,92.0,12.19,1.52,
5.259,2199,92.1,12.19,1.52,
5.269,2184,92.1,12.19,1.52,
5.279,2184,92.1,12.19,1.52,
5.289,2184,92.1,12.19,1.52,
5.299,2141,92.1,12.19,1.52,
5.309,2141,92.1,12.19,1.52,
5.319,2141,92.1,12.19,1.52,
5.329,2127,92.1,12.19,1.52,
5.339,2127,92.1,12.19,1.52,
5.349,2127,92.1,12.19,1.52,
5.359,2078,92.1,12.19,1.52,
5.369,2078,92.1,12.19,1.52,
5.379,2078,92.1,12.19,1.52,
5.389,2063,92.1,12.19,1.52,
5.399,2063,92.1,12.19,1.52,
5.409,2063,92.1,12.19,1.52,
5.419,2019,92.1,12.19,1.52,
5.429,2019,92.1,12.19,1.52,
5.439,2019,92.1,12.19,1.52,
5.449,2005,92.1,12.19,1.52,
5.459,2005,92.1,12.19,1.52,
5.469,2005,92.1,12.19,1.52,
5.479,1956,92.1,12.19,1.52,
5.489,1956,92.1,12.19,1.52,
5.499,1956,92.1,12.19,1.52,
5.509,1941,92.1,12.19,1.52,
5.519,1941,92.1,12.19,1.52,
5.529,1941,92.0,12.19,1.52,
5.539,1891,92.1,12.19,1.52,
5.549,1891,92.1,12.19,1.52,
5.559,1891,92.1,12.19,1.52,
5.569,1876,92.1,12.19,1.52,
5.579,1876,92.1,12.19,1.52,
5.589,1876,92.1,12.19,1.52,
5.599,1876,92.1,12.19,1.52,
5.609,1828,92.1,12.19,1.52,
5.619,1828,92.1,12.19,1.52,
5.629,1828,92.1,12.19,1.52,
5.639,1804,92.1,12.19,1.52,
5.649,1804,92.1,12.19,1.52,
5.659,1804,92.1,12.19,1.52,
5.669,1759,92.1,12.19,1.52,
5.679,1759,92.1,12.19,1.52,
5.689,1759,92.1,12.19,1.52,
5.699,1759,92.1,12.19,1.52,
5.709,1737,92.1,12.19,1.52,
5.719,1737,92.1,12.19,1.52,
5.729,1737,92.1,12.19,1.52,
5.739,1685,92.1,12.19,1.52,
5.749,1685,92.0,12.19,1.52,
5.759,1685,92.1,12.19,1.52,
5.769,1685,92.1,12.19,1.52,
5.779,1666,92.1,12.19,1.52,
5.789,1666,92.1,12.19,1.52,
5.799,1666,92.1,12.19,1.52,
5.809,1666,92.1,12.19,1.52,
5.819,1612,92.0,12.19,1.52,
5.829,1612,92.1,12.19,1.52,
5.839,1612,92.1,12.19,1.52,
5.849,1592,92.1,12.19,1.52,
5.859,1592,92.1,12.19,1.52,
5.869,1592,92.1,12.19,1.52,
5.879,1592,92.1,12.19,1.52,
5.889,1537,92.1,12.19,1.52,
5.899,1537,92.1,12.19,1.52,
5.909,1537,92.1,12.19,1.52,
5.919,1537,92.1,12.19,1.52,
5.929,1515,92.1,12.19,1.52,
5.939,1515,92.1,12.19,1.52,
5.949,1515,92.1,12.19,1.52,
5.959,1515,92.1,12.19,1.52,
5.969,1458,92.1,12.19,1.52,
5.979,1458,92.1,12.19,1.52,
5.989,1458,92.1,12.19,1.52,
5.999,1458,92.1,12.19,1.52,
6.009,1433,92.1,12.19,1.52,
6.019,1433,92.1,12.19,1.52,
6.029,1433,92.1,12.19,1.52,
6.039,1433,92.0,12.19,1.52,
6.049,1433,92.1,12.19,1.52,
6.059,1373,92.1,12.19,1.52,
6.069,1373,92.1,12.19,1.52,
6.079,1373,92.1,12.19,1.52,
6.089,1373,92.1,12.19,1.52,
6.099,1347,92.1,12.19,1.52,
6.109,1347,92.1,12.19,1.52,
6.119,1347,92.1,12.19,1.52,
6.129,1347,92.1,12.19,1.52,
6.139,1347,92.1,12.19,1.52,
6.149,1283,92.1,12.19,1.52,
6.159,1283,92.1,12.19,1.52,
6.169,1283,92.1,12.19,1.52,
6.179,1283,92.1,12.19,1.52,
6.189,1283,92.1,12.19,1.52,
6.199,1253,92.1,12.19,1.52,
6.209,1253,92.1,12.19,1.52,
6.219,1253,92.1,12.19,1.52,
6.229,1253,92.1,12.19,1.52,
6.239,1253,92.1,12.19,1.52,
6.249,1183,92.1,12.19,1.52,
6.259,1183,92.1,12.19,1.52,
6.269,1183,92.1,12.19,1.52,
6.279,1183,92.1,12.19,1.52,
6.289,1183,92.1,12.19,1.52,
6.299,1150,92.1,12.19,1.52,
6.309,1150,92.1,12.19,1.52,
6.319,1150,92.1,12.19,1.52,
6.329,1150,92.1,12.19,1.52,
6.339,1150,92.1,12.19,1.52,
6.349,1150,92.1,12.19,1.52,
6.359,1072,92.1,12.19,1.52,
6.369,1072,92.1,12.19,1.52,
6.379,1072,92.1,12.19,1.52,
6.389,1072,92.1,12.19,1.52,
6.399,1072,92.1,12.19,1.52,
6.410,1037,92.1,12.19,1.52,
6.419,1037,92.1,12.19,1.52,
6.429,1037,92.1,12.19,1.52,
6.439,1037,92.1,12.19,1.52,
6.449,1037,92.1,12.19,1.52,
6.459,1037,92.1,12.19,1.52,
6.469,1037,92.1,12.19,1.52,
6.479,946,92.1,12.19,1.52,
6.489,946,92.1,12.19,1.52,
6.499,946,92.1,12.19,1.52,
6.509,946,92.1,12.19,1.52,
6.519,946,92.1,12.19,1.52,
6.529,946,92.0,12.19,1.52,
6.540,903,92.1,12.19,1.52,
6.549,903,92.1,12.19,1.52,
6.559,903,92.1,12.19,1.52,
6.569,903,92.1,12.19,1.52,
6.579,903,92.1,12.19,1.52,
6.589,903,92.1,12.19,1.52,
6.599,903,92.1,12.19,1.52,
6.609,903,92.1,12.19,1.52,
6.619,786,92.1,12.19,1.52,
6.629,786,92.1,12.19,1.52,
6.639,786,92.1,12.19,1.52,
6.649,786,92.1,12.19,1.52,
6.659,786,92.1,12.19,1.52,
6.669,786,92.1,12.19,1.52,
6.679,786,92.1,12.19,1.52,
6.689,786,92.1,12.19,1.52,
6.699,737,92.1,12.19,1.52,
6.709,737,92.1,12.19,1.52,
6.719,737,92.1,12.19,1.52,
6.729,737,92.1,12.19,1.52,
6.739,737,92.1,12.19,1.52,
6.749,737,92.1,12.19,1.52,
6.759,737,92.1,12.19,1.52,
6.769,737,92.1,12.19,1.52,
6.779,737,92.1,12.19,1.52,
6.789,737,92.1,12.19,1.52,
6.799,737,92.1,12.19,1.52,
6.809,737,92.1,12.19,1.52,
6.819,737,92.1,12.19,1.52,
6.829,737,92.1,12.19,1.52,
