Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
0.729,2113,93.3,12.16,1.06,
0.739,2113,93.3,12.16,1.05,
0.749,1918,93.4,12.16,1.06,
0.759,1918,93.3,12.16,1.07,
0.769,2117,93.3,12.16,1.10,
0.779,2117,93.3,12.16,1.10,
0.789,2117,93.3,12.16,1.10,
0.799,1929,93.3,12.16,1.10,
0.809,1929,93.3,12.16,1.10,
0.819,1929,93.3,12.16,1.10,
0.829,2136,93.3,12.16,1.09,
0.839,2136,93.3,12.16,1.11,
0.849,2136,93.3,12.16,1.17,
0.859,1949,93.3,12.16,1.17,
0.869,1949,93.3,12.16,1.17,
0.879,1949,93.3,12.16,1.17,
0.889,2138,93.3,12.16,1.16,
0.899,2138,93.3,12.16,1.17,
0.909,2138,93.3,12.16,1.17,
0.919,1955,93.4,12.16,1.16,
0.929,1955,93.3,12.16,1.24,
0.939,1955,93.3,12.16,1.25,
0.949,2143,93.3,12.16,1.24,
0.959,2143,93.4,12.16,1.25,
0.969,2143,93.3,12.16,1.25,
0.979,1959,93.3,12.16,1.24,
0.989,1959,93.3,12.16,1.25,
0.999,1959,93.3,12.16,1.25,
1.009,2165,93.3,12.16,1.23,
1.019,2165,93.3,12.16,1.23,
1.029,2165,93.3,12.16,1.23,
1.039,1975,93.3,12.16,1.23,
1.049,1975,93.3,12.16,1.23,
1.059,1975,93.4,12.16,1.23,
1.069,2165,93.3,12.16,1.23,
1.079,2165,93.4,12.16,1.23,
1.089,2165,93.4,12.16,1.27,
1.099,1982,93.3,12.16,1.31,
1.109,1982,93.3,12.16,1.31,
1.119,2174,93.3,12.16,1.31,
1.129,2174,93.3,12.16,1.31,
1.139,2174,93.3,12.16,1.31,
1.149,1996,93.3,12.16,1.31,
1.159,1996,93.4,12.16,1.31,
1.169,1996,93.3,12.16,1.33,
1.179,2192,93.4,12.16,1.36,
1.189,2192,93.3,12.16,1.36,
1.199,2192,93.3,12.16,1.36,
1.209,2016,93.3,12.16,1.36,
1.219,2016,93.3,12.16,1.36,
1.229,2016,93.3,12.16,1.35,
1.239,2212,93.3,12.16,1.36,
1.249,2212,93.4,12.16,1.35,
1.259,2212,93.3,12.16,1.30,
1.269,2023,93.4,12.16,1.30,
1.279,2023,93.3,12.16,1.30,
1.289,2023,93.3,12.16,1.30,
1.299,2204,93.3,12.16,1.30,
1.309,2204,93.3,12.16,1.30,
1.319,2204,93.3,12.16,1.30,
1.329,2018,93.3,12.16,1.30,
1.339,2018,93.3,12.16,1.26,
1.349,2211,93.3,12.16,1.24,
1.359,2211,93.3,12.16,1.25,
1.369,2211,93.3,12.16,1.25,
1.379,2021,93.3,12.16,1.25,
1.389,2021,93.3,12.16,1.25,
1.399,2021,93.3,12.16,1.25,
1.409,2226,93.3,12.16,1.25,
1.419,2226,93.4,12.16,1.28,
1.429,2226,93.3,12.16,1.28,
1.439,2062,93.3,12.16,1.28,
1.449,2062,93.3,12.16,1.28,
1.459,2275,93.3,12.16,1.28,
1.469,2275,93.3,12.16,1.28,
1.479,2275,93.3,12.16,1.28,
1.489,2106,93.3,12.16,1.28,
1.499,2106,93.3,12.16,1.28,
1.509,2106,93.3,12.16,1.27,
1.519,2302,93.4,12.16,1.27,
1.529,2302,93.3,12.16,1.27,
1.539,2302,93.3,12.16,1.27,
1.549,2136,93.3,12.16,1.27,
1.559,2136,93.3,12.16,1.27,
1.569,2340,93.3,12.16,1.27,
1.579,2340,93.3,12.16,1.27,
1.589,2340,93.4,12.16,1.26,
1.599,2155,93.4,12.16,1.26,
1.609,2155,93.3,12.16,1.26,
1.619,2155,93.3,12.16,1.26,
1.629,2348,93.3,12.16,1.26,
1.639,2348,93.3,12.16,1.26,
1.650,2172,93.3,12.16,1.26,
1.659,2172,93.3,12.16,1.26,
1.669,2172,93.3,12.16,1.23,
1.679,2368,93.3,12.16,1.23,
1.689,2368,93.3,12.16,1.23,
1.699,2368,93.3,12.16,1.23,
1.709,2195,93.4,12.16,1.23,
1.719,2195,93.3,12.16,1.23,
1.729,2397,93.3,12.16,1.23,
1.739,2397,93.3,12.16,1.23,
1.749,2397,93.3,12.16,1.27,
1.759,2233,93.4,12.16,1.27,
1.769,2233,93.3,12.16,1.28,
1.779,2429,93.3,12.16,1.27,
1.789,2429,93.3,12.16,1.28,
1.799,2429,93.3,12.16,1.28,
1.809,2288,93.3,12.16,1.27,
1.819,2288,93.3,12.16,1.28,
1.829,2471,93.3,12.16,1.25,
1.839,2471,93.3,12.16,1.25,
1.849,2471,93.3,12.16,1.25,
1.859,2306,93.4,12.16,1.25,
1.869,2306,93.3,12.16,1.25,
1.879,2495,93.3,12.16,1.25,
1.889,2495,93.3,12.16,1.25,
1.899,2495,93.3,12.16,1.25,
1.909,2331,93.3,12.16,1.27,
1.919,2331,93.3,12.16,1.28,
1.929,2518,93.3,12.16,1.28,
1.939,2518,93.3,12.16,1.28,
1.949,2518,93.3,12.16,1.28,
1.959,2347,93.3,12.16,1.28,
1.969,2347,93.3,12.16,1.28,
1.979,2529,93.3,12.16,1.28,
1.989,2529,93.3,12.16,1.29,
1.999,2529,93.3,12.16,1.29,
2.009,2418,93.3,12.16,1.29,
2.019,2418,93.3,12.16,1.29,
2.029,2611,93.3,12.16,1.29,
2.039,2611,93.3,12.16,1.29,
2.049,2611,93.3,12.16,1.29,
2.059,2404,93.4,12.16,1.29,
2.069,2404,93.4,12.16,1.29,
2.079,2577,93.3,12.16,1.29,
2.089,2577,93.4,12.16,1.29,
2.099,2513,93.3,12.16,1.28,
2.109,2513,93.3,12.16,1.29,
2.119,2513,93.3,12.16,1.28,
2.129,2646,93.3,12.16,1.29,
2.139,2646,93.3,12.16,1.29,
2.149,2464,93.4,12.16,1.28,
2.159,2464,93.3,12.16,1.34,
2.169,2647,93.3,12.16,1.33,
2.179,2647,93.3,12.16,1.34,
2.189,2647,93.3,12.16,1.33,
2.199,2546,93.4,12.16,1.34,
2.209,2546,93.4,12.16,1.33,
2.219,2678,93.4,12.16,1.34,
2.229,2678,93.3,12.16,1.34,
2.239,2526,93.4,12.16,1.34,
2.249,2526,93.3,12.16,1.35,
2.260,2692,93.4,12.16,1.34,
2.269,2692,93.3,12.16,1.35,
2.279,2692,93.3,12.16,1.35,
2.289,2590,93.3,12.16,1.35,
2.299,2590,93.3,12.16,1.35,
2.309,2742,93.3,12.16,1.34,
2.319,2742,93.3,12.16,1.36,
2.329,2615,93.4,12.16,1.36,
2.339,2615,93.3,12.16,1.37,
2.349,2761,93.3,12.16,1.37,
2.359,2761,93.3,12.16,1.37,
2.369,2761,93.3,12.16,1.37,
2.379,2619,93.3,12.16,1.37,
2.389,2619,93.3,12.16,1.37,
2.399,2767,93.3,12.16,1.36,
2.409,2767,93.3,12.16,1.36,
2.419,2639,93.3,12.16,1.36,
2.429,2639,93.3,12.16,1.36,
2.439,2780,93.3,12.16,1.36,
2.449,2780,93.4,12.16,1.36,
2.459,2780,93.3,12.16,1.36,
2.469,2674,93.3,12.16,1.36,
2.479,2674,93.4,12.16,1.36,
2.489,2828,93.3,12.16,1.38,
2.499,2828,93.3,12.16,1.38,
2.509,2702,93.3,12.16,1.38,
2.519,2702,93.3,12.16,1.38,
2.529,2854,93.3,12.16,1.38,
2.539,2854,93.3,12.16,1.38,
2.549,2747,93.3,12.16,1.38,
2.559,2747,93.3,12.16,1.38,
2.569,2847,93.4,12.16,1.39,
2.579,2847,93.3,12.16,1.39,
2.590,2750,93.3,12.16,1.39,
2.599,2750,93.3,12.16,1.39,
2.609,2750,93.3,12.16,1.39,
2.619,2901,93.3,12.16,1.39,
2.629,2901,93.3,12.16,1.39,
2.639,2766,93.3,12.16,1.39,
2.649,2766,93.3,12.16,1.41,
2.659,2902,93.3,12.16,1.42,
2.669,2902,93.3,12.16,1.42,
2.679,2796,93.3,12.16,1.41,
2.689,2796,93.3,12.16,1.42,
2.699,2942,93.4,12.16,1.41,
2.709,2942,93.3,12.16,1.42,
2.719,2819,93.3,12.16,1.41,
2.729,2819,93.3,12.16,1.39,
2.739,2967,93.4,12.16,1.38,
2.749,2967,93.3,12.16,1.38,
2.759,2920,93.3,12.16,1.38,
2.769,2920,93.3,12.16,1.38,
2.779,3045,93.3,12.16,1.38,
2.789,3045,93.3,12.16,1.38,
2.799,2840,93.4,12.16,1.37,
2.809,2840,93.3,12.16,1.38,
2.819,3014,93.4,12.16,1.38,
2.829,3014,93.3,12.16,1.38,
2.839,3001,93.3,12.16,1.38,
2.849,3001,93.3,12.16,1.38,
2.859,3093,93.3,12.16,1.38,
2.869,3093,93.3,12.16,1.38,
2.879,2879,93.3,12.16,1.38,
2.889,2879,93.3,12.16,1.37,
2.899,3054,93.3,12.16,1.34,
2.909,3054,93.4,12.16,1.34,
2.919,3040,93.3,12.16,1.34,
2.929,3040,93.3,12.16,1.34,
2.939,3217,93.3,12.16,1.34,
2.949,3217,93.3,12.16,1.34,
2.959,3012,93.3,12.16,1.34,
2.969,3012,93.3,12.16,1.35,
2.979,3067,93.3,12.16,1.35,
2.989,3067,93.3,12.16,1.36,
2.999,3025,93.3,12.16,1.35,
3.009,3025,93.3,12.16,1.35,
3.019,3223,93.3,12.16,1.35,
3.029,3223,93.3,12.16,1.35,
3.039,3203,93.3,12.16,1.35,
3.049,3374,93.3,12.16,1.35,
3.059,3374,93.3,12.16,1.30,
3.069,3184,93.3,12.16,1.30,
3.079,3184,93.3,12.16,1.30,
3.089,3341,93.3,12.16,1.30,
3.099,3341,93.4,12.16,1.30,
3.109,3271,93.3,12.16,1.29,
3.119,3271,93.3,12.16,1.30,
3.129,3328,93.4,12.16,1.30,
3.139,3328,93.3,12.16,1.29,
3.149,3059,93.3,12.16,1.28,
3.159,3059,93.3,12.16,1.28,
3.169,3165,93.3,12.16,1.29,
3.179,3165,93.3,12.16,1.28,
3.189,3109,93.3,12.16,1.29,
3.200,3272,93.3,12.16,1.28,
3.209,3272,93.3,12.16,1.29,
3.219,3121,93.3,12.16,1.28,
3.229,3121,93.3,12.16,1.28,
3.239,3236,93.3,12.16,1.28,
3.249,3236,93.3,12.16,1.28,
3.259,3152,93.3,12.16,1.27,
3.269,3152,93.3,12.16,1.28,
3.279,3302,93.3,12.16,1.27,
3.289,3302,93.3,12.16,1.27,
3.299,3186,93.3,12.16,1.28,
3.309,3186,93.3,12.16,1.28,
3.319,3315,93.4,12.16,1.29,
3.329,3187,93.3,12.16,1.29,
3.339,3187,93.3,12.16,1.29,
3.349,3340,93.3,12.16,1.29,
3.359,3340,93.3,12.16,1.29,
3.369,3239,93.3,12.16,1.28,
3.379,3239,93.3,12.16,1.28,
3.389,3367,93.3,12.16,1.27,
3.399,3367,93.3,12.16,1.27,
3.409,3249,93.3,12.16,1.27,
3.419,3249,93.3,12.16,1.27,
3.429,3377,93.3,12.16,1.27,
3.439,3278,93.3,12.16,1.27,
3.449,3278,93.3,12.16,1.27,
3.459,3422,93.3,12.16,1.27,
3.469,3422,93.3,12.16,1.30,
3.479,3304,93.4,12.16,1.30,
3.489,3304,93.3,12.16,1.30,
3.499,3445,93.3,12.16,1.30,
3.509,3342,93.4,12.16,1.30,
3.519,3342,93.3,12.16,1.30,
3.529,3453,93.3,12.16,1.30,
3.539,3453,93.3,12.16,1.30,
3.549,3356,93.3,12.16,1.27,
3.559,3356,93.3,12.16,1.26,
3.569,3472,93.3,12.16,1.26,
3.579,3472,93.3,12.16,1.26,
3.589,3356,93.3,12.16,1.26,
3.599,3503,93.3,12.16,1.26,
3.609,3503,93.3,12.16,1.26,
3.619,3395,93.3,12.16,1.26,
3.629,3395,93.3,12.16,1.26,
3.639,3523,93.3,12.16,1.26,
3.650,3403,93.3,12.16,1.26,
3.659,3403,93.3,12.16,1.26,
3.669,3512,93.4,12.16,1.26,
3.679,3512,93.3,12.16,1.26,
3.689,3421,93.3,12.16,1.26,
3.699,3421,93.3,12.16,1.26,
3.709,3566,93.3,12.16,1.27,
3.719,3465,93.3,12.16,1.27,
3.729,3465,93.4,12.16,1.27,
3.739,3577,93.3,12.16,1.27,
3.749,3577,93.3,12.17,1.27,
3.759,3468,93.3,12.17,1.27,
3.770,3605,93.3,12.17,1.27,
3.779,3605,93.3,12.17,1.27,
3.789,3506,93.3,12.17,1.27,
3.799,3506,93.4,12.17,1.30,
3.809,3623,93.4,12.17,1.30,
3.819,3501,93.3,12.17,1.29,
3.829,3501,93.3,12.17,1.30,
3.839,3620,93.4,12.17,1.29,
3.849,3620,93.3,12.17,1.30,
3.859,3533,93.3,12.17,1.29,
3.869,3687,93.3,12.17,1.29,
3.879,3687,93.3,12.17,1.28,
3.889,3624,93.3,12.17,1.28,
3.899,3624,93.3,12.17,1.28,
3.909,3743,93.3,12.17,1.28,
3.919,3600,93.3,12.17,1.28,
3.929,3600,93.3,12.17,1.28,
3.939,3696,93.3,12.17,1.28,
3.949,3696,93.3,12.18,1.28,
3.959,3630,93.3,12.18,1.30,
3.969,3774,93.4,12.18,1.31,
3.979,3774,93.3,12.18,1.31,
3.989,3642,93.3,12.18,1.31,
3.999,3642,93.4,12.18,1.31,
4.009,3733,93.3,12.18,1.31,
4.019,3640,93.3,12.18,1.31,
4.029,3640,93.3,12.18,1.31,
4.039,3780,93.3,12.18,1.27,
4.049,3712,93.3,12.18,1.24,
4.059,3712,93.3,12.18,1.24,
4.069,3823,93.3,12.18,1.24,
4.079,3823,93.3,12.18,1.24,
4.089,3686,93.4,12.18,1.24,
4.099,3777,93.3,12.18,1.24,
4.109,3777,93.3,12.18,1.24,
4.119,3701,93.3,12.18,1.27,
4.129,3843,93.3,12.18,1.30,
4.139,3843,93.3,12.18,1.31,
4.149,3731,93.3,12.18,1.31,
4.159,3832,93.4,12.18,1.31,
4.169,3832,93.3,12.18,1.31,
4.179,3735,93.3,12.18,1.30,
4.189,3735,93.4,12.18,1.31,
4.199,3874,93.3,12.18,1.30,
4.209,3789,93.3,12.18,1.29,
4.219,3789,93.3,12.18,1.29,
4.229,3900,93.3,12.18,1.29,
4.239,3780,93.3,12.18,1.29,
4.249,3780,93.3,12.18,1.29,
4.259,3709,93.3,12.18,1.29,
4.269,3709,93.3,12.19,1.29,
4.279,3672,93.3,12.19,1.30,
4.289,3659,93.3,12.19,1.44,
4.299,3659,93.3,12.19,1.44,
4.309,3628,93.3,12.19,1.44,
4.319,3628,93.3,12.19,1.44,
4.329,3619,93.3,12.19,1.44,
4.339,3585,93.3,12.19,1.44,
4.349,3585,93.3,12.19,1.44,
4.359,3568,93.3,12.19,1.44,
4.369,3568,93.3,12.19,1.51,
4.379,3537,93.3,12.19,1.52,
4.389,3529,93.3,12.19,1.52,
4.399,3529,93.3,12.19,1.52,
4.409,3495,93.3,12.19,1.52,
4.419,3495,93.3,12.19,1.52,
4.429,3478,93.3,12.19,1.52,
4.439,3447,93.3,12.19,1.52,
4.449,3447,93.3,12.19,1.52,
4.459,3439,93.3,12.19,1.52,
4.469,3439,93.3,12.19,1.52,
4.479,3404,93.3,12.19,1.52,
4.489,3404,93.3,12.19,1.52,
4.499,3387,93.3,12.19,1.52,
4.509,3387,93.3,12.19,1.52,
4.519,3356,93.3,12.19,1.52,
4.529,3343,93.3,12.19,1.52,
4.539,3343,93.3,12.19,1.52,
4.549,3309,93.3,12.19,1.52,
4.559,3309,93.3,12.19,1.52,
4.569,3301,93.3,12.19,1.52,
4.579,3301,93.3,12.19,1.52,
4.589,3264,93.3,12.19,1.52,
4.599,3264,93.3,12.19,1.52,
4.609,3248,93.3,12.19,1.52,
4.619,3248,93.3,12.19,1.52,
4.629,3215,93.3,12.19,1.52,
4.640,3205,93.3,12.19,1.52,
4.649,3205,93.3,12.19,1.52,
4.659,3171,93.3,12.19,1.52,
4.669,3171,93.3,12.19,1.52,
4.679,3162,93.3,12.19,1.52,
4.689,3162,93.3,12.19,1.52,
4.699,3121,93.3,12.19,1.52,
4.709,3121,93.3,12.19,1.52,
4.719,3109,93.3,12.19,1.52,
4.729,3109,93.3,12.19,1.52,
4.739,3076,93.3,12.19,1.52,
4.749,3076,93.3,12.19,1.52,
4.759,3069,93.3,12.19,1.52,
4.769,3069,93.3,12.19,1.52,
4.779,3027,93.3,12.19,1.52,
4.789,3027,93.3,12.19,1.52,
4.799,3012,93.3,12.19,1.52,
4.809,3012,93.3,12.19,1.52,
4.819,2977,93.3,12.19,1.52,
4.829,2977,93.3,12.19,1.52,
4.839,2967,93.3,12.19,1.52,
4.849,2967,93.3,12.19,1.52,
4.859,2926,93.3,12.19,1.52,
4.869,2926,93.3,12.19,1.52,
4.879,2919,93.3,12.19,1.52,
4.889,2919,93.3,12.19,1.52,
4.899,2880,93.3,12.19,1.52,
4.909,2880,93.3,12.19,1.52,
4.919,2872,93.3,12.19,1.52,
4.929,2872,93.3,12.19,1.52,
4.939,2830,93.3,12.19,1.52,
4.949,2830,93.3,12.19,1.52,
4.959,2817,93.3,12.19,1.52,
4.969,2817,93.3,12.19,1.52,
4.979,2817,93.3,12.19,1.52,
4.989,2778,93.3,12.19,1.52,
4.999,2778,93.3,12.19,1.52,
5.009,2770,93.3,12.19,1.52,
5.019,2770,93.3,12.19,1.52,
5.029,2729,93.3,12.19,1.52,
5.039,2729,93.3,12.19,1.52,
5.049,2720,93.3,12.19,1.52,
5.059,2720,93.3,12.19,1.52,
5.069,2681,93.3,12.19,1.52,
5.079,2681,93.3,12.19,1.52,
5.089,2681,93.3,12.19,1.52,
5.099,2673,93.3,12.19,1.52,
5.109,2673,93.3,12.19,1.52,
5.119,2629,93.3,12.19,1.52,
5.129,2629,93.3,12.19,1.52,
5.139,2614,93.3,12.19,1.52,
5.149,2614,93.3,12.19,1.52,
5.159,2614,93.3,12.19,1.52,
5.169,2579,93.3,12.19,1.52,
5.179,2579,93.3,12.19,1.52,
5.189,2570,93.3,12.19,1.52,
5.199,2570,93.3,12.19,1.52,
5.209,2524,93.3,12.19,1.52,
5.219,2524,93.3,12.19,1.52,
5.229,2524,93.3,12.19,1.52,
5.239,2511,93.3,12.19,1.52,
5.249,2511,93.3,12.19,1.52,
5.259,2473,93.3,12.19,1.52,
5.269,2473,93.3,12.19,1.52,
5.279,2473,93.4,12.19,1.52,
5.289,2464,93.3,12.19,1.52,
5.299,2464,93.3,12.19,1.52,
5.309,2420,93.3,12.19,1.52,
5.319,2420,93.3,12.19,1.52,
5.329,2420,93.3,12.19,1.52,
5.339,2408,93.3,12.19,1.52,
5.349,2408,93.3,12.19,1.52,
5.359,2366,93.3,12.19,1.52,
5.369,2366,93.3,12.19,1.52,
5.379,2366,93.3,12.19,1.52,
5.389,2357,93.3,12.19,1.52,
5.399,2357,93.3,12.19,1.52,
5.409,2310,93.3,12.19,1.52,
5.419,2310,93.3,12.19,1.52,
5.429,2310,93.3,12.19,1.52,
5.439,2298,93.3,12.19,1.52,
5.449,2298,93.3,12.19,1.52,
5.459,2256,93.3,12.19,1.52,
5.469,2256,93.3,12.19,1.52,
5.479,2256,93.3,12.19,1.52,
5.489,2247,93.3,12.19,1.52,
5.499,2247,93.3,12.19,1.52,
5.509,2247,93.3,12.19,1.52,
5.519,2197,93.3,12.19,1.52,
5.529,2197,93.3,12.19,1.52,
5.539,2197,93.4,12.19,1.52,
5.549,2186,93.3,12.19,1.52,
5.559,2186,93.3,12.19,1.52,
5.570,2144,93.3,12.19,1.52,
5.579,2144,93.3,12.19,1.52,
5.589,2144,93.3,12.19,1.52,
5.599,2130,93.3,12.19,1.52,
5.609,2130,93.3,12.19,1.52,
5.619,2130,93.3,12.19,1.52,
5.629,2082,93.3,12.19,1.52,
5.639,2082,93.3,12.19,1.52,
5.649,2082,93.3,12.19,1.52,
5.659,2070,93.3,12.19,1.52,
5.669,2070,93.3,12.19,1.52,
5.679,2070,93.3,12.19,1.52,
5.689,2024,93.3,12.19,1.52,
5.699,2024,93.3,12.19,1.52,
5.709,2024,93.3,12.19,1.52,
5.719,2010,93.3,12.19,1.52,
5.729,2010,93.3,12.19,1.52,
5.739,2010,93.3,12.19,1.52,
5.749,1964,93.3,12.19,1.52,
5.759,1964,93.3,12.19,1.52,
5.769,1964,93.3,12.19,1.52,
5.779,1950,93.3,12.19,1.52,
5.789,1950,93.3,12.19,1.52,
5.799,1950,93.3,12.19,1.52,
5.809,1903,93.3,12.19,1.52,
5.819,1903,93.3,12.19,1.52,
5.829,1903,93.3,12.19,1.52,
5.840,1889,93.3,12.19,1.52,
5.849,1889,93.3,12.19,1.52,
5.859,1889,93.3,12.19,1.52,
5.869,1889,93.3,12.19,1.52,
5.879,1841,93.3,12.19,1.52,
5.889,1841,93.4,12.19,1.52,
5.899,1841,93.3,12.19,1.52,
5.909,1825,93.3,12.19,1.52,
5.919,1825,93.3,12.19,1.52,
5.929,1825,93.3,12.19,1.52,
5.939,1776,93.4,12.19,1.52,
5.949,1776,93.3,12.19,1.52,
5.959,1776,93.3,12.19,1.52,
5.969,1776,93.3,12.19,1.52,
5.979,1759,93.3,12.19,1.52,
5.989,1759,93.3,12.19,1.52,
5.999,1759,93.3,12.19,1.52,
6.009,1710,93.4,12.19,1.52,
6.019,1710,93.3,12.19,1.52,
6.029,1710,93.3,12.19,1.52,
6.039,1710,93.3,12.19,1.52,
6.049,1693,93.4,12.19,1.52,
6.059,1693,93.3,12.19,1.52,
6.069,1693,93.3,12.19,1.52,
6.079,1641,93.3,12.19,1.52,
6.089,1641,93.3,12.19,1.52,
6.099,1641,93.3,12.19,1.52,
6.109,1641,93.3,12.19,1.52,
6.119,1624,93.3,12.19,1.52,
6.129,1624,93.3,12.19,1.52,
6.139,1624,93.3,12.19,1.52,
6.149,1624,93.3,12.19,1.52,
6.159,1573,93.3,12.19,1.52,
6.169,1573,93.3,12.19,1.52,
6.179,1573,93.3,12.19,1.52,
6.189,1573,93.3,12.19,1.52,
6.199,1553,93.4,12.19,1.52,
6.209,1553,93.3,12.19,1.52,
6.219,1553,93.3,12.19,1.52,
6.229,1553,93.3,12.19,1.52,
6.239,1498,93.3,12.19,1.52,
6.249,1498,93.3,12.19,1.52,
6.259,1498,93.3,12.19,1.52,
6.269,1498,93.3,12.19,1.52,
6.279,1478,93.3,12.19,1.52,
6.289,1478,93.3,12.19,1.52,
6.299,1478,93.3,12.19,1.52,
6.309,1478,93.3,12.19,1.52,
6.319,1421,93.3,12.19,1.52,
6.329,1421,93.3,12.19,1.52,
6.339,1421,93.3,12.19,1.52,
6.349,1421,93.3,12.19,1.52,
6.360,1398,93.3,12.19,1.52,
6.369,1398,93.3,12.19,1.52,
6.379,1398,93.3,12.19,1.52,
6.389,1398,93.3,12.19,1.52,
6.399,1398,93.3,12.19,1.52,
6.409,1338,93.3,12.19,1.52,
6.419,1338,93.4,12.19,1.52,
6.429,1338,93.4,12.19,1.52,
6.439,1338,93.3,12.19,1.52,
6.450,1312,93.4,12.19,1.52,
6.459,1312,93.3,12.19,1.52,
6.469,1312,93.3,12.19,1.52,
6.479,1312,93.3,12.19,1.52,
6.489,1312,93.3,12.19,1.52,
6.499,1247,93.3,12.19,1.52,
6.509,1247,93.3,12.19,1.52,
6.519,1247,93.3,12.19,1.52,
6.529,1247,93.3,12.19,1.52,
6.539,1247,93.3,12.19,1.52,
6.549,1220,93.4,12.19,1.52,
6.559,1220,93.3,12.19,1.52,
6.569,1220,93.3,12.19,1.52,
6.579,1220,93.3,12.19,1.52,
6.589,1220,93.3,12.19,1.52,
6.600,1148,93.3,12.19,1.52,
6.609,1148,93.3,12.19,1.52,
6.619,1148,93.3,12.19,1.52,
6.629,1148,93.3,12.19,1.52,
6.639,1148,93.3,12.19,1.52,
6.649,1148,93.3,12.19,1.52,
6.659,1116,93.4,12.19,1.52,
6.669,1116,93.3,12.19,1.52,
6.679,1116,93.3,12.19,1.52,
6.689,1116,93.3,12.19,1.52,
6.699,1116,93.3,12.19,1.52,
6.709,1116,93.3,12.19,1.52,
6.719,1036,93.3,12.19,1.52,
6.729,1036,93.3,12.19,1.52,
6.739,1036,93.3,12.19,1.52,
6.749,1036,93.3,12.19,1.52,
6.759,1036,93.3,12.19,1.52,
6.769,1036,93.3,12.19,1.52,
6.779,999,93.3,12.19,1.52,
6.789,999,93.4,12.19,1.52,
6.799,999,93.3,12.19,1.52,
6.809,999,93.3,12.19,1.52,
6.819,999,93.4,12.19,1.52,
6.829,999,93.3,12.19,1.52,
6.839,905,93.3,12.19,1.52,
6.849,905,93.3,12.19,1.52,
6.859,905,93.3,12.19,1.52,
6.869,905,93.3,12.19,1.52,
6.879,905,93.3,12.19,1.52,
6.889,905,93.3,12.19,1.52,
6.899,905,93.4,12.19,1.52,
6.909,857,93.3,12.19,1.52,
6.919,857,93.3,12.19,1.52,
6.929,857,93.3,12.19,1.52,
6.939,857,93.4,12.19,1.52,
6.949,857,93.3,12.19,1.52,
6.959,857,93.3,12.19,1.52,
6.969,857,93.3,12.19,1.52,
