Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
0.869,1938,93.3,12.19,0.95,
0.879,1938,93.3,12.19,0.95,
0.889,1938,93.3,12.19,0.95,
0.899,2115,93.3,12.19,0.95,
0.909,2115,93.3,12.19,0.97,
0.919,2115,93.3,12.19,0.98,
0.929,1920,93.3,12.19,0.97,
0.939,1920,93.4,12.19,0.98,
0.949,1920,93.3,12.19,0.98,
0.959,2099,93.3,12.19,0.97,
0.969,2099,93.3,12.19,0.98,
0.979,2099,93.3,12.19,0.98,
0.989,1900,93.3,12.19,1.03,
0.999,1900,93.4,12.19,1.08,
1.009,1900,93.3,12.19,1.08,
1.019,2088,93.3,12.19,1.07,
1.029,2088,93.3,12.19,1.08,
1.039,2088,93.3,12.19,1.08,
1.049,1933,93.3,12.19,1.07,
1.059,1933,93.3,12.19,1.08,
1.069,1933,93.3,12.19,1.10,
1.079,2144,93.4,12.19,1.15,
1.089,2144,93.3,12.19,1.15,
1.099,2144,93.3,12.19,1.15,
1.109,1921,93.3,12.19,1.15,
1.119,1921,93.3,12.19,1.15,
1.129,1921,93.3,12.19,1.15,
1.139,1835,93.3,12.19,1.15,
1.149,1835,93.3,12.19,1.16,
1.159,1835,93.3,12.19,1.21,
1.169,1835,93.3,12.19,1.21,
1.179,1792,93.3,12.19,1.21,
1.189,1792,93.4,12.19,1.21,
1.199,1792,93.3,12.19,1.21,
1.209,2103,93.3,12.19,1.21,
1.219,2103,93.3,12.19,1.21,
1.229,2103,93.3,12.19,1.21,
1.239,1948,93.3,12.19,1.46,
1.249,1948,93.3,12.19,1.46,
1.259,2173,93.3,12.19,1.46,
1.269,2173,93.3,12.19,1.46,
1.279,2173,93.3,12.19,1.47,
1.289,2011,93.3,12.19,1.46,
1.299,2011,93.3,12.19,1.46,
1.309,2011,93.3,12.19,1.46,
1.319,2215,93.3,12.19,1.20,
1.329,2215,93.3,12.19,1.13,
1.339,2215,93.3,12.19,1.13,
1.349,2045,93.3,12.19,1.13,
1.359,2045,93.3,12.19,1.13,
1.369,2045,93.3,12.19,1.13,
1.379,2216,93.3,12.19,1.13,
1.389,2216,93.3,12.19,1.13,
1.399,2216,93.3,12.19,1.14,
1.409,2012,93.3,12.19,1.16,
1.419,2012,93.3,12.19,1.16,
1.429,2219,93.3,12.19,1.15,
1.439,2219,93.3,12.19,1.16,
1.449,2219,93.3,12.19,1.15,
1.459,2044,93.3,12.19,1.15,
1.469,2044,93.3,12.19,1.16,
1.479,2044,93.3,12.19,1.17,
1.489,2269,93.3,12.19,1.19,
1.499,2269,93.3,12.19,1.19,
1.509,2269,93.3,12.19,1.19,
1.519,2110,93.3,12.19,1.19,
1.529,2110,93.3,12.19,1.19,
1.540,2306,93.3,12.19,1.19,
1.549,2306,93.3,12.19,1.19,
1.559,2306,93.3,12.19,1.18,
1.569,2112,93.3,12.19,1.14,
1.579,2112,93.3,12.19,1.15,
1.589,2112,93.3,12.19,1.14,
1.599,2330,93.3,12.19,1.15,
1.609,2330,93.3,12.19,1.15,
1.619,2330,93.3,12.19,1.14,
1.629,2143,93.3,12.19,1.15,
1.639,2143,93.3,12.19,1.15,
1.649,2334,93.3,12.19,1.14,
1.659,2334,93.4,12.19,1.15,
1.669,2334,93.3,12.19,1.14,
1.679,2197,93.3,12.19,1.15,
1.689,2197,93.3,12.19,1.15,
1.700,2395,93.3,12.19,1.14,
1.709,2395,93.3,12.19,1.15,
1.719,2395,93.3,12.19,1.15,
1.729,2191,93.3,12.19,1.15,
1.739,2191,93.4,12.19,1.16,
1.749,2191,93.3,12.19,1.16,
1.759,2400,93.3,12.19,1.16,
1.769,2400,93.3,12.19,1.16,
1.779,2262,93.3,12.19,1.16,
1.789,2262,93.3,12.19,1.16,
1.799,2262,93.3,12.19,1.15,
1.809,2474,93.3,12.19,1.16,
1.819,2474,93.3,12.19,1.17,
1.829,2291,93.3,12.19,1.16,
1.839,2291,93.3,12.19,1.17,
1.849,2291,93.3,12.19,1.17,
1.859,2459,93.3,12.19,1.16,
1.869,2459,93.3,12.19,1.17,
1.879,2410,93.3,12.19,1.16,
1.889,2410,93.3,12.19,1.17,
1.899,2410,93.3,12.19,1.16,
1.909,2658,93.3,12.19,1.17,
1.919,2658,93.3,12.19,1.17,
1.929,2453,93.3,12.19,1.17,
1.939,2453,93.4,12.19,1.17,
1.949,2541,93.3,12.19,1.16,
1.959,2541,93.3,12.19,1.17,
1.969,2541,93.3,12.19,1.17,
1.979,2423,93.3,12.19,1.19,
1.989,2423,93.3,12.19,1.19,
1.999,2581,93.3,12.19,1.19,
2.009,2581,93.3,12.19,1.19,
2.019,2581,93.3,12.19,1.19,
2.029,2369,93.3,12.19,1.19,
2.039,2369,93.3,12.19,1.19,
2.049,2553,93.3,12.19,1.19,
2.059,2553,93.3,12.19,1.24,
2.069,2447,93.3,12.19,1.23,
2.079,2447,93.3,12.19,1.24,
2.089,2447,93.3,12.19,1.24,
2.099,2615,93.3,12.19,1.24,
2.109,2615,93.3,12.19,1.24,
2.119,2451,93.3,12.19,1.23,
2.129,2451,93.3,12.19,1.24,
2.139,2645,93.3,12.19,1.26,
2.149,2645,93.3,12.19,1.26,
2.159,2645,93.3,12.19,1.26,
2.169,2509,93.3,12.19,1.26,
2.179,2509,93.3,12.19,1.26,
2.189,2664,93.3,12.19,1.26,
2.199,2664,93.3,12.19,1.26,
2.209,2664,93.3,12.19,1.26,
2.219,2499,93.3,12.19,1.26,
2.229,2499,93.3,12.19,1.26,
2.239,2693,93.3,12.19,1.26,
2.249,2693,93.3,12.19,1.26,
2.259,2568,93.3,12.19,1.25,
2.269,2568,93.3,12.19,1.26,
2.279,2714,93.3,12.19,1.25,
2.289,2714,93.3,12.19,1.26,
2.299,2714,93.3,12.19,1.27,
2.309,2582,93.3,12.19,1.29,
2.319,2582,93.3,12.19,1.29,
2.329,2751,93.3,12.19,1.29,
2.339,2751,93.3,12.19,1.29,
2.349,2622,93.3,12.19,1.29,
2.359,2622,93.3,12.19,1.29,
2.369,2779,93.3,12.19,1.29,
2.379,2779,93.3,12.19,1.29,
2.389,2779,93.3,12.19,1.29,
2.399,2628,93.4,12.19,1.29,
2.409,2628,93.3,12.19,1.29,
2.419,2799,93.3,12.19,1.29,
2.429,2799,93.3,12.19,1.29,
2.439,2666,93.3,12.19,1.29,
2.449,2666,93.3,12.19,1.29,
2.459,2820,93.3,12.19,1.29,
2.469,2820,93.3,12.19,1.27,
2.479,2686,93.4,12.19,1.27,
2.489,2686,93.3,12.19,1.27,
2.500,2846,93.3,12.19,1.26,
2.509,2846,93.3,12.19,1.27,
2.519,2846,93.3,12.19,1.27,
2.529,2722,93.3,12.19,1.27,
2.539,2722,93.3,12.19,1.27,
2.549,2872,93.3,12.19,1.29,
2.559,2872,93.3,12.19,1.29,
2.569,2725,93.3,12.19,1.29,
2.579,2725,93.3,12.19,1.29,
2.589,2889,93.3,12.19,1.29,
2.599,2889,93.3,12.19,1.29,
2.609,2784,93.3,12.19,1.29,
2.619,2784,93.3,12.19,1.29,
2.629,2945,93.3,12.19,1.27,
2.639,2945,93.3,12.19,1.28,
2.649,2819,93.3,12.19,1.27,
2.659,2819,93.3,12.19,1.27,
2.669,2958,93.3,12.19,1.27,
2.679,2958,93.3,12.19,1.27,
2.689,2815,93.3,12.19,1.27,
2.699,2815,93.3,12.19,1.27,
2.709,2962,93.3,12.19,1.28,
2.719,2962,93.3,12.19,1.28,
2.729,2962,93.3,12.19,1.28,
2.739,2839,93.3,12.19,1.28,
2.749,2839,93.3,12.19,1.28,
2.759,3002,93.3,12.19,1.28,
2.769,3002,93.3,12.19,1.28,
2.779,2902,93.3,12.19,1.28,
2.789,2902,93.3,12.19,1.28,
2.799,3068,93.3,12.19,1.30,
2.809,3068,93.3,12.19,1.29,
2.819,2908,93.3,12.19,1.30,
2.829,2908,93.3,12.19,1.29,
2.839,3033,93.3,12.19,1.30,
2.849,3033,93.3,12.19,1.29,
2.859,2915,93.3,12.19,1.30,
2.869,2915,93.3,12.19,1.29,
2.879,3085,93.3,12.19,1.28,
2.889,3085,93.3,12.19,1.28,
2.899,2962,93.3,12.19,1.28,
2.909,2962,93.3,12.19,1.28,
2.919,3097,93.3,12.19,1.28,
2.929,3097,93.3,12.19,1.28,
2.939,2999,93.3,12.19,1.28,
2.949,2999,93.3,12.19,1.28,
2.959,3163,93.3,12.19,1.24,
2.969,3032,93.3,12.19,1.24,
2.979,3032,93.3,12.19,1.24,
2.990,3159,93.3,12.19,1.24,
2.999,3159,93.4,12.19,1.24,
3.009,3035,93.3,12.19,1.24,
3.019,3035,93.3,12.19,1.24,
3.029,3193,93.4,12.19,1.24,
3.039,3193,93.3,12.19,1.23,
3.049,3081,93.3,12.19,1.22,
3.059,3081,93.3,12.19,1.22,
3.069,3231,93.3,12.19,1.22,
3.079,3231,93.3,12.19,1.22,
3.089,3080,93.3,12.19,1.22,
3.099,3080,93.3,12.19,1.22,
3.109,3220,93.3,12.19,1.21,
3.119,3220,93.3,12.19,1.21,
3.129,3138,93.3,12.19,1.21,
3.139,3138,93.3,12.19,1.21,
3.149,3300,93.3,12.19,1.21,
3.159,3164,93.3,12.19,1.21,
3.169,3164,93.3,12.19,1.21,
3.179,3292,93.3,12.19,1.21,
3.189,3292,93.3,12.19,1.21,
3.199,3197,93.3,12.19,1.21,
3.209,3197,93.3,12.19,1.21,
3.219,3343,93.3,12.19,1.20,
3.229,3343,93.3,12.19,1.21,
3.239,3211,93.4,12.19,1.20,
3.249,3211,93.3,12.19,1.21,
3.259,3333,93.3,12.19,1.21,
3.269,3333,93.3,12.19,1.20,
3.279,3217,93.3,12.19,1.20,
3.289,3365,93.3,12.19,1.18,
3.299,3365,93.3,12.19,1.18,
3.309,3272,93.3,12.19,1.18,
3.319,3272,93.3,12.19,1.18,
3.329,3426,93.3,12.19,1.18,
3.339,3426,93.3,12.19,1.18,
3.349,3322,93.3,12.19,1.18,
3.360,3421,93.4,12.19,1.18,
3.369,3421,93.3,12.19,1.20,
3.379,3303,93.3,12.19,1.19,
3.389,3303,93.3,12.19,1.20,
3.399,3485,93.3,12.19,1.19,
3.409,3485,93.3,12.19,1.20,
3.419,3399,93.3,12.19,1.20,
3.429,3511,93.3,12.19,1.19,
3.439,3511,93.3,12.19,1.20,
3.449,3365,93.3,12.19,1.19,
3.459,3365,93.3,12.19,1.19,
3.469,3501,93.3,12.19,1.19,
3.479,3501,93.3,12.19,1.19,
3.489,3363,93.3,12.19,1.19,
3.500,3512,93.3,12.19,1.19,
3.509,3512,93.3,12.19,1.19,
3.519,3420,93.3,12.19,1.19,
3.529,3420,93.3,12.19,1.19,
3.539,3564,93.3,12.19,1.19,
3.549,3564,93.3,12.19,1.19,
3.559,3407,93.3,12.19,1.19,
3.569,3510,93.3,12.19,1.19,
3.579,3510,93.3,12.19,1.19,
3.589,3458,93.3,12.19,1.19,
3.599,3458,93.4,12.19,1.19,
3.609,3639,93.3,12.19,1.19,
3.620,3565,93.3,12.19,1.18,
3.629,3565,93.3,12.19,1.18,
3.639,3693,93.3,12.19,1.18,
3.649,3693,93.4,12.19,1.18,
3.659,3595,93.3,12.19,1.18,
3.669,3728,93.3,12.19,1.18,
3.679,3728,93.3,12.19,1.18,
3.689,3615,93.3,12.19,1.18,
3.699,3615,93.3,12.19,1.19,
3.709,3728,93.3,12.19,1.20,
3.719,3503,93.3,12.19,1.20,
3.729,3503,93.4,12.19,1.20,
3.739,3573,93.3,12.19,1.19,
3.749,3573,93.3,12.19,1.20,
3.759,3491,93.3,12.19,1.20,
3.769,3677,93.3,12.19,1.19,
3.779,3677,93.4,12.19,1.22,
3.789,3583,93.3,12.19,1.22,
3.799,3583,93.3,12.19,1.22,
3.809,3698,93.3,12.19,1.22,
3.819,3582,93.3,12.19,1.22,
3.829,3582,93.4,12.19,1.22,
3.839,3754,93.3,12.19,1.22,
3.849,3754,93.3,12.19,1.22,
3.859,3725,93.3,12.19,1.20,
3.869,3878,93.3,12.19,1.19,
3.879,3878,93.3,12.19,1.20,
3.889,3714,93.3,12.19,1.20,
3.899,3766,93.3,12.19,1.20,
3.909,3766,93.3,12.19,1.20,
3.919,3634,93.3,12.19,1.19,
3.929,3634,93.3,12.19,1.20,
3.939,3776,93.3,12.19,1.20,
3.949,3693,93.3,12.19,1.20,
3.959,3693,93.3,12.19,1.20,
3.969,3812,93.3,12.19,1.20,
3.979,3717,93.3,12.19,1.20,
3.989,3717,93.3,12.19,1.20,
3.999,3838,93.3,12.19,1.20,
4.009,3755,93.3,12.19,1.20,
4.019,3755,93.3,12.19,1.20,
4.029,3886,93.3,12.19,1.20,
4.039,3886,93.3,12.19,1.20,
4.049,3771,93.3,12.19,1.20,
4.059,3891,93.3,12.19,1.20,
4.069,3891,93.3,12.19,1.20,
4.079,3782,93.3,12.19,1.20,
4.089,3729,93.3,12.19,1.20,
4.099,3729,93.3,12.19,1.20,
4.109,3689,93.3,12.19,1.20,
4.119,3689,93.3,12.19,1.20,
4.129,3680,93.3,12.19,1.20,
4.139,3647,93.3,12.19,1.20,
4.149,3647,93.3,12.19,1.20,
4.159,3637,93.3,12.19,1.20,
4.169,3637,93.3,12.19,1.20,
4.179,3603,93.3,12.19,1.24,
4.189,3598,93.3,12.19,1.52,
4.199,3598,93.3,12.19,1.52,
4.209,3560,93.3,12.19,1.52,
4.219,3560,93.3,12.19,1.52,
4.229,3549,93.3,12.19,1.52,
4.239,3517,93.3,12.19,1.52,
4.249,3517,93.3,12.19,1.52,
4.259,3511,93.3,12.19,1.52,
4.269,3511,93.3,12.19,1.52,
4.279,3474,93.3,12.19,1.52,
4.289,3461,93.3,12.19,1.52,
4.299,3461,93.3,12.19,1.52,
4.309,3428,93.3,12.19,1.52,
4.319,3428,93.3,12.19,1.52,
4.329,3415,93.3,12.19,1.52,
4.339,3415,93.3,12.19,1.52,
4.349,3385,93.3,12.19,1.52,
4.359,3385,93.3,12.19,1.52,
4.369,3377,93.3,12.19,1.52,
4.379,3339,93.3,12.19,1.52,
4.389,3339,93.3,12.19,1.52,
4.399,3327,93.3,12.19,1.52,
4.409,3327,93.3,12.19,1.52,
4.419,3295,93.3,12.19,1.52,
4.429,3295,93.3,12.19,1.52,
4.439,3286,93.3,12.19,1.52,
4.449,3286,93.3,12.19,1.52,
4.459,3249,93.3,12.19,1.52,
4.469,3238,93.3,12.19,1.52,
4.479,3238,93.3,12.19,1.52,
4.489,3204,93.3,12.19,1.52,
4.499,3204,93.3,12.19,1.52,
4.509,3200,93.3,12.19,1.52,
4.519,3200,93.3,12.19,1.52,
4.529,3159,93.3,12.19,1.52,
4.539,3159,93.3,12.19,1.52,
4.549,3145,93.3,12.19,1.52,
4.559,3145,93.3,12.19,1.52,
4.569,3112,93.3,12.19,1.52,
4.579,3112,93.3,12.19,1.52,
4.589,3103,93.3,12.19,1.52,
4.599,3103,93.3,12.19,1.52,
4.609,3063,93.4,12.19,1.52,
4.619,3063,93.3,12.19,1.52,
4.629,3059,93.3,12.19,1.52,
4.639,3059,93.3,12.19,1.52,
4.649,3014,93.3,12.19,1.52,
4.659,3014,93.3,12.19,1.52,
4.669,3007,93.3,12.19,1.52,
4.679,3007,93.3,12.19,1.52,
4.689,2969,93.3,12.19,1.52,
4.699,2969,93.3,12.19,1.52,
4.709,2963,93.3,12.19,1.52,
4.719,2963,93.3,12.19,1.52,
4.729,2920,93.3,12.19,1.52,
4.739,2920,93.3,12.19,1.52,
4.749,2909,93.3,12.19,1.52,
4.759,2909,93.3,12.19,1.52,
4.769,2872,93.3,12.19,1.52,
4.779,2872,93.3,12.19,1.52,
4.789,2861,93.3,12.19,1.52,
4.799,2861,93.3,12.19,1.52,
4.809,2827,93.3,12.19,1.52,
4.819,2827,93.3,12.19,1.52,
4.830,2820,93.3,12.19,1.52,
4.839,2820,93.3,12.19,1.52,
4.849,2820,93.3,12.19,1.52,
4.859,2775,93.3,12.19,1.52,
4.869,2775,93.3,12.19,1.52,
4.879,2765,93.3,12.19,1.52,
4.889,2765,93.3,12.19,1.52,
4.899,2731,93.3,12.19,1.52,
4.909,2731,93.3,12.19,1.52,
4.919,2724,93.3,12.19,1.52,
4.929,2724,93.3,12.19,1.52,
4.939,2681,93.3,12.19,1.52,
4.949,2681,93.3,12.19,1.52,
4.959,2681,93.3,12.19,1.52,
4.969,2669,93.3,12.19,1.52,
4.979,2669,93.3,12.19,1.52,
4.989,2633,93.3,12.19,1.52,
4.999,2633,93.3,12.19,1.52,
5.009,2625,93.3,12.19,1.52,
5.019,2625,93.3,12.19,1.52,
5.029,2625,93.3,12.19,1.52,
5.039,2582,93.3,12.19,1.52,
5.049,2582,93.3,12.19,1.52,
5.059,2570,93.3,12.19,1.52,
5.069,2570,93.3,12.19,1.52,
5.079,2534,93.3,12.19,1.52,
5.089,2534,93.3,12.19,1.52,
5.099,2534,93.3,12.19,1.52,
5.109,2527,93.3,12.19,1.52,
5.119,2527,93.3,12.19,1.52,
5.129,2482,93.3,12.19,1.52,
5.139,2482,93.3,12.19,1.52,
5.150,2471,93.3,12.19,1.52,
5.159,2471,93.3,12.19,1.52,
5.169,2471,93.3,12.19,1.52,
5.179,2431,93.3,12.19,1.52,
5.189,2431,93.3,12.19,1.52,
5.199,2422,93.3,12.19,1.52,
5.209,2422,93.3,12.19,1.52,
5.219,2422,93.3,12.19,1.52,
5.229,2378,93.3,12.19,1.52,
5.239,2378,93.3,12.19,1.52,
5.250,2367,93.3,12.19,1.52,
5.259,2367,93.3,12.19,1.52,
5.269,2367,93.3,12.19,1.52,
5.279,2330,93.3,12.19,1.52,
5.289,2330,93.3,12.19,1.52,
5.299,2330,93.3,12.19,1.52,
5.309,2321,93.3,12.19,1.52,
5.319,2321,93.3,12.19,1.52,
5.329,2273,93.3,12.19,1.52,
5.339,2273,93.3,12.19,1.52,
5.349,2273,93.3,12.19,1.52,
5.359,2264,93.3,12.19,1.52,
5.369,2264,93.3,12.19,1.52,
5.379,2264,93.3,12.19,1.52,
5.389,2220,93.3,12.19,1.52,
5.399,2220,93.3,12.19,1.52,
5.409,2210,93.3,12.19,1.52,
5.419,2210,93.3,12.19,1.52,
5.429,2210,93.3,12.19,1.52,
5.439,2166,93.3,12.19,1.52,
5.449,2166,93.3,12.19,1.52,
5.459,2166,93.3,12.19,1.52,
5.469,2154,93.3,12.19,1.52,
5.479,2154,93.3,12.19,1.52,
5.489,2154,93.3,12.19,1.52,
5.499,2108,93.3,12.19,1.52,
5.509,2108,93.3,12.19,1.52,
5.519,2108,93.3,12.19,1.52,
5.529,2093,93.3,12.19,1.52,
5.539,2093,93.3,12.19,1.52,
5.549,2049,93.3,12.19,1.52,
5.559,2049,93.3,12.19,1.52,
5.569,2049,93.3,12.19,1.52,
5.580,2039,93.3,12.19,1.52,
5.589,2039,93.3,12.19,1.52,
5.599,2039,93.3,12.19,1.52,
5.610,1991,93.3,12.19,1.52,
5.619,1991,93.3,12.19,1.52,
5.629,1991,93.3,12.19,1.52,
5.639,1979,93.3,12.19,1.52,
5.649,1979,93.3,12.19,1.52,
5.659,1979,93.3,12.19,1.52,
5.669,1979,93.3,12.19,1.52,
5.679,1934,93.3,12.19,1.52,
5.689,1934,93.3,12.19,1.52,
5.699,1934,93.3,12.19,1.52,
5.709,1919,93.3,12.19,1.52,
5.719,1919,93.3,12.19,1.52,
5.729,1919,93.3,12.19,1.52,
5.739,1872,93.3,12.19,1.52,
5.749,1872,93.3,12.19,1.52,
5.759,1872,93.3,12.19,1.52,
5.769,1858,93.3,12.19,1.52,
5.779,1858,93.4,12.19,1.52,
5.789,1858,93.3,12.19,1.52,
5.800,1809,93.3,12.19,1.52,
5.809,1809,93.3,12.19,1.52,
5.819,1809,93.3,12.19,1.52,
5.829,1809,93.3,12.19,1.52,
5.839,1794,93.3,12.19,1.52,
5.849,1794,93.3,12.19,1.52,
5.859,1794,93.3,12.19,1.52,
5.869,1746,93.3,12.19,1.52,
5.879,1746,93.3,12.19,1.52,
5.889,1746,93.3,12.19,1.52,
5.899,1746,93.3,12.19,1.52,
5.909,1729,93.3,12.19,1.52,
5.919,1729,93.3,12.19,1.52,
5.929,1729,93.3,12.19,1.52,
5.939,1679,93.3,12.19,1.52,
5.949,1679,93.3,12.19,1.52,
5.959,1679,93.3,12.19,1.52,
5.969,1679,93.3,12.19,1.52,
5.979,1662,93.3,12.19,1.52,
5.989,1662,93.3,12.19,1.52,
5.999,1662,93.3,12.19,1.52,
6.009,1662,93.3,12.19,1.52,
6.019,1611,93.3,12.19,1.52,
6.029,1611,93.3,12.19,1.52,
6.039,1611,93.3,12.19,1.52,
6.049,1594,93.3,12.19,1.52,
6.059,1594,93.3,12.19,1.52,
6.069,1594,93.3,12.19,1.52,
6.079,1594,93.3,12.19,1.52,
6.089,1540,93.3,12.19,1.52,
6.099,1540,93.3,12.19,1.52,
6.109,1540,93.3,12.19,1.52,
6.119,1540,93.3,12.19,1.52,
6.129,1522,93.3,12.19,1.52,
6.139,1522,93.3,12.19,1.52,
6.149,1522,93.3,12.19,1.52,
6.159,1522,93.3,12.19,1.52,
6.169,1467,93.3,12.19,1.52,
6.179,1467,93.3,12.19,1.52,
6.189,1467,93.3,12.19,1.52,
6.199,1467,93.3,12.19,1.52,
6.210,1446,93.3,12.19,1.52,
6.219,1446,93.3,12.19,1.52,
6.229,1446,93.3,12.19,1.52,
6.239,1446,93.3,12.19,1.52,
6.249,1446,93.3,12.19,1.52,
6.259,1389,93.3,12.19,1.52,
6.269,1389,93.3,12.19,1.52,
6.279,1389,93.3,12.19,1.52,
6.289,1389,93.3,12.19,1.52,
6.299,1365,93.3,12.19,1.52,
6.309,1365,93.3,12.19,1.52,
6.319,1365,93.3,12.19,1.52,
6.329,1365,93.3,12.19,1.52,
6.339,1365,93.3,12.19,1.52,
6.349,1303,93.3,12.19,1.52,
6.359,1303,93.3,12.19,1.52,
6.369,1303,93.3,12.19,1.52,
6.379,1303,93.3,12.19,1.52,
6.390,1277,93.3,12.19,1.52,
6.399,1277,93.3,12.19,1.52,
6.409,1277,93.4,12.19,1.52,
6.419,1277,93.3,12.19,1.52,
6.429,1277,93.3,12.19,1.52,
6.440,1208,93.3,12.19,1.52,
6.449,1208,93.3,12.19,1.52,
6.459,1208,93.3,12.19,1.52,
6.469,1208,93.3,12.19,1.52,
6.479,1208,93.3,12.19,1.52,
6.489,1182,93.3,12.19,1.52,
6.499,1182,93.3,12.19,1.52,
6.509,1182,93.3,12.19,1.52,
6.519,1182,93.3,12.19,1.52,
6.529,1182,93.3,12.19,1.52,
6.539,1182,93.3,12.19,1.52,
6.549,1108,93.3,12.19,1.52,
6.559,1108,93.3,12.19,1.52,
6.569,1108,93.3,12.19,1.52,
6.579,1108,93.3,12.19,1.52,
6.589,1108,93.3,12.19,1.52,
6.599,1075,93.3,12.19,1.52,
6.609,1075,93.3,12.19,1.52,
6.619,1075,93.3,12.19,1.52,
6.629,1075,93.3,12.19,1.52,
6.639,1075,93.3,12.19,1.52,
6.649,1075,93.3,12.19,1.52,
6.659,1075,93.3,12.19,1.52,
6.669,990,93.3,12.19,1.52,
6.679,990,93.3,12.19,1.52,
6.689,990,93.3,12.19,1.52,
6.699,990,93.3,12.19,1.52,
6.709,990,93.3,12.19,1.52,
6.719,990,93.3,12.19,1.52,
6.729,950,93.3,12.19,1.52,
6.739,950,93.3,12.19,1.52,
6.749,950,93.3,12.19,1.52,
6.759,950,93.3,12.19,1.52,
6.769,950,93.3,12.19,1.52,
6.779,950,93.3,12.19,1.52,
6.789,950,93.3,12.19,1.52,
6.799,844,93.3,12.19,1.52,
6.809,844,93.3,12.19,1.52,
6.819,844,93.3,12.19,1.52,
6.829,844,93.3,12.19,1.52,
6.839,844,93.3,12.19,1.52,
6.849,844,93.3,12.19,1.52,
6.859,844,93.3,12.19,1.52,
6.869,844,93.3,12.19,1.52,
6.879,785,93.3,12.19,1.52,
6.889,785,93.3,12.19,1.52,
6.899,785,93.3,12.19,1.52,
6.909,785,93.3,12.19,1.52,
6.919,785,93.3,12.19,1.52,
6.929,785,93.3,12.19,1.52,
6.939,785,93.3,12.19,1.52,
6.949,785,93.3,12.19,1.52,
6.959,785,93.3,12.19,1.52,
6.969,785,93.3,12.19,1.52,
6.979,562,93.3,12.19,1.52,
