Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
0.659,1825,92.1,12.18,1.38,
0.669,1749,92.1,12.18,1.39,
0.679,1749,92.1,12.18,1.39,
0.689,1749,92.1,12.18,1.38,
0.699,2082,92.1,12.18,1.35,
0.709,2082,92.1,12.18,1.05,
0.720,2054,92.1,12.18,1.04,
0.729,2054,92.1,12.18,1.05,
0.739,2054,92.1,12.18,1.05,
0.749,2313,92.1,12.18,1.04,
0.759,2313,92.1,12.18,1.05,
0.769,2313,92.1,12.18,1.04,
0.779,2188,92.1,12.18,1.04,
0.789,2188,92.1,12.18,1.03,
0.799,2424,92.1,12.18,1.02,
0.809,2424,92.1,12.18,1.03,
0.819,2424,92.1,12.18,1.02,
0.829,2278,92.1,12.18,1.03,
0.839,2278,92.1,12.18,1.03,
0.849,2477,92.1,12.18,1.02,
0.859,2477,92.1,12.18,1.03,
0.869,2477,92.1,12.18,1.01,
0.879,2306,92.1,12.18,1.01,
0.889,2306,92.1,12.18,1.01,
0.899,2497,92.1,12.18,1.01,
0.909,2497,92.1,12.18,1.01,
0.919,2497,92.1,12.18,1.01,
0.929,2336,92.1,12.18,1.01,
0.939,2336,92.1,12.18,1.01,
0.949,2504,92.1,12.18,1.07,
0.959,2504,92.1,12.18,1.14,
0.969,2504,92.1,12.18,1.14,
0.979,2354,92.1,12.18,1.14,
0.989,2354,92.1,12.18,1.14,
0.999,2523,92.1,12.18,1.13,
1.009,2523,92.1,12.18,1.14,
1.019,2523,92.1,12.18,1.14,
1.029,2382,92.1,12.18,1.18,
1.039,2382,92.1,12.18,1.25,
1.049,2262,92.1,12.18,1.25,
1.059,2262,92.1,12.18,1.26,
1.069,2262,92.1,12.18,1.26,
1.079,2153,92.1,12.18,1.25,
1.089,2153,92.1,12.18,1.26,
1.099,2153,92.1,12.18,1.26,
1.109,2132,92.1,12.18,1.29,
1.119,2132,92.1,12.18,1.52,
1.129,2132,92.1,12.18,1.52,
1.139,2092,92.1,12.18,1.52,
1.149,2092,92.1,12.18,1.52,
1.159,2408,92.1,12.18,1.52,
1.169,2408,92.1,12.18,1.52,
1.179,2408,92.1,12.18,1.52,
1.189,2338,92.1,12.18,1.52,
1.199,2338,92.1,12.18,1.52,
1.209,2531,92.1,12.18,1.52,
1.219,2531,92.1,12.18,1.52,
1.229,2531,92.1,12.18,1.52,
1.239,2387,92.1,12.18,1.52,
1.249,2387,92.1,12.18,1.52,
1.259,2544,92.1,12.18,1.52,
1.269,2544,92.1,12.18,1.52,
1.279,2544,92.1,12.18,1.40,
1.289,2404,92.1,12.18,1.37,
1.299,2404,92.1,12.18,1.37,
1.309,2537,92.1,12.18,1.37,
1.319,2537,92.1,12.18,1.37,
1.329,2405,92.1,12.18,1.36,
1.339,2405,92.1,12.18,1.37,
1.349,2405,92.1,12.18,1.36,
1.359,2565,92.1,12.18,1.36,
1.369,2565,92.1,12.18,1.35,
1.379,2431,92.1,12.18,1.35,
1.389,2431,92.1,12.18,1.35,
1.399,2431,92.1,12.18,1.35,
1.409,2570,92.1,12.18,1.35,
1.419,2570,92.1,12.18,1.35,
1.429,2435,92.1,12.18,1.35,
1.439,2435,92.1,12.18,1.37,
1.450,2551,92.1,12.18,1.38,
1.459,2551,92.1,12.18,1.38,
1.469,2551,92.1,12.18,1.39,
1.479,2424,92.1,12.18,1.38,
1.489,2424,92.1,12.18,1.39,
1.499,2606,92.1,12.18,1.38,
1.509,2606,92.1,12.18,1.39,
1.519,2606,92.1,12.18,1.39,
1.529,2477,92.1,12.18,1.43,
1.539,2477,92.1,12.18,1.43,
1.549,2631,92.1,12.18,1.42,
1.559,2631,92.1,12.18,1.43,
1.569,2501,92.1,12.18,1.42,
1.579,2501,92.1,12.18,1.43,
1.589,2501,92.1,12.18,1.42,
1.599,2633,92.1,12.18,1.43,
1.609,2633,92.1,12.18,1.41,
1.619,2512,92.1,12.18,1.41,
1.629,2512,92.1,12.18,1.41,
1.639,2675,92.1,12.18,1.41,
1.649,2675,92.1,12.18,1.41,
1.659,2675,92.1,12.18,1.41,
1.669,2544,92.1,12.18,1.41,
1.679,2544,92.1,12.18,1.41,
1.689,2688,92.1,12.18,1.41,
1.699,2688,92.1,12.18,1.41,
1.709,2567,92.1,12.18,1.40,
1.719,2567,92.1,12.18,1.41,
1.729,2729,92.1,12.18,1.40,
1.739,2729,92.1,12.18,1.41,
1.749,2729,92.1,12.18,1.41,
1.759,2601,92.1,12.18,1.41,
1.769,2601,92.1,12.18,1.40,
1.779,2727,92.1,12.18,1.39,
1.789,2727,92.1,12.18,1.40,
1.799,2616,92.1,12.18,1.39,
1.809,2616,92.1,12.18,1.40,
1.819,2781,92.1,12.18,1.39,
1.829,2781,92.1,12.18,1.39,
1.839,2781,92.1,12.18,1.39,
1.849,2648,92.1,12.18,1.40,
1.859,2648,92.1,12.18,1.42,
1.869,2796,92.1,12.18,1.42,
1.879,2796,92.1,12.18,1.42,
1.889,2677,92.1,12.18,1.42,
1.899,2677,92.1,12.18,1.42,
1.909,2822,92.1,12.18,1.42,
1.919,2822,92.1,12.18,1.42,
1.929,2695,92.1,12.18,1.41,
1.939,2695,92.1,12.18,1.39,
1.950,2854,92.1,12.18,1.39,
1.959,2854,92.1,12.18,1.39,
1.969,2854,92.1,12.18,1.39,
1.979,2740,92.1,12.18,1.39,
1.989,2740,92.1,12.18,1.39,
1.999,2904,92.1,12.18,1.39,
2.009,2904,92.1,12.18,1.39,
2.019,2766,92.1,12.18,1.39,
2.029,2766,92.1,12.18,1.39,
2.039,2915,92.1,12.18,1.38,
2.049,2915,92.1,12.18,1.39,
2.059,2793,92.1,12.18,1.38,
2.069,2793,92.1,12.18,1.39,
2.079,2932,92.1,12.18,1.39,
2.089,2932,92.1,12.18,1.39,
2.099,2819,92.1,12.18,1.36,
2.109,2819,92.1,12.18,1.35,
2.119,2972,92.1,12.18,1.35,
2.129,2972,92.1,12.18,1.35,
2.139,2852,92.1,12.18,1.35,
2.149,2852,92.1,12.18,1.35,
2.159,2992,92.1,12.18,1.35,
2.169,2992,92.1,12.18,1.35,
2.180,2878,92.1,12.18,1.38,
2.189,2878,92.1,12.18,1.40,
2.200,3050,92.1,12.18,1.40,
2.209,3050,92.1,12.18,1.40,
2.220,2934,92.1,12.18,1.40,
2.229,2934,92.1,12.18,1.40,
2.240,3078,92.1,12.18,1.40,
2.249,3078,92.1,12.18,1.40,
2.260,2948,92.1,12.18,1.37,
2.269,2948,92.1,12.18,1.35,
2.279,3087,92.1,12.18,1.34,
2.289,3087,92.1,12.18,1.35,
2.300,2972,92.1,12.18,1.34,
2.309,2972,92.1,12.18,1.35,
2.319,3121,92.1,12.18,1.35,
2.329,3121,92.1,12.18,1.35,
2.339,2988,92.1,12.18,1.34,
2.349,2988,92.1,12.18,1.30,
2.359,3128,92.1,12.18,1.30,
2.369,3128,92.1,12.18,1.30,
2.379,3029,92.1,12.18,1.30,
2.389,3029,92.1,12.18,1.30,
2.399,3177,92.1,12.18,1.30,
2.409,3177,92.1,12.18,1.30,
2.419,3066,92.1,12.18,1.30,
2.429,3066,92.1,12.18,1.26,
2.439,3210,92.1,12.18,1.26,
2.449,3210,92.1,12.18,1.26,
2.459,3085,92.1,12.18,1.26,
2.469,3085,92.1,12.18,1.26,
2.479,3219,92.1,12.18,1.26,
2.489,3219,92.1,12.18,1.26,
2.499,3121,92.1,12.18,1.26,
2.509,3121,92.1,12.18,1.28,
2.519,3275,92.1,12.18,1.29,
2.530,3155,92.1,12.18,1.28,
2.539,3155,92.1,12.18,1.29,
2.549,3292,92.1,12.18,1.28,
2.559,3292,92.1,12.18,1.29,
2.569,3163,92.1,12.18,1.28,
2.579,3163,92.1,12.18,1.29,
2.589,3313,92.1,12.18,1.26,
2.599,3313,92.1,12.18,1.25,
2.609,3207,92.1,12.18,1.25,
2.619,3207,92.1,12.18,1.25,
2.629,3339,92.1,12.18,1.25,
2.639,3226,92.1,12.18,1.25,
2.649,3226,92.1,12.18,1.26,
2.659,3379,92.1,12.18,1.25,
2.669,3379,92.1,12.18,1.25,
2.679,3259,92.1,12.18,1.24,
2.689,3259,92.1,12.18,1.25,
2.699,3382,92.1,12.18,1.24,
2.709,3382,92.1,12.18,1.25,
2.719,3263,92.1,12.18,1.25,
2.730,3403,92.1,12.18,1.24,
2.739,3403,92.1,12.18,1.25,
2.749,3310,92.1,12.18,1.24,
2.759,3310,92.1,12.18,1.25,
2.769,3434,92.1,12.18,1.24,
2.779,3434,92.1,12.18,1.25,
2.789,3313,92.1,12.18,1.24,
2.799,3313,92.1,12.18,1.24,
2.809,3472,92.1,12.18,1.25,
2.819,3387,92.1,12.18,1.24,
2.829,3387,92.1,12.18,1.25,
2.839,3530,92.1,12.18,1.24,
2.849,3530,92.1,12.18,1.24,
2.859,3393,92.1,12.18,1.24,
2.869,3517,92.1,12.18,1.24,
2.879,3517,92.1,12.18,1.24,
2.889,3407,92.1,12.18,1.24,
2.899,3407,92.2,12.18,1.24,
2.909,3547,92.1,12.18,1.24,
2.919,3547,92.1,12.18,1.24,
2.929,3431,92.1,12.18,1.24,
2.939,3566,92.1,12.18,1.24,
2.949,3566,92.1,12.18,1.24,
2.959,3471,92.1,12.18,1.24,
2.969,3471,92.1,12.18,1.24,
2.979,3610,92.1,12.18,1.24,
2.989,3500,92.1,12.18,1.24,
2.999,3500,92.1,12.18,1.22,
3.009,3639,92.1,12.18,1.21,
3.019,3639,92.1,12.18,1.21,
3.029,3531,92.1,12.18,1.21,
3.039,3666,92.1,12.18,1.21,
3.049,3666,92.1,12.18,1.21,
3.059,3553,92.1,12.18,1.21,
3.069,3553,92.1,12.18,1.21,
3.079,3653,92.1,12.18,1.20,
3.089,3544,92.1,12.18,1.18,
3.099,3544,92.1,12.18,1.19,
3.109,3696,92.1,12.18,1.19,
3.119,3696,92.1,12.18,1.19,
3.129,3654,92.1,12.18,1.19,
3.139,3776,92.1,12.18,1.19,
3.149,3776,92.1,12.18,1.19,
3.159,3622,92.1,12.18,1.21,
3.169,3622,92.1,12.18,1.24,
3.179,3725,92.1,12.18,1.24,
3.189,3664,92.1,12.18,1.24,
3.199,3664,92.1,12.18,1.24,
3.209,3800,92.1,12.18,1.24,
3.219,3683,92.1,12.18,1.24,
3.229,3683,92.1,12.18,1.24,
3.239,3772,92.1,12.18,1.25,
3.249,3772,92.1,12.18,1.27,
3.259,3665,92.1,12.18,1.27,
3.269,3627,92.1,12.18,1.26,
3.279,3627,92.1,12.18,1.27,
3.289,3587,92.1,12.18,1.27,
3.299,3587,92.1,12.18,1.27,
3.309,3579,92.1,12.18,1.27,
3.319,3539,92.1,12.18,1.27,
3.329,3539,92.1,12.18,1.52,
3.339,3531,92.1,12.18,1.52,
3.349,3531,92.1,12.18,1.52,
3.359,3497,92.1,12.18,1.52,
3.369,3497,92.1,12.18,1.52,
3.379,3483,92.1,12.18,1.52,
3.389,3449,92.1,12.18,1.52,
3.399,3449,92.1,12.18,1.52,
3.409,3432,92.1,12.18,1.52,
3.419,3432,92.1,12.18,1.52,
3.429,3402,92.1,12.18,1.52,
3.439,3402,92.1,12.18,1.52,
3.449,3386,92.1,12.18,1.52,
3.459,3351,92.1,12.18,1.52,
3.469,3351,92.1,12.18,1.52,
3.479,3331,92.1,12.18,1.52,
3.489,3331,92.1,12.18,1.52,
3.499,3304,92.1,12.18,1.52,
3.509,3304,92.1,12.18,1.52,
3.519,3290,92.1,12.18,1.52,
3.529,3290,92.1,12.18,1.52,
3.539,3254,92.1,12.18,1.52,
3.549,3235,92.1,12.18,1.52,
3.559,3235,92.1,12.18,1.52,
3.569,3200,92.1,12.18,1.52,
3.579,3200,92.1,12.18,1.52,
3.589,3186,92.1,12.18,1.52,
3.599,3186,92.1,12.18,1.52,
3.609,3153,92.1,12.18,1.52,
3.619,3153,92.1,12.18,1.52,
3.629,3142,92.1,12.18,1.52,
3.639,3142,92.1,12.18,1.52,
3.649,3102,92.1,12.18,1.52,
3.659,3102,92.1,12.18,1.52,
3.669,3087,92.1,12.18,1.52,
3.679,3087,92.1,12.18,1.52,
3.689,3050,92.1,12.18,1.52,
3.699,3050,92.1,12.18,1.52,
3.709,3045,92.1,12.18,1.52,
3.719,3045,92.1,12.18,1.52,
3.729,3002,92.1,12.18,1.52,
3.739,3002,92.1,12.18,1.52,
3.749,2988,92.1,12.18,1.52,
3.759,2988,92.1,12.18,1.52,
3.769,2952,92.1,12.18,1.52,
3.779,2952,92.1,12.18,1.52,
3.789,2945,92.1,12.18,1.52,
3.799,2945,92.1,12.18,1.52,
3.809,2903,92.1,12.18,1.52,
3.819,2903,92.1,12.18,1.52,
3.829,2887,92.1,12.18,1.52,
3.839,2887,92.1,12.18,1.52,
3.849,2852,92.1,12.18,1.52,
3.859,2852,92.1,12.18,1.52,
3.869,2846,92.1,12.18,1.52,
3.879,2846,92.1,12.18,1.52,
3.890,2801,92.1,12.18,1.52,
3.899,2801,92.1,12.18,1.52,
3.909,2801,92.1,12.18,1.52,
3.919,2785,92.1,12.18,1.52,
3.929,2785,92.1,12.18,1.52,
3.939,2747,92.1,12.18,1.52,
3.949,2747,92.1,12.18,1.52,
3.959,2739,92.1,12.18,1.52,
3.969,2739,92.1,12.18,1.52,
3.979,2695,92.1,12.18,1.52,
3.989,2695,92.1,12.18,1.52,
4.000,2679,92.1,12.18,1.52,
4.009,2679,92.1,12.18,1.52,
4.019,2679,92.1,12.18,1.52,
4.029,2643,92.1,12.18,1.52,
4.039,2643,92.1,12.18,1.52,
4.049,2633,92.1,12.18,1.52,
4.059,2633,92.1,12.18,1.52,
4.069,2588,92.1,12.18,1.52,
4.079,2588,92.1,12.18,1.52,
4.089,2588,92.1,12.18,1.52,
4.099,2575,92.1,12.18,1.52,
4.109,2575,92.1,12.18,1.52,
4.119,2536,92.1,12.18,1.52,
4.129,2536,92.1,12.18,1.52,
4.139,2528,92.1,12.18,1.52,
4.149,2528,92.1,12.18,1.52,
4.159,2528,92.1,12.18,1.52,
4.169,2483,92.1,12.18,1.52,
4.179,2483,92.1,12.18,1.52,
4.189,2466,92.1,12.18,1.52,
4.199,2466,92.1,12.18,1.52,
4.209,2466,92.1,12.18,1.52,
4.219,2427,92.1,12.18,1.52,
4.229,2427,92.1,12.18,1.52,
4.239,2416,92.1,12.18,1.52,
4.249,2416,92.1,12.18,1.52,
4.259,2416,92.1,12.18,1.52,
4.269,2367,92.1,12.18,1.52,
4.279,2367,92.1,12.18,1.52,
4.289,2355,92.1,12.18,1.52,
4.299,2355,92.1,12.18,1.52,
4.309,2355,92.1,12.18,1.52,
4.319,2313,92.1,12.18,1.52,
4.329,2313,92.1,12.18,1.52,
4.340,2301,92.1,12.18,1.52,
4.349,2301,92.1,12.18,1.52,
4.359,2301,92.1,12.18,1.52,
4.369,2253,92.1,12.18,1.52,
4.379,2253,92.1,12.18,1.52,
4.389,2253,92.1,12.18,1.52,
4.399,2238,92.1,12.18,1.52,
4.409,2238,92.1,12.18,1.52,
4.419,2238,92.1,12.18,1.52,
4.429,2196,92.1,12.18,1.52,
4.439,2196,92.1,12.18,1.52,
4.449,2183,92.1,12.18,1.52,
4.459,2183,92.1,12.18,1.52,
4.469,2183,92.1,12.18,1.52,
4.479,2135,92.1,12.18,1.52,
4.489,2135,92.1,12.18,1.52,
4.499,2135,92.1,12.18,1.52,
4.509,2121,92.1,12.18,1.52,
4.519,2121,92.1,12.18,1.52,
4.529,2121,92.1,12.18,1.52,
4.539,2077,92.1,12.18,1.52,
4.549,2077,92.1,12.18,1.52,
4.559,2077,92.1,12.18,1.52,
4.569,2062,92.1,12.18,1.52,
4.579,2062,92.1,12.18,1.52,
4.589,2062,92.1,12.18,1.52,
4.599,2015,92.1,12.18,1.52,
4.609,2015,92.1,12.18,1.52,
4.619,2015,92.1,12.18,1.52,
4.629,1998,92.1,12.18,1.52,
4.639,1998,92.1,12.18,1.52,
4.649,1998,92.1,12.18,1.52,
4.659,1952,92.1,12.18,1.52,
4.669,1952,92.1,12.18,1.52,
4.679,1952,92.1,12.18,1.52,
4.689,1936,92.1,12.18,1.52,
4.699,1936,92.1,12.18,1.52,
4.709,1936,92.1,12.18,1.52,
4.719,1889,92.1,12.18,1.52,
4.729,1889,92.1,12.18,1.52,
4.739,1889,92.1,12.18,1.52,
4.749,1871,92.1,12.18,1.52,
4.759,1871,92.1,12.18,1.52,
4.769,1871,92.1,12.18,1.52,
4.779,1871,92.1,12.18,1.52,
4.789,1823,92.1,12.18,1.52,
4.799,1823,92.1,12.18,1.52,
4.809,1823,92.1,12.18,1.52,
4.819,1805,92.1,12.18,1.52,
4.829,1805,92.1,12.18,1.52,
4.839,1805,92.1,12.18,1.52,
4.849,1756,92.1,12.18,1.52,
4.859,1756,92.1,12.18,1.52,
4.869,1756,92.1,12.18,1.52,
4.879,1756,92.1,12.18,1.52,
4.889,1736,92.1,12.18,1.52,
4.899,1736,92.1,12.18,1.52,
4.909,1736,92.1,12.18,1.52,
4.919,1686,92.1,12.18,1.52,
4.929,1686,92.1,12.18,1.52,
4.939,1686,92.1,12.18,1.52,
4.949,1686,92.1,12.18,1.52,
4.959,1664,92.1,12.18,1.52,
4.969,1664,92.1,12.18,1.52,
4.979,1664,92.1,12.18,1.52,
4.989,1664,92.1,12.18,1.52,
4.999,1612,92.1,12.18,1.52,
5.009,1612,92.1,12.18,1.52,
5.019,1612,92.1,12.18,1.52,
5.029,1590,92.1,12.18,1.52,
5.039,1590,92.1,12.18,1.52,
5.049,1590,92.1,12.18,1.52,
5.059,1590,92.1,12.18,1.52,
5.069,1536,92.1,12.18,1.52,
5.079,1536,92.1,12.18,1.52,
5.089,1536,92.1,12.18,1.52,
5.099,1536,92.1,12.18,1.52,
5.109,1515,92.1,12.18,1.52,
5.119,1515,92.1,12.18,1.52,
5.129,1515,92.1,12.18,1.52,
5.139,1515,92.1,12.18,1.52,
5.149,1460,92.1,12.18,1.52,
5.159,1460,92.1,12.18,1.52,
5.169,1460,92.1,12.18,1.52,
5.179,1460,92.1,12.18,1.52,
5.189,1460,92.1,12.18,1.52,
5.199,1436,92.1,12.18,1.52,
5.209,1436,92.1,12.18,1.52,
5.219,1436,92.1,12.18,1.52,
5.229,1436,92.1,12.18,1.52,
5.239,1375,92.1,12.18,1.52,
5.249,1375,92.1,12.18,1.52,
5.259,1375,92.1,12.18,1.52,
5.269,1375,92.1,12.18,1.52,
5.279,1348,92.1,12.18,1.52,
5.289,1348,92.1,12.18,1.52,
5.299,1348,92.1,12.18,1.52,
5.309,1348,92.1,12.18,1.52,
5.319,1348,92.1,12.18,1.52,
5.329,1284,92.1,12.18,1.52,
5.339,1284,92.1,12.18,1.52,
5.349,1284,92.1,12.18,1.52,
5.359,1284,92.1,12.18,1.52,
5.369,1284,92.1,12.18,1.52,
5.379,1253,92.1,12.18,1.52,
5.389,1253,92.1,12.18,1.52,
5.399,1253,92.1,12.18,1.52,
5.409,1253,92.1,12.18,1.52,
5.419,1253,92.1,12.18,1.52,
5.429,1183,92.1,12.18,1.52,
5.439,1183,92.1,12.18,1.52,
5.449,1183,92.1,12.18,1.52,
5.459,1183,92.1,12.18,1.52,
5.469,1183,92.1,12.18,1.52,
5.479,1150,92.1,12.18,1.52,
5.489,1150,92.1,12.18,1.52,
5.499,1150,92.1,12.18,1.52,
5.509,1150,92.1,12.18,1.52,
5.519,1150,92.1,12.18,1.52,
5.529,1150,92.1,12.18,1.52,
5.539,1071,92.1,12.18,1.52,
5.549,1071,92.1,12.18,1.52,
5.559,1071,92.1,12.18,1.52,
5.569,1071,92.1,12.18,1.52,
5.579,1071,92.1,12.18,1.52,
5.589,1034,92.1,12.18,1.52,
5.599,1034,92.1,12.18,1.52,
5.609,1034,92.1,12.18,1.52,
5.619,1034,92.1,12.18,1.52,
5.629,1034,92.1,12.18,1.52,
5.639,1034,92.1,12.18,1.52,
5.649,1034,92.1,12.18,1.52,
5.659,943,92.1,12.18,1.52,
5.669,943,92.1,12.18,1.52,
5.679,943,92.1,12.18,1.52,
5.689,943,92.1,12.18,1.52,
5.699,943,92.1,12.18,1.52,
5.709,943,92.1,12.18,1.52,
5.719,943,92.1,12.18,1.52,
5.729,899,92.1,12.18,1.52,
5.739,899,92.1,12.18,1.52,
5.749,899,92.1,12.18,1.52,
5.759,899,92.1,12.18,1.52,
5.769,899,92.1,12.18,1.52,
5.779,899,92.1,12.18,1.52,
5.789,899,92.1,12.18,1.52,
5.799,781,92.1,12.18,1.52,
5.809,781,92.1,12.18,1.52,
5.819,781,92.1,12.18,1.52,
5.829,781,92.1,12.18,1.52,
5.839,781,92.1,12.18,1.52,
5.849,781,92.1,12.18,1.52,
5.859,781,92.1,12.18,1.52,
5.869,781,92.1,12.18,1.52,
5.880,724,92.1,12.18,1.52,
5.889,724,92.1,12.18,1.52,
5.899,724,92.1,12.18,1.52,
5.909,724,92.1,12.18,1.52,
5.919,724,92.1,12.18,1.52,
5.929,724,92.1,12.18,1.52,
5.939,724,92.1,12.18,1.52,
5.949,724,92.1,12.18,1.52,
5.959,724,92.1,12.18,1.52,
5.969,724,92.1,12.18,1.52,
5.979,724,92.1,12.18,1.52,
5.989,724,92.1,12.18,1.52,
5.999,724,92.1,12.18,1.52,
