Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
2.549,3658,0.0,6.50,1.52,
2.562,3630,0.0,6.56,1.52,
2.569,3630,0.0,6.47,1.52,
2.579,3598,0.0,6.47,1.52,
2.589,3571,0.0,6.55,1.52,
2.599,3571,0.0,6.49,1.52,
2.609,3539,0.0,6.46,1.52,
2.619,3539,0.0,6.51,1.52,
2.629,3512,0.0,6.53,1.52,
2.639,3512,0.0,6.46,1.52,
2.649,3479,0.0,6.47,1.52,
2.659,3451,0.0,6.56,1.52,
2.669,3451,0.0,6.48,1.52,
2.680,3417,0.0,6.46,1.52,
2.689,3417,0.0,6.52,1.52,
2.699,3389,0.0,6.55,1.52,
2.709,3389,0.0,6.48,1.52,
2.719,3355,0.0,6.49,1.52,
2.729,3328,0.0,6.59,1.52,
2.739,3328,0.0,6.53,1.52,
2.749,3292,0.0,6.50,1.52,
2.759,3292,0.0,6.55,1.52,
2.769,3267,0.0,6.63,1.52,
2.779,3267,0.0,6.54,1.52,
2.789,3232,0.0,6.54,1.52,
2.799,3232,0.0,6.61,1.52,
2.809,3204,0.0,6.63,1.52,
2.819,3204,0.0,6.56,1.52,
2.829,3168,0.0,6.57,1.52,
2.839,3168,0.0,6.66,1.52,
2.849,3141,0.0,6.65,1.52,
2.859,3141,0.0,6.59,1.52,
2.869,3106,0.0,6.62,1.52,
2.879,3106,0.0,6.72,1.52,
2.889,3077,0.0,6.68,1.52,
2.900,3042,0.0,6.63,1.52,
2.909,3042,0.0,6.66,1.52,
2.919,3014,0.0,6.77,1.52,
2.929,3014,0.0,6.72,1.52,
2.939,3014,0.0,6.67,1.52,
2.949,2979,0.0,6.71,1.52,
2.959,2979,0.0,6.82,1.52,
2.969,2951,0.0,6.78,1.52,
2.979,2951,0.0,6.73,1.52,
2.989,2913,0.0,6.76,1.52,
2.999,2913,0.0,6.86,1.52,
3.009,2886,0.0,6.86,1.52,
3.019,2886,0.0,6.79,1.52,
3.029,2850,0.0,6.80,1.52,
3.039,2850,0.0,6.89,1.52,
3.049,2818,0.0,6.93,1.52,
3.059,2818,0.0,6.84,1.52,
3.069,2779,0.0,6.84,1.52,
3.079,2779,0.0,6.91,1.52,
3.089,2751,0.0,7.02,1.52,
3.099,2751,0.0,6.93,1.52,
3.109,2712,0.0,6.90,1.52,
3.119,2712,0.0,6.94,1.52,
3.129,2712,0.0,7.05,1.52,
3.139,2680,0.0,7.05,1.52,
3.149,2680,0.0,6.97,1.52,
3.159,2641,0.0,6.97,1.52,
3.169,2641,0.0,7.05,1.52,
3.179,2612,0.0,7.17,1.52,
3.189,2612,0.0,7.08,1.52,
3.199,2612,0.0,7.04,1.52,
3.209,2571,0.0,7.08,1.52,
3.219,2571,0.0,7.19,1.52,
3.229,2538,0.0,7.25,1.52,
3.239,2538,0.0,7.15,1.52,
3.249,2496,0.0,7.13,1.52,
3.259,2496,0.0,7.19,1.52,
3.269,2496,0.0,7.31,1.52,
3.279,2464,0.0,7.33,1.52,
3.289,2464,0.0,7.23,1.52,
3.299,2422,0.0,7.22,1.52,
3.309,2422,0.0,7.28,1.52,
3.319,2422,0.0,7.40,1.52,
3.329,2388,0.0,7.41,1.52,
3.339,2388,0.0,7.31,1.52,
3.349,2348,0.0,7.30,1.52,
3.359,2348,0.0,7.36,1.52,
3.369,2348,0.0,7.48,1.52,
3.379,2317,0.0,7.53,1.52,
3.389,2317,0.0,7.42,1.52,
3.399,2317,0.0,7.39,1.52,
3.409,2273,0.0,7.44,1.52,
3.419,2273,0.0,7.55,1.52,
3.429,2237,0.0,7.66,1.52,
3.442,2237,0.0,7.56,1.52,
3.449,2237,0.0,7.49,1.52,
3.459,2196,0.0,7.50,1.52,
3.469,2196,0.0,7.59,1.52,
3.479,2196,0.0,7.72,1.52,
3.489,2163,0.0,7.72,1.52,
3.499,2163,0.0,7.61,1.52,
3.509,2163,0.0,7.58,1.52,
3.519,2116,0.0,7.63,1.52,
3.529,2116,0.0,7.74,1.52,
3.539,2080,0.0,7.87,1.52,
3.549,2080,0.0,7.81,1.52,
3.559,2080,0.0,7.71,1.52,
3.570,2036,0.0,7.70,1.52,
3.579,2036,0.0,7.76,1.52,
3.589,2036,0.0,7.87,1.52,
3.600,1999,0.0,7.99,1.52,
3.609,1999,0.0,7.92,1.52,
3.619,1999,0.0,7.82,1.52,
3.629,1999,0.0,7.81,1.52,
3.639,1953,0.0,7.87,1.52,
3.649,1953,0.0,7.98,1.52,
3.659,1953,0.0,8.11,1.52,
3.669,1916,0.0,8.08,1.52,
3.679,1916,0.0,7.96,1.52,
3.689,1916,0.0,7.92,1.52,
3.699,1866,0.0,7.96,1.52,
3.709,1866,0.0,8.06,1.52,
3.719,1866,0.0,8.18,1.52,
3.729,1827,0.0,8.26,1.52,
3.739,1827,0.0,8.14,1.52,
3.749,1827,0.0,8.05,1.52,
3.759,1827,0.0,8.05,1.52,
3.769,1780,0.0,8.12,1.52,
3.779,1780,0.0,8.23,1.52,
3.789,1780,0.0,8.35,1.52,
3.799,1741,0.0,8.38,1.52,
3.809,1741,0.0,8.25,1.52,
3.819,1741,0.0,8.16,1.52,
3.829,1688,0.0,8.16,1.52,
3.839,1688,0.0,8.23,1.52,
3.849,1688,0.0,8.34,1.52,
3.859,1688,0.0,8.46,1.52,
3.869,1648,0.0,8.53,1.52,
3.879,1648,0.0,8.41,1.52,
3.889,1648,0.0,8.30,1.52,
3.899,1648,0.0,8.28,1.52,
3.909,1594,0.0,8.33,1.52,
3.919,1594,0.0,8.43,1.52,
3.929,1594,0.0,8.55,1.52,
3.939,1594,0.0,8.66,1.52,
3.949,1554,0.0,8.66,1.52,
3.959,1554,0.0,8.53,1.52,
3.969,1554,0.0,8.44,1.52,
3.980,1554,0.0,8.44,1.52,
3.989,1502,0.0,8.50,1.52,
3.999,1502,0.0,8.60,1.52,
4.010,1502,0.0,8.71,1.52,
4.019,1502,0.0,8.82,1.52,
4.029,1463,0.0,8.82,1.52,
4.039,1463,0.0,8.69,1.52,
4.049,1463,0.0,8.58,1.52,
4.059,1463,0.0,8.56,1.52,
4.069,1411,0.0,8.61,1.52,
4.079,1411,0.0,8.71,1.52,
4.089,1411,0.0,8.82,1.52,
4.099,1411,0.0,8.92,1.52,
4.109,1373,0.0,9.01,1.52,
4.119,1373,0.0,8.94,1.52,
4.129,1373,0.0,8.80,1.52,
4.139,1373,0.0,8.71,1.52,
4.149,1373,0.0,8.71,1.52,
4.159,1321,0.0,8.77,1.52,
4.169,1321,0.0,8.87,1.52,
4.179,1321,0.0,8.97,1.52,
4.189,1321,0.0,9.07,1.52,
4.199,1321,0.0,9.17,1.52,
4.210,1284,0.0,9.14,1.52,
4.219,1284,0.0,9.00,1.52,
4.229,1284,0.0,8.88,1.52,
4.239,1284,0.0,8.85,1.52,
4.249,1284,0.0,8.89,1.52,
4.259,1227,0.0,8.98,1.52,
4.269,1227,0.0,9.08,1.52,
4.279,1227,0.0,9.18,1.52,
4.289,1227,0.0,9.27,1.52,
4.299,1227,0.0,9.36,1.52,
4.309,1185,0.0,9.32,1.52,
4.319,1185,0.0,9.18,1.52,
4.329,1185,0.0,9.06,1.52,
4.339,1185,0.0,9.02,1.52,
4.349,1185,0.0,9.05,1.52,
4.359,1123,0.0,9.13,1.52,
4.369,1123,0.0,9.22,1.52,
4.379,1123,0.0,9.31,1.52,
4.389,1123,0.0,9.40,1.52,
4.399,1123,0.0,9.49,1.52,
4.409,1123,0.0,9.57,1.52,
4.419,1080,0.0,9.52,1.52,
4.429,1080,0.0,9.38,1.52,
4.439,1080,0.0,9.25,1.52,
4.449,1080,0.0,9.19,1.52,
4.459,1080,0.0,9.21,1.52,
4.470,1012,0.0,9.28,1.52,
4.479,1012,0.0,9.37,1.52,
4.489,1012,0.0,9.46,1.52,
4.499,1012,0.0,9.55,1.52,
4.509,1012,0.0,9.63,1.52,
4.519,1012,0.0,9.71,1.52,
4.529,1012,0.0,9.79,1.52,
4.539,964,0.0,9.76,1.52,
4.549,964,0.0,9.63,1.52,
4.559,964,0.0,9.49,1.52,
4.569,964,0.0,9.39,1.52,
4.579,964,0.0,9.38,1.52,
4.589,964,0.0,9.43,1.52,
4.600,886,0.0,9.51,1.52,
4.609,886,0.0,9.59,1.52,
4.619,886,0.0,9.67,1.52,
4.629,886,0.0,9.75,1.52,
4.639,886,0.0,9.83,1.52,
4.649,886,0.0,9.90,1.52,
4.659,886,0.0,9.97,1.52,
4.669,886,0.0,10.04,1.52,
4.679,830,0.0,10.01,1.52,
4.689,830,0.0,9.89,1.52,
4.699,830,0.0,9.75,1.52,
4.709,830,0.0,9.63,1.52,
4.719,830,0.0,9.58,1.52,
4.729,830,0.0,9.60,1.52,
4.739,830,0.0,9.66,1.52,
4.752,830,0.0,9.74,1.52,
4.759,735,0.0,9.82,1.52,
4.769,735,0.0,9.90,1.52,
4.779,735,0.0,9.97,1.52,
4.789,735,0.0,10.04,1.52,
4.799,735,0.0,10.11,1.52,
4.809,735,0.0,10.18,1.52,
4.819,735,0.0,10.24,1.52,
4.829,735,0.0,10.30,1.52,
4.839,735,0.0,10.36,1.52,
4.849,665,0.0,10.36,1.52,
4.860,665,0.0,10.26,1.52,
4.869,665,0.0,10.13,1.52,
4.879,665,0.0,10.00,1.52,
4.889,665,0.0,9.89,1.52,
4.899,665,0.0,9.83,1.52,
4.909,665,0.0,9.84,1.52,
4.919,665,0.0,9.90,1.52,
4.929,665,0.0,9.97,1.52,
4.939,665,0.0,10.04,1.52,
4.949,665,0.0,10.11,1.52,
4.959,665,0.0,10.18,1.52,
4.970,512,0.0,10.24,1.52,
4.979,512,0.0,10.30,1.52,
4.989,512,0.0,10.36,1.52,
4.999,512,0.0,10.42,1.52,
5.009,512,0.0,10.48,1.52,
5.019,512,0.0,10.54,1.52,
5.029,512,0.0,10.59,1.52,
5.039,512,0.0,10.64,1.52,
5.049,512,0.0,10.69,1.52,
5.059,512,0.0,10.74,1.52,
5.069,512,0.0,10.79,1.52,
5.079,512,0.0,10.84,1.52,
5.089,512,0.0,10.88,1.52,
5.099,512,0.0,10.92,1.52,
5.109,512,0.0,10.95,1.52,
