Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
0.689,1112,0.0,9.96,1.05,
0.699,1112,0.0,9.99,1.05,
0.709,1060,0.0,10.05,1.05,
0.719,1060,0.0,10.12,1.05,
0.729,1060,0.0,10.18,1.05,
0.739,1060,0.0,10.24,1.05,
0.749,1060,0.0,10.30,1.02,
0.759,1115,0.0,10.30,0.94,
0.769,1115,0.0,10.16,0.94,
0.779,1115,0.0,10.00,0.94,
0.789,1115,0.0,9.89,0.94,
0.799,1115,0.0,9.87,0.94,
0.809,1115,0.0,9.90,0.94,
0.819,1058,0.0,9.96,0.94,
0.829,1058,0.0,10.03,0.94,
0.839,1058,0.0,10.10,0.89,
0.849,1058,0.0,10.17,0.89,
0.859,1058,0.0,10.23,0.89,
0.869,1171,0.0,10.19,0.89,
0.879,1171,0.0,10.03,0.89,
0.889,1171,0.0,9.88,0.89,
0.899,1171,0.0,9.80,0.89,
0.909,1171,0.0,9.80,0.89,
0.919,1118,0.0,9.85,0.91,
0.929,1118,0.0,9.92,0.91,
0.939,1118,0.0,9.99,0.91,
0.949,1118,0.0,10.06,0.91,
0.959,1118,0.0,10.13,0.91,
0.969,1176,0.0,10.16,0.91,
0.979,1176,0.0,10.04,0.91,
0.989,1176,0.0,9.88,0.91,
0.999,1176,0.0,9.76,0.91,
1.009,1176,0.0,9.73,0.90,
1.019,1176,0.0,9.76,0.90,
1.029,1122,0.0,9.83,0.90,
1.039,1122,0.0,9.90,0.90,
1.049,1122,0.0,9.97,0.90,
1.059,1122,0.0,10.04,0.90,
1.069,1210,0.0,10.10,0.90,
1.079,1210,0.0,10.02,0.89,
1.089,1210,0.0,9.86,0.88,
1.099,1210,0.0,9.73,0.88,
1.109,1210,0.0,9.68,0.88,
1.119,1210,0.0,9.70,0.88,
1.129,1160,0.0,9.76,0.88,
1.139,1160,0.0,9.83,0.88,
1.149,1160,0.0,9.90,0.88,
1.159,1160,0.0,9.97,0.88,
1.169,1277,0.0,10.02,0.89,
1.179,1277,0.0,9.91,0.89,
1.189,1277,0.0,9.75,0.89,
1.199,1277,0.0,9.63,0.89,
1.209,1277,0.0,9.60,0.89,
1.219,1231,0.0,9.63,0.89,
1.229,1231,0.0,9.70,0.89,
1.239,1231,0.0,9.78,0.90,
1.249,1231,0.0,9.85,0.94,
1.259,1231,0.0,9.92,0.94,
1.269,1299,0.0,9.91,0.94,
1.279,1299,0.0,9.76,0.94,
1.289,1299,0.0,9.61,0.94,
1.299,1299,0.0,9.54,0.94,
1.309,1299,0.0,9.54,0.94,
1.319,1251,0.0,9.60,0.94,
1.329,1251,0.0,9.68,0.87,
1.339,1251,0.0,9.76,0.86,
1.349,1251,0.0,9.84,0.86,
1.359,1303,0.0,9.88,0.86,
1.369,1303,0.0,9.76,0.86,
1.379,1303,0.0,9.60,0.86,
1.389,1303,0.0,9.50,0.86,
1.399,1303,0.0,9.49,0.86,
1.409,1255,0.0,9.53,0.89,
1.419,1255,0.0,9.60,0.91,
1.429,1255,0.0,9.68,0.91,
1.439,1255,0.0,9.76,0.91,
1.449,1255,0.0,9.83,0.91,
1.459,1338,0.0,9.75,0.91,
1.469,1338,0.0,9.59,0.91,
1.479,1338,0.0,9.47,0.91,
1.489,1338,0.0,9.44,0.94,
1.499,1293,0.0,9.47,0.96,
1.509,1293,0.0,9.54,0.96,
1.519,1293,0.0,9.62,0.96,
1.529,1293,0.0,9.70,0.96,
1.539,1378,0.0,9.77,0.96,
1.549,1378,0.0,9.69,0.96,
1.559,1378,0.0,9.53,0.96,
1.569,1378,0.0,9.42,0.97,
1.579,1378,0.0,9.40,0.97,
1.589,1334,0.0,9.44,0.97,
1.599,1334,0.0,9.51,0.97,
1.609,1334,0.0,9.59,0.97,
1.619,1334,0.0,9.67,0.97,
1.629,1401,0.0,9.72,0.97,
1.639,1401,0.0,9.60,0.97,
1.649,1401,0.0,9.45,0.97,
1.659,1401,0.0,9.36,0.95,
1.669,1401,0.0,9.36,0.95,
1.679,1357,0.0,9.41,0.95,
1.689,1357,0.0,9.49,0.95,
1.699,1357,0.0,9.57,0.95,
1.709,1357,0.0,9.65,0.95,
1.719,1424,0.0,9.65,0.95,
1.729,1424,0.0,9.50,0.95,
1.739,1424,0.0,9.36,0.93,
1.749,1424,0.0,9.31,0.93,
1.759,1381,0.0,9.33,0.93,
1.769,1381,0.0,9.40,0.93,
1.779,1381,0.0,9.48,0.93,
1.789,1381,0.0,9.56,0.93,
1.800,1447,0.0,9.63,0.93,
1.809,1447,0.0,9.53,0.93,
1.819,1447,0.0,9.38,0.94,
1.829,1447,0.0,9.29,0.94,
1.839,1447,0.0,9.28,0.94,
1.849,1405,0.0,9.33,0.94,
1.859,1405,0.0,9.41,0.94,
1.869,1405,0.0,9.50,0.94,
1.879,1405,0.0,9.58,0.94,
1.889,1475,0.0,9.55,0.94,
1.899,1475,0.0,9.40,0.96,
1.909,1475,0.0,9.28,0.97,
1.919,1475,0.0,9.25,0.97,
1.929,1432,0.0,9.28,0.97,
1.939,1432,0.0,9.36,0.97,
1.949,1432,0.0,9.45,0.97,
1.959,1432,0.0,9.53,0.97,
1.969,1489,0.0,9.53,0.97,
1.979,1489,0.0,9.38,0.97,
1.989,1489,0.0,9.25,0.96,
1.999,1489,0.0,9.20,0.96,
2.009,1446,0.0,9.22,0.97,
2.019,1446,0.0,9.29,0.96,
2.029,1446,0.0,9.38,0.96,
2.039,1446,0.0,9.47,0.96,
2.049,1517,0.0,9.49,0.96,
2.059,1517,0.0,9.35,0.96,
2.069,1517,0.0,9.21,0.96,
2.079,1517,0.0,9.16,0.96,
2.089,1476,0.0,9.18,0.96,
2.099,1476,0.0,9.25,0.97,
2.109,1476,0.0,9.34,0.96,
2.119,1476,0.0,9.43,0.96,
2.129,1550,0.0,9.44,0.96,
2.139,1550,0.0,9.29,0.96,
2.149,1550,0.0,9.16,1.03,
2.159,1550,0.0,9.12,1.03,
2.169,1509,0.0,9.15,1.03,
2.179,1509,0.0,9.22,1.03,
2.189,1509,0.0,9.31,1.03,
2.199,1509,0.0,9.40,1.03,
2.209,1554,0.0,9.39,1.03,
2.219,1554,0.0,9.24,1.03,
2.229,1554,0.0,9.12,1.00,
2.239,1554,0.0,9.09,0.99,
2.249,1512,0.0,9.13,0.99,
2.259,1512,0.0,9.21,1.00,
2.269,1512,0.0,9.30,0.99,
2.279,1512,0.0,9.39,0.99,
2.289,1575,0.0,9.33,0.99,
2.299,1575,0.0,9.18,0.99,
2.309,1575,0.0,9.09,1.01,
2.319,1575,0.0,9.08,1.02,
2.329,1535,0.0,9.13,1.02,
2.339,1535,0.0,9.22,1.01,
2.349,1535,0.0,9.31,1.02,
2.359,1603,0.0,9.37,1.01,
2.369,1603,0.0,9.25,1.02,
2.379,1603,0.0,9.11,1.02,
2.389,1603,0.0,9.05,1.04,
2.399,1564,0.0,9.06,1.08,
2.409,1564,0.0,9.13,1.08,
2.419,1564,0.0,9.22,1.08,
2.429,1564,0.0,9.31,1.08,
2.439,1633,0.0,9.28,1.08,
2.449,1633,0.0,9.13,1.08,
2.459,1633,0.0,9.03,1.08,
2.469,1633,0.0,9.02,1.09,
2.479,1593,0.0,9.07,1.11,
2.489,1593,0.0,9.16,1.11,
2.499,1593,0.0,9.25,1.11,
2.509,1641,0.0,9.30,1.11,
2.519,1641,0.0,9.17,1.11,
2.529,1641,0.0,9.04,1.11,
2.539,1641,0.0,8.99,1.10,
2.549,1600,0.0,9.01,1.11,
2.559,1600,0.0,9.08,1.12,
2.569,1600,0.0,9.17,1.12,
2.579,1600,0.0,9.26,1.11,
2.589,1644,0.0,9.19,1.12,
2.599,1644,0.0,9.04,1.12,
2.609,1644,0.0,8.96,1.11,
2.619,1602,0.0,8.96,1.11,
2.629,1602,0.0,9.02,1.12,
2.639,1602,0.0,9.11,1.10,
2.649,1602,0.0,9.20,1.10,
2.659,1640,0.0,9.22,1.10,
2.669,1640,0.0,9.08,1.10,
2.679,1640,0.0,8.96,1.10,
2.689,1640,0.0,8.93,1.10,
2.699,1598,0.0,8.97,1.10,
2.709,1598,0.0,9.05,1.10,
2.719,1598,0.0,9.15,1.06,
2.729,1655,0.0,9.23,1.04,
2.739,1655,0.0,9.12,1.04,
2.749,1655,0.0,8.98,1.04,
2.759,1655,0.0,8.92,1.03,
2.769,1613,0.0,8.93,1.04,
2.779,1613,0.0,9.00,1.04,
2.789,1613,0.0,9.09,1.04,
2.799,1613,0.0,9.19,1.07,
2.809,1651,0.0,9.16,1.11,
2.819,1651,0.0,9.01,1.11,
2.829,1651,0.0,8.92,1.11,
2.840,1608,0.0,8.92,1.11,
2.849,1608,0.0,8.97,1.11,
2.859,1608,0.0,9.06,1.11,
2.869,1608,0.0,9.16,1.11,
2.879,1656,0.0,9.19,1.08,
2.889,1656,0.0,9.05,1.03,
2.899,1656,0.0,8.93,1.03,
2.909,1656,0.0,8.90,1.03,
2.919,1611,0.0,8.93,1.03,
2.929,1611,0.0,9.01,1.03,
2.939,1611,0.0,9.11,1.03,
2.950,1645,0.0,9.20,1.02,
2.959,1645,0.0,9.11,1.03,
2.969,1645,0.0,8.97,1.06,
2.979,1645,0.0,8.90,1.06,
2.989,1598,0.0,8.91,1.06,
2.999,1598,0.0,8.98,1.06,
3.009,1598,0.0,9.07,1.06,
3.019,1598,0.0,9.17,1.05,
3.029,1664,0.0,9.15,1.06,
3.039,1664,0.0,9.00,1.06,
3.049,1664,0.0,8.90,1.12,
3.059,1617,0.0,8.89,1.13,
3.069,1617,0.0,8.94,1.13,
3.079,1617,0.0,9.03,1.13,
3.089,1617,0.0,9.13,1.13,
3.099,1654,0.0,9.18,1.13,
3.109,1654,0.0,9.05,1.13,
3.119,1654,0.0,8.92,1.13,
3.129,1654,0.0,8.88,1.11,
3.139,1607,0.0,8.91,1.10,
3.149,1607,0.0,8.99,1.10,
3.159,1607,0.0,9.09,1.10,
3.170,1668,0.0,9.18,1.10,
3.179,1668,0.0,9.09,1.10,
3.189,1668,0.0,8.95,1.10,
3.199,1668,0.0,8.88,1.10,
3.209,1621,0.0,8.89,1.09,
3.219,1621,0.0,8.96,1.07,
3.229,1621,0.0,9.05,1.07,
3.239,1621,0.0,9.15,1.07,
3.249,1654,0.0,9.13,1.07,
3.259,1654,0.0,8.98,1.07,
3.269,1654,0.0,8.88,1.07,
3.279,1654,0.0,8.87,1.07,
3.289,1605,0.0,8.92,1.07,
3.299,1605,0.0,9.01,1.06,
3.309,1605,0.0,9.11,1.06,
3.319,1651,0.0,9.16,1.06,
3.329,1651,0.0,9.03,1.06,
3.339,1651,0.0,8.90,1.06,
3.349,1651,0.0,8.86,1.06,
3.359,1603,0.0,8.89,1.06,
3.369,1603,0.0,8.97,1.06,
3.379,1603,0.0,9.07,1.07,
3.389,1603,0.0,9.16,1.07,
3.399,1635,0.0,9.09,1.07,
3.409,1635,0.0,8.94,1.07,
3.419,1635,0.0,8.86,1.07,
3.429,1587,0.0,8.86,1.07,
3.439,1587,0.0,8.92,1.07,
3.449,1587,0.0,9.01,1.07,
3.459,1587,0.0,9.11,1.08,
3.469,1636,0.0,9.13,1.08,
3.479,1636,0.0,8.99,1.08,
3.489,1636,0.0,8.87,1.08,
3.499,1636,0.0,8.84,1.08,
3.509,1591,0.0,8.88,1.08,
3.519,1591,0.0,8.96,1.08,
3.529,1591,0.0,9.06,1.08,
3.540,1641,0.0,9.15,1.07,
3.549,1641,0.0,9.06,1.08,
3.559,1641,0.0,8.92,1.07,
3.569,1641,0.0,8.85,1.08,
3.579,1594,0.0,8.86,1.07,
3.589,1594,0.0,8.93,1.08,
3.599,1594,0.0,9.03,1.08,
3.609,1594,0.0,9.13,1.07,
3.619,1641,0.0,9.13,1.09,
3.629,1641,0.0,8.98,1.11,
3.639,1641,0.0,8.88,1.11,
3.649,1641,0.0,8.87,1.11,
3.659,1596,0.0,8.92,1.11,
3.669,1596,0.0,9.01,1.11,
3.679,1596,0.0,9.11,1.11,
3.689,1638,0.0,9.18,1.10,
3.699,1638,0.0,9.06,1.12,
3.709,1638,0.0,8.92,1.14,
3.719,1638,0.0,8.87,1.14,
3.729,1592,0.0,8.89,1.14,
3.739,1592,0.0,8.96,1.14,
3.749,1592,0.0,9.06,1.14,
3.759,1592,0.0,9.16,1.14,
3.769,1618,0.0,9.14,1.14,
3.779,1618,0.0,8.99,1.13,
3.789,1618,0.0,8.89,1.10,
3.799,1618,0.0,8.88,1.10,
3.809,1572,0.0,8.93,1.10,
3.819,1572,0.0,9.02,1.10,
3.829,1572,0.0,9.12,1.10,
3.839,1639,0.0,9.18,1.10,
3.849,1639,0.0,9.06,1.10,
3.859,1639,0.0,8.93,1.10,
3.869,1639,0.0,8.88,1.14,
3.879,1593,0.0,8.90,1.14,
3.889,1593,0.0,8.98,1.14,
3.899,1593,0.0,9.08,1.14,
3.909,1593,0.0,9.17,1.14,
3.919,1644,0.0,9.12,1.14,
3.929,1644,0.0,8.97,1.14,
3.939,1644,0.0,8.88,1.14,
3.949,1599,0.0,8.88,1.14,
3.959,1599,0.0,8.94,1.14,
3.969,1599,0.0,9.03,1.14,
3.979,1599,0.0,9.13,1.14,
3.989,1661,0.0,9.15,1.14,
3.999,1661,0.0,9.01,1.14,
4.009,1661,0.0,8.89,1.14,
4.019,1661,0.0,8.87,1.14,
4.029,1614,0.0,8.91,1.13,
4.039,1614,0.0,8.99,1.12,
4.049,1614,0.0,9.09,1.12,
4.059,1669,0.0,9.16,1.12,
4.069,1669,0.0,9.05,1.12,
4.079,1669,0.0,8.91,1.12,
4.089,1669,0.0,8.86,1.12,
4.099,1623,0.0,8.88,1.12,
4.109,1623,0.0,8.95,1.14,
4.119,1623,0.0,9.05,1.16,
4.129,1623,0.0,9.15,1.16,
4.139,1654,0.0,9.10,1.16,
4.149,1654,0.0,8.95,1.16,
4.159,1654,0.0,8.87,1.16,
4.169,1607,0.0,8.87,1.16,
4.179,1607,0.0,8.93,1.16,
4.189,1607,0.0,9.02,1.13,
4.199,1607,0.0,9.12,1.04,
4.209,1665,0.0,9.13,1.04,
4.219,1665,0.0,8.99,1.04,
4.229,1665,0.0,8.88,1.04,
4.239,1665,0.0,8.86,1.04,
4.249,1618,0.0,8.90,1.04,
4.259,1618,0.0,8.99,1.04,
4.269,1618,0.0,9.09,1.04,
4.279,1664,0.0,9.16,1.16,
4.289,1664,0.0,9.04,1.16,
4.299,1664,0.0,8.91,1.16,
4.309,1664,0.0,8.86,1.16,
4.319,1617,0.0,8.88,1.16,
4.329,1617,0.0,8.96,1.16,
4.339,1617,0.0,9.06,1.16,
4.349,1617,0.0,9.15,1.16,
4.359,1665,0.0,9.09,1.15,
4.369,1665,0.0,8.94,1.15,
4.379,1665,0.0,8.86,1.15,
4.389,1617,0.0,8.86,1.15,
4.399,1617,0.0,8.92,1.15,
4.409,1617,0.0,9.01,1.15,
4.419,1617,0.0,9.11,1.14,
4.429,1660,0.0,9.11,1.15,
4.439,1660,0.0,8.97,1.11,
4.449,1660,0.0,8.86,1.10,
4.459,1660,0.0,8.84,1.09,
4.469,1612,0.0,8.88,1.10,
4.479,1612,0.0,8.97,1.10,
4.489,1612,0.0,9.07,1.09,
4.499,1651,0.0,9.14,1.09,
4.509,1651,0.0,9.02,1.09,
4.519,1651,0.0,8.89,1.10,
4.529,1651,0.0,8.84,1.11,
4.539,1604,0.0,8.86,1.11,
4.549,1604,0.0,8.94,1.11,
4.559,1604,0.0,9.04,1.11,
4.569,1604,0.0,9.14,1.11,
4.579,1658,0.0,9.09,1.11,
4.589,1658,0.0,8.94,1.11,
4.599,1658,0.0,8.86,1.10,
4.609,1610,0.0,8.86,1.08,
4.619,1610,0.0,8.92,1.08,
4.629,1610,0.0,9.01,1.08,
4.639,1610,0.0,9.11,1.08,
4.649,1657,0.0,9.13,1.08,
4.659,1657,0.0,8.99,1.08,
4.669,1657,0.0,8.88,1.08,
4.679,1657,0.0,8.86,1.08,
4.689,1611,0.0,8.90,1.11,
4.699,1611,0.0,8.98,1.10,
4.709,1611,0.0,9.08,1.10,
4.719,1671,0.0,9.15,1.10,
4.729,1671,0.0,9.03,1.10,
4.740,1671,0.0,8.90,1.10,
4.749,1671,0.0,8.85,1.10,
4.759,1625,0.0,8.87,1.10,
4.769,1625,0.0,8.95,1.14,
4.779,1625,0.0,9.05,1.14,
4.789,1625,0.0,9.14,1.14,
4.799,1665,0.0,9.08,1.14,
4.809,1665,0.0,8.93,1.14,
4.819,1665,0.0,8.85,1.14,
4.829,1618,0.0,8.85,1.14,
4.839,1618,0.0,8.91,1.14,
4.849,1618,0.0,9.00,1.06,
4.859,1618,0.0,9.10,1.03,
4.869,1665,0.0,9.10,1.03,
4.879,1665,0.0,8.95,1.03,
4.889,1665,0.0,8.84,1.03,
4.899,1665,0.0,8.83,1.03,
4.909,1617,0.0,8.88,1.03,
4.919,1617,0.0,8.97,1.03,
4.929,1617,0.0,9.07,1.03,
4.939,1663,0.0,9.13,1.02,
4.949,1663,0.0,9.00,1.03,
4.959,1663,0.0,8.87,1.02,
4.969,1663,0.0,8.83,1.02,
4.979,1618,0.0,8.86,1.02,
4.989,1618,0.0,8.94,1.02,
4.999,1618,0.0,9.04,1.03,
5.009,1618,0.0,9.13,1.05,
5.019,1662,0.0,9.05,1.11,
5.029,1662,0.0,8.91,1.11,
5.039,1662,0.0,8.84,1.11,
5.049,1615,0.0,8.84,1.11,
5.059,1615,0.0,8.91,1.11,
5.069,1615,0.0,9.00,1.11,
5.079,1615,0.0,9.10,1.11,
5.089,1650,0.0,9.10,1.10,
5.099,1650,0.0,8.95,1.06,
5.109,1650,0.0,8.85,1.07,
5.119,1650,0.0,8.84,1.06,
5.129,1603,0.0,8.89,1.06,
5.139,1603,0.0,8.98,1.07,
5.149,1603,0.0,9.08,1.06,
5.159,1656,0.0,9.14,1.06,
5.169,1656,0.0,9.02,1.06,
5.179,1656,0.0,8.89,1.12,
5.189,1656,0.0,8.85,1.13,
5.199,1610,0.0,8.87,1.13,
5.209,1610,0.0,8.95,1.13,
5.219,1610,0.0,9.05,1.13,
5.229,1610,0.0,9.14,1.13,
5.239,1650,0.0,9.08,1.13,
5.249,1650,0.0,8.93,1.13,
5.259,1650,0.0,8.85,1.13,
5.269,1604,0.0,8.85,1.13,
5.279,1604,0.0,8.91,1.13,
5.289,1604,0.0,9.00,1.13,
5.299,1604,0.0,9.10,1.13,
5.309,1660,0.0,9.11,1.13,
5.319,1660,0.0,8.97,1.13,
5.329,1660,0.0,8.86,1.13,
5.339,1660,0.0,8.84,1.11,
5.349,1613,0.0,8.88,1.09,
5.359,1613,0.0,8.97,1.09,
5.369,1613,0.0,9.07,1.09,
5.379,1660,0.0,9.14,1.09,
5.389,1660,0.0,9.02,1.09,
5.399,1660,0.0,8.89,1.09,
5.409,1660,0.0,8.84,1.09,
5.419,1616,0.0,8.86,1.10,
5.429,1616,0.0,8.94,1.14,
5.439,1616,0.0,9.04,1.13,
5.449,1616,0.0,9.13,1.14,
5.459,1674,0.0,9.06,1.14,
5.469,1674,0.0,8.91,1.14,
5.479,1674,0.0,8.84,1.14,
5.489,1629,0.0,8.84,1.14,
5.499,1629,0.0,8.90,1.13,
5.509,1629,0.0,8.99,1.12,
5.519,1629,0.0,9.09,1.12,
5.529,1679,0.0,9.08,1.12,
5.539,1679,0.0,8.93,1.12,
5.549,1679,0.0,8.83,1.12,
5.559,1634,0.0,8.82,1.12,
5.569,1634,0.0,8.87,1.12,
5.579,1634,0.0,8.96,1.12,
5.589,1634,0.0,9.06,1.10,
5.599,1672,0.0,9.10,1.10,
5.609,1672,0.0,8.96,1.10,
5.619,1672,0.0,8.84,1.10,
5.629,1672,0.0,8.81,1.10,
5.639,1626,0.0,8.85,1.10,
5.649,1626,0.0,8.93,1.10,
5.659,1626,0.0,9.03,1.10,
5.669,1670,0.0,9.11,1.03,
5.679,1670,0.0,9.01,1.01,
5.689,1670,0.0,8.87,1.00,
5.699,1670,0.0,8.81,1.00,
5.709,1625,0.0,8.83,1.01,
5.719,1625,0.0,8.90,1.01,
5.729,1625,0.0,9.00,1.01,
5.739,1625,0.0,9.10,1.00,
5.749,1667,0.0,9.05,1.03,
5.759,1667,0.0,8.90,1.05,
5.769,1667,0.0,8.82,1.05,
5.779,1623,0.0,8.82,1.05,
5.789,1623,0.0,8.88,1.05,
5.799,1623,0.0,8.97,1.05,
5.809,1623,0.0,9.07,1.05,
5.819,1680,0.0,9.08,1.05,
5.829,1680,0.0,8.94,1.07,
5.839,1680,0.0,8.83,1.10,
5.849,1680,0.0,8.82,1.10,
5.859,1633,0.0,8.87,1.10,
5.869,1633,0.0,8.96,1.10,
5.879,1633,0.0,9.06,1.10,
5.889,1682,0.0,9.11,1.09,
5.899,1682,0.0,8.98,1.10,
5.910,1682,0.0,8.86,1.10,
5.919,1682,0.0,8.82,1.08,
5.929,1636,0.0,8.85,1.08,
5.939,1636,0.0,8.93,1.08,
5.949,1636,0.0,9.03,1.08,
5.964,1679,0.0,9.11,1.08,
5.969,1679,0.0,9.01,1.08,
5.981,1679,0.0,8.87,1.08,
5.989,1679,0.0,8.81,1.08,
6.001,1633,0.0,8.83,1.10,
6.011,1633,0.0,8.90,1.10,
6.020,1633,0.0,9.00,1.10,
6.031,1676,0.0,9.10,1.10,
6.039,1676,0.0,9.05,1.10,
6.054,1676,0.0,8.90,1.10,
6.061,1676,0.0,8.82,1.10,
6.075,1628,0.0,8.82,1.10,
6.079,1628,0.0,8.88,1.09,
6.089,1628,0.0,8.97,1.09,
6.099,1628,0.0,9.07,1.08,
6.109,1684,0.0,9.07,1.09,
6.119,1684,0.0,8.93,1.09,
6.129,1684,0.0,8.83,1.09,
6.139,1684,0.0,8.82,1.08,
6.149,1638,0.0,8.87,1.09,
6.159,1638,0.0,8.96,1.11,
6.169,1638,0.0,9.06,1.13,
6.179,1694,0.0,9.10,1.13,
6.189,1694,0.0,8.96,1.13,
6.199,1694,0.0,8.84,1.13,
6.209,1694,0.0,8.81,1.13,
6.219,1648,0.0,8.85,1.13,
6.229,1648,0.0,8.93,1.13,
6.239,1648,0.0,9.03,1.13,
6.249,1676,0.0,9.11,1.13,
6.259,1676,0.0,9.00,1.14,
6.269,1676,0.0,8.87,1.14,
6.279,1676,0.0,8.82,1.14,
6.289,1631,0.0,8.84,1.14,
6.299,1631,0.0,8.92,1.13,
6.309,1631,0.0,9.02,1.14,
6.319,1631,0.0,9.11,1.10,
6.329,1687,0.0,9.04,1.02,
6.339,1687,0.0,8.90,1.02,
6.349,1687,0.0,8.83,1.02,
6.359,1644,0.0,8.83,1.02,
6.369,1644,0.0,8.90,1.02,
6.379,1644,0.0,9.00,1.02,
6.392,1701,0.0,9.10,1.01,
6.399,1701,0.0,9.07,1.02,
6.409,1701,0.0,8.92,1.11,
6.419,1701,0.0,8.83,1.11,
6.429,1656,0.0,8.83,1.11,
6.439,1656,0.0,8.89,1.11,
6.449,1656,0.0,8.98,1.11,
6.459,1656,0.0,9.08,1.10,
6.469,1691,0.0,9.08,1.11,
6.479,1691,0.0,8.93,1.11,
6.489,1691,0.0,8.83,1.07,
6.499,1691,0.0,8.82,1.07,
6.509,1645,0.0,8.87,1.07,
6.519,1645,0.0,8.96,1.07,
6.529,1645,0.0,9.06,1.07,
6.539,1691,0.0,9.10,1.07,
6.549,1691,0.0,8.96,1.06,
6.559,1691,0.0,8.84,1.07,
6.569,1691,0.0,8.81,1.03,
6.579,1644,0.0,8.85,1.00,
6.589,1644,0.0,8.93,1.00,
6.599,1644,0.0,9.03,1.00,
6.609,1688,0.0,9.10,1.00,
6.619,1688,0.0,8.98,1.00,
6.629,1688,0.0,8.85,1.00,
6.639,1688,0.0,8.80,1.00,
6.649,1639,0.0,8.82,1.02,
6.659,1639,0.0,8.90,1.05,
6.669,1639,0.0,9.00,1.05,
6.679,1686,0.0,9.09,1.05,
6.689,1686,0.0,9.01,1.05,
6.702,1686,0.0,8.87,1.05,
6.709,1686,0.0,8.80,1.05,
6.719,1640,0.0,8.81,1.05,
6.729,1640,0.0,8.88,1.06,
6.739,1640,0.0,8.98,1.09,
6.749,1640,0.0,9.08,1.09,
6.759,1682,0.0,9.05,1.09,
6.769,1682,0.0,8.90,1.09,
6.779,1682,0.0,8.81,1.09,
6.789,1634,0.0,8.81,1.09,
6.799,1634,0.0,8.87,1.09,
6.810,1634,0.0,8.96,1.09,
6.819,1634,0.0,9.06,1.09,
6.829,1676,0.0,9.08,1.09,
6.839,1676,0.0,8.94,1.09,
6.849,1676,0.0,8.83,1.09,
6.859,1676,0.0,8.81,1.09,
6.869,1630,0.0,8.85,1.09,
6.879,1630,0.0,8.94,1.09,
6.889,1630,0.0,9.04,1.09,
6.899,1689,0.0,9.10,1.01,
6.909,1689,0.0,8.97,1.00,
6.919,1689,0.0,8.84,1.00,
6.929,1689,0.0,8.80,1.00,
6.939,1644,0.0,8.83,1.01,
6.949,1644,0.0,8.91,1.00,
6.959,1644,0.0,9.01,1.00,
6.969,1698,0.0,9.09,1.00,
