Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
1.419,2375,92.2,12.17,1.27,
1.429,2542,92.1,12.17,1.27,
1.439,2542,92.1,12.17,1.27,
1.449,2387,92.1,12.17,1.27,
1.459,2387,92.2,12.17,1.26,
1.469,2387,92.1,12.17,1.26,
1.479,2551,92.1,12.17,1.26,
1.489,2551,92.1,12.17,1.26,
1.499,2400,92.1,12.17,1.26,
1.509,2400,92.2,12.17,1.26,
1.519,2400,92.1,12.17,1.26,
1.529,2572,92.1,12.17,1.26,
1.539,2572,92.1,12.17,1.29,
1.549,2436,92.1,12.17,1.30,
1.559,2436,92.2,12.17,1.30,
1.570,2602,92.1,12.17,1.30,
1.579,2602,92.1,12.17,1.30,
1.589,2602,92.1,12.17,1.30,
1.599,2459,92.1,12.17,1.30,
1.609,2459,92.1,12.17,1.30,
1.619,2615,92.2,12.17,1.30,
1.629,2615,92.1,12.17,1.30,
1.639,2615,92.1,12.17,1.30,
1.649,2474,92.1,12.17,1.30,
1.659,2474,92.1,12.17,1.30,
1.669,2618,92.1,12.17,1.30,
1.679,2618,92.1,12.17,1.30,
1.689,2476,92.2,12.17,1.30,
1.699,2476,92.2,12.17,1.30,
1.709,2476,92.1,12.17,1.30,
1.719,2630,92.1,12.17,1.30,
1.729,2630,92.1,12.17,1.30,
1.739,2500,92.2,12.17,1.30,
1.749,2500,92.1,12.17,1.30,
1.759,2659,92.1,12.17,1.30,
1.769,2659,92.1,12.17,1.30,
1.779,2659,92.1,12.17,1.30,
1.789,2508,92.1,12.17,1.32,
1.799,2508,92.2,12.17,1.32,
1.809,2659,92.1,12.17,1.32,
1.819,2659,92.1,12.17,1.32,
1.829,2522,92.1,12.17,1.32,
1.839,2522,92.2,12.17,1.33,
1.849,2522,92.1,12.17,1.32,
1.859,2662,92.1,12.17,1.33,
1.869,2662,92.1,12.17,1.36,
1.879,2523,92.1,12.17,1.35,
1.889,2523,92.1,12.17,1.36,
1.899,2687,92.1,12.17,1.35,
1.909,2687,92.1,12.17,1.36,
1.919,2554,92.1,12.17,1.35,
1.929,2554,92.1,12.17,1.36,
1.939,2554,92.1,12.17,1.35,
1.949,2712,92.1,12.17,1.34,
1.959,2712,92.1,12.17,1.34,
1.969,2578,92.1,12.17,1.34,
1.979,2578,92.2,12.17,1.34,
1.989,2734,92.1,12.17,1.34,
1.999,2734,92.1,12.17,1.34,
2.009,2734,92.1,12.17,1.34,
2.019,2608,92.1,12.17,1.34,
2.029,2608,92.1,12.17,1.31,
2.039,2761,92.1,12.17,1.31,
2.049,2761,92.1,12.17,1.31,
2.059,2630,92.1,12.17,1.30,
2.069,2630,92.2,12.17,1.31,
2.079,2793,92.1,12.17,1.30,
2.089,2793,92.1,12.17,1.31,
2.099,2665,92.1,12.17,1.30,
2.109,2665,92.1,12.17,1.32,
2.119,2819,92.1,12.17,1.32,
2.129,2819,92.1,12.17,1.33,
2.139,2819,92.2,12.17,1.33,
2.149,2693,92.1,12.17,1.33,
2.159,2693,92.1,12.17,1.33,
2.169,2849,92.1,12.17,1.33,
2.179,2849,92.2,12.17,1.33,
2.189,2726,92.1,12.17,1.33,
2.199,2726,92.1,12.17,1.34,
2.209,2886,92.2,12.17,1.33,
2.219,2886,92.1,12.17,1.33,
2.229,2753,92.1,12.17,1.33,
2.239,2753,92.1,12.17,1.33,
2.249,2895,92.1,12.17,1.33,
2.259,2895,92.1,12.17,1.33,
2.269,2895,92.1,12.17,1.33,
2.279,2775,92.1,12.17,1.28,
2.289,2775,92.1,12.17,1.28,
2.299,2940,92.1,12.17,1.28,
2.309,2940,92.1,12.17,1.28,
2.319,2802,92.2,12.17,1.28,
2.329,2802,92.1,12.17,1.28,
2.339,2960,92.1,12.17,1.28,
2.349,2960,92.1,12.17,1.28,
2.359,2872,92.1,12.17,1.27,
2.369,2872,92.1,12.17,1.26,
2.379,3027,92.1,12.17,1.26,
2.389,3027,92.1,12.17,1.27,
2.399,2880,92.1,12.17,1.26,
2.409,2880,92.1,12.17,1.27,
2.419,3032,92.1,12.17,1.26,
2.429,3032,92.1,12.17,1.27,
2.439,2908,92.1,12.17,1.27,
2.449,2908,92.1,12.17,1.28,
2.459,3056,92.1,12.17,1.27,
2.469,3056,92.2,12.18,1.28,
2.479,2920,92.1,12.18,1.28,
2.489,2920,92.2,12.18,1.28,
2.499,3082,92.1,12.18,1.27,
2.509,3082,92.1,12.18,1.28,
2.519,2961,92.2,12.18,1.26,
2.529,2961,92.1,12.18,1.25,
2.539,3119,92.1,12.18,1.24,
2.549,3119,92.1,12.18,1.25,
2.559,2993,92.1,12.18,1.25,
2.569,2993,92.2,12.18,1.24,
2.579,3142,92.1,12.18,1.25,
2.589,3142,92.1,12.18,1.25,
2.599,3022,92.2,12.18,1.23,
2.609,3022,92.1,12.18,1.20,
2.619,3179,92.1,12.18,1.21,
2.629,3179,92.1,12.18,1.21,
2.639,3049,92.1,12.18,1.21,
2.650,3206,92.1,12.18,1.20,
2.659,3206,92.1,12.18,1.21,
2.670,3084,92.1,12.18,1.20,
2.679,3084,92.1,12.18,1.20,
2.689,3226,92.2,12.18,1.17,
2.699,3226,92.1,12.18,1.18,
2.709,3115,92.1,12.18,1.17,
2.719,3115,92.1,12.18,1.18,
2.729,3277,92.1,12.18,1.17,
2.739,3277,92.1,12.18,1.18,
2.749,3165,92.1,12.18,1.17,
2.759,3165,92.1,12.18,1.17,
2.769,3305,92.1,12.18,1.20,
2.779,3305,92.1,12.18,1.20,
2.789,3170,92.2,12.18,1.21,
2.800,3318,92.1,12.18,1.20,
2.809,3318,92.1,12.18,1.21,
2.819,3204,92.1,12.18,1.21,
2.829,3204,92.1,12.18,1.21,
2.839,3357,92.1,12.18,1.21,
2.849,3357,92.1,12.18,1.19,
2.859,3222,92.1,12.18,1.19,
2.869,3222,92.1,12.18,1.18,
2.879,3162,92.1,12.18,1.19,
2.889,3162,92.1,12.18,1.18,
2.899,3120,92.1,12.18,1.18,
2.909,3120,92.1,12.18,1.19,
2.919,3110,92.1,12.18,1.19,
2.929,3110,92.1,12.18,1.39,
2.939,3074,92.1,12.18,1.52,
2.949,3074,92.1,12.18,1.52,
2.959,3065,92.1,12.18,1.52,
2.969,3065,92.1,12.18,1.52,
2.979,3024,92.1,12.18,1.52,
2.989,3024,92.1,12.18,1.52,
2.999,3012,92.1,12.18,1.52,
3.009,3012,92.1,12.18,1.52,
3.019,2977,92.1,12.18,1.52,
3.029,2977,92.1,12.18,1.52,
3.039,2967,92.1,12.18,1.52,
3.049,2967,92.1,12.18,1.52,
3.059,2925,92.1,12.18,1.52,
3.069,2925,92.1,12.18,1.52,
3.079,2911,92.1,12.18,1.52,
3.089,2911,92.1,12.18,1.52,
3.099,2876,92.1,12.18,1.52,
3.109,2876,92.1,12.18,1.52,
3.119,2866,92.1,12.18,1.52,
3.129,2866,92.1,12.18,1.52,
3.139,2824,92.1,12.18,1.52,
3.149,2824,92.1,12.18,1.52,
3.159,2813,92.1,12.18,1.52,
3.169,2813,92.1,12.18,1.52,
3.179,2775,92.1,12.18,1.52,
3.189,2775,92.1,12.18,1.52,
3.199,2768,92.1,12.18,1.52,
3.209,2768,92.1,12.18,1.52,
3.219,2768,92.1,12.18,1.52,
3.229,2722,92.1,12.18,1.52,
3.239,2722,92.1,12.18,1.52,
3.249,2709,92.1,12.18,1.52,
3.259,2709,92.1,12.18,1.52,
3.269,2671,92.1,12.18,1.52,
3.279,2671,92.1,12.18,1.52,
3.290,2659,92.1,12.18,1.52,
3.299,2659,92.1,12.18,1.52,
3.309,2659,92.1,12.18,1.52,
3.319,2615,92.1,12.18,1.52,
3.329,2615,92.1,12.18,1.52,
3.339,2603,92.1,12.18,1.52,
3.349,2603,92.1,12.18,1.52,
3.359,2563,92.1,12.18,1.52,
3.369,2563,92.2,12.18,1.52,
3.379,2563,92.1,12.18,1.52,
3.389,2554,92.1,12.18,1.52,
3.399,2554,92.1,12.18,1.52,
3.409,2508,92.1,12.18,1.52,
3.419,2508,92.1,12.18,1.52,
3.429,2508,92.1,12.18,1.52,
3.439,2492,92.1,12.18,1.52,
3.449,2492,92.2,12.18,1.52,
3.459,2452,92.1,12.18,1.52,
3.469,2452,92.1,12.18,1.52,
3.480,2444,92.1,12.18,1.52,
3.489,2444,92.1,12.18,1.52,
3.499,2444,92.1,12.18,1.52,
3.509,2397,92.1,12.18,1.52,
3.519,2397,92.1,12.18,1.52,
3.530,2381,92.1,12.18,1.52,
3.539,2381,92.1,12.18,1.52,
3.549,2381,92.1,12.18,1.52,
3.559,2342,92.1,12.18,1.52,
3.569,2342,92.2,12.18,1.52,
3.579,2342,92.1,12.18,1.52,
3.589,2331,92.1,12.18,1.52,
3.599,2331,92.1,12.18,1.52,
3.609,2284,92.1,12.18,1.52,
3.619,2284,92.1,12.18,1.52,
3.629,2284,92.1,12.18,1.52,
3.639,2270,92.1,12.18,1.52,
3.649,2270,92.1,12.18,1.52,
3.659,2270,92.1,12.18,1.52,
3.669,2231,92.1,12.18,1.52,
3.679,2231,92.1,12.18,1.52,
3.689,2217,92.1,12.18,1.52,
3.699,2217,92.1,12.18,1.52,
3.709,2217,92.1,12.18,1.52,
3.719,2169,92.1,12.18,1.52,
3.729,2169,92.1,12.18,1.52,
3.739,2169,92.1,12.18,1.52,
3.749,2154,92.1,12.18,1.52,
3.759,2154,92.1,12.18,1.52,
3.769,2154,92.1,12.18,1.52,
3.779,2111,92.1,12.18,1.52,
3.789,2111,92.1,12.18,1.52,
3.799,2097,92.1,12.18,1.52,
3.809,2097,92.1,12.18,1.52,
3.819,2097,92.1,12.18,1.52,
3.830,2051,92.1,12.18,1.52,
3.839,2051,92.1,12.18,1.52,
3.849,2051,92.1,12.18,1.52,
3.859,2037,92.2,12.18,1.52,
3.869,2037,92.1,12.18,1.52,
3.879,2037,92.1,12.18,1.52,
3.889,1990,92.2,12.18,1.52,
3.899,1990,92.1,12.18,1.52,
3.909,1990,92.1,12.18,1.52,
3.920,1973,92.1,12.18,1.52,
3.929,1973,92.1,12.18,1.52,
3.939,1973,92.1,12.18,1.52,
3.949,1973,92.1,12.18,1.52,
3.959,1928,92.1,12.18,1.52,
3.969,1928,92.1,12.18,1.52,
3.979,1928,92.1,12.18,1.52,
3.989,1910,92.1,12.18,1.52,
3.999,1910,92.1,12.18,1.52,
4.009,1910,92.1,12.18,1.52,
4.019,1864,92.1,12.18,1.52,
4.029,1864,92.1,12.18,1.52,
4.039,1864,92.1,12.18,1.52,
4.049,1845,92.1,12.18,1.52,
4.059,1845,92.1,12.18,1.52,
4.069,1845,92.1,12.18,1.52,
4.079,1795,92.1,12.18,1.52,
4.089,1795,92.1,12.18,1.52,
4.099,1795,92.1,12.18,1.52,
4.109,1795,92.1,12.18,1.52,
4.119,1779,92.1,12.18,1.52,
4.129,1779,92.1,12.18,1.52,
4.139,1779,92.1,12.18,1.52,
4.149,1730,92.1,12.18,1.52,
4.159,1730,92.1,12.18,1.52,
4.169,1730,92.1,12.18,1.52,
4.179,1730,92.1,12.18,1.52,
4.189,1711,92.1,12.18,1.52,
4.199,1711,92.1,12.18,1.52,
4.209,1711,92.1,12.18,1.52,
4.220,1661,92.1,12.18,1.52,
4.229,1661,92.1,12.18,1.52,
4.239,1661,92.1,12.18,1.52,
4.249,1661,92.1,12.18,1.52,
4.259,1641,92.1,12.18,1.52,
4.269,1641,92.1,12.18,1.52,
4.279,1641,92.1,12.18,1.52,
4.289,1641,92.1,12.18,1.52,
4.299,1587,92.1,12.18,1.52,
4.309,1587,92.1,12.18,1.52,
4.319,1587,92.1,12.18,1.52,
4.329,1587,92.1,12.18,1.52,
4.339,1566,92.1,12.18,1.52,
4.349,1566,92.2,12.18,1.52,
4.359,1566,92.1,12.18,1.52,
4.369,1566,92.1,12.18,1.52,
4.379,1511,92.1,12.18,1.52,
4.389,1511,92.1,12.18,1.52,
4.399,1511,92.1,12.18,1.52,
4.409,1511,92.1,12.18,1.52,
4.419,1489,92.1,12.18,1.52,
4.429,1489,92.1,12.18,1.52,
4.439,1489,92.1,12.18,1.52,
4.449,1489,92.1,12.18,1.52,
4.459,1432,92.1,12.18,1.52,
4.469,1432,92.1,12.18,1.52,
4.479,1432,92.1,12.18,1.52,
4.489,1432,92.1,12.18,1.52,
4.499,1408,92.1,12.18,1.52,
4.509,1408,92.1,12.18,1.52,
4.519,1408,92.1,12.18,1.52,
4.529,1408,92.1,12.18,1.52,
4.539,1408,92.1,12.18,1.52,
4.549,1347,92.1,12.18,1.52,
4.559,1347,92.1,12.18,1.52,
4.569,1347,92.1,12.18,1.52,
4.579,1347,92.1,12.18,1.52,
4.589,1320,92.1,12.18,1.52,
4.599,1320,92.1,12.18,1.52,
4.609,1320,92.1,12.18,1.52,
4.619,1320,92.2,12.18,1.52,
4.629,1320,92.1,12.18,1.52,
4.639,1255,92.1,12.18,1.52,
4.649,1255,92.1,12.18,1.52,
4.659,1255,92.1,12.18,1.52,
4.669,1255,92.1,12.18,1.52,
4.679,1255,92.1,12.18,1.52,
4.689,1225,92.1,12.18,1.52,
4.699,1225,92.1,12.18,1.52,
4.709,1225,92.1,12.18,1.52,
4.719,1225,92.1,12.18,1.52,
4.729,1225,92.1,12.18,1.52,
4.739,1154,92.1,12.18,1.52,
4.749,1154,92.1,12.18,1.52,
4.759,1154,92.1,12.18,1.52,
4.769,1154,92.1,12.18,1.52,
4.779,1154,92.1,12.18,1.52,
4.789,1121,92.1,12.18,1.52,
4.799,1121,92.1,12.18,1.52,
4.809,1121,92.1,12.18,1.52,
4.819,1121,92.1,12.18,1.52,
4.829,1121,92.1,12.18,1.52,
4.839,1121,92.1,12.18,1.52,
4.849,1040,92.1,12.18,1.52,
4.859,1040,92.1,12.18,1.52,
4.869,1040,92.1,12.18,1.52,
4.879,1040,92.1,12.18,1.52,
4.889,1040,92.1,12.18,1.52,
4.899,1040,92.1,12.18,1.52,
4.909,1002,92.1,12.18,1.52,
4.919,1002,92.1,12.18,1.52,
4.929,1002,92.1,12.18,1.52,
4.939,1002,92.1,12.18,1.52,
4.949,1002,92.1,12.18,1.52,
4.959,1002,92.1,12.18,1.52,
4.969,1002,92.1,12.18,1.52,
4.979,907,92.1,12.18,1.52,
4.989,907,92.1,12.18,1.52,
4.999,907,92.1,12.18,1.52,
5.009,907,92.1,12.18,1.52,
5.019,907,92.1,12.18,1.52,
5.029,907,92.2,12.18,1.52,
5.039,907,92.1,12.18,1.52,
5.049,859,92.1,12.18,1.52,
5.059,859,92.1,12.18,1.52,
5.069,859,92.1,12.18,1.52,
5.079,859,92.1,12.18,1.52,
5.089,859,92.1,12.18,1.52,
5.099,859,92.1,12.18,1.52,
5.109,859,92.1,12.18,1.52,
5.119,859,92.1,12.18,1.52,
5.129,726,92.1,12.18,1.52,
5.139,726,92.1,12.18,1.52,
5.149,726,92.1,12.18,1.52,
5.159,726,92.1,12.18,1.52,
5.169,726,92.1,12.18,1.52,
5.179,726,92.1,12.18,1.52,
5.189,726,92.1,12.18,1.52,
5.199,726,92.1,12.18,1.52,
5.209,726,92.1,12.18,1.52,
5.219,662,92.2,12.18,1.52,
5.229,662,92.1,12.18,1.52,
5.239,662,92.1,12.18,1.52,
5.249,662,92.1,12.18,1.52,
5.259,662,92.1,12.18,1.52,
5.269,662,92.1,12.18,1.52,
5.279,662,92.1,12.18,1.52,
5.289,662,92.1,12.18,1.52,
5.299,662,92.1,12.18,1.52,
5.309,662,92.1,12.18,1.52,
5.319,662,92.1,12.18,1.52,
5.329,662,92.1,12.18,1.52,
5.339,501,92.1,12.18,1.52,
5.349,501,92.1,12.18,1.52,
5.359,501,92.1,12.18,1.52,
5.369,501,92.1,12.18,1.52,
5.379,501,92.1,12.18,1.52,
5.389,501,92.1,12.18,1.52,
5.399,501,92.1,12.18,1.52,
5.409,501,92.1,12.18,1.52,
5.419,501,92.1,12.18,1.52,
5.429,501,92.1,12.18,1.52,
5.439,501,92.1,12.18,1.52,
5.449,501,92.1,12.18,1.52,
5.459,501,92.1,12.18,1.52,
