Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
1.779,4023,97.5,12.27,0.95,
1.789,4183,97.5,12.27,0.95,
1.799,4113,97.5,12.27,0.95,
1.809,4113,97.5,12.27,0.95,
1.819,4277,97.5,12.27,0.95,
1.829,4209,97.5,12.27,0.95,
1.839,4209,97.6,12.27,0.95,
1.849,4365,97.5,12.27,0.96,
1.859,4296,97.5,12.27,0.96,
1.869,4447,97.5,12.27,0.96,
1.879,4447,97.5,12.27,0.96,
1.889,4390,97.5,12.27,0.96,
1.899,4532,97.5,12.27,0.96,
1.909,4476,97.5,12.27,0.95,
1.919,4476,97.5,12.27,0.97,
1.929,4616,97.5,12.27,0.99,
1.939,4558,97.5,12.27,0.98,
1.949,4698,97.5,12.27,0.99,
1.959,4634,97.5,12.27,0.99,
1.969,4634,97.6,12.27,0.99,
1.979,4768,97.5,12.27,0.99,
1.989,4719,97.5,12.27,0.99,
1.999,4848,97.6,12.27,0.98,
2.009,4796,97.5,12.27,0.97,
2.019,4796,97.5,12.27,0.98,
2.029,4921,97.6,12.27,0.98,
2.039,4866,97.5,12.27,0.98,
2.049,5001,97.6,12.27,0.97,
2.059,4934,97.6,12.27,0.97,
2.069,4934,97.6,12.27,0.98,
2.079,5065,97.6,12.27,0.98,
2.089,5011,97.6,12.27,0.97,
2.099,5122,97.6,12.27,0.98,
2.109,5080,97.6,12.27,0.98,
2.119,5196,97.6,12.27,0.97,
2.130,5138,97.6,12.27,0.98,
2.139,5138,97.6,12.27,0.98,
2.149,5260,97.6,12.27,0.98,
2.159,5207,97.6,12.27,0.98,
2.169,5316,97.6,12.27,0.98,
2.179,5268,97.6,12.27,0.98,
2.189,5368,97.6,12.27,0.98,
2.199,5315,97.6,12.27,0.98,
2.209,5425,97.6,12.27,0.98,
2.220,5375,97.6,12.27,0.98,
2.229,5375,97.7,12.27,0.98,
2.239,5485,97.6,12.27,0.98,
2.249,5434,97.6,12.27,1.00,
2.259,5540,97.7,12.27,1.00,
2.269,5493,97.7,12.27,1.00,
2.279,5597,97.6,12.27,1.00,
2.289,5547,97.6,12.27,1.00,
2.301,5510,97.6,12.27,1.00,
2.309,5466,97.6,12.27,1.01,
2.319,5422,97.6,12.27,1.00,
2.329,5380,97.7,12.27,1.25,
2.339,5345,97.6,12.27,1.52,
2.349,5345,97.6,12.27,1.52,
2.359,5299,97.6,12.27,1.52,
2.369,5269,97.6,12.27,1.52,
2.379,5222,97.7,12.27,1.52,
2.389,5192,97.6,12.27,1.52,
2.399,5149,97.6,12.27,1.52,
2.410,5118,97.7,12.28,1.52,
2.419,5118,97.6,12.28,1.52,
2.429,5081,97.6,12.28,1.52,
2.439,5052,97.6,12.28,1.52,
2.449,5014,97.6,12.28,1.52,
2.459,4986,97.6,12.28,1.52,
2.469,4949,97.6,12.28,1.52,
2.479,4949,97.7,12.28,1.52,
2.489,4922,97.6,12.28,1.52,
2.499,4883,97.7,12.28,1.52,
2.509,4858,97.6,12.28,1.52,
2.519,4822,97.7,12.28,1.52,
2.529,4822,97.7,12.28,1.52,
2.539,4797,97.7,12.28,1.52,
2.549,4762,97.6,12.28,1.52,
2.559,4737,97.7,12.28,1.52,
2.569,4700,97.6,12.28,1.52,
2.579,4700,97.7,12.28,1.52,
2.589,4675,97.7,12.28,1.52,
2.599,4640,97.6,12.28,1.52,
2.609,4617,97.7,12.28,1.52,
2.619,4617,97.6,12.28,1.52,
2.629,4581,97.7,12.28,1.52,
2.639,4559,97.6,12.28,1.52,
2.649,4524,97.7,12.28,1.52,
2.659,4524,97.7,12.28,1.52,
2.669,4502,97.7,12.28,1.52,
2.679,4465,97.6,12.28,1.52,
2.689,4444,97.7,12.28,1.52,
2.699,4444,97.6,12.28,1.52,
2.709,4405,97.7,12.28,1.52,
2.719,4386,97.7,12.28,1.52,
2.729,4346,97.6,12.28,1.52,
2.739,4346,97.6,12.28,1.52,
2.749,4326,97.6,12.28,1.52,
2.759,4287,97.6,12.28,1.52,
2.769,4287,97.7,12.28,1.52,
2.779,4267,97.6,12.28,1.52,
2.789,4231,97.6,12.28,1.52,
2.799,4210,97.6,12.28,1.52,
2.809,4210,97.7,12.28,1.52,
2.819,4170,97.6,12.28,1.52,
2.829,4148,97.6,12.28,1.52,
2.839,4148,97.7,12.28,1.52,
2.849,4111,97.7,12.28,1.52,
2.859,4089,97.2,12.28,1.52,
2.869,4089,92.6,12.28,1.52,
2.879,4049,83.6,12.28,1.52,
2.889,4029,72.1,12.28,1.52,
2.899,4029,61.2,12.28,1.52,
2.909,3991,51.8,12.28,1.52,
2.919,3968,37.0,12.27,1.52,
2.929,3968,14.3,12.22,1.52,
2.939,3933,0.0,12.22,1.52,
2.949,3911,0.0,12.21,1.52,
2.959,3911,0.0,11.96,1.52,
2.969,3881,0.0,11.81,1.52,
2.979,3854,0.0,11.74,1.52,
2.989,3854,0.0,11.50,1.52,
2.999,3820,0.0,11.34,1.52,
3.009,3796,0.0,11.27,1.52,
3.019,3796,0.0,11.07,1.52,
3.029,3763,0.0,10.90,1.52,
3.039,3763,0.0,10.82,1.52,
3.049,3736,0.0,10.67,1.52,
3.061,3703,0.0,10.49,1.52,
3.069,3703,0.0,10.41,1.52,
3.079,3677,0.0,10.32,1.52,
3.089,3677,0.0,10.13,1.52,
3.099,3644,0.0,10.04,1.52,
3.109,3617,0.0,10.02,1.52,
3.119,3617,0.0,9.83,1.52,
3.129,3582,0.0,9.72,1.52,
3.139,3582,0.0,9.70,1.52,
3.149,3556,0.0,9.57,1.52,
3.159,3523,0.0,9.43,1.52,
3.169,3523,0.0,9.39,1.52,
3.179,3495,0.0,9.36,1.52,
3.189,3495,0.0,9.19,1.52,
3.199,3463,0.0,9.12,1.52,
3.209,3436,0.0,9.13,1.52,
3.219,3436,0.0,9.00,1.52,
3.229,3403,0.0,8.89,1.52,
3.239,3403,0.0,8.87,1.52,
3.249,3376,0.0,8.86,1.52,
3.259,3376,0.0,8.71,1.52,
3.269,3341,0.0,8.65,1.52,
3.279,3341,0.0,8.67,1.52,
3.289,3316,0.0,8.59,1.52,
3.299,3281,0.0,8.48,1.52,
3.309,3281,0.0,8.46,1.52,
3.319,3252,0.0,8.50,1.52,
3.329,3252,0.0,8.36,1.52,
3.339,3217,0.0,8.28,1.52,
3.349,3217,0.0,8.28,1.52,
3.359,3191,0.0,8.29,1.52,
3.369,3191,0.0,8.15,1.52,
3.379,3158,0.0,8.10,1.52,
3.389,3158,0.0,8.13,1.52,
3.399,3129,0.0,8.12,1.52,
3.409,3129,0.0,8.00,1.52,
3.421,3094,0.0,7.97,1.52,
3.429,3094,0.0,8.01,1.52,
3.439,3067,0.0,7.99,1.52,
3.449,3067,0.0,7.88,1.52,
3.459,3032,0.0,7.87,1.52,
3.469,3032,0.0,7.92,1.52,
3.479,3004,0.0,7.90,1.52,
3.489,3004,0.0,7.79,1.52,
3.499,2968,0.0,7.78,1.52,
3.509,2968,0.0,7.84,1.52,
3.519,2940,0.0,7.84,1.52,
3.529,2940,0.0,7.73,1.52,
3.539,2903,0.0,7.71,1.52,
3.549,2903,0.0,7.77,1.52,
3.559,2872,0.0,7.80,1.52,
3.569,2872,0.0,7.68,1.52,
3.579,2837,0.0,7.65,1.52,
3.589,2837,0.0,7.70,1.52,
3.599,2808,0.0,7.78,1.52,
3.610,2808,0.0,7.66,1.52,
3.619,2769,0.0,7.61,1.52,
3.629,2769,0.0,7.64,1.52,
3.639,2769,0.0,7.74,1.52,
3.649,2738,0.0,7.68,1.52,
3.659,2738,0.0,7.59,1.52,
3.669,2701,0.0,7.59,1.52,
3.679,2701,0.0,7.66,1.52,
3.689,2671,0.0,7.71,1.52,
3.699,2671,0.0,7.59,1.52,
3.709,2631,0.0,7.55,1.52,
3.721,2631,0.0,7.59,1.52,
3.729,2631,0.0,7.69,1.52,
3.739,2600,0.0,7.65,1.52,
3.749,2600,0.0,7.56,1.52,
3.759,2562,0.0,7.56,1.52,
3.769,2562,0.0,7.63,1.52,
3.779,2533,0.0,7.74,1.52,
3.789,2533,0.0,7.64,1.52,
3.799,2533,0.0,7.57,1.52,
3.809,2493,0.0,7.58,1.52,
3.819,2493,0.0,7.66,1.52,
3.829,2460,0.0,7.75,1.52,
3.839,2460,0.0,7.64,1.52,
3.849,2460,0.0,7.58,1.52,
3.859,2421,0.0,7.60,1.52,
3.869,2421,0.0,7.69,1.52,
3.879,2391,0.0,7.78,1.52,
3.889,2391,0.0,7.66,1.52,
3.899,2391,0.0,7.60,1.52,
3.909,2349,0.0,7.62,1.52,
3.919,2349,0.0,7.71,1.52,
3.929,2315,0.0,7.82,1.52,
3.939,2315,0.0,7.72,1.52,
3.949,2315,0.0,7.64,1.52,
3.959,2274,0.0,7.65,1.52,
3.969,2274,0.0,7.73,1.52,
3.979,2274,0.0,7.85,1.52,
3.989,2243,0.0,7.82,1.52,
3.999,2243,0.0,7.71,1.52,
4.009,2199,0.0,7.69,1.52,
4.019,2199,0.0,7.75,1.52,
4.029,2199,0.0,7.86,1.52,
4.041,2166,0.0,7.94,1.52,
4.049,2166,0.0,7.82,1.52,
4.059,2166,0.0,7.75,1.52,
4.071,2124,0.0,7.76,1.52,
4.079,2124,0.0,7.84,1.52,
4.089,2124,0.0,7.96,1.52,
4.099,2089,0.0,7.97,1.52,
4.109,2089,0.0,7.85,1.52,
4.119,2089,0.0,7.81,1.52,
4.129,2043,0.0,7.84,1.52,
4.139,2043,0.0,7.94,1.52,
4.149,2043,0.0,8.07,1.52,
4.160,2010,0.0,8.06,1.52,
4.169,2010,0.0,7.94,1.52,
4.179,2010,0.0,7.90,1.52,
4.189,1963,0.0,7.93,1.52,
4.199,1963,0.0,8.03,1.52,
4.209,1963,0.0,8.15,1.52,
4.219,1927,0.0,8.18,1.52,
4.229,1927,0.0,8.05,1.52,
4.239,1927,0.0,7.98,1.52,
4.249,1880,0.0,7.99,1.52,
4.259,1880,0.0,8.07,1.52,
4.272,1880,0.0,8.19,1.52,
4.279,1842,0.0,8.30,1.52,
4.289,1842,0.0,8.21,1.52,
4.299,1842,0.0,8.10,1.52,
4.309,1842,0.0,8.08,1.52,
4.319,1794,0.0,8.13,1.52,
4.329,1794,0.0,8.23,1.52,
4.339,1794,0.0,8.35,1.52,
4.349,1756,0.0,8.42,1.52,
4.359,1756,0.0,8.30,1.52,
4.369,1756,0.0,8.20,1.52,
4.379,1756,0.0,8.19,1.52,
4.389,1706,0.0,8.25,1.52,
4.399,1706,0.0,8.35,1.52,
4.409,1706,0.0,8.47,1.52,
4.419,1666,0.0,8.55,1.52,
4.429,1666,0.0,8.44,1.52,
4.439,1666,0.0,8.32,1.52,
4.449,1666,0.0,8.29,1.52,
4.459,1613,0.0,8.33,1.52,
4.469,1613,0.0,8.43,1.52,
4.479,1613,0.0,8.54,1.52,
4.489,1613,0.0,8.65,1.52,
4.499,1571,0.0,8.65,1.52,
4.509,1571,0.0,8.51,1.52,
4.519,1571,0.0,8.42,1.52,
4.529,1571,0.0,8.42,1.52,
4.539,1517,0.0,8.48,1.52,
4.549,1517,0.0,8.58,1.52,
4.559,1517,0.0,8.69,1.52,
4.569,1517,0.0,8.80,1.52,
4.579,1479,0.0,8.80,1.52,
4.589,1479,0.0,8.66,1.52,
4.599,1479,0.0,8.56,1.52,
4.609,1479,0.0,8.55,1.52,
4.619,1425,0.0,8.60,1.52,
4.629,1425,0.0,8.70,1.52,
4.639,1425,0.0,8.81,1.52,
4.649,1425,0.0,8.92,1.52,
4.659,1385,0.0,9.00,1.52,
4.669,1385,0.0,8.91,1.52,
4.679,1385,0.0,8.77,1.52,
4.689,1385,0.0,8.70,1.52,
4.700,1385,0.0,8.71,1.52,
4.709,1332,0.0,8.78,1.52,
4.719,1332,0.0,8.88,1.52,
4.730,1332,0.0,8.98,1.52,
4.739,1332,0.0,9.08,1.52,
4.750,1293,0.0,9.17,1.52,
4.759,1293,0.0,9.10,1.52,
4.769,1293,0.0,8.96,1.52,
4.779,1293,0.0,8.86,1.52,
4.789,1293,0.0,8.85,1.52,
4.799,1239,0.0,8.90,1.52,
4.812,1239,0.0,8.99,1.52,
4.819,1239,0.0,9.09,1.52,
4.829,1239,0.0,9.19,1.52,
4.839,1239,0.0,9.28,1.52,
4.849,1196,0.0,9.35,1.52,
4.859,1196,0.0,9.26,1.52,
4.869,1196,0.0,9.12,1.52,
4.879,1196,0.0,9.02,1.52,
4.889,1196,0.0,9.00,1.52,
4.899,1196,0.0,9.05,1.52,
4.909,1135,0.0,9.14,1.52,
4.919,1135,0.0,9.24,1.52,
4.929,1135,0.0,9.33,1.52,
4.939,1135,0.0,9.42,1.52,
4.949,1135,0.0,9.51,1.52,
4.959,1087,0.0,9.55,1.52,
4.969,1087,0.0,9.44,1.52,
4.979,1087,0.0,9.30,1.52,
4.989,1087,0.0,9.19,1.52,
4.999,1087,0.0,9.17,1.52,
5.009,1087,0.0,9.21,1.52,
5.019,1020,0.0,9.29,1.52,
5.031,1020,0.0,9.38,1.52,
5.039,1020,0.0,9.47,1.52,
5.049,1020,0.0,9.56,1.52,
5.059,1020,0.0,9.64,1.52,
5.069,1020,0.0,9.72,1.52,
5.079,965,0.0,9.76,1.52,
5.089,965,0.0,9.67,1.52,
5.099,965,0.0,9.53,1.52,
5.109,965,0.0,9.40,1.52,
5.119,965,0.0,9.34,1.52,
5.129,965,0.0,9.35,1.52,
5.139,965,0.0,9.42,1.52,
5.149,887,0.0,9.51,1.52,
5.159,887,0.0,9.59,1.52,
5.169,887,0.0,9.67,1.52,
5.179,887,0.0,9.75,1.52,
5.189,887,0.0,9.83,1.52,
5.199,887,0.0,9.90,1.52,
5.209,887,0.0,9.97,1.52,
5.219,823,0.0,10.01,1.52,
5.229,823,0.0,9.93,1.52,
5.239,823,0.0,9.79,1.52,
5.249,823,0.0,9.65,1.52,
5.259,823,0.0,9.55,1.52,
5.269,823,0.0,9.53,1.52,
5.279,823,0.0,9.57,1.52,
5.289,823,0.0,9.64,1.52,
5.299,823,0.0,9.72,1.52,
5.309,727,0.0,9.80,1.52,
5.319,727,0.0,9.88,1.52,
5.329,727,0.0,9.95,1.52,
5.339,727,0.0,10.02,1.52,
5.349,727,0.0,10.09,1.52,
5.359,727,0.0,10.16,1.52,
5.369,727,0.0,10.22,1.52,
5.379,727,0.0,10.28,1.52,
5.389,727,0.0,10.34,1.52,
5.399,642,0.0,10.34,1.52,
5.409,642,0.0,10.25,1.52,
5.419,642,0.0,10.12,1.52,
5.429,642,0.0,9.99,1.52,
5.439,642,0.0,9.88,1.52,
5.449,642,0.0,9.81,1.52,
5.459,642,0.0,9.81,1.52,
5.469,642,0.0,9.86,1.52,
5.479,642,0.0,9.93,1.52,
5.489,642,0.0,10.00,1.52,
5.499,642,0.0,10.07,1.52,
5.509,642,0.0,10.14,1.52,
