Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
4.739,943,0.0,9.39,1.52,
4.749,943,0.0,9.40,1.52,
4.759,943,0.0,9.47,1.52,
4.769,864,0.0,9.55,1.52,
4.780,864,0.0,9.63,1.52,
4.789,864,0.0,9.71,1.52,
4.799,864,0.0,9.79,1.52,
4.811,864,0.0,9.87,1.52,
4.819,864,0.0,9.94,1.52,
4.829,864,0.0,10.01,1.52,
4.839,864,0.0,10.07,1.52,
4.849,807,0.0,10.02,1.52,
4.859,807,0.0,9.89,1.52,
4.869,807,0.0,9.75,1.52,
4.879,807,0.0,9.64,1.52,
4.889,807,0.0,9.59,1.52,
4.899,807,0.0,9.61,1.52,
4.909,807,0.0,9.68,1.52,
4.919,807,0.0,9.76,1.52,
4.929,708,0.0,9.84,1.52,
4.939,708,0.0,9.91,1.52,
4.949,708,0.0,9.98,1.52,
4.959,708,0.0,10.05,1.52,
4.969,708,0.0,10.12,1.52,
4.979,708,0.0,10.19,1.52,
4.989,708,0.0,10.25,1.52,
4.999,708,0.0,10.31,1.52,
5.009,708,0.0,10.37,1.52,
5.020,636,0.0,10.41,1.52,
5.029,636,0.0,10.36,1.52,
5.039,636,0.0,10.25,1.52,
5.049,636,0.0,10.12,1.52,
5.059,636,0.0,10.00,1.52,
5.069,636,0.0,9.90,1.52,
5.079,636,0.0,9.86,1.52,
5.089,636,0.0,9.88,1.52,
5.099,636,0.0,9.94,1.52,
5.109,636,0.0,10.01,1.52,
5.119,636,0.0,10.08,1.52,
5.129,636,0.0,10.15,1.52,
5.139,636,0.0,10.22,1.52,
5.149,636,0.0,10.28,1.52,
