Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
1.689,1294,0.0,9.91,0.85,
1.699,1294,0.0,9.77,0.85,
1.709,1294,0.0,9.62,0.85,
1.719,1294,0.0,9.54,0.85,
1.729,1294,0.0,9.54,0.85,
1.739,1248,0.0,9.60,0.85,
1.749,1248,0.0,9.68,0.85,
1.759,1248,0.0,9.76,0.85,
1.769,1248,0.0,9.84,0.83,
1.779,1311,0.0,9.90,0.82,
1.789,1311,0.0,9.80,0.83,
1.802,1311,0.0,9.64,0.83,
1.809,1311,0.0,9.53,0.83,
1.819,1311,0.0,9.51,0.82,
1.829,1265,0.0,9.55,0.83,
1.839,1265,0.0,9.63,0.83,
1.849,1265,0.0,9.71,0.82,
1.859,1265,0.0,9.79,0.81,
1.869,1265,0.0,9.86,0.81,
1.879,1337,0.0,9.80,0.81,
1.889,1337,0.0,9.64,0.81,
1.900,1337,0.0,9.51,0.81,
1.909,1337,0.0,9.47,0.81,
1.919,1293,0.0,9.50,0.81,
1.929,1293,0.0,9.57,0.81,
1.939,1293,0.0,9.65,0.82,
1.949,1293,0.0,9.73,0.82,
1.959,1293,0.0,9.81,0.82,
1.969,1329,0.0,9.78,0.82,
1.979,1329,0.0,9.62,0.81,
1.989,1329,0.0,9.48,0.82,
1.999,1329,0.0,9.43,0.82,
2.010,1282,0.0,9.45,0.81,
2.019,1282,0.0,9.52,0.81,
2.029,1282,0.0,9.60,0.81,
2.039,1282,0.0,9.68,0.81,
2.049,1282,0.0,9.76,0.81,
2.059,1367,0.0,9.75,0.81,
2.069,1367,0.0,9.60,0.81,
2.079,1367,0.0,9.46,0.81,
2.089,1367,0.0,9.41,0.82,
2.099,1325,0.0,9.43,0.85,
2.109,1325,0.0,9.50,0.85,
2.119,1325,0.0,9.58,0.85,
2.129,1325,0.0,9.66,0.85,
2.139,1325,0.0,9.74,0.85,
2.149,1390,0.0,9.69,0.85,
2.159,1390,0.0,9.53,0.85,
2.169,1390,0.0,9.41,0.85,
2.179,1390,0.0,9.38,0.87,
2.189,1347,0.0,9.41,0.87,
2.199,1347,0.0,9.49,0.87,
2.209,1347,0.0,9.57,0.87,
2.219,1347,0.0,9.65,0.87,
2.229,1425,0.0,9.71,0.87,
2.239,1425,0.0,9.60,0.87,
2.249,1425,0.0,9.44,0.87,
2.259,1425,0.0,9.35,0.85,
2.269,1425,0.0,9.35,0.85,
2.279,1383,0.0,9.40,0.85,
2.289,1383,0.0,9.48,0.85,
2.299,1383,0.0,9.57,0.85,
2.309,1383,0.0,9.65,0.85,
2.319,1440,0.0,9.64,0.85,
2.329,1440,0.0,9.49,0.85,
2.339,1440,0.0,9.36,0.85,
2.349,1440,0.0,9.32,0.85,
2.359,1396,0.0,9.35,0.85,
2.369,1396,0.0,9.42,0.85,
2.379,1396,0.0,9.51,0.85,
2.389,1396,0.0,9.59,0.85,
2.399,1456,0.0,9.65,0.85,
2.409,1456,0.0,9.53,0.85,
2.419,1456,0.0,9.38,0.85,
2.429,1456,0.0,9.30,0.84,
2.440,1413,0.0,9.30,0.84,
2.449,1413,0.0,9.36,0.84,
2.461,1413,0.0,9.45,0.84,
2.469,1413,0.0,9.54,0.84,
2.479,1413,0.0,9.62,0.84,
2.489,1477,0.0,9.55,0.84,
2.499,1477,0.0,9.39,0.85,
2.509,1477,0.0,9.29,0.89,
2.519,1477,0.0,9.28,0.88,
2.529,1436,0.0,9.33,0.88,
2.539,1436,0.0,9.41,0.88,
2.549,1436,0.0,9.50,0.88,
2.559,1436,0.0,9.58,0.88,
2.569,1493,0.0,9.55,0.88,
2.579,1493,0.0,9.39,0.89,
2.589,1493,0.0,9.27,0.90,
2.599,1493,0.0,9.24,0.90,
2.609,1451,0.0,9.28,0.90,
2.619,1451,0.0,9.36,0.90,
2.629,1451,0.0,9.45,0.90,
2.639,1451,0.0,9.54,0.90,
2.649,1521,0.0,9.53,0.90,
2.659,1521,0.0,9.37,0.90,
2.669,1521,0.0,9.25,0.89,
2.679,1521,0.0,9.22,0.89,
2.689,1481,0.0,9.26,0.89,
2.699,1481,0.0,9.34,0.89,
2.709,1481,0.0,9.43,0.89,
2.719,1481,0.0,9.52,0.89,
2.729,1528,0.0,9.50,0.89,
2.739,1528,0.0,9.34,0.89,
2.749,1528,0.0,9.22,0.89,
2.759,1528,0.0,9.19,0.90,
2.772,1486,0.0,9.23,0.90,
2.779,1486,0.0,9.31,0.90,
2.789,1486,0.0,9.40,0.90,
2.799,1486,0.0,9.49,0.90,
2.809,1557,0.0,9.45,0.90,
2.819,1557,0.0,9.29,0.90,
2.829,1557,0.0,9.18,0.90,
2.839,1557,0.0,9.17,0.89,
2.849,1518,0.0,9.22,0.90,
2.859,1518,0.0,9.30,0.90,
2.869,1518,0.0,9.39,0.90,
2.880,1567,0.0,9.47,0.90,
2.889,1567,0.0,9.38,0.90,
2.899,1567,0.0,9.23,0.90,
2.909,1567,0.0,9.15,0.91,
2.919,1526,0.0,9.15,0.94,
2.929,1526,0.0,9.21,0.94,
2.939,1526,0.0,9.30,0.94,
2.949,1526,0.0,9.39,0.94,
2.959,1593,0.0,9.44,0.94,
2.969,1593,0.0,9.30,0.94,
2.979,1593,0.0,9.16,0.94,
2.989,1593,0.0,9.11,0.94,
2.999,1554,0.0,9.13,0.93,
3.009,1554,0.0,9.20,0.94,
3.019,1554,0.0,9.29,0.93,
3.029,1554,0.0,9.38,0.94,
3.039,1590,0.0,9.36,0.94,
3.049,1590,0.0,9.21,0.94,
3.059,1590,0.0,9.10,0.94,
3.069,1590,0.0,9.08,0.93,
3.080,1550,0.0,9.13,0.91,
3.089,1550,0.0,9.22,0.90,
3.099,1550,0.0,9.31,0.90,
3.109,1615,0.0,9.39,0.90,
3.119,1615,0.0,9.28,0.90,
3.129,1615,0.0,9.13,0.90,
3.139,1615,0.0,9.06,0.90,
3.149,1577,0.0,9.07,0.90,
3.159,1577,0.0,9.14,0.89,
3.169,1577,0.0,9.23,0.88,
3.179,1577,0.0,9.32,0.88,
3.189,1625,0.0,9.32,0.88,
3.199,1625,0.0,9.17,0.88,
3.212,1625,0.0,9.06,0.88,
3.219,1625,0.0,9.04,0.88,
3.229,1585,0.0,9.08,0.88,
3.239,1585,0.0,9.17,0.90,
3.249,1585,0.0,9.26,0.92,
3.259,1640,0.0,9.33,0.92,
3.269,1640,0.0,9.21,0.92,
3.279,1640,0.0,9.07,0.92,
3.289,1640,0.0,9.01,0.92,
3.299,1600,0.0,9.03,0.92,
3.309,1600,0.0,9.10,0.92,
3.322,1600,0.0,9.19,0.93,
3.329,1600,0.0,9.28,0.94,
3.339,1639,0.0,9.25,0.94,
3.349,1639,0.0,9.10,0.94,
3.359,1639,0.0,9.00,0.94,
3.370,1598,0.0,8.99,0.93,
3.379,1598,0.0,9.04,0.94,
3.389,1598,0.0,9.13,0.94,
3.399,1598,0.0,9.23,0.93,
3.409,1646,0.0,9.28,0.92,
3.419,1646,0.0,9.14,0.92,
3.429,1646,0.0,9.01,0.91,
3.439,1646,0.0,8.97,0.91,
3.449,1604,0.0,9.00,0.91,
3.459,1604,0.0,9.08,0.92,
3.469,1604,0.0,9.18,0.92,
3.480,1652,0.0,9.27,0.92,
3.489,1652,0.0,9.19,0.93,
3.499,1652,0.0,9.04,0.93,
3.509,1652,0.0,8.97,0.93,
3.519,1609,0.0,8.97,0.92,
3.529,1609,0.0,9.04,0.93,
3.539,1609,0.0,9.13,0.93,
3.549,1609,0.0,9.23,0.93,
3.559,1656,0.0,9.23,0.93,
3.569,1656,0.0,9.08,0.91,
3.579,1656,0.0,8.97,0.90,
3.589,1656,0.0,8.96,0.90,
3.599,1615,0.0,9.01,0.90,
3.609,1615,0.0,9.10,0.90,
3.619,1615,0.0,9.20,0.90,
3.629,1670,0.0,9.25,0.90,
3.639,1670,0.0,9.12,0.90,
3.649,1670,0.0,8.99,0.92,
3.659,1670,0.0,8.95,0.93,
3.669,1627,0.0,8.98,0.94,
3.679,1627,0.0,9.06,0.94,
3.689,1627,0.0,9.16,0.94,
3.699,1667,0.0,9.25,0.93,
3.709,1667,0.0,9.15,0.94,
3.719,1667,0.0,9.00,0.94,
3.731,1667,0.0,8.93,0.94,
3.739,1622,0.0,8.94,0.94,
3.749,1622,0.0,9.01,0.94,
3.759,1622,0.0,9.11,0.94,
3.772,1671,0.0,9.21,0.93,
3.779,1671,0.0,9.18,0.94,
3.789,1671,0.0,9.03,0.94,
3.799,1671,0.0,8.94,0.94,
3.809,1627,0.0,8.94,0.94,
3.819,1627,0.0,9.00,0.94,
3.829,1627,0.0,9.09,0.94,
3.839,1627,0.0,9.19,0.94,
3.849,1676,0.0,9.21,0.94,
3.859,1676,0.0,9.06,0.94,
3.869,1676,0.0,8.94,0.94,
3.879,1676,0.0,8.92,0.94,
3.889,1634,0.0,8.96,0.94,
3.899,1634,0.0,9.05,0.93,
3.909,1634,0.0,9.15,0.93,
3.919,1664,0.0,9.22,0.93,
3.929,1664,0.0,9.10,0.93,
3.939,1664,0.0,8.96,0.93,
3.949,1664,0.0,8.91,0.93,
3.959,1619,0.0,8.93,0.93,
3.969,1619,0.0,9.01,0.93,
3.979,1619,0.0,9.11,0.89,
3.989,1619,0.0,9.20,0.88,
3.999,1669,0.0,9.13,0.88,
4.009,1669,0.0,8.98,0.88,
4.019,1669,0.0,8.90,0.88,
4.029,1626,0.0,8.90,0.88,
4.039,1626,0.0,8.97,0.88,
4.049,1626,0.0,9.07,0.88,
4.059,1626,0.0,9.17,0.90,
4.069,1672,0.0,9.17,0.91,
4.079,1672,0.0,9.02,0.91,
4.091,1672,0.0,8.92,0.91,
4.099,1629,0.0,8.91,0.91,
4.109,1629,0.0,8.96,0.91,
4.119,1629,0.0,9.05,0.92,
4.129,1629,0.0,9.15,0.91,
4.139,1676,0.0,9.19,0.91,
4.149,1676,0.0,9.05,0.90,
4.159,1676,0.0,8.93,0.90,
4.169,1676,0.0,8.90,0.90,
4.179,1633,0.0,8.94,0.90,
4.189,1633,0.0,9.03,0.90,
4.199,1633,0.0,9.13,0.90,
4.209,1674,0.0,9.21,0.90,
4.219,1674,0.0,9.10,0.90,
4.229,1674,0.0,8.96,0.91,
4.239,1674,0.0,8.90,0.91,
4.249,1631,0.0,8.92,0.91,
4.259,1631,0.0,9.00,0.91,
4.269,1631,0.0,9.10,0.91,
4.279,1631,0.0,9.20,0.91,
4.289,1681,0.0,9.14,0.91,
4.299,1681,0.0,8.99,0.91,
4.309,1681,0.0,8.91,0.89,
4.319,1638,0.0,8.91,0.89,
4.329,1638,0.0,8.98,0.90,
4.339,1638,0.0,9.08,0.90,
4.349,1638,0.0,9.18,0.89,
4.359,1676,0.0,9.18,0.89,
4.369,1676,0.0,9.03,0.90,
4.379,1676,0.0,8.93,0.89,
4.392,1632,0.0,8.92,0.90,
4.399,1632,0.0,8.97,0.90,
4.409,1632,0.0,9.06,0.90,
4.419,1632,0.0,9.16,0.90,
4.430,1663,0.0,9.21,0.90,
4.439,1663,0.0,9.07,0.90,
4.449,1663,0.0,8.94,0.90,
4.459,1663,0.0,8.90,0.90,
4.469,1620,0.0,8.93,0.90,
4.479,1620,0.0,9.01,0.91,
4.489,1620,0.0,9.11,0.91,
4.499,1675,0.0,9.20,0.91,
4.509,1675,0.0,9.10,0.91,
4.520,1675,0.0,8.96,0.91,
4.529,1675,0.0,8.90,0.91,
4.539,1632,0.0,8.92,0.91,
4.549,1632,0.0,8.99,0.91,
4.559,1632,0.0,9.09,0.91,
4.569,1632,0.0,9.19,0.91,
4.579,1670,0.0,9.15,0.91,
4.589,1670,0.0,9.00,0.91,
4.599,1670,0.0,8.91,0.91,
4.609,1627,0.0,8.91,0.90,
4.619,1627,0.0,8.97,0.91,
4.632,1627,0.0,9.06,0.90,
4.639,1627,0.0,9.16,0.88,
4.649,1668,0.0,9.18,0.88,
4.659,1668,0.0,9.03,0.88,
4.669,1668,0.0,8.92,0.88,
4.679,1668,0.0,8.90,0.88,
4.689,1624,0.0,8.95,0.88,
4.699,1624,0.0,9.04,0.88,
4.709,1624,0.0,9.14,0.88,
4.719,1676,0.0,9.21,0.86,
4.729,1676,0.0,9.08,0.86,
4.742,1676,0.0,8.95,0.86,
4.749,1676,0.0,8.91,0.85,
4.759,1633,0.0,8.94,0.86,
4.769,1633,0.0,9.02,0.86,
4.779,1633,0.0,9.12,0.86,
4.790,1671,0.0,9.21,0.86,
4.799,1671,0.0,9.13,0.90,
4.809,1671,0.0,8.98,0.90,
4.819,1671,0.0,8.91,0.90,
4.829,1627,0.0,8.92,0.90,
4.839,1627,0.0,8.99,0.90,
4.849,1627,0.0,9.09,0.90,
4.859,1627,0.0,9.19,0.90,
4.869,1669,0.0,9.17,0.90,
4.879,1669,0.0,9.02,0.88,
4.889,1669,0.0,8.92,0.88,
4.900,1625,0.0,8.91,0.87,
4.909,1625,0.0,8.97,0.88,
4.919,1625,0.0,9.06,0.88,
4.929,1625,0.0,9.16,0.87,
4.939,1662,0.0,9.20,0.88,
4.949,1662,0.0,9.06,0.88,
4.959,1662,0.0,8.94,0.90,
4.969,1662,0.0,8.91,0.91,
4.979,1619,0.0,8.95,0.91,
4.989,1619,0.0,9.04,0.91,
4.999,1619,0.0,9.14,0.91,
5.009,1666,0.0,9.22,0.91,
5.019,1666,0.0,9.12,0.91,
5.029,1666,0.0,8.98,0.91,
5.039,1666,0.0,8.92,0.92,
5.049,1623,0.0,8.94,0.94,
5.059,1623,0.0,9.01,0.94,
5.069,1623,0.0,9.11,0.94,
5.081,1660,0.0,9.21,0.93,
5.089,1660,0.0,9.17,0.94,
5.099,1660,0.0,9.02,0.94,
5.109,1660,0.0,8.93,0.94,
5.119,1616,0.0,8.93,0.93,
5.129,1616,0.0,8.99,0.90,
5.139,1616,0.0,9.08,0.90,
5.149,1616,0.0,9.18,0.90,
5.159,1665,0.0,9.20,0.90,
5.169,1665,0.0,9.06,0.90,
5.179,1665,0.0,8.94,0.90,
5.189,1665,0.0,8.92,0.90,
5.199,1623,0.0,8.96,0.90,
5.209,1623,0.0,9.05,0.95,
5.219,1623,0.0,9.15,0.95,
5.229,1676,0.0,9.22,0.96,
5.239,1676,0.0,9.10,0.95,
5.249,1676,0.0,8.96,0.96,
5.259,1676,0.0,8.91,0.95,
5.269,1633,0.0,8.93,0.95,
5.279,1633,0.0,9.01,0.95,
5.289,1633,0.0,9.11,0.96,
5.299,1674,0.0,9.20,0.96,
5.309,1674,0.0,9.13,0.96,
5.319,1674,0.0,8.98,0.96,
5.329,1674,0.0,8.91,0.96,
5.339,1629,0.0,8.91,0.96,
5.349,1629,0.0,8.98,0.96,
5.359,1629,0.0,9.08,0.96,
5.369,1629,0.0,9.18,0.96,
5.379,1676,0.0,9.17,0.97,
5.389,1676,0.0,9.02,0.97,
5.399,1676,0.0,8.92,0.97,
5.410,1633,0.0,8.91,0.96,
5.419,1633,0.0,8.97,0.97,
5.429,1633,0.0,9.06,0.97,
5.439,1633,0.0,9.16,0.97,
5.449,1669,0.0,9.20,0.97,
5.459,1669,0.0,9.06,0.97,
5.469,1669,0.0,8.94,0.97,
5.479,1669,0.0,8.91,0.97,
5.489,1625,0.0,8.95,0.97,
5.499,1625,0.0,9.04,0.97,
5.509,1625,0.0,9.14,0.97,
5.519,1665,0.0,9.22,0.97,
5.529,1665,0.0,9.11,0.96,
5.539,1665,0.0,8.97,0.92,
5.549,1665,0.0,8.91,0.92,
5.559,1621,0.0,8.93,0.92,
5.569,1621,0.0,9.01,0.92,
5.579,1621,0.0,9.11,0.92,
5.589,1621,0.0,9.21,0.92,
5.599,1671,0.0,9.16,0.92,
5.609,1671,0.0,9.01,0.92,
5.619,1671,0.0,8.93,0.98,
5.629,1627,0.0,8.93,0.98,
5.639,1627,0.0,9.00,0.98,
5.649,1627,0.0,9.09,0.98,
5.659,1627,0.0,9.19,0.98,
5.669,1676,0.0,9.19,0.98,
5.679,1676,0.0,9.04,0.98,
5.689,1676,0.0,8.94,0.98,
5.699,1676,0.0,8.94,1.00,
5.709,1632,0.0,9.00,1.01,
5.719,1632,0.0,9.09,1.01,
5.729,1632,0.0,9.19,1.01,
5.739,1692,0.0,9.24,1.01,
5.749,1692,0.0,9.11,1.01,
5.759,1692,0.0,8.99,1.01,
5.769,1692,0.0,8.99,1.01,
5.779,1649,0.0,9.06,1.02,
5.789,1649,0.0,9.16,1.03,
5.799,1649,0.0,9.25,1.03,
5.809,1701,0.0,9.32,1.03,
5.819,1701,0.2,9.21,1.03,
5.829,1701,0.3,9.09,1.03,
5.839,1701,0.4,9.09,1.03,
5.849,1656,0.4,9.17,1.03,
5.859,1656,0.4,9.26,1.02,
5.869,1656,0.4,9.35,1.01,
5.879,1734,0.5,9.43,1.01,
5.889,1734,1.1,9.33,1.01,
5.899,1734,1.2,9.21,1.01,
5.909,1734,1.3,9.22,1.01,
5.919,1676,1.3,9.31,1.01,
5.929,1676,1.4,9.40,1.01,
5.939,1676,1.4,9.49,1.01,
5.949,1758,1.5,9.56,1.01,
5.959,1758,2.0,9.46,1.01,
5.969,1758,2.1,9.35,1.01,
5.979,1758,2.1,9.38,1.01,
5.989,1692,2.1,9.47,1.01,
5.999,1692,2.1,9.56,1.01,
6.009,1692,2.1,9.64,1.01,
6.019,1783,2.1,9.70,1.01,
6.029,1783,2.3,9.58,1.10,
6.039,1783,2.3,9.48,1.10,
6.052,1783,2.3,9.52,1.09,
6.059,1707,2.2,9.60,1.10,
6.069,1707,2.2,9.68,1.10,
6.079,1707,2.2,9.76,1.10,
6.089,1803,2.3,9.79,1.10,
6.099,1803,2.6,9.66,1.10,
6.109,1803,2.6,9.58,1.15,
6.119,1803,2.4,9.64,1.15,
6.129,1716,2.3,9.72,1.16,
6.139,1716,2.3,9.80,1.16,
6.149,1716,2.3,9.88,1.16,
6.159,1798,2.4,9.88,1.16,
6.169,1798,2.7,9.74,1.16,
6.179,1798,2.7,9.69,1.16,
6.190,1701,2.5,9.76,1.20,
6.199,1701,2.5,9.84,1.24,
6.209,1701,2.5,9.91,1.24,
6.219,1701,2.5,9.98,1.24,
6.229,1778,2.6,9.97,1.24,
6.239,1778,2.7,9.82,1.24,
6.249,1778,2.7,9.78,1.24,
6.259,1685,2.6,9.85,1.23,
6.269,1685,2.5,9.92,1.27,
6.279,1685,2.5,9.99,1.31,
6.289,1685,2.5,10.06,1.31,
6.299,1776,2.6,10.03,1.31,
6.309,1776,2.8,9.88,1.31,
6.319,1776,2.7,9.85,1.31,
6.329,1681,2.6,9.92,1.30,
6.339,1681,2.6,9.99,1.31,
6.351,1681,2.6,10.06,1.31,
6.359,1681,2.6,10.13,1.32,
6.369,1774,2.7,10.09,1.32,
6.379,1774,2.8,9.94,1.32,
6.390,1774,2.7,9.92,1.32,
6.399,1684,2.6,9.99,1.32,
6.409,1684,2.6,10.06,1.32,
6.419,1684,2.6,10.13,1.32,
6.429,1684,2.6,10.20,1.31,
6.439,1778,2.8,10.14,1.29,
6.449,1778,2.8,10.00,1.29,
6.459,1778,2.8,9.99,1.29,
6.469,1683,2.7,10.06,1.28,
6.479,1683,2.6,10.13,1.29,
6.491,1683,2.6,10.20,1.29,
6.499,1683,2.6,10.26,1.29,
6.509,1775,2.8,10.19,1.28,
6.519,1775,2.8,10.05,1.29,
6.529,1775,2.8,10.05,1.29,
6.539,1681,2.7,10.12,1.28,
6.549,1681,2.7,10.19,1.29,
6.559,1681,2.7,10.25,1.29,
6.569,1681,2.6,10.31,1.28,
6.579,1774,2.8,10.22,1.29,
6.589,1774,2.9,10.08,1.29,
6.600,1774,2.8,10.08,1.23,
6.609,1682,2.7,10.15,1.21,
6.619,1682,2.7,10.22,1.21,
6.629,1682,2.7,10.28,1.21,
6.640,1775,2.7,10.34,1.21,
6.649,1775,2.8,10.24,1.21,
6.659,1775,2.9,10.10,1.21,
6.669,1775,2.8,10.11,1.21,
6.679,1691,2.7,10.18,1.20,
6.689,1691,2.7,10.24,1.19,
6.699,1691,2.7,10.30,1.19,
6.711,1793,2.7,10.35,1.19,
6.719,1793,2.8,10.23,1.19,
6.729,1793,2.9,10.10,1.19,
6.739,1793,2.8,10.12,1.19,
6.749,1705,2.7,10.19,1.19,
6.759,1705,2.7,10.25,1.18,
6.769,1705,2.7,10.31,1.17,
6.779,1801,2.7,10.35,1.16,
6.789,1801,3.0,10.21,1.17,
6.799,1801,3.0,10.11,1.17,
6.809,1801,2.8,10.15,1.16,
6.819,1722,2.7,10.21,1.17,
6.829,1722,2.7,10.27,1.17,
6.839,1722,2.7,10.33,1.17,
6.849,1815,2.8,10.33,1.21,
6.859,1815,3.0,10.18,1.21,
6.869,1815,2.9,10.11,1.21,
6.880,1740,2.7,10.16,1.20,
6.889,1740,2.7,10.22,1.21,
6.899,1740,2.7,10.28,1.21,
6.909,1740,2.7,10.34,1.21,
6.919,1844,2.9,10.29,1.21,
6.929,1844,3.0,10.14,1.26,
6.939,1844,2.9,10.13,1.26,
6.949,1770,2.7,10.19,1.26,
6.959,1770,2.7,10.25,1.26,
6.969,1770,2.7,10.31,1.26,
