Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
0.000,793,0.0,11.37,1.52,
0.009,793,0.0,11.18,1.52,
0.019,793,0.0,11.01,1.52,
0.029,793,0.0,10.92,1.52,
0.039,793,0.0,10.90,1.52,
0.049,793,0.0,10.92,1.52,
0.059,894,0.0,10.96,1.52,
0.069,894,0.0,11.00,1.52,
0.079,894,0.0,11.04,1.52,
0.089,894,0.0,11.08,1.52,
0.099,894,0.0,11.12,1.52,
0.109,894,0.0,11.15,1.52,
0.119,955,0.0,11.11,1.52,
0.129,955,0.0,10.94,1.52,
0.139,955,0.0,10.76,1.52,
0.149,955,0.0,10.62,1.52,
0.159,955,0.0,10.56,1.52,
0.169,955,0.0,10.56,1.52,
0.179,979,0.0,10.60,1.52,
0.189,979,0.0,10.65,1.52,
0.199,979,0.0,10.70,1.52,
0.209,979,0.0,10.75,1.52,
0.219,979,0.0,10.80,1.52,
0.229,979,0.0,10.84,1.52,
0.239,1003,0.0,10.82,1.52,
0.249,1003,0.0,10.66,1.52,
0.259,1003,0.0,10.48,1.52,
0.269,1003,0.0,10.34,1.52,
0.279,1003,0.0,10.28,1.52,
0.289,1003,0.0,10.28,1.52,
0.299,1006,0.0,10.33,1.52,
0.309,1006,0.0,10.39,1.52,
0.319,1006,0.0,10.45,1.52,
0.329,1006,0.0,10.50,1.52,
0.339,1006,0.0,10.55,1.52,
0.349,1006,0.0,10.60,1.52,
0.359,1022,0.0,10.56,1.52,
0.369,1022,0.0,10.40,1.52,
0.379,1022,0.0,10.23,1.52,
0.389,1022,0.0,10.11,1.52,
0.399,1022,0.0,10.08,1.52,
0.409,1022,0.0,10.10,1.52,
0.419,1019,0.0,10.16,1.52,
0.429,1019,0.0,10.22,1.52,
0.439,1019,0.0,10.28,1.52,
0.449,1019,0.0,10.34,1.52,
0.459,1019,0.0,10.40,1.52,
0.469,1029,0.0,10.45,1.52,
0.479,1029,0.0,10.37,1.52,
0.489,1029,0.0,10.20,1.52,
0.499,1029,0.0,10.04,1.52,
0.509,1029,0.0,9.95,1.52,
0.519,1029,0.0,9.94,1.52,
0.529,1021,0.0,9.98,1.52,
0.539,1021,0.0,10.04,1.52,
0.549,1021,0.0,10.11,1.52,
0.559,1021,0.0,10.17,1.52,
0.569,1021,0.0,10.23,1.52,
0.579,1021,0.0,10.29,1.52,
0.589,1028,0.0,10.31,1.52,
0.599,1028,0.0,10.19,1.52,
0.609,1028,0.0,10.02,1.52,
0.619,1028,0.0,9.88,1.52,
0.629,1028,0.0,9.82,1.52,
0.639,1028,0.0,9.83,1.52,
0.649,1021,0.0,9.88,1.52,
0.659,1021,0.0,9.95,1.52,
0.669,1021,0.0,10.02,1.52,
0.679,1021,0.0,10.09,1.52,
0.689,1021,0.0,10.16,1.52,
0.699,1021,0.0,10.22,1.52,
0.709,1030,0.0,10.21,1.52,
0.719,1030,0.0,10.07,1.52,
0.729,1030,0.0,9.91,1.52,
0.739,1030,0.0,9.79,1.52,
0.749,1030,0.0,9.76,1.52,
0.759,1030,0.0,9.78,1.52,
0.769,1023,0.0,9.84,1.52,
0.779,1023,0.0,9.91,1.52,
0.789,1023,0.0,9.98,1.52,
0.799,1023,0.0,10.05,1.52,
0.809,1023,0.0,10.12,1.52,
0.819,1023,0.0,10.18,1.52,
0.829,1034,0.0,10.12,1.52,
0.839,1034,0.0,9.96,1.52,
0.849,1034,0.0,9.81,1.52,
0.859,1034,0.0,9.73,1.52,
0.869,1034,0.0,9.73,1.52,
0.879,1027,0.0,9.77,1.52,
0.889,1027,0.0,9.84,1.52,
0.899,1027,0.0,9.91,1.52,
0.909,1027,0.0,9.98,1.52,
0.919,1027,0.0,10.05,1.52,
0.929,1027,0.0,10.12,1.52,
0.939,1035,0.0,10.15,1.52,
0.949,1035,0.0,10.03,1.52,
0.959,1035,0.0,9.87,1.52,
0.969,1035,0.0,9.74,1.52,
0.979,1035,0.0,9.69,1.52,
0.989,1035,0.0,9.70,1.52,
