Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
1.129,1027,75.9,12.13,1.52,
1.139,1027,77.0,12.13,1.52,
1.149,1027,78.0,12.13,1.52,
1.159,1027,78.8,12.13,1.52,
1.169,1027,79.5,12.13,1.52,
1.179,1027,80.3,12.13,1.52,
1.189,1006,81.0,12.13,1.52,
1.199,1006,81.4,12.13,1.52,
1.209,1006,81.9,12.13,1.52,
1.219,1006,82.2,12.13,1.52,
1.229,1006,82.5,12.13,1.52,
1.240,1028,82.8,12.13,1.52,
1.249,1028,83.1,12.13,1.52,
1.259,1028,83.5,12.13,1.52,
1.269,1028,83.6,12.13,1.52,
1.279,1028,83.7,12.13,1.52,
1.289,1028,83.8,12.13,1.52,
1.299,1005,83.9,12.13,1.52,
1.309,1005,84.0,12.13,1.52,
1.319,1005,84.1,12.13,1.52,
1.329,1005,84.1,12.13,1.52,
1.339,1005,84.1,12.13,1.52,
1.349,1005,84.2,12.13,1.52,
1.359,1029,84.2,12.13,1.52,
1.369,1029,84.3,12.13,1.52,
1.379,1029,84.3,12.13,1.52,
1.389,1029,84.3,12.13,1.52,
1.399,1029,84.3,12.13,1.52,
1.409,1029,84.3,12.13,1.52,
1.419,1006,84.3,12.13,1.52,
1.429,1006,84.3,12.13,1.52,
1.439,1006,84.3,12.13,1.52,
1.449,1006,84.3,12.13,1.52,
1.459,1006,84.3,12.13,1.52,
1.469,1006,84.4,12.13,1.52,
1.479,1030,84.4,12.13,1.52,
1.489,1030,84.4,12.13,1.52,
1.499,1030,84.4,12.13,1.52,
1.509,1030,84.4,12.13,1.52,
1.519,1030,84.4,12.13,1.52,
1.529,1030,84.4,12.13,1.52,
1.539,1004,84.4,12.13,1.52,
1.549,1004,84.4,12.13,1.52,
1.559,1004,84.4,12.13,1.52,
1.569,1004,84.4,12.13,1.52,
1.579,1004,84.4,12.13,1.52,
1.589,1004,84.4,12.13,1.52,
1.599,1029,84.4,12.13,1.52,
1.609,1029,84.4,12.13,1.52,
1.619,1029,84.4,12.13,1.52,
1.629,1029,84.4,12.13,1.52,
1.639,1029,84.4,12.13,1.52,
1.649,1029,84.4,12.13,1.52,
1.659,1006,84.4,12.13,1.52,
1.669,1006,84.4,12.13,1.52,
1.679,1006,84.4,12.13,1.52,
1.689,1006,84.4,12.13,1.52,
1.699,1006,84.4,12.13,1.52,
1.709,1006,84.4,12.13,1.52,
1.719,1029,84.4,12.13,1.52,
1.729,1029,84.4,12.13,1.52,
1.739,1029,84.4,12.13,1.52,
1.749,1029,84.4,12.13,1.52,
1.759,1029,84.4,12.13,1.52,
1.769,1029,84.4,12.13,1.52,
1.779,1009,84.4,12.13,1.52,
1.789,1009,84.4,12.13,1.52,
1.799,1009,84.4,12.13,1.52,
1.809,1009,84.4,12.13,1.52,
1.819,1009,84.4,12.13,1.52,
1.829,1031,84.4,12.13,1.52,
1.839,1031,84.4,12.13,1.52,
1.849,1031,84.4,12.13,1.52,
1.859,1031,84.3,12.13,1.52,
1.869,1031,82.7,12.13,1.52,
1.879,1031,78.7,12.13,1.51,
1.889,1004,73.2,12.13,1.52,
1.899,1004,66.6,12.13,1.52,
1.909,1004,58.9,12.13,1.52,
1.919,1004,50.5,12.13,1.52,
1.929,1004,39.8,12.13,1.52,
1.939,1004,28.6,12.13,1.52,
1.949,1027,18.0,12.13,1.52,
1.959,1027,8.1,12.04,1.52,
1.969,1027,0.0,11.91,1.52,
1.979,1027,0.0,11.80,1.52,
1.989,1027,0.0,11.77,1.52,
1.999,1027,0.0,11.77,1.52,
2.009,1023,0.0,11.78,1.52,
2.019,1023,0.0,11.79,1.52,
2.029,1023,0.0,11.80,1.52,
2.039,1023,0.0,11.81,1.52,
2.049,1023,0.0,11.82,1.52,
2.059,1023,0.0,11.83,1.52,
2.069,1036,0.0,11.76,1.52,
2.079,1036,0.0,11.57,1.52,
2.089,1036,0.0,11.37,1.52,
2.099,1036,0.0,11.22,1.52,
2.109,1036,0.0,11.15,1.52,
2.119,1036,0.0,11.15,1.52,
2.129,1027,0.0,11.17,1.52,
2.139,1027,0.0,11.20,1.52,
2.149,1027,0.0,11.23,1.52,
2.159,1027,0.0,11.26,1.52,
2.169,1027,0.0,11.29,1.52,
2.180,1038,0.0,11.31,1.52,
2.189,1038,0.0,11.19,1.52,
2.199,1038,0.0,11.00,1.52,
2.209,1038,0.0,10.82,1.52,
2.219,1038,0.0,10.71,1.52,
2.229,1038,0.0,10.68,1.52,
2.239,1025,0.0,10.70,1.52,
2.249,1025,0.0,10.74,1.52,
2.259,1025,0.0,10.79,1.52,
2.269,1025,0.0,10.83,1.52,
2.279,1025,0.0,10.87,1.52,
2.289,1025,0.0,10.91,1.52,
2.299,1036,0.0,10.91,1.52,
2.309,1036,0.0,10.76,1.52,
2.319,1036,0.0,10.58,1.52,
2.329,1036,0.0,10.43,1.52,
2.339,1036,0.0,10.36,1.52,
2.349,1036,0.0,10.36,1.52,
2.359,1028,0.0,10.40,1.52,
2.369,1028,0.0,10.45,1.52,
2.379,1028,0.0,10.50,1.52,
2.389,1028,0.0,10.55,1.52,
2.399,1028,0.0,10.60,1.52,
2.409,1028,0.0,10.65,1.52,
2.419,1038,0.0,10.59,1.52,
2.429,1038,0.0,10.42,1.52,
2.439,1038,0.0,10.25,1.52,
2.449,1038,0.0,10.14,1.52,
2.459,1038,0.0,10.11,1.52,
2.469,1032,0.0,10.13,1.52,
2.479,1032,0.0,10.19,1.52,
2.489,1032,0.0,10.25,1.52,
2.499,1032,0.0,10.31,1.52,
2.509,1032,0.0,10.37,1.52,
2.519,1032,0.0,10.43,1.52,
2.529,1041,0.0,10.46,1.52,
2.539,1041,0.0,10.34,1.52,
2.549,1041,0.0,10.17,1.52,
2.559,1041,0.0,10.02,1.52,
2.569,1041,0.0,9.95,1.52,
2.579,1041,0.0,9.95,1.52,
2.589,1032,0.0,10.00,1.52,
2.599,1032,0.0,10.07,1.52,
2.609,1032,0.0,10.14,1.52,
2.619,1032,0.0,10.20,1.52,
2.629,1032,0.0,10.26,1.52,
2.639,1032,0.0,10.32,1.52,
2.649,1043,0.0,10.30,1.52,
2.659,1043,0.0,10.15,1.52,
2.669,1043,0.0,9.99,1.52,
2.679,1043,0.0,9.88,1.52,
2.689,1043,0.0,9.85,1.52,
2.699,1043,0.0,9.88,1.52,
2.709,1033,0.0,9.94,1.52,
2.719,1033,0.0,10.01,1.52,
2.729,1033,0.0,10.08,1.52,
2.739,1033,0.0,10.15,1.52,
2.749,1033,0.0,10.21,1.52,
2.759,1041,0.0,10.25,1.52,
2.769,1041,0.0,10.16,1.52,
2.779,1041,0.0,10.00,1.52,
2.789,1041,0.0,9.85,1.52,
2.799,1041,0.0,9.78,1.52,
2.809,1041,0.0,9.78,1.52,
2.819,1033,0.0,9.83,1.52,
2.829,1033,0.0,9.90,1.52,
2.839,1033,0.0,9.97,1.52,
2.849,1033,0.0,10.04,1.52,
2.859,1033,0.0,10.11,1.52,
2.869,1033,0.0,10.18,1.52,
2.879,1041,0.0,10.18,1.52,
2.889,1041,0.0,10.04,1.52,
2.899,1041,0.0,9.88,1.52,
2.909,1041,0.0,9.76,1.52,
2.919,1041,0.0,9.73,1.52,
2.929,1041,0.0,9.75,1.52,
2.939,1034,0.0,9.81,1.52,
2.949,1034,0.0,9.88,1.52,
2.959,1034,0.0,9.95,1.52,
2.969,1034,0.0,10.02,1.52,
2.979,1034,0.0,10.09,1.52,
2.989,1042,0.0,10.15,1.52,
2.999,1042,0.0,10.08,1.52,
3.009,1042,0.0,9.92,1.52,
3.019,1042,0.0,9.77,1.52,
3.029,1042,0.0,9.69,1.52,
3.039,1042,0.0,9.69,1.52,
3.049,1028,0.0,9.73,1.52,
3.059,1028,0.0,9.80,1.52,
3.069,1028,0.0,9.87,1.52,
3.079,1028,0.0,9.94,1.52,
3.089,1028,0.0,10.01,1.52,
3.099,1028,0.0,10.08,1.52,
3.109,1039,0.0,10.10,1.52,
3.119,1039,0.0,9.98,1.52,
3.129,1039,0.0,9.82,1.52,
3.139,1039,0.0,9.69,1.52,
3.149,1039,0.0,9.64,1.52,
3.159,1039,0.0,9.66,1.52,
3.169,1032,0.0,9.72,1.52,
3.179,1032,0.0,9.79,1.52,
3.189,1032,0.0,9.86,1.52,
3.199,1032,0.0,9.93,1.52,
3.209,1032,0.0,10.00,1.52,
3.219,1032,0.0,10.07,1.52,
3.229,1042,0.0,10.03,1.52,
3.239,1042,0.0,9.88,1.52,
3.249,1042,0.0,9.73,1.52,
3.259,1042,0.0,9.64,1.52,
3.269,1042,0.0,9.63,1.52,
3.279,1034,0.0,9.67,1.52,
3.289,1034,0.0,9.74,1.52,
3.299,1034,0.0,9.82,1.52,
3.309,1034,0.0,9.89,1.52,
3.319,1034,0.0,9.96,1.52,
3.329,1034,0.0,10.03,1.52,
3.339,1041,0.0,10.07,1.52,
3.349,1041,0.0,9.96,1.52,
3.359,1041,0.0,9.80,1.52,
3.369,1041,0.0,9.67,1.52,
3.379,1041,0.0,9.62,1.52,
3.389,1041,0.0,9.63,1.52,
3.399,1033,0.0,9.69,1.52,
3.409,1033,0.0,9.76,1.52,
3.419,1033,0.0,9.84,1.52,
3.429,1033,0.0,9.91,1.52,
3.439,1033,0.0,9.98,1.52,
3.449,1033,0.0,10.05,1.52,
3.459,1014,0.0,10.05,1.52,
3.469,1014,0.0,9.92,1.52,
3.479,1014,0.0,9.77,1.52,
3.489,1014,0.0,9.65,1.52,
3.499,1014,0.0,9.60,1.52,
3.509,1014,0.0,9.61,1.52,
3.520,921,0.0,9.67,1.52,
3.529,921,0.0,9.75,1.52,
3.539,921,0.0,9.83,1.52,
3.549,921,0.0,9.90,1.52,
3.559,921,0.0,9.97,1.52,
3.569,921,0.0,10.04,1.52,
3.579,921,0.0,10.11,1.52,
3.589,851,0.0,10.16,1.52,
3.599,851,0.0,10.11,1.52,
3.609,851,0.0,9.98,1.52,
3.619,851,0.0,9.83,1.52,
3.629,851,0.0,9.71,1.52,
3.639,851,0.0,9.66,1.52,
3.649,851,0.0,9.67,1.52,
3.659,851,0.0,9.73,1.52,
3.669,851,0.0,9.80,1.52,
3.679,739,0.0,9.87,1.52,
3.689,739,0.0,9.94,1.52,
3.699,739,0.0,10.01,1.52,
3.709,739,0.0,10.08,1.52,
3.719,739,0.0,10.15,1.52,
3.729,739,0.0,10.21,1.52,
3.739,739,0.0,10.27,1.52,
3.749,739,0.0,10.33,1.52,
3.759,739,0.0,10.38,1.52,
3.769,656,0.0,10.38,1.52,
3.779,656,0.0,10.29,1.52,
3.789,656,0.0,10.16,1.52,
3.799,656,0.0,10.03,1.52,
3.809,656,0.0,9.92,1.52,
3.819,656,0.0,9.85,1.52,
3.829,656,0.0,9.85,1.52,
3.839,656,0.0,9.89,1.52,
3.849,656,0.0,9.96,1.52,
3.859,656,0.0,10.03,1.52,
3.869,656,0.0,10.10,1.52,
3.879,656,0.0,10.17,1.52,
3.889,656,0.0,10.23,1.52,
