Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
0.789,2787,96.3,12.21,0.75,
0.799,2968,96.3,12.21,0.81,
0.809,2968,96.4,12.22,0.81,
0.819,2915,96.4,12.22,0.81,
0.830,2915,96.4,12.22,0.81,
0.839,3084,96.5,12.22,0.80,
0.849,3084,96.4,12.22,0.81,
0.860,3038,96.5,12.22,0.81,
0.869,3038,96.4,12.22,0.81,
0.879,3213,96.4,12.22,0.85,
0.889,3213,96.5,12.22,0.87,
0.899,3170,96.5,12.22,0.87,
0.910,3340,96.5,12.22,0.87,
0.919,3340,96.5,12.22,0.87,
0.929,3292,96.5,12.22,0.87,
0.939,3292,96.5,12.22,0.87,
0.950,3459,96.5,12.22,0.87,
0.959,3459,96.5,12.23,0.89,
0.969,3404,96.5,12.23,0.91,
0.979,3577,96.5,12.23,0.91,
0.989,3577,96.5,12.23,0.91,
0.999,3516,96.5,12.23,0.91,
1.009,3516,96.5,12.23,0.91,
1.019,3688,96.5,12.23,0.91,
1.029,3623,96.5,12.23,0.91,
1.039,3623,96.5,12.23,0.93,
1.049,3801,96.5,12.23,0.94,
1.059,3801,96.5,12.23,0.94,
1.069,3728,96.6,12.23,0.95,
1.079,3909,96.6,12.23,0.94,
1.089,3909,96.5,12.23,0.95,
1.099,3835,96.6,12.23,0.95,
1.109,4006,96.6,12.23,0.94,
1.119,4006,96.5,12.23,0.96,
1.129,3926,96.6,12.23,1.01,
1.139,4102,96.6,12.23,1.00,
1.149,4102,96.6,12.23,1.01,
1.159,4030,96.6,12.23,1.01,
1.169,4197,96.6,12.23,1.00,
1.179,4197,96.6,12.24,1.01,
1.189,4122,96.6,12.24,1.01,
1.199,4294,96.6,12.24,1.00,
1.209,4229,96.6,12.24,0.98,
1.219,4229,96.6,12.24,0.98,
1.229,4379,96.6,12.24,0.98,
1.239,4326,96.6,12.24,0.98,
1.250,4469,96.7,12.24,0.98,
1.259,4469,96.6,12.24,0.98,
1.269,4416,96.7,12.24,0.98,
1.279,4560,96.6,12.24,0.98,
1.289,4498,96.6,12.24,1.02,
1.299,4498,96.7,12.24,1.03,
1.309,4643,96.7,12.24,1.02,
1.319,4589,96.6,12.24,1.03,
1.329,4721,96.7,12.24,1.03,
1.339,4721,96.6,12.24,1.03,
1.349,4667,96.6,12.24,1.03,
1.359,4799,96.6,12.24,1.02,
1.369,4748,96.7,12.25,1.05,
1.379,4874,96.7,12.25,1.06,
1.389,4874,96.6,12.25,1.06,
1.399,4826,96.7,12.25,1.06,
1.409,4949,96.7,12.25,1.06,
1.419,4898,96.6,12.25,1.06,
1.429,5030,96.7,12.25,1.06,
1.440,4972,96.7,12.25,1.06,
1.449,4972,96.7,12.25,1.04,
1.459,5098,96.7,12.25,1.02,
1.469,5051,96.7,12.26,1.02,
1.479,5167,96.7,12.26,1.02,
1.489,5114,96.7,12.26,1.01,
1.499,5241,96.7,12.26,1.02,
1.510,5183,96.7,12.26,1.02,
1.519,5183,96.7,12.26,1.02,
1.529,5299,96.7,12.26,1.03,
1.539,5249,96.6,12.26,1.04,
1.549,5261,96.7,12.26,1.04,
1.559,5211,96.7,12.26,1.04,
1.569,5177,96.7,12.26,1.04,
1.579,5124,96.7,12.26,1.04,
1.589,5234,96.7,12.26,1.04,
1.601,5183,96.7,12.26,1.04,
1.609,5183,96.7,12.26,1.08,
1.619,5310,96.7,12.26,1.52,
1.629,5254,96.7,12.26,1.52,
1.639,5376,96.7,12.26,1.52,
1.649,5329,96.8,12.26,1.52,
1.659,5443,96.8,12.26,1.52,
1.669,5391,96.7,12.26,1.52,
1.679,5505,96.7,12.26,1.52,
1.689,5505,96.7,12.26,1.52,
1.699,5455,96.8,12.26,1.22,
1.709,5561,96.8,12.26,1.16,
1.719,5510,96.7,12.27,1.16,
1.729,5481,96.7,12.27,1.16,
1.739,5430,96.7,12.27,1.16,
1.749,5393,96.7,12.27,1.16,
1.759,5354,96.7,12.27,1.16,
1.769,5317,96.8,12.27,1.16,
1.780,5273,96.7,12.27,1.41,
1.789,5273,96.8,12.27,1.52,
1.799,5243,96.8,12.27,1.52,
1.809,5196,96.8,12.27,1.52,
1.819,5166,96.7,12.27,1.52,
1.829,5125,96.8,12.27,1.52,
1.839,5097,96.8,12.27,1.52,
1.850,5056,96.8,12.27,1.52,
1.859,5056,96.8,12.27,1.52,
1.869,5027,96.8,12.27,1.52,
1.879,4991,96.8,12.27,1.52,
1.889,4963,96.7,12.27,1.52,
1.899,4922,96.8,12.27,1.52,
1.909,4897,96.8,12.27,1.52,
1.919,4897,96.7,12.27,1.52,
1.929,4859,96.8,12.27,1.52,
1.939,4835,96.7,12.27,1.52,
1.949,4799,96.8,12.27,1.52,
1.960,4775,96.8,12.27,1.52,
1.969,4775,96.8,12.27,1.52,
1.979,4739,96.8,12.27,1.52,
1.989,4714,96.8,12.27,1.52,
1.999,4675,96.8,12.27,1.52,
2.009,4675,96.7,12.27,1.52,
2.019,4654,96.8,12.27,1.52,
2.029,4618,96.7,12.27,1.52,
2.039,4596,96.7,12.27,1.52,
2.049,4560,96.8,12.27,1.52,
2.059,4560,96.8,12.27,1.52,
2.069,4539,96.8,12.27,1.52,
2.079,4503,96.8,12.27,1.52,
2.089,4482,96.8,12.27,1.52,
2.099,4482,96.8,12.27,1.52,
2.109,4444,96.8,12.27,1.52,
2.119,4424,96.7,12.27,1.52,
2.129,4424,96.8,12.27,1.52,
2.139,4386,96.8,12.27,1.52,
2.149,4367,96.8,12.27,1.52,
2.159,4327,96.8,12.27,1.52,
2.169,4327,96.8,12.27,1.52,
2.179,4308,96.8,12.27,1.52,
2.189,4272,96.7,12.27,1.52,
2.199,4272,96.8,12.27,1.52,
2.209,4254,96.8,12.27,1.52,
2.219,4214,96.7,12.27,1.52,
2.229,4192,96.8,12.27,1.52,
2.239,4192,96.8,12.27,1.52,
2.249,4155,96.8,12.27,1.52,
2.261,4133,96.7,12.27,1.52,
2.269,4133,96.8,12.27,1.52,
2.279,4095,96.8,12.27,1.52,
2.289,4073,96.8,12.27,1.52,
2.299,4073,96.7,12.27,1.52,
2.309,4035,96.8,12.27,1.52,
2.319,4015,96.8,12.27,1.52,
2.329,4015,96.8,12.27,1.52,
2.339,3977,96.8,12.27,1.52,
2.349,3956,96.8,12.27,1.52,
2.359,3956,96.8,12.27,1.52,
2.372,3917,96.8,12.27,1.52,
2.379,3896,96.7,12.27,1.52,
2.389,3896,96.8,12.27,1.52,
2.399,3858,96.8,12.27,1.52,
2.409,3837,96.8,12.27,1.52,
2.419,3837,96.8,12.27,1.52,
2.429,3797,96.8,12.27,1.52,
2.439,3797,96.8,12.27,1.52,
2.449,3778,96.7,12.27,1.52,
2.459,3737,96.8,12.27,1.52,
2.469,3737,96.7,12.27,1.52,
2.480,3718,96.7,12.27,1.52,
2.490,3679,96.8,12.27,1.52,
2.499,3679,96.7,12.27,1.52,
2.509,3657,96.8,12.27,1.52,
2.519,3657,96.8,12.27,1.52,
2.529,3619,96.7,12.27,1.52,
2.539,3598,96.7,12.27,1.52,
2.549,3598,96.7,12.27,1.52,
2.559,3558,96.8,12.27,1.52,
2.569,3558,96.8,12.27,1.52,
2.580,3537,96.7,12.27,1.52,
2.589,3498,96.7,12.27,1.52,
2.599,3498,96.8,12.27,1.52,
2.609,3478,96.7,12.27,1.52,
2.619,3478,96.7,12.27,1.52,
2.629,3437,96.8,12.27,1.52,
2.639,3437,96.8,12.27,1.52,
2.649,3418,96.8,12.27,1.52,
2.659,3377,96.7,12.27,1.52,
2.669,3377,96.8,12.27,1.52,
2.679,3357,96.8,12.27,1.52,
2.689,3357,96.8,12.27,1.52,
2.699,3317,96.8,12.27,1.52,
2.709,3317,96.8,12.27,1.52,
2.719,3293,96.8,12.27,1.52,
2.729,3293,96.8,12.27,1.52,
2.739,3253,96.8,12.27,1.52,
2.749,3253,96.8,12.27,1.52,
2.759,3234,96.8,12.27,1.52,
2.769,3191,96.8,12.27,1.52,
2.779,3191,96.8,12.27,1.52,
2.789,3172,96.7,12.27,1.52,
2.799,3172,96.8,12.27,1.52,
2.809,3130,96.7,12.27,1.52,
2.819,3130,96.8,12.27,1.52,
2.829,3111,96.8,12.27,1.52,
2.839,3111,96.7,12.27,1.52,
2.849,3067,96.8,12.27,1.52,
2.859,3067,96.7,12.27,1.52,
2.869,3049,96.7,12.27,1.52,
2.879,3049,96.8,12.27,1.52,
2.889,3004,96.8,12.27,1.52,
2.899,3004,96.8,12.27,1.52,
2.909,2984,96.8,12.27,1.52,
2.919,2984,96.7,12.27,1.52,
2.932,2939,96.8,12.27,1.52,
2.939,2939,96.7,12.27,1.52,
2.949,2919,96.8,12.27,1.52,
2.959,2919,96.8,12.27,1.52,
2.969,2877,96.7,12.27,1.52,
2.979,2877,96.8,12.27,1.52,
2.990,2857,96.7,12.27,1.52,
2.999,2857,96.8,12.27,1.52,
3.009,2857,96.8,12.27,1.52,
3.021,2811,96.7,12.27,1.52,
3.029,2811,96.7,12.27,1.52,
3.039,2790,96.8,12.27,1.52,
3.049,2790,96.8,12.27,1.52,
3.059,2747,96.8,12.27,1.52,
3.069,2747,96.7,12.27,1.52,
3.079,2728,96.7,12.27,1.52,
3.089,2728,96.7,12.27,1.52,
3.099,2678,96.7,12.27,1.52,
3.109,2678,96.8,12.27,1.52,
3.119,2678,96.7,12.27,1.52,
3.129,2658,96.8,12.27,1.52,
3.139,2658,96.8,12.27,1.52,
3.149,2615,96.7,12.27,1.52,
3.159,2615,96.8,12.27,1.52,
3.169,2596,96.7,12.27,1.52,
3.179,2596,96.7,12.27,1.52,
3.189,2596,96.7,12.27,1.52,
3.199,2548,96.7,12.27,1.52,
3.209,2548,96.7,12.27,1.52,
3.219,2528,96.8,12.27,1.52,
3.229,2528,96.7,12.27,1.52,
3.240,2479,96.7,12.27,1.52,
3.249,2479,96.8,12.27,1.52,
3.259,2479,96.7,12.27,1.52,
3.269,2458,96.7,12.27,1.52,
3.279,2458,96.7,12.27,1.52,
3.289,2410,96.8,12.27,1.52,
3.299,2410,96.8,12.27,1.52,
3.309,2410,96.7,12.27,1.52,
3.319,2389,96.7,12.27,1.52,
3.329,2389,96.7,12.27,1.52,
3.339,2338,96.8,12.27,1.52,
3.349,2338,96.8,12.27,1.52,
3.359,2338,96.8,12.27,1.52,
3.369,2318,96.7,12.27,1.52,
3.379,2318,96.7,12.27,1.52,
3.389,2318,96.7,12.27,1.52,
3.399,2268,96.7,12.27,1.52,
3.409,2268,96.7,12.27,1.52,
3.419,2248,96.8,12.27,1.52,
3.429,2248,96.7,12.27,1.52,
3.439,2248,96.7,12.27,1.52,
3.449,2196,96.7,12.27,1.52,
3.459,2196,96.8,12.27,1.52,
3.469,2196,96.7,12.27,1.52,
3.479,2173,96.8,12.27,1.52,
3.489,2173,96.8,12.27,1.52,
3.499,2173,96.7,12.27,1.52,
3.509,2123,96.8,12.27,1.52,
3.519,2123,96.7,12.27,1.52,
3.530,2102,96.8,12.27,1.52,
3.539,2102,96.8,12.27,1.52,
3.549,2102,96.8,12.27,1.52,
3.559,2046,96.7,12.27,1.52,
3.569,2046,96.7,12.27,1.52,
3.579,2046,96.8,12.27,1.52,
3.589,2024,96.7,12.27,1.52,
3.599,2024,96.8,12.27,1.52,
3.609,2024,96.8,12.27,1.52,
3.619,1967,96.7,12.27,1.52,
3.629,1967,96.8,12.27,1.52,
3.639,1967,96.7,12.27,1.52,
3.650,1944,96.8,12.27,1.52,
3.659,1944,96.7,12.27,1.52,
3.669,1944,96.7,12.27,1.52,
3.679,1944,96.8,12.27,1.52,
3.689,1886,96.8,12.27,1.52,
3.699,1886,96.7,12.27,1.52,
3.709,1886,96.8,12.27,1.52,
3.719,1865,96.8,12.27,1.52,
3.729,1865,96.7,12.27,1.52,
3.739,1865,96.8,12.27,1.52,
3.749,1806,96.8,12.27,1.52,
3.759,1806,96.7,12.27,1.52,
3.769,1806,96.7,12.27,1.52,
3.779,1806,96.7,12.27,1.52,
3.789,1781,96.8,12.27,1.52,
3.799,1781,96.8,12.27,1.52,
3.809,1781,96.7,12.27,1.52,
3.819,1717,96.8,12.27,1.52,
3.829,1717,96.7,12.27,1.52,
3.839,1717,96.7,12.27,1.52,
3.849,1717,96.7,12.27,1.52,
3.859,1694,96.8,12.27,1.52,
3.869,1694,96.7,12.27,1.52,
3.879,1694,96.8,12.27,1.52,
3.889,1634,96.7,12.27,1.52,
3.899,1634,96.7,12.27,1.52,
3.909,1634,96.8,12.27,1.52,
3.919,1634,96.8,12.27,1.52,
3.929,1610,96.7,12.27,1.52,
3.939,1610,96.7,12.27,1.52,
3.949,1610,96.8,12.27,1.52,
3.959,1610,96.8,12.27,1.52,
3.969,1551,96.7,12.27,1.52,
3.979,1551,96.7,12.27,1.52,
3.989,1551,96.7,12.27,1.52,
3.999,1551,96.8,12.27,1.52,
4.009,1526,96.8,12.27,1.52,
4.019,1526,96.7,12.27,1.52,
4.029,1526,96.7,12.27,1.52,
4.039,1526,96.7,12.27,1.52,
4.049,1468,96.8,12.27,1.52,
4.059,1468,96.7,12.27,1.52,
4.069,1468,96.7,12.27,1.52,
4.079,1468,96.7,12.27,1.52,
4.089,1445,96.8,12.27,1.52,
4.099,1445,96.8,12.27,1.52,
4.109,1445,96.8,12.27,1.52,
4.119,1445,96.8,12.27,1.52,
4.129,1384,96.7,12.27,1.52,
4.139,1384,96.8,12.27,1.52,
4.149,1384,96.8,12.27,1.52,
4.159,1384,96.8,12.27,1.52,
4.169,1384,96.8,12.27,1.52,
4.179,1357,96.8,12.27,1.52,
4.189,1357,96.7,12.27,1.52,
4.199,1357,96.8,12.27,1.52,
4.209,1357,96.7,12.27,1.52,
4.219,1292,96.7,12.27,1.52,
4.229,1292,96.8,12.27,1.52,
4.239,1292,96.7,12.27,1.52,
4.249,1292,96.8,12.27,1.52,
4.259,1292,96.8,12.27,1.52,
4.269,1263,96.8,12.27,1.52,
4.279,1263,96.8,12.27,1.52,
4.289,1263,96.7,12.27,1.52,
4.299,1263,96.8,12.27,1.52,
4.309,1263,96.7,12.27,1.52,
4.319,1192,96.7,12.27,1.52,
4.329,1192,96.7,12.27,1.52,
4.339,1192,96.7,12.27,1.52,
4.349,1192,96.7,12.27,1.52,
4.359,1192,96.8,12.27,1.52,
4.369,1160,96.7,12.27,1.52,
4.379,1160,96.7,12.27,1.52,
4.389,1160,96.7,12.27,1.52,
4.399,1160,96.8,12.27,1.52,
4.409,1160,96.8,12.27,1.52,
4.419,1160,96.8,12.27,1.52,
4.429,1081,96.8,12.27,1.52,
4.440,1081,96.8,12.27,1.52,
4.449,1081,96.7,12.27,1.52,
4.459,1081,96.8,12.27,1.52,
4.469,1081,96.7,12.27,1.52,
4.479,1081,96.7,12.27,1.52,
4.489,1045,96.7,12.27,1.52,
4.499,1045,96.8,12.27,1.52,
4.509,1045,96.7,12.27,1.52,
4.519,1045,96.8,12.27,1.52,
4.529,1045,96.8,12.27,1.52,
4.539,1045,96.7,12.27,1.52,
4.551,953,96.8,12.27,1.52,
4.559,953,96.8,12.27,1.52,
4.569,953,96.8,12.27,1.52,
4.579,953,96.8,12.27,1.52,
4.589,953,96.8,12.27,1.52,
4.599,953,96.8,12.27,1.52,
4.609,953,96.7,12.27,1.52,
4.619,911,96.8,12.27,1.52,
4.629,911,96.8,12.27,1.52,
4.639,911,96.8,12.27,1.52,
4.649,911,96.7,12.27,1.52,
4.659,911,96.8,12.27,1.52,
4.669,911,96.7,12.27,1.52,
4.679,911,96.8,12.27,1.52,
4.689,793,96.7,12.27,1.52,
4.699,793,96.8,12.27,1.52,
4.709,793,96.8,12.27,1.52,
4.719,793,96.8,12.27,1.52,
4.729,793,96.7,12.27,1.52,
4.739,793,96.7,12.27,1.52,
4.749,793,96.8,12.27,1.52,
4.759,793,96.7,12.27,1.52,
4.769,739,96.7,12.27,1.52,
4.779,739,96.7,12.27,1.52,
4.789,739,96.7,12.27,1.52,
4.799,739,96.7,12.27,1.52,
4.809,739,96.8,12.27,1.52,
4.819,739,96.8,12.27,1.52,
4.829,739,96.8,12.27,1.52,
4.839,739,96.7,12.27,1.52,
4.849,739,96.7,12.27,1.52,
4.859,739,96.7,12.27,1.52,
4.872,739,96.7,12.27,1.52,
4.879,739,96.7,12.27,1.52,
4.889,739,96.7,12.27,1.52,
