Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
2.119,3652,0.0,6.81,1.52,
2.129,3620,0.0,6.79,1.52,
2.139,3620,0.0,6.84,1.52,
2.149,3595,0.0,6.80,1.52,
2.159,3563,0.0,6.75,1.52,
2.169,3563,0.0,6.78,1.52,
2.179,3537,0.0,6.81,1.52,
2.189,3537,0.0,6.72,1.52,
2.199,3504,0.0,6.72,1.52,
2.210,3476,0.0,6.80,1.52,
2.219,3476,0.0,6.72,1.52,
2.229,3441,0.0,6.69,1.52,
2.239,3441,0.0,6.73,1.52,
2.249,3413,0.0,6.75,1.52,
2.259,3413,0.0,6.67,1.52,
2.269,3380,0.0,6.67,1.52,
2.279,3354,0.0,6.76,1.52,
2.289,3354,0.0,6.70,1.52,
2.299,3322,0.0,6.66,1.52,
2.309,3322,0.0,6.70,1.52,
2.319,3297,0.0,6.77,1.52,
2.331,3297,0.0,6.68,1.52,
2.339,3264,0.0,6.67,1.52,
2.349,3264,0.0,6.74,1.52,
2.359,3236,0.0,6.75,1.52,
2.369,3236,0.0,6.68,1.52,
2.379,3201,0.0,6.69,1.52,
2.389,3201,0.0,6.78,1.52,
2.399,3172,0.0,6.74,1.52,
2.409,3137,0.0,6.69,1.52,
2.419,3137,0.0,6.72,1.52,
2.429,3110,0.0,6.82,1.52,
2.442,3110,0.0,6.74,1.52,
2.449,3076,0.0,6.70,1.52,
2.459,3076,0.0,6.74,1.52,
2.469,3050,0.0,6.84,1.52,
2.479,3050,0.0,6.75,1.52,
2.489,3017,0.0,6.72,1.52,
2.499,3017,0.0,6.77,1.52,
2.509,2990,0.0,6.88,1.52,
2.519,2990,0.0,6.79,1.52,
2.529,2954,0.0,6.76,1.52,
2.539,2954,0.0,6.81,1.52,
2.550,2925,0.0,6.92,1.52,
2.559,2925,0.0,6.84,1.52,
2.569,2889,0.0,6.80,1.52,
2.579,2889,0.0,6.84,1.52,
2.589,2889,0.0,6.95,1.52,
2.599,2860,0.0,6.91,1.52,
2.609,2860,0.0,6.85,1.52,
2.619,2824,0.0,6.87,1.52,
2.629,2824,0.0,6.96,1.52,
2.639,2796,0.0,6.98,1.52,
2.649,2796,0.0,6.89,1.52,
2.659,2761,0.0,6.89,1.52,
2.669,2761,0.0,6.96,1.52,
2.679,2733,0.0,7.06,1.52,
2.689,2733,0.0,6.96,1.52,
2.700,2697,0.0,6.93,1.52,
2.709,2697,0.0,6.97,1.52,
2.719,2697,0.0,7.08,1.52,
2.729,2669,0.0,7.07,1.52,
2.739,2669,0.0,6.99,1.52,
2.749,2629,0.0,6.99,1.52,
2.760,2629,0.0,7.07,1.52,
2.769,2599,0.0,7.18,1.52,
2.779,2599,0.0,7.09,1.52,
2.789,2599,0.0,7.04,1.52,
2.799,2560,0.0,7.07,1.52,
2.809,2560,0.0,7.17,1.52,
2.819,2529,0.0,7.23,1.52,
2.829,2529,0.0,7.13,1.52,
2.839,2491,0.0,7.11,1.52,
2.849,2491,0.0,7.16,1.52,
2.859,2491,0.0,7.27,1.52,
2.869,2462,0.0,7.29,1.52,
2.879,2462,0.0,7.19,1.52,
2.889,2424,0.0,7.18,1.52,
2.899,2424,0.0,7.24,1.52,
2.909,2424,0.0,7.36,1.52,
2.919,2395,0.0,7.38,1.52,
2.929,2395,0.0,7.28,1.52,
2.939,2356,0.0,7.27,1.52,
2.949,2356,0.0,7.33,1.52,
2.959,2356,0.0,7.45,1.52,
2.969,2324,0.0,7.50,1.52,
2.979,2324,0.0,7.39,1.52,
2.989,2324,0.0,7.36,1.52,
2.999,2282,0.0,7.40,1.52,
3.009,2282,0.0,7.51,1.52,
3.019,2249,0.0,7.62,1.52,
3.029,2249,0.0,7.52,1.52,
3.039,2249,0.0,7.45,1.52,
3.049,2206,0.0,7.47,1.52,
3.059,2206,0.0,7.56,1.52,
3.069,2206,0.0,7.69,1.52,
3.079,2176,0.0,7.69,1.52,
3.090,2176,0.0,7.58,1.52,
3.099,2176,0.0,7.56,1.52,
3.109,2134,0.0,7.61,1.52,
3.119,2134,0.0,7.72,1.52,
3.129,2103,0.0,7.84,1.52,
3.139,2103,0.0,7.75,1.52,
3.149,2103,0.0,7.66,1.52,
3.159,2061,0.0,7.66,1.52,
3.169,2061,0.0,7.73,1.52,
3.179,2061,0.0,7.85,1.52,
3.189,2027,0.0,7.95,1.52,
3.200,2027,0.0,7.85,1.52,
3.209,2027,0.0,7.76,1.52,
3.219,1982,0.0,7.76,1.52,
3.229,1982,0.0,7.83,1.52,
3.239,1982,0.0,7.95,1.52,
3.249,1946,0.0,8.06,1.52,
3.259,1946,0.0,7.97,1.52,
3.269,1946,0.0,7.87,1.52,
3.279,1901,0.0,7.86,1.52,
3.289,1901,0.0,7.92,1.52,
3.299,1901,0.0,8.03,1.52,
3.309,1901,0.0,8.16,1.52,
3.319,1863,0.0,8.15,1.52,
3.329,1863,0.0,8.03,1.52,
3.339,1863,0.0,7.98,1.52,
3.349,1816,0.0,8.00,1.52,
3.359,1816,0.0,8.09,1.52,
3.369,1816,0.0,8.21,1.52,
3.379,1780,0.0,8.32,1.52,
3.389,1780,0.0,8.24,1.52,
3.399,1780,0.0,8.12,1.52,
3.409,1780,0.0,8.09,1.52,
3.422,1732,0.0,8.13,1.52,
3.429,1732,0.0,8.23,1.52,
3.439,1732,0.0,8.35,1.52,
3.449,1695,0.0,8.46,1.52,
3.459,1695,0.0,8.38,1.52,
3.469,1695,0.0,8.26,1.52,
3.479,1695,0.0,8.22,1.52,
3.489,1645,0.0,8.25,1.52,
3.499,1645,0.0,8.34,1.52,
3.509,1645,0.0,8.45,1.52,
3.519,1645,0.0,8.57,1.52,
3.532,1605,0.0,8.57,1.52,
3.539,1605,0.0,8.44,1.52,
3.549,1605,0.0,8.35,1.52,
3.559,1605,0.0,8.35,1.52,
3.569,1553,0.0,8.41,1.52,
3.579,1553,0.0,8.51,1.52,
3.589,1553,0.0,8.62,1.52,
3.599,1553,0.0,8.73,1.52,
3.609,1513,0.0,8.69,1.52,
3.619,1513,0.0,8.56,1.52,
3.629,1513,0.0,8.48,1.52,
3.639,1513,0.0,8.48,1.52,
3.649,1459,0.0,8.55,1.52,
3.659,1459,0.0,8.65,1.52,
3.669,1459,0.0,8.76,1.52,
3.679,1459,0.0,8.87,1.52,
3.689,1421,0.0,8.89,1.52,
3.699,1421,0.0,8.76,1.52,
3.709,1421,0.0,8.64,1.52,
3.719,1421,0.0,8.61,1.52,
3.729,1369,0.0,8.65,1.52,
3.739,1369,0.0,8.74,1.52,
3.749,1369,0.0,8.85,1.52,
3.759,1369,0.0,8.95,1.52,
3.769,1369,0.0,9.05,1.52,
3.779,1331,0.0,9.05,1.52,
3.789,1331,0.0,8.92,1.52,
3.799,1331,0.0,8.80,1.52,
3.809,1331,0.0,8.76,1.52,
3.819,1331,0.0,8.79,1.52,
3.829,1277,0.0,8.87,1.52,
3.839,1277,0.0,8.97,1.52,
3.851,1277,0.0,9.07,1.52,
3.859,1277,0.0,9.17,1.52,
3.869,1238,0.0,9.25,1.52,
3.879,1238,0.0,9.17,1.52,
3.889,1238,0.0,9.03,1.52,
3.899,1238,0.0,8.93,1.52,
3.909,1238,0.0,8.92,1.52,
3.920,1180,0.0,8.97,1.52,
3.929,1180,0.0,9.06,1.52,
3.939,1180,0.0,9.16,1.52,
3.949,1180,0.0,9.25,1.52,
3.959,1180,0.0,9.34,1.52,
3.969,1180,0.0,9.43,1.52,
3.979,1138,0.0,9.42,1.52,
3.989,1138,0.0,9.29,1.52,
3.999,1138,0.0,9.16,1.52,
4.009,1138,0.0,9.10,1.52,
4.019,1138,0.0,9.11,1.52,
4.029,1074,0.0,9.18,1.52,
4.039,1074,0.0,9.27,1.52,
4.049,1074,0.0,9.36,1.52,
4.059,1074,0.0,9.45,1.52,
4.069,1074,0.0,9.54,1.52,
4.079,1074,0.0,9.62,1.52,
4.089,1029,0.0,9.66,1.52,
4.099,1029,0.0,9.56,1.52,
4.109,1029,0.0,9.42,1.52,
4.119,1029,0.0,9.30,1.52,
4.129,1029,0.0,9.26,1.52,
4.139,1029,0.0,9.29,1.52,
4.149,958,0.0,9.37,1.52,
4.159,958,0.0,9.46,1.52,
4.169,958,0.0,9.55,1.52,
4.179,958,0.0,9.63,1.52,
4.189,958,0.0,9.71,1.52,
4.199,958,0.0,9.79,1.52,
4.209,958,0.0,9.87,1.52,
4.219,908,0.0,9.89,1.52,
4.229,908,0.0,9.78,1.52,
4.239,908,0.0,9.64,1.52,
4.249,908,0.0,9.52,1.52,
4.259,908,0.0,9.46,1.52,
4.269,908,0.0,9.47,1.52,
4.279,908,0.0,9.53,1.52,
4.289,825,0.0,9.61,1.52,
4.299,825,0.0,9.69,1.52,
4.309,825,0.0,9.77,1.52,
4.319,825,0.0,9.85,1.52,
4.329,825,0.0,9.92,1.52,
4.339,825,0.0,9.99,1.52,
4.349,825,0.0,10.06,1.52,
4.359,825,0.0,10.13,1.52,
4.369,766,0.0,10.15,1.52,
4.379,766,0.0,10.07,1.52,
4.389,766,0.0,9.94,1.52,
4.402,766,0.0,9.81,1.52,
4.409,766,0.0,9.71,1.52,
4.419,766,0.0,9.68,1.52,
4.429,766,0.0,9.71,1.52,
4.439,766,0.0,9.78,1.52,
4.449,766,0.0,9.86,1.52,
4.459,661,0.0,9.93,1.52,
4.469,661,0.0,10.00,1.52,
4.479,661,0.0,10.07,1.52,
4.489,661,0.0,10.14,1.52,
4.499,661,0.0,10.21,1.52,
4.511,661,0.0,10.27,1.52,
4.519,661,0.0,10.33,1.52,
4.529,661,0.0,10.39,1.52,
4.539,661,0.0,10.45,1.52,
4.549,661,0.0,10.51,1.52,
4.560,584,0.0,10.55,1.52,
4.569,584,0.0,10.52,1.52,
4.579,584,0.0,10.42,1.52,
4.589,584,0.0,10.29,1.52,
4.599,584,0.0,10.17,1.52,
4.609,584,0.0,10.07,1.52,
4.619,584,0.0,10.00,1.52,
4.629,584,0.0,9.99,1.52,
4.639,584,0.0,10.03,1.52,
4.649,584,0.0,10.10,1.52,
4.659,584,0.0,10.17,1.52,
4.669,584,0.0,10.23,1.52,
4.679,584,0.0,10.29,1.52,
4.689,584,0.0,10.35,1.52,
4.699,584,0.0,10.41,1.52,
4.709,584,0.0,10.47,1.52,
4.719,584,0.0,10.53,1.52,
