Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
0.000,693,0.0,11.93,1.52,
0.009,693,0.0,11.73,1.52,
0.019,693,0.0,11.55,1.52,
0.029,693,0.0,11.44,1.52,
0.039,693,0.0,11.41,1.52,
0.049,693,0.0,11.42,1.51,
0.059,859,0.0,11.45,1.52,
0.069,859,0.0,11.47,1.52,
0.079,859,0.0,11.49,1.52,
0.089,859,0.0,11.51,1.52,
0.099,859,0.0,11.53,1.52,
0.109,859,0.0,11.55,1.52,
0.119,942,0.0,11.55,1.52,
0.129,942,0.0,11.41,1.52,
0.139,942,0.0,11.22,1.52,
0.149,942,0.0,11.05,1.52,
0.159,942,0.0,10.96,1.52,
0.169,942,0.0,10.95,1.52,
0.179,978,0.0,10.98,1.52,
0.189,978,0.0,11.02,1.52,
0.199,978,0.0,11.06,1.52,
0.209,978,0.0,11.10,1.52,
0.219,978,0.0,11.13,1.52,
0.229,978,0.0,11.16,1.52,
0.239,1016,0.0,11.19,1.52,
0.249,1016,0.0,11.10,1.52,
0.259,1016,0.0,10.93,1.52,
0.269,1016,0.0,10.78,1.52,
0.279,1016,0.0,10.72,1.52,
0.289,1016,0.0,10.72,1.52,
0.299,1028,0.0,10.76,1.52,
0.309,1028,0.0,10.81,1.52,
0.319,1028,0.0,10.85,1.52,
0.329,1028,0.0,10.89,1.52,
0.339,1028,0.0,10.93,1.52,
0.349,1028,0.0,10.97,1.52,
0.359,1043,0.0,10.93,1.52,
0.369,1043,0.0,10.76,1.52,
0.379,1043,0.0,10.58,1.52,
0.389,1043,0.0,10.46,1.52,
0.399,1043,0.0,10.43,1.52,
0.409,1043,0.0,10.45,1.52,
0.419,1033,0.0,10.50,1.52,
0.429,1033,0.0,10.55,1.52,
0.439,1033,0.0,10.60,1.52,
0.449,1033,0.0,10.65,1.52,
0.459,1033,0.0,10.70,1.52,
0.469,1130,0.0,10.69,1.52,
0.479,1130,0.0,10.53,1.52,
0.489,1130,0.0,10.35,1.52,
0.499,1130,0.0,10.23,1.52,
0.509,1130,0.0,10.20,1.52,
0.519,1130,0.0,10.23,1.52,
0.529,1075,0.0,10.29,1.52,
0.539,1075,0.0,10.35,1.52,
