Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
1.169,1036,0.0,9.78,1.52,
1.179,1036,0.0,9.85,1.52,
1.189,1036,0.0,9.92,1.52,
1.199,1036,0.0,9.99,1.52,
1.209,1036,0.0,10.06,1.52,
1.219,1045,0.0,10.04,1.52,
1.229,1045,0.0,9.89,1.52,
1.239,1045,0.0,9.74,1.52,
1.249,1045,0.0,9.64,1.52,
1.259,1045,0.0,9.62,1.52,
1.269,1045,0.0,9.65,1.52,
1.279,1038,0.0,9.72,1.52,
1.289,1038,0.0,9.80,1.52,
1.299,1038,0.0,9.87,1.52,
1.309,1038,0.0,9.94,1.52,
1.319,1038,0.0,10.01,1.52,
1.329,1048,0.0,10.05,1.52,
1.339,1048,0.0,9.95,1.52,
1.349,1048,0.0,9.79,1.52,
1.359,1048,0.0,9.65,1.52,
1.369,1048,0.0,9.59,1.52,
1.379,1048,0.0,9.60,1.52,
1.389,1040,0.0,9.66,1.52,
1.399,1040,0.0,9.74,1.52,
1.409,1040,0.0,9.82,1.52,
1.419,1040,0.0,9.89,1.52,
1.429,1040,0.0,9.96,1.52,
1.439,1040,0.0,10.03,1.52,
1.449,1046,0.0,10.01,1.52,
1.459,1046,0.0,9.87,1.52,
1.469,1046,0.0,9.72,1.52,
1.479,1046,0.0,9.62,1.52,
1.489,1046,0.0,9.60,1.52,
1.499,1046,0.0,9.63,1.52,
1.509,1038,0.0,9.70,1.52,
1.519,1038,0.0,9.78,1.52,
1.529,1038,0.0,9.85,1.52,
1.539,1038,0.0,9.92,1.52,
1.549,1038,0.0,9.99,1.52,
1.559,1044,0.0,10.04,1.52,
1.569,1044,0.0,9.94,1.52,
1.579,1044,0.0,9.78,1.52,
1.589,1044,0.0,9.64,1.52,
1.599,1044,0.0,9.58,1.52,
1.609,1044,0.0,9.59,1.52,
1.619,1034,0.0,9.65,1.52,
1.629,1034,0.0,9.73,1.52,
1.639,1034,0.0,9.81,1.52,
1.649,1034,0.0,9.88,1.52,
1.659,1034,0.0,9.95,1.52,
1.669,1034,0.0,10.02,1.52,
1.679,1041,0.0,10.02,1.52,
1.689,1041,0.0,9.88,1.52,
1.699,1041,0.0,9.72,1.52,
1.709,1041,0.0,9.61,1.52,
1.719,1041,0.0,9.59,1.52,
1.729,1041,0.0,9.62,1.52,
1.739,1036,0.0,9.69,1.52,
1.749,1036,0.0,9.77,1.52,
1.759,1036,0.0,9.84,1.52,
1.769,1036,0.0,9.91,1.52,
1.779,1036,0.0,9.98,1.52,
1.790,1043,0.0,10.03,1.52,
1.799,1043,0.0,9.95,1.52,
1.809,1043,0.0,9.79,1.52,
1.819,1043,0.0,9.65,1.52,
1.829,1043,0.0,9.58,1.52,
1.839,1043,0.0,9.58,1.52,
1.849,1034,0.0,9.63,1.52,
1.859,1034,0.0,9.70,1.52,
1.869,1034,0.0,9.78,1.52,
1.879,1034,0.0,9.85,1.52,
1.889,1034,0.0,9.92,1.52,
1.899,1034,0.0,9.99,1.52,
1.909,1042,0.0,9.99,1.52,
1.919,1042,0.0,9.86,1.52,
1.929,1042,0.0,9.70,1.52,
1.939,1042,0.0,9.59,1.52,
1.949,1042,0.0,9.56,1.52,
1.959,1042,0.0,9.59,1.52,
1.969,1034,0.0,9.66,1.52,
1.979,1034,0.0,9.74,1.52,
1.989,1034,0.0,9.82,1.52,
1.999,1034,0.0,9.89,1.52,
2.009,1034,0.0,9.96,1.52,
2.019,1034,0.0,10.02,1.52,
2.029,1043,0.0,9.96,1.52,
2.039,1043,0.0,9.81,1.52,
2.049,1043,0.0,9.66,1.52,
2.059,1043,0.0,9.58,1.52,
2.069,1043,0.0,9.58,1.52,
2.079,1035,0.0,9.63,1.52,
2.089,1035,0.0,9.70,1.52,
2.099,1035,0.0,9.78,1.52,
2.109,1035,0.0,9.85,1.52,
2.119,1035,0.0,9.92,1.52,
2.129,1035,0.0,9.99,1.52,
2.139,1043,0.0,10.01,1.52,
2.149,1043,0.0,9.89,1.52,
2.159,1043,0.0,9.73,1.52,
2.169,1043,0.0,9.61,1.52,
2.179,1043,0.0,9.57,1.52,
2.189,1043,0.0,9.59,1.52,
2.199,1034,0.0,9.65,1.52,
2.209,1034,0.0,9.73,1.52,
2.219,1034,0.0,9.81,1.52,
2.229,1034,0.0,9.88,1.52,
2.239,1034,0.0,9.95,1.52,
2.249,1034,0.0,10.02,1.52,
2.259,1043,0.0,9.97,1.52,
2.269,1043,0.0,9.82,1.52,
2.279,1043,0.0,9.67,1.52,
2.289,1043,0.0,9.58,1.52,
2.299,1043,0.0,9.58,1.52,
2.310,1036,0.0,9.62,1.52,
2.319,1036,0.0,9.69,1.52,
2.329,1036,0.0,9.77,1.52,
2.339,1036,0.0,9.84,1.52,
2.349,1036,0.0,9.91,1.52,
2.359,1036,0.0,9.98,1.52,
2.369,1044,0.0,10.01,1.52,
2.379,1044,0.0,9.89,1.52,
2.389,1044,0.0,9.73,1.52,
2.399,1044,0.0,9.60,1.52,
2.409,1044,0.0,9.55,1.52,
2.419,1044,0.0,9.57,1.52,
2.429,1038,0.0,9.63,1.52,
2.439,1038,0.0,9.71,1.52,
2.449,1038,0.0,9.79,1.52,
2.459,1038,0.0,9.86,1.52,
2.469,1038,0.0,9.93,1.52,
2.479,1038,0.0,10.00,1.52,
2.489,1045,0.0,9.96,1.52,
2.499,1045,0.0,9.81,1.52,
2.509,1045,0.0,9.66,1.52,
2.519,1045,0.0,9.57,1.52,
2.529,1045,0.0,9.56,1.52,
2.539,1035,0.0,9.60,1.52,
2.549,1035,0.0,9.67,1.52,
2.559,1035,0.0,9.75,1.52,
2.569,1035,0.0,9.83,1.52,
2.579,1035,0.0,9.90,1.52,
2.589,1035,0.0,9.97,1.52,
2.599,1044,0.0,10.01,1.52,
2.609,1044,0.0,9.90,1.52,
2.619,1044,0.0,9.74,1.52,
2.629,1044,0.0,9.61,1.52,
2.639,1044,0.0,9.56,1.52,
2.649,1044,0.0,9.57,1.52,
2.659,1037,0.0,9.63,1.52,
2.669,1037,0.0,9.71,1.52,
2.679,1037,0.0,9.79,1.52,
2.689,1037,0.0,9.86,1.52,
2.699,1037,0.0,9.93,1.52,
2.709,1037,0.0,10.00,1.52,
2.719,1046,0.0,9.97,1.52,
2.729,1046,0.8,9.84,1.52,
2.739,1046,2.0,9.72,1.52,
2.749,1046,3.4,9.70,1.52,
2.759,1046,5.1,9.77,1.52,
2.769,1046,6.8,9.85,1.52,
2.779,1028,8.6,9.92,1.52,
2.789,1028,10.2,9.99,1.52,
2.799,1028,11.8,10.06,1.52,
2.809,1028,13.3,10.13,1.52,
2.819,1028,14.9,10.19,1.52,
2.829,1038,16.6,10.25,1.52,
2.839,1038,18.3,10.26,1.52,
2.849,1038,20.1,10.28,1.52,
2.859,1038,21.8,10.34,1.52,
2.869,1038,23.7,10.40,1.52,
2.879,1038,25.6,10.46,1.52,
2.889,1012,27.4,10.51,1.52,
2.899,1012,29.1,10.56,1.52,
2.909,1012,30.7,10.61,1.52,
2.919,1012,32.0,10.66,1.52,
2.929,1012,33.6,10.71,1.52,
2.939,1012,35.0,10.76,1.52,
2.949,1033,36.6,10.80,1.52,
2.959,1033,38.0,10.83,1.52,
2.969,1033,39.5,10.87,1.52,
2.979,1033,41.0,10.91,1.52,
2.989,1033,42.5,10.95,1.52,
2.999,1033,44.3,10.99,1.52,
3.009,1010,45.8,11.03,1.52,
3.019,1010,47.4,11.07,1.52,
3.029,1010,48.9,11.11,1.52,
3.039,1010,50.6,11.14,1.52,
3.049,1010,52.2,11.17,1.52,
3.059,1010,53.8,11.20,1.52,
3.069,1033,55.5,11.23,1.52,
3.079,1033,56.9,11.26,1.52,
3.089,1033,58.2,11.29,1.52,
3.099,1033,59.4,11.32,1.52,
3.109,1033,60.7,11.35,1.52,
3.119,1033,62.2,11.38,1.52,
3.129,1010,63.8,11.41,1.52,
3.139,1010,65.4,11.44,1.52,
3.149,1010,66.9,11.47,1.52,
3.159,1010,68.4,11.49,1.52,
3.169,1010,70.0,11.51,1.52,
3.179,1010,72.1,11.53,1.52,
3.189,1034,74.4,11.55,1.52,
3.199,1034,76.6,11.57,1.52,
3.209,1034,78.7,11.59,1.52,
3.219,1034,80.7,11.61,1.52,
3.229,1034,82.9,11.63,1.52,
3.239,1011,85.2,11.65,1.52,
3.249,1011,86.9,11.67,1.52,
3.259,1011,88.7,11.69,1.52,
3.269,1011,90.2,11.71,1.52,
3.279,1011,91.0,11.73,1.52,
3.289,1011,91.4,11.75,1.52,
3.299,1035,91.6,11.76,1.52,
3.309,1035,91.6,11.77,1.52,
3.319,1035,91.7,11.79,1.52,
3.329,1035,91.7,11.80,1.52,
3.339,1035,91.7,11.81,1.52,
3.349,1035,91.7,11.82,1.52,
3.359,1011,91.7,11.83,1.52,
3.369,1011,91.8,11.84,1.52,
3.379,1011,91.8,11.85,1.52,
3.389,1011,91.8,11.86,1.52,
3.399,1011,91.8,11.87,1.52,
3.409,1011,91.8,11.88,1.52,
3.419,1033,91.9,11.89,1.52,
3.429,1033,91.9,11.90,1.52,
3.439,1033,91.9,11.91,1.52,
3.449,1033,92.0,11.92,1.52,
3.459,1033,92.0,11.93,1.52,
3.469,1033,92.0,11.94,1.52,
3.479,1009,92.0,11.95,1.52,
3.489,1009,92.1,11.96,1.52,
3.499,1009,92.1,11.97,1.52,
3.509,1009,92.1,11.98,1.52,
3.519,1009,92.1,11.99,1.52,
3.529,1009,92.1,12.00,1.52,
3.539,1033,92.1,12.01,1.52,
3.549,1033,92.1,12.02,1.52,
3.559,1033,92.1,12.03,1.52,
3.569,1033,92.1,12.04,1.52,
3.579,1033,92.2,12.05,1.52,
3.589,1033,92.2,12.06,1.52,
3.599,1010,92.2,12.07,1.52,
3.609,1010,92.2,12.08,1.52,
3.619,1010,92.2,12.09,1.52,
3.629,1010,92.2,12.10,1.52,
3.639,1010,92.2,12.11,1.52,
3.649,1010,92.2,12.11,1.52,
3.659,1033,92.2,12.11,1.52,
3.669,1033,92.2,12.11,1.52,
3.679,1033,92.2,12.11,1.52,
3.689,1033,92.2,12.11,1.52,
3.699,1033,92.2,12.11,1.52,
3.710,1009,92.2,12.11,1.52,
3.719,1009,92.2,12.11,1.52,
3.729,1009,92.3,12.11,1.52,
3.739,1009,92.2,12.11,1.52,
3.749,1009,92.2,12.11,1.52,
3.759,1009,92.3,12.11,1.52,
3.769,1034,92.2,12.11,1.52,
3.779,1034,92.2,12.11,1.52,
3.789,1034,92.3,12.11,1.52,
3.799,1034,92.3,12.11,1.52,
3.809,1034,92.3,12.11,1.52,
3.819,1034,92.3,12.11,1.52,
3.829,1010,92.3,12.11,1.52,
3.839,1010,92.3,12.11,1.52,
3.849,1010,92.3,12.11,1.52,
3.859,1010,92.3,12.11,1.52,
3.869,1010,92.3,12.11,1.52,
3.879,1010,92.3,12.11,1.52,
3.889,1034,92.3,12.11,1.52,
3.899,1034,92.3,12.11,1.52,
3.909,1034,92.3,12.12,1.52,
3.919,1034,92.3,12.12,1.52,
3.929,1034,92.3,12.12,1.52,
3.939,1034,92.3,12.12,1.52,
3.949,1008,92.3,12.12,1.52,
3.959,1008,92.3,12.12,1.52,
3.969,1008,92.3,12.12,1.52,
3.979,1008,92.3,12.12,1.52,
3.989,1008,92.3,12.12,1.52,
3.999,1008,92.3,12.12,1.52,
4.009,1029,92.3,12.12,1.52,
4.019,1029,92.3,12.12,1.52,
4.029,1029,92.3,12.13,1.52,
4.039,1029,92.3,12.13,1.52,
4.049,1029,92.3,12.13,1.52,
4.059,1029,92.3,12.13,1.52,
4.069,1007,92.3,12.13,1.52,
4.079,1007,92.3,12.13,1.52,
4.089,1007,92.3,12.13,1.52,
4.099,1007,92.3,12.13,1.52,
4.109,1007,92.3,12.13,1.52,
4.119,1007,92.3,12.13,1.52,
4.129,1030,92.3,12.13,1.52,
4.139,1030,92.3,12.13,1.52,
4.149,1030,92.3,12.13,1.52,
4.159,1030,92.3,12.13,1.52,
4.169,1030,92.3,12.13,1.52,
4.179,1008,92.3,12.13,1.52,
4.189,1008,92.4,12.13,1.52,
4.199,1008,92.3,12.13,1.52,
4.209,1008,92.3,12.13,1.52,
4.219,1008,92.3,12.13,1.52,
4.229,1008,92.3,12.13,1.52,
4.239,1032,92.3,12.13,1.52,
4.249,1032,92.3,12.13,1.52,
4.259,1032,92.3,12.13,1.52,
4.269,1032,92.3,12.13,1.52,
4.279,1032,92.3,12.13,1.52,
4.289,1032,92.3,12.13,1.52,
4.299,1007,92.3,12.13,1.52,
4.309,1007,92.3,12.13,1.52,
4.319,1007,92.3,12.13,1.52,
4.329,1007,92.3,12.13,1.52,
4.339,1007,92.3,12.13,1.52,
4.349,1007,92.4,12.13,1.52,
4.359,1030,92.3,12.13,1.52,
4.369,1030,92.3,12.13,1.52,
4.379,1030,92.3,12.13,1.52,
4.389,1030,92.3,12.13,1.52,
4.399,1030,92.4,12.13,1.52,
4.409,1030,92.3,12.13,1.52,
4.419,997,92.3,12.13,1.52,
4.429,997,92.3,12.13,1.52,
4.439,997,92.3,12.13,1.52,
4.449,997,92.3,12.13,1.52,
4.459,997,92.3,12.13,1.52,
4.469,997,92.4,12.13,1.52,
4.479,1026,92.3,12.13,1.52,
4.489,1026,92.4,12.13,1.52,
4.499,1026,92.3,12.13,1.52,
4.509,1026,92.3,12.13,1.52,
4.519,1026,92.3,12.13,1.52,
4.529,1026,92.3,12.13,1.51,
4.539,1003,92.3,12.13,1.52,
4.549,1003,92.3,12.13,1.52,
4.559,1003,92.4,12.13,1.52,
4.569,1003,92.3,12.13,1.52,
4.579,1003,92.4,12.13,1.52,
4.589,1003,92.4,12.13,1.52,
4.599,1025,92.3,12.13,1.52,
4.609,1025,92.4,12.13,1.52,
4.619,1025,92.3,12.13,1.52,
4.629,1025,92.3,12.13,1.52,
4.639,1025,92.3,12.13,1.52,
4.649,1025,92.3,12.13,1.52,
4.659,1002,92.3,12.13,1.52,
4.669,1002,92.4,12.13,1.52,
4.679,1002,92.3,12.13,1.52,
4.689,1002,92.3,12.13,1.52,
4.699,1002,92.3,12.13,1.52,
4.709,1002,92.4,12.13,1.52,
4.719,1026,92.4,12.13,1.52,
4.729,1026,92.3,12.13,1.52,
4.739,1026,92.4,12.13,1.52,
4.749,1026,92.4,12.13,1.52,
4.759,1026,92.3,12.13,1.52,
4.769,1026,92.4,12.13,1.52,
4.779,1005,92.3,12.13,1.52,
4.789,1005,92.4,12.13,1.52,
4.799,1005,92.3,12.13,1.52,
4.809,1005,92.4,12.13,1.52,
4.819,1005,92.4,12.13,1.52,
4.830,1028,92.4,12.13,1.52,
4.839,1028,92.3,12.13,1.52,
4.849,1028,92.3,12.13,1.52,
4.859,1028,92.4,12.13,1.52,
4.869,1028,92.4,12.13,1.52,
4.879,1028,92.4,12.13,1.52,
4.889,1006,92.3,12.13,1.52,
4.899,1006,92.4,12.13,1.52,
4.909,1006,92.4,12.13,1.52,
4.919,1006,92.4,12.13,1.52,
4.929,1006,92.4,12.13,1.52,
4.939,1006,92.4,12.13,1.52,
4.949,1027,92.4,12.13,1.52,
4.959,1027,92.3,12.13,1.52,
4.969,1027,92.4,12.13,1.52,
4.979,1027,92.3,12.13,1.52,
4.989,1027,92.4,12.13,1.52,
4.999,1027,92.4,12.13,1.51,
5.009,1002,92.3,12.13,1.52,
5.019,1002,92.4,12.13,1.52,
5.029,1002,92.4,12.13,1.52,
5.039,1002,92.4,12.13,1.52,
5.049,1002,92.3,12.13,1.52,
5.059,1002,92.4,12.13,1.52,
5.069,1028,92.3,12.13,1.52,
5.079,1028,92.4,12.13,1.52,
5.089,1028,92.4,12.13,1.52,
5.099,1028,92.3,12.13,1.52,
5.109,1028,92.4,12.13,1.52,
5.119,1028,92.4,12.13,1.52,
5.129,1003,92.4,12.13,1.52,
5.139,1003,92.3,12.13,1.52,
5.149,1003,92.4,12.13,1.52,
5.159,1003,92.4,12.13,1.52,
5.169,1003,92.3,12.13,1.52,
5.179,1003,92.4,12.13,1.52,
5.189,1026,92.4,12.13,1.52,
5.199,1026,92.4,12.13,1.52,
5.209,1026,92.4,12.13,1.52,
5.219,1026,92.3,12.13,1.52,
5.229,1026,92.4,12.13,1.52,
5.239,1026,92.4,12.13,1.51,
5.249,1004,92.4,12.13,1.52,
5.259,1004,92.3,12.13,1.52,
5.269,1004,92.4,12.13,1.52,
5.279,1004,92.4,12.13,1.52,
5.289,1004,92.3,12.13,1.50,
5.299,1004,92.4,12.13,1.52,
5.309,1025,92.4,12.13,1.52,
5.319,1025,92.4,12.13,1.52,
5.329,1025,92.3,12.13,1.52,
5.339,1025,92.4,12.13,1.52,
5.349,1025,92.4,12.13,1.52,
5.359,1025,92.4,12.13,1.52,
5.369,1004,92.4,12.13,1.52,
5.379,1004,92.4,12.13,1.52,
5.389,1004,92.3,12.13,1.52,
5.399,1004,92.4,12.13,1.52,
5.409,1004,92.4,12.13,1.52,
5.419,1027,92.4,12.13,1.52,
5.429,1027,92.4,12.13,1.52,
5.439,1027,92.4,12.13,1.52,
5.449,1027,92.4,12.13,1.52,
5.459,1027,92.4,12.13,1.52,
5.469,1027,92.4,12.13,1.52,
5.479,1003,92.4,12.13,1.52,
5.489,1003,92.4,12.13,1.52,
5.499,1003,92.4,12.13,1.52,
5.509,1003,92.4,12.13,1.52,
5.519,1003,92.3,12.13,1.52,
5.529,1003,92.3,12.13,1.52,
5.539,1023,92.4,12.13,1.52,
5.549,1023,92.4,12.13,1.52,
5.559,1023,92.4,12.13,1.52,
5.569,1023,92.4,12.13,1.52,
5.579,1023,92.3,12.13,1.52,
5.589,1023,92.4,12.13,1.51,
5.599,1001,92.4,12.13,1.52,
5.609,1001,92.4,12.13,1.52,
5.619,1001,92.4,12.13,1.52,
5.629,1001,92.3,12.13,1.52,
5.639,1001,92.4,12.13,1.52,
5.649,1001,92.4,12.13,1.52,
5.659,1026,92.4,12.13,1.52,
5.669,1026,92.4,12.13,1.52,
5.679,1026,92.4,12.13,1.52,
5.689,1026,92.4,12.13,1.52,
5.699,1026,92.4,12.13,1.52,
5.709,1026,92.4,12.13,1.52,
5.719,1001,92.4,12.13,1.52,
5.729,1001,92.4,12.13,1.52,
5.739,1001,92.4,12.13,1.52,
5.749,1001,92.4,12.13,1.52,
5.759,1001,92.3,12.13,1.52,
5.769,1001,92.3,12.13,1.52,
5.779,1025,92.4,12.13,1.52,
5.789,1025,92.4,12.13,1.52,
5.799,1025,92.3,12.13,1.52,
5.809,1025,92.3,12.13,1.52,
5.819,1025,92.4,12.13,1.52,
5.829,1025,92.4,12.13,1.51,
5.839,1001,92.4,12.13,1.52,
5.849,1001,92.4,12.13,1.52,
5.859,1001,92.4,12.13,1.52,
5.869,1001,92.4,12.13,1.52,
5.879,1001,92.4,12.13,1.52,
5.889,1001,92.3,12.13,1.52,
5.899,1024,92.4,12.13,1.52,
5.909,1024,92.3,12.13,1.52,
5.919,1024,92.4,12.13,1.52,
5.929,1024,92.4,12.13,1.52,
5.939,1024,92.4,12.13,1.52,
5.949,1024,92.4,12.13,1.52,
5.959,999,92.4,12.13,1.52,
5.969,999,92.4,12.13,1.52,
5.979,999,92.4,12.13,1.52,
5.989,999,92.4,12.13,1.52,
5.999,999,92.4,12.13,1.52,
6.009,999,92.4,12.13,1.52,
6.019,1024,92.4,12.13,1.52,
6.029,1024,92.4,12.13,1.52,
6.039,1024,92.4,12.13,1.52,
6.049,1024,92.4,12.13,1.52,
6.059,1024,92.4,12.13,1.52,
6.069,1024,92.4,12.13,1.51,
6.079,1007,92.4,12.13,1.52,
6.089,1007,92.4,12.13,1.52,
6.099,1007,92.4,12.13,1.52,
6.109,1007,92.3,12.13,1.52,
6.119,1007,92.4,12.13,1.52,
6.129,1031,92.3,12.13,1.52,
6.139,1031,92.3,12.13,1.52,
6.149,1031,92.4,12.13,1.52,
6.159,1031,92.4,12.13,1.52,
6.169,1031,92.3,12.13,1.52,
6.179,1031,92.4,12.13,1.52,
6.189,998,92.4,12.13,1.52,
6.199,998,92.4,12.13,1.52,
6.209,998,92.4,12.13,1.52,
6.219,998,92.4,12.13,1.52,
6.229,998,92.3,12.13,1.52,
6.239,998,92.4,12.13,1.52,
6.249,1021,92.4,12.13,1.52,
6.259,1021,92.4,12.13,1.52,
6.269,1021,92.4,12.13,1.52,
6.279,1021,92.4,12.13,1.52,
6.289,1021,92.3,12.13,1.52,
6.299,1021,92.4,12.13,1.52,
6.309,1002,92.4,12.13,1.52,
6.319,1002,92.4,12.13,1.52,
6.329,1002,92.4,12.13,1.52,
6.339,1002,92.4,12.13,1.52,
6.349,1002,92.4,12.13,1.52,
6.359,1002,92.4,12.13,1.52,
6.369,1026,92.4,12.13,1.52,
6.379,1026,92.4,12.13,1.52,
6.389,1026,92.4,12.13,1.52,
6.399,1026,92.4,12.13,1.52,
6.409,1026,92.4,12.13,1.52,
6.419,1026,92.4,12.13,1.51,
6.429,1002,92.4,12.13,1.52,
6.439,1002,92.4,12.13,1.52,
6.449,1002,92.3,12.13,1.52,
6.459,1002,92.4,12.13,1.52,
6.469,1002,92.4,12.13,1.52,
6.479,1002,92.4,12.13,1.52,
6.489,1023,92.3,12.13,1.52,
6.499,1023,92.4,12.13,1.52,
6.509,1023,92.3,12.13,1.52,
6.519,1023,92.4,12.13,1.52,
6.529,1023,92.4,12.13,1.52,
6.539,1023,92.4,12.13,1.52,
6.549,999,92.4,12.13,1.52,
6.559,999,92.4,12.13,1.52,
6.569,999,92.4,12.13,1.52,
6.579,999,92.3,12.13,1.52,
6.589,999,92.4,12.13,1.52,
6.599,999,92.4,12.13,1.52,
6.609,1025,92.4,12.13,1.52,
6.619,1025,92.4,12.13,1.52,
6.629,1025,92.4,12.13,1.52,
6.639,1025,92.4,12.13,1.52,
6.649,1025,92.4,12.13,1.52,
6.659,1025,92.4,12.13,1.52,
6.669,1001,92.4,12.13,1.52,
6.679,1001,92.4,12.13,1.52,
6.689,1001,92.4,12.13,1.52,
6.699,1001,92.4,12.13,1.52,
6.709,1001,92.4,12.13,1.52,
6.719,1001,92.4,12.13,1.52,
6.729,1023,92.4,12.13,1.52,
6.739,1023,92.4,12.13,1.52,
6.749,1023,92.4,12.13,1.52,
6.759,1023,92.4,12.13,1.52,
6.769,1023,92.3,12.13,1.52,
6.779,1023,92.4,12.13,1.52,
6.789,1000,92.4,12.13,1.52,
6.799,1000,92.4,12.13,1.52,
6.809,1000,92.4,12.13,1.52,
6.819,1000,92.4,12.13,1.52,
6.829,1000,92.4,12.13,1.52,
6.839,1000,92.4,12.13,1.52,
6.849,1020,92.4,12.13,1.52,
6.859,1020,92.4,12.13,1.52,
6.869,1020,92.4,12.13,1.52,
6.879,1020,92.4,12.13,1.52,
6.889,1020,92.4,12.13,1.52,
6.899,1020,92.4,12.13,1.52,
6.909,999,92.4,12.13,1.52,
6.919,999,92.4,12.13,1.52,
6.929,999,92.4,12.13,1.52,
6.939,999,92.4,12.13,1.52,
6.949,999,92.4,12.13,1.52,
6.959,1023,92.4,12.13,1.52,
6.969,1023,92.4,12.13,1.52,
6.979,1023,92.4,12.13,1.52,
