Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
2.489,4297,0.0,7.60,1.52,
2.499,4271,0.0,7.60,1.52,
2.509,4271,0.0,7.48,1.52,
2.519,4239,0.0,7.45,1.52,
2.529,4211,0.0,7.44,1.52,
2.540,4177,0.0,7.33,1.52,
2.549,4177,0.0,7.32,1.52,
2.559,4152,0.0,7.30,1.52,
2.569,4119,0.0,7.21,1.52,
2.579,4119,0.0,7.21,1.52,
2.589,4094,0.0,7.18,1.52,
2.599,4064,0.0,7.10,1.52,
2.609,4064,0.0,7.10,1.52,
2.619,4037,0.0,7.07,1.52,
2.629,4004,0.0,6.99,1.52,
2.639,4004,0.0,7.00,1.52,
2.649,3977,0.0,6.98,1.52,
2.659,3943,0.0,6.90,1.52,
2.669,3943,0.0,6.91,1.52,
2.679,3915,0.0,6.90,1.52,
2.689,3883,0.0,6.82,1.52,
2.699,3883,0.0,6.83,1.52,
2.709,3856,0.0,6.84,1.52,
2.719,3824,0.0,6.75,1.52,
2.729,3824,0.0,6.75,1.52,
2.739,3798,0.0,6.79,1.52,
2.749,3798,0.0,6.70,1.52,
2.759,3766,0.0,6.70,1.52,
2.769,3740,0.0,6.76,1.52,
2.779,3740,0.0,6.67,1.52,
2.789,3705,0.0,6.65,1.52,
2.799,3705,0.0,6.71,1.52,
2.809,3676,0.0,6.65,1.52,
2.819,3643,0.0,6.61,1.52,
2.829,3643,0.0,6.65,1.52,
2.839,3615,0.0,6.65,1.52,
2.849,3615,0.0,6.58,1.52,
2.859,3581,0.0,6.59,1.52,
2.869,3553,0.0,6.66,1.52,
2.879,3553,0.0,6.57,1.52,
2.889,3523,0.0,6.56,1.52,
2.899,3523,0.0,6.62,1.52,
2.910,3495,0.0,6.59,1.52,
2.919,3464,0.0,6.54,1.52,
2.929,3464,0.0,6.57,1.52,
2.939,3434,0.0,6.63,1.52,
2.949,3434,0.0,6.54,1.52,
2.959,3399,0.0,6.54,1.52,
2.969,3399,0.0,6.61,1.52,
2.979,3370,0.0,6.59,1.52,
2.990,3335,0.0,6.54,1.52,
2.999,3335,0.0,6.57,1.52,
3.009,3307,0.0,6.66,1.52,
3.019,3307,0.0,6.57,1.52,
3.029,3273,0.0,6.55,1.52,
3.039,3273,0.0,6.61,1.52,
3.049,3247,0.0,6.65,1.52,
3.059,3247,0.0,6.57,1.52,
3.069,3214,0.0,6.57,1.52,
3.079,3214,0.0,6.65,1.52,
3.089,3186,0.0,6.65,1.52,
3.099,3186,0.0,6.59,1.52,
3.109,3150,0.0,6.61,1.52,
3.119,3150,0.0,6.71,1.52,
3.129,3119,0.0,6.66,1.52,
3.139,3085,0.0,6.61,1.52,
3.149,3085,0.0,6.64,1.52,
3.160,3054,0.0,6.75,1.52,
3.169,3054,0.0,6.68,1.52,
3.180,3018,0.0,6.64,1.52,
3.189,3018,0.0,6.68,1.52,
3.200,2990,0.0,6.79,1.52,
3.209,2990,0.0,6.72,1.52,
3.220,2955,0.0,6.68,1.52,
3.229,2955,0.0,6.72,1.52,
3.239,2927,0.0,6.83,1.52,
3.249,2927,0.0,6.78,1.52,
3.259,2927,0.0,6.73,1.52,
3.269,2890,0.0,6.76,1.52,
3.279,2890,0.0,6.86,1.52,
3.289,2861,0.0,6.85,1.52,
3.299,2861,0.0,6.78,1.52,
3.309,2823,0.0,6.79,1.52,
3.319,2823,0.0,6.88,1.52,
3.329,2793,0.0,6.93,1.52,
3.339,2793,0.0,6.84,1.52,
3.349,2754,0.0,6.84,1.52,
3.359,2754,0.0,6.91,1.52,
3.369,2724,0.0,7.03,1.52,
3.379,2724,0.0,6.94,1.52,
3.389,2724,0.0,6.90,1.52,
3.399,2688,0.0,6.94,1.52,
3.409,2688,0.0,7.05,1.52,
3.419,2658,0.0,7.07,1.52,
3.429,2658,0.0,6.98,1.52,
3.439,2620,0.0,6.98,1.52,
3.451,2620,0.0,7.05,1.52,
3.460,2591,0.0,7.17,1.52,
3.469,2591,0.0,7.10,1.52,
3.479,2591,0.0,7.04,1.52,
3.489,2554,0.0,7.06,1.52,
3.499,2554,0.0,7.15,1.52,
3.509,2522,0.0,7.24,1.52,
3.519,2522,0.0,7.14,1.52,
3.529,2522,0.0,7.10,1.52,
3.539,2481,0.0,7.14,1.52,
3.549,2481,0.0,7.25,1.52,
3.561,2451,0.0,7.32,1.52,
3.569,2451,0.0,7.22,1.52,
3.579,2411,0.0,7.19,1.52,
3.589,2411,0.0,7.24,1.52,
3.599,2411,0.0,7.35,1.52,
3.609,2379,0.0,7.42,1.52,
3.619,2379,0.0,7.31,1.52,
3.629,2379,0.0,7.28,1.52,
3.639,2338,0.0,7.32,1.52,
3.649,2338,0.0,7.43,1.52,
3.659,2307,0.0,7.53,1.52,
3.671,2307,0.0,7.43,1.52,
3.679,2307,0.0,7.37,1.52,
3.689,2267,0.0,7.39,1.52,
3.699,2267,0.0,7.48,1.52,
3.709,2267,0.0,7.61,1.52,
3.719,2236,0.0,7.56,1.52,
3.729,2236,0.0,7.47,1.52,
3.739,2193,0.0,7.47,1.52,
3.749,2193,0.0,7.54,1.52,
3.759,2193,0.0,7.66,1.52,
3.769,2159,0.0,7.73,1.52,
3.781,2159,0.0,7.62,1.52,
3.789,2159,0.0,7.57,1.52,
3.799,2115,0.0,7.60,1.52,
3.809,2115,0.0,7.69,1.52,
3.819,2115,0.0,7.82,1.52,
3.829,2080,0.0,7.82,1.52,
3.839,2080,0.0,7.70,1.52,
3.849,2080,0.0,7.67,1.52,
3.859,2036,0.0,7.71,1.52,
3.869,2036,0.0,7.81,1.52,
3.879,2036,0.0,7.94,1.52,
3.892,2002,0.0,7.93,1.52,
3.899,2002,0.0,7.81,1.52,
3.909,2002,0.0,7.77,1.52,
3.919,1956,0.0,7.81,1.52,
3.929,1956,0.0,7.91,1.52,
3.939,1956,0.0,8.04,1.52,
3.949,1923,0.0,8.06,1.52,
3.959,1923,0.0,7.94,1.52,
3.969,1923,0.0,7.88,1.52,
3.979,1875,0.0,7.90,1.52,
3.989,1875,0.0,7.99,1.52,
3.999,1875,0.0,8.11,1.52,
4.009,1838,0.0,8.22,1.52,
4.019,1838,0.0,8.13,1.52,
4.029,1838,0.0,8.02,1.52,
4.039,1838,0.0,8.00,1.52,
4.049,1791,0.0,8.05,1.52,
4.059,1791,0.0,8.15,1.52,
4.069,1791,0.0,8.27,1.52,
4.079,1751,0.0,8.34,1.52,
4.089,1751,0.0,8.22,1.52,
4.099,1751,0.0,8.12,1.52,
4.109,1751,0.0,8.11,1.52,
4.119,1700,0.0,8.17,1.52,
4.129,1700,0.0,8.28,1.52,
4.139,1700,0.0,8.40,1.52,
4.149,1660,0.0,8.49,1.52,
4.159,1660,0.0,8.39,1.52,
4.169,1660,0.0,8.27,1.52,
4.179,1660,0.0,8.24,1.52,
4.189,1608,0.0,8.28,1.52,
4.199,1608,0.0,8.37,1.52,
4.209,1608,0.0,8.49,1.52,
4.221,1608,0.0,8.61,1.52,
4.229,1570,0.0,8.61,1.52,
4.239,1570,0.0,8.48,1.52,
4.249,1570,0.0,8.39,1.52,
4.259,1570,0.0,8.39,1.52,
4.269,1520,0.0,8.45,1.52,
4.279,1520,0.0,8.55,1.52,
4.289,1520,0.0,8.66,1.52,
4.299,1520,0.0,8.77,1.52,
4.309,1482,0.0,8.77,1.52,
4.319,1482,0.0,8.64,1.52,
4.329,1482,0.0,8.54,1.52,
4.339,1482,0.0,8.53,1.52,
4.349,1431,0.0,8.58,1.52,
4.359,1431,0.0,8.68,1.52,
4.369,1431,0.0,8.79,1.52,
4.379,1431,0.0,8.90,1.52,
4.389,1395,0.0,8.98,1.52,
4.399,1395,0.0,8.88,1.52,
4.409,1395,0.0,8.74,1.52,
4.419,1395,0.0,8.67,1.52,
4.430,1395,0.0,8.68,1.52,
4.439,1343,0.0,8.75,1.52,
4.449,1343,0.0,8.85,1.52,
4.459,1343,0.0,8.95,1.52,
4.469,1343,0.0,9.05,1.52,
4.479,1306,0.0,9.13,1.52,
4.489,1306,0.0,9.04,1.52,
4.499,1306,0.0,8.90,1.52,
4.509,1306,0.0,8.81,1.52,
4.519,1306,0.0,8.81,1.52,
4.529,1252,0.0,8.87,1.52,
4.539,1252,0.0,8.96,1.52,
4.549,1252,0.0,9.06,1.52,
4.559,1252,0.0,9.16,1.52,
4.569,1252,0.0,9.25,1.52,
4.579,1211,0.0,9.29,1.52,
4.589,1211,0.0,9.18,1.52,
4.599,1211,0.0,9.04,1.52,
4.609,1211,0.0,8.96,1.52,
4.619,1211,0.0,8.96,1.52,
4.629,1151,0.0,9.02,1.52,
4.639,1151,0.0,9.11,1.52,
4.649,1151,0.0,9.21,1.52,
4.659,1151,0.0,9.30,1.52,
4.669,1151,0.0,9.39,1.52,
4.679,1151,0.0,9.48,1.52,
4.689,1109,0.0,9.46,1.52,
4.699,1109,0.0,9.33,1.52,
4.709,1109,0.0,9.20,1.52,
4.719,1109,0.0,9.13,1.52,
4.729,1109,0.0,9.14,1.52,
4.740,1044,0.0,9.21,1.52,
4.749,1044,0.0,9.30,1.52,
4.759,1044,0.0,9.39,1.52,
4.769,1044,0.0,9.48,1.52,
4.779,1044,0.0,9.57,1.52,
4.789,1044,0.0,9.65,1.52,
4.799,999,0.0,9.72,1.52,
4.809,999,0.0,9.66,1.52,
4.819,999,0.0,9.52,1.52,
4.829,999,0.0,9.39,1.52,
4.839,999,0.0,9.32,1.52,
4.849,999,0.0,9.32,1.52,
4.859,999,0.0,9.38,1.52,
4.869,926,0.0,9.47,1.52,
4.879,926,0.0,9.56,1.52,
4.889,926,0.0,9.64,1.52,
4.899,926,0.0,9.72,1.52,
4.909,926,0.0,9.80,1.52,
4.919,926,0.0,9.88,1.52,
4.929,926,0.0,9.95,1.52,
4.939,876,0.0,9.94,1.52,
4.949,876,0.0,9.82,1.52,
4.959,876,0.0,9.68,1.52,
4.969,876,0.0,9.56,1.52,
4.980,876,0.0,9.51,1.52,
4.989,876,0.0,9.53,1.52,
4.999,876,0.0,9.60,1.52,
5.009,790,0.0,9.68,1.52,
5.019,790,0.0,9.76,1.52,
5.029,790,0.0,9.84,1.52,
5.039,790,0.0,9.91,1.52,
5.049,790,0.0,9.98,1.52,
5.059,790,0.0,10.05,1.52,
5.069,790,0.0,10.12,1.52,
5.079,790,0.0,10.19,1.52,
5.091,730,0.0,10.24,1.52,
5.099,730,0.0,10.21,1.52,
5.109,730,0.0,10.09,1.52,
5.119,730,0.0,9.95,1.52,
5.129,730,0.0,9.82,1.52,
5.139,730,0.0,9.74,1.52,
5.149,730,0.0,9.73,1.52,
5.159,730,0.0,9.77,1.52,
5.169,730,0.0,9.84,1.52,
5.179,730,0.0,9.91,1.52,
5.189,615,0.0,9.98,1.52,
5.200,615,0.0,10.05,1.52,
5.209,615,0.0,10.12,1.52,
5.219,615,0.0,10.19,1.52,
5.229,615,0.0,10.25,1.52,
5.239,615,0.0,10.31,1.52,
5.249,615,0.0,10.37,1.52,
5.259,615,0.0,10.43,1.52,
5.269,615,0.0,10.49,1.52,
5.279,615,0.0,10.55,1.52,
5.289,615,0.0,10.60,1.52,
5.299,615,0.0,10.64,1.52,
5.309,533,0.0,10.62,1.52,
5.319,533,0.0,10.53,1.52,
5.329,533,0.0,10.41,1.52,
5.339,533,0.0,10.29,1.52,
5.349,533,0.0,10.18,1.52,
5.359,533,0.0,10.09,1.52,
5.369,533,0.0,10.04,1.52,
5.379,533,0.0,10.04,1.52,
5.389,533,0.0,10.09,1.52,
5.399,533,0.0,10.16,1.52,
5.409,533,0.0,10.22,1.52,
5.419,533,0.0,10.28,1.52,
5.429,533,0.0,10.34,1.52,
5.439,533,0.0,10.40,1.52,
5.449,533,0.0,10.46,1.52,
