Time (sec),RPM,TPS (%),MAP (psi),Lambda Measured,
3.229,2259,93.1,12.14,0.86,
3.239,2259,93.0,12.14,0.85,
3.249,2080,93.1,12.14,0.86,
3.259,2080,93.1,12.14,0.86,
3.269,2080,93.1,12.14,0.87,
3.279,2272,93.0,12.14,0.89,
3.289,2272,93.0,12.14,0.88,
3.300,2118,93.1,12.14,0.88,
3.309,2118,93.1,12.14,0.89,
3.319,2118,93.1,12.14,0.89,
3.329,2305,93.1,12.14,0.88,
3.339,2305,93.1,12.14,0.89,
3.349,2305,93.0,12.14,0.88,
3.359,2135,93.1,12.14,0.87,
3.369,2135,93.1,12.14,0.87,
3.380,2314,93.0,12.14,0.86,
3.389,2314,93.1,12.14,0.87,
3.399,2314,93.1,12.14,0.87,
3.409,2162,93.1,12.14,0.86,
3.419,2162,93.1,12.14,0.87,
3.429,2162,93.1,12.14,0.86,
3.439,2346,93.1,12.14,0.85,
3.449,2346,93.1,12.14,0.85,
3.459,2175,93.1,12.14,0.85,
3.469,2175,93.1,12.14,0.85,
3.479,2175,93.1,12.14,0.85,
3.489,2382,93.1,12.14,0.85,
3.499,2382,93.1,12.14,0.85,
3.509,2382,93.1,12.14,0.85,
3.519,2219,93.1,12.14,0.91,
3.529,2219,93.1,12.14,0.91,
3.539,2407,93.1,12.14,0.91,
3.549,2407,93.1,12.14,0.91,
3.559,2407,93.1,12.14,0.91,
3.569,2252,93.1,12.14,0.91,
3.579,2252,93.1,12.14,0.91,
3.589,2425,93.1,12.14,0.91,
3.599,2425,93.1,12.14,0.93,
3.609,2425,93.1,12.14,0.94,
3.619,2265,93.1,12.14,0.93,
3.629,2265,93.1,12.14,0.93,
3.640,2473,93.1,12.14,0.93,
3.649,2473,93.1,12.14,0.93,
3.659,2473,93.1,12.14,0.93,
3.669,2315,93.1,12.14,0.93,
3.679,2315,93.1,12.14,0.93,
3.689,2515,93.1,12.14,0.92,
3.699,2515,93.1,12.14,0.93,
3.709,2515,93.1,12.14,0.93,
3.719,2399,93.1,12.14,0.93,
3.729,2399,93.1,12.14,0.93,
3.739,2540,93.1,12.14,0.93,
3.749,2540,93.1,12.14,0.93,
3.759,2540,93.1,12.14,0.93,
3.769,2392,93.1,12.14,0.94,
3.779,2392,93.1,12.14,0.94,
3.789,2645,93.1,12.14,0.94,
3.799,2645,93.1,12.15,0.94,
3.810,2498,93.1,12.15,0.94,
3.819,2498,93.1,12.15,0.94,
3.829,2498,93.1,12.15,0.94,
3.839,2540,93.1,12.15,0.94,
3.849,2540,93.1,12.15,0.94,
3.859,2386,93.1,12.15,0.94,
3.869,2386,93.1,12.15,0.94,
3.879,2386,93.1,12.15,0.94,
3.889,2357,93.0,12.15,0.94,
3.899,2357,93.1,12.15,0.94,
3.910,2316,93.1,12.15,0.94,
3.919,2316,93.1,12.15,0.94,
3.929,2316,93.1,12.15,1.50,
3.939,2307,93.1,12.15,1.52,
3.949,2307,93.1,12.15,1.52,
3.959,2307,93.1,12.15,1.52,
3.969,2268,93.1,12.15,1.52,
3.979,2268,93.1,12.15,1.52,
3.989,2261,93.1,12.15,1.52,
3.999,2261,93.1,12.15,1.52,
4.009,2261,93.1,12.15,1.52,
4.019,2211,93.1,12.15,1.52,
4.029,2211,93.1,12.15,1.52,
4.039,2211,93.1,12.15,1.52,
4.049,2196,93.1,12.15,1.52,
4.059,2196,93.1,12.15,1.52,
4.069,2196,93.1,12.15,1.52,
4.079,2160,93.1,12.15,1.52,
4.089,2160,93.1,12.15,1.52,
4.099,2147,93.1,12.15,1.52,
4.109,2147,93.1,12.15,1.52,
4.119,2147,93.1,12.15,1.52,
4.129,2099,93.1,12.15,1.52,
4.139,2099,93.1,12.15,1.52,
4.149,2099,93.1,12.15,1.52,
4.159,2089,93.1,12.15,1.52,
4.169,2089,93.1,12.15,1.52,
4.179,2089,93.1,12.15,1.52,
4.189,2045,93.1,12.15,1.52,
4.199,2045,93.1,12.15,1.52,
4.209,2045,93.1,12.15,1.52,
4.219,2032,93.1,12.15,1.52,
4.229,2032,93.1,12.15,1.52,
4.239,2032,93.1,12.15,1.52,
4.249,1987,93.1,12.15,1.52,
4.259,1987,93.1,12.15,1.52,
4.269,1987,93.1,12.15,1.52,
4.279,1974,93.1,12.15,1.52,
4.289,1974,93.1,12.15,1.52,
4.299,1974,93.1,12.15,1.52,
4.309,1928,93.1,12.15,1.52,
4.319,1928,93.1,12.15,1.52,
4.329,1928,93.1,12.15,1.52,
4.339,1914,93.1,12.15,1.52,
4.349,1914,93.1,12.15,1.52,
4.359,1914,93.1,12.15,1.52,
4.369,1865,93.1,12.15,1.52,
4.379,1865,93.1,12.15,1.52,
4.389,1865,93.1,12.15,1.52,
4.399,1865,93.1,12.15,1.52,
4.409,1852,93.1,12.15,1.52,
4.419,1852,93.1,12.15,1.52,
4.429,1852,93.1,12.15,1.52,
4.439,1805,93.1,12.15,1.52,
4.449,1805,93.1,12.15,1.52,
4.459,1805,93.1,12.15,1.52,
4.470,1788,93.1,12.15,1.52,
4.479,1788,93.1,12.15,1.52,
4.489,1788,93.1,12.15,1.52,
4.499,1788,93.1,12.15,1.52,
4.509,1740,93.1,12.15,1.52,
4.519,1740,93.1,12.15,1.52,
4.529,1740,93.1,12.15,1.52,
4.539,1722,93.1,12.15,1.52,
4.549,1722,93.1,12.15,1.52,
4.559,1722,93.1,12.15,1.52,
4.569,1722,93.1,12.15,1.52,
4.579,1673,93.1,12.15,1.52,
4.589,1673,93.1,12.15,1.52,
4.599,1673,93.1,12.15,1.52,
4.609,1673,93.1,12.15,1.52,
4.619,1654,93.1,12.15,1.52,
4.629,1654,93.1,12.15,1.52,
4.639,1654,93.1,12.15,1.52,
4.649,1603,93.1,12.15,1.52,
4.659,1603,93.1,12.15,1.52,
4.669,1603,93.1,12.15,1.52,
4.679,1603,93.1,12.15,1.52,
4.689,1586,93.1,12.15,1.52,
4.699,1586,93.1,12.15,1.52,
4.709,1586,93.1,12.15,1.52,
4.719,1586,93.1,12.15,1.52,
4.729,1532,93.1,12.15,1.52,
4.739,1532,93.1,12.15,1.52,
4.749,1532,93.1,12.15,1.52,
4.759,1532,93.1,12.15,1.52,
4.769,1512,93.1,12.15,1.52,
4.779,1512,93.1,12.15,1.52,
4.789,1512,93.1,12.15,1.52,
4.799,1512,93.1,12.15,1.52,
4.809,1455,93.1,12.15,1.52,
4.819,1455,93.1,12.15,1.52,
4.829,1455,93.1,12.15,1.52,
4.839,1455,93.1,12.15,1.52,
4.849,1434,93.1,12.15,1.52,
4.859,1434,93.1,12.15,1.52,
4.869,1434,93.1,12.15,1.52,
4.879,1434,93.1,12.15,1.52,
4.889,1434,93.1,12.15,1.52,
4.899,1374,93.1,12.15,1.52,
4.909,1374,93.1,12.15,1.52,
4.919,1374,93.1,12.15,1.52,
4.929,1374,93.1,12.15,1.52,
4.939,1351,93.1,12.15,1.52,
4.949,1351,93.1,12.15,1.52,
4.959,1351,93.1,12.15,1.52,
4.969,1351,93.1,12.15,1.52,
4.979,1351,93.1,12.15,1.52,
4.989,1286,93.1,12.15,1.52,
4.999,1286,93.1,12.15,1.52,
5.009,1286,93.1,12.15,1.52,
5.019,1286,93.1,12.15,1.52,
5.029,1286,93.1,12.15,1.52,
5.039,1258,93.1,12.15,1.52,
5.049,1258,93.1,12.15,1.52,
5.059,1258,93.1,12.15,1.52,
5.069,1258,93.1,12.15,1.52,
5.079,1258,93.1,12.15,1.52,
5.089,1189,93.1,12.15,1.52,
5.099,1189,93.1,12.15,1.52,
5.109,1189,93.1,12.15,1.52,
5.119,1189,93.1,12.15,1.52,
5.129,1189,93.1,12.15,1.52,
5.139,1157,93.1,12.15,1.52,
5.149,1157,93.1,12.15,1.52,
5.159,1157,93.1,12.15,1.52,
5.169,1157,93.1,12.15,1.52,
5.179,1157,93.1,12.15,1.52,
5.189,1081,93.1,12.15,1.52,
5.199,1081,93.1,12.15,1.52,
5.209,1081,93.1,12.15,1.52,
5.219,1081,93.1,12.15,1.52,
5.229,1081,93.1,12.15,1.52,
5.239,1081,93.1,12.15,1.52,
5.249,1042,93.1,12.15,1.52,
5.259,1042,93.1,12.15,1.52,
5.269,1042,93.1,12.15,1.52,
5.279,1042,93.1,12.15,1.52,
5.289,1042,93.1,12.15,1.52,
5.299,1042,93.1,12.15,1.52,
5.309,950,93.1,12.15,1.52,
5.319,950,93.1,12.15,1.52,
5.329,950,93.1,12.15,1.52,
5.339,950,93.1,12.15,1.52,
5.349,950,93.1,12.15,1.52,
5.359,950,93.1,12.15,1.52,
5.369,950,93.1,12.15,1.52,
5.379,903,93.1,12.15,1.52,
5.389,903,93.1,12.15,1.52,
5.399,903,93.1,12.15,1.52,
5.409,903,93.1,12.15,1.52,
5.419,903,93.1,12.15,1.52,
5.429,903,93.1,12.15,1.52,
5.439,903,93.1,12.15,1.52,
5.449,903,93.1,12.15,1.52,
5.459,779,93.1,12.15,1.52,
5.469,779,93.1,12.15,1.52,
5.479,779,93.1,12.15,1.52,
5.489,779,93.1,12.15,1.52,
5.499,779,93.1,12.15,1.52,
5.509,779,93.1,12.15,1.52,
5.519,779,93.1,12.15,1.52,
5.529,779,93.1,12.15,1.52,
5.539,707,93.1,12.15,1.52,
5.549,707,93.1,12.15,1.52,
5.559,707,93.1,12.15,1.52,
5.569,707,93.1,12.15,1.52,
5.579,707,93.1,12.15,1.52,
5.589,707,93.1,12.15,1.52,
5.599,707,93.1,12.15,1.52,
5.609,707,93.1,12.15,1.52,
5.619,707,93.1,12.15,1.52,
5.629,707,93.1,12.15,1.52,
5.639,707,93.1,12.15,1.52,
5.649,707,93.1,12.15,1.52,
5.659,505,93.1,12.15,1.52,
5.669,505,93.1,12.15,1.52,
5.679,505,93.1,12.15,1.52,
5.689,505,93.1,12.15,1.52,
5.699,505,93.1,12.15,1.52,
5.709,505,93.1,12.15,1.52,
5.719,505,93.1,12.15,1.52,
5.729,505,93.1,12.15,1.52,
5.739,505,93.1,12.15,1.52,
5.749,505,93.1,12.15,1.52,
5.759,505,93.1,12.15,1.52,
5.769,505,93.1,12.15,1.52,
5.779,505,93.1,12.15,1.52,
